"X","Y","H30_Lusit (TWT)"
536780.01,2272261.01,431.601257
536780.01,2272361.01,433.248901
536780.01,2272461.01,435.612061
536780.01,2272561.01,436.455063
536780.01,2272661.01,437.292282
536780.01,2272761.01,-9999
536880.01,2261861.01,393.773071
536880.01,2261961.01,393.949493
536880.01,2262061.01,392.390289
536880.01,2262161.01,386.667572
536880.01,2262261.01,383.129654
536880.01,2262361.01,382.510803
536880.01,2262461.01,379.170227
536880.01,2262561.01,376.378815
536880.01,2262661.01,375.679329
536880.01,2262761.01,374.572159
536880.01,2262861.01,373.801346
536880.01,2262961.01,372.983337
536880.01,2263061.01,367.424515
536880.01,2263161.01,362.40863
536880.01,2263261.01,361.304031
536880.01,2263361.01,360.74353
536880.01,2263461.01,358.192009
536880.01,2263561.01,357.160095
536880.01,2263661.01,356.801254
536880.01,2263761.01,356.674118
536880.01,2263861.01,355.657898
536880.01,2263961.01,355.426628
536880.01,2264061.01,353.254379
536880.01,2264161.01,351.849258
536880.01,2264261.01,351.47229
536880.01,2264361.01,350.672394
536880.01,2264461.01,351.299622
536880.01,2264561.01,351.527817
536880.01,2264661.01,350.375504
536880.01,2264761.01,348.226433
536880.01,2264861.01,348.436035
536880.01,2264961.01,346.901031
536880.01,2265061.01,346.46167
536880.01,2265161.01,346.167297
536880.01,2265261.01,345.301971
536880.01,2265361.01,343.228012
536880.01,2265461.01,341.8675
536880.01,2265561.01,342.832428
536880.01,2265661.01,342.372482
536880.01,2265761.01,343.767212
536880.01,2265861.01,346.909874
536880.01,2265961.01,345.092087
536880.01,2266061.01,347.186813
536880.01,2266161.01,350.917297
536880.01,2266261.01,352.852966
536880.01,2266361.01,363.204391
536880.01,2266461.01,370.745789
536880.01,2266561.01,375.949547
536880.01,2266661.01,381.32988
536880.01,2266761.01,387.252045
536880.01,2266861.01,391.596039
536880.01,2266961.01,394.271988
536880.01,2267061.01,398.983139
536880.01,2267161.01,403.885483
536880.01,2267261.01,406.663055
536880.01,2267361.01,406.546654
536880.01,2267461.01,405.30835
536880.01,2267561.01,404.936935
536880.01,2267661.01,405.368774
536880.01,2267761.01,405.378418
536880.01,2267861.01,407.745407
536880.01,2267961.01,403.034317
536880.01,2268061.01,403.65329
536880.01,2268161.01,407.169861
536880.01,2268261.01,408.262436
536880.01,2268361.01,404.149231
536880.01,2268461.01,400.002968
536880.01,2268561.01,403.173035
536880.01,2268661.01,404.097107
536880.01,2268761.01,398.851349
536880.01,2268861.01,393.161942
536880.01,2268961.01,393.514679
536880.01,2269061.01,394.689865
536880.01,2269161.01,396.159149
536880.01,2269261.01,398.478699
536880.01,2269361.01,397.569183
536880.01,2269461.01,396.276001
536880.01,2269561.01,398.306656
536880.01,2269661.01,400.733597
536880.01,2269761.01,405.480888
536880.01,2269861.01,413.262161
536880.01,2269961.01,417.20961
536880.01,2270061.01,419.936707
536880.01,2270161.01,414.456818
536880.01,2270261.01,410.054016
536880.01,2270361.01,412.941452
536880.01,2270461.01,414.800583
536880.01,2270561.01,413.206787
536880.01,2270661.01,413.130936
536880.01,2270761.01,414.969818
536880.01,2270861.01,420.181366
536880.01,2270961.01,423.281342
536880.01,2271061.01,428.060699
536880.01,2271161.01,432.45639
536880.01,2271261.01,432.34761
536880.01,2271361.01,427.482086
536880.01,2271461.01,427.201065
536880.01,2271561.01,431.247528
536880.01,2271661.01,434.199249
536880.01,2271761.01,431.362488
536880.01,2271861.01,428.528931
536880.01,2271961.01,429.116425
536880.01,2272061.01,431.345459
536880.01,2272161.01,432.586372
536880.01,2272261.01,433.103973
536880.01,2272361.01,434.332619
536880.01,2272461.01,435.483978
536880.01,2272561.01,-9999
536880.01,2272661.01,-9999
536980.01,2261961.01,394.208481
536980.01,2262061.01,392.696503
536980.01,2262161.01,388.933197
536980.01,2262261.01,385.273102
536980.01,2262361.01,384.072708
536980.01,2262461.01,380.202774
536980.01,2262561.01,378.285034
536980.01,2262661.01,377.524719
536980.01,2262761.01,376.227814
536980.01,2262861.01,374.788284
536980.01,2262961.01,372.145035
536980.01,2263061.01,366.800522
536980.01,2263161.01,363.159607
536980.01,2263261.01,362.762299
536980.01,2263361.01,360.928162
536980.01,2263461.01,359.721786
536980.01,2263561.01,359.70723
536980.01,2263661.01,358.921089
536980.01,2263761.01,358.509583
536980.01,2263861.01,358.439545
536980.01,2263961.01,356.286591
536980.01,2264061.01,353.585373
536980.01,2264161.01,353.477676
536980.01,2264261.01,353.757782
536980.01,2264361.01,353.455467
536980.01,2264461.01,353.479599
536980.01,2264561.01,353.436539
536980.01,2264661.01,352.716217
536980.01,2264761.01,351.913345
536980.01,2264861.01,352.536972
536980.01,2264961.01,352.714172
536980.01,2265061.01,351.361847
536980.01,2265161.01,351.884232
536980.01,2265261.01,350.441071
536980.01,2265361.01,347.966766
536980.01,2265461.01,350.652969
536980.01,2265561.01,350.019867
536980.01,2265661.01,351.610283
536980.01,2265761.01,354.649933
536980.01,2265861.01,360.153702
536980.01,2265961.01,364.572754
536980.01,2266061.01,365.53212
536980.01,2266161.01,369.593201
536980.01,2266261.01,371.265106
536980.01,2266361.01,374.115417
536980.01,2266461.01,378.402878
536980.01,2266561.01,382.387329
536980.01,2266661.01,384.73465
536980.01,2266761.01,385.490265
536980.01,2266861.01,392.144379
536980.01,2266961.01,395.650719
536980.01,2267061.01,396.44281
536980.01,2267161.01,398.521591
536980.01,2267261.01,400.837189
536980.01,2267361.01,401.260292
536980.01,2267461.01,403.320145
536980.01,2267561.01,404.120422
536980.01,2267661.01,404.238678
536980.01,2267761.01,404.88118
536980.01,2267861.01,408.032684
536980.01,2267961.01,405.118942
536980.01,2268061.01,408.101974
536980.01,2268161.01,410.830215
536980.01,2268261.01,407.31871
536980.01,2268361.01,402.987518
536980.01,2268461.01,402.657684
536980.01,2268561.01,402.585419
536980.01,2268661.01,401.219414
536980.01,2268761.01,396.058456
536980.01,2268861.01,394.443535
536980.01,2268961.01,394.952057
536980.01,2269061.01,396.439636
536980.01,2269161.01,396.744751
536980.01,2269261.01,396.103424
536980.01,2269361.01,396.299347
536980.01,2269461.01,396.827759
536980.01,2269561.01,398.495979
536980.01,2269661.01,400.486176
536980.01,2269761.01,405.394058
536980.01,2269861.01,409.27359
536980.01,2269961.01,405.947197
536980.01,2270061.01,405.857849
536980.01,2270161.01,407.733223
536980.01,2270261.01,409.475067
536980.01,2270361.01,412.049164
536980.01,2270461.01,412.438843
536980.01,2270561.01,411.114738
536980.01,2270661.01,413.562309
536980.01,2270761.01,416.81691
536980.01,2270861.01,419.918808
536980.01,2270961.01,424.829956
536980.01,2271061.01,429.211716
536980.01,2271161.01,431.742157
536980.01,2271261.01,436.483734
536980.01,2271361.01,434.707214
536980.01,2271461.01,434.209473
536980.01,2271561.01,432.753998
536980.01,2271661.01,432.797348
536980.01,2271761.01,429.971344
536980.01,2271861.01,427.675568
536980.01,2271961.01,430.092766
536980.01,2272061.01,432.932922
536980.01,2272161.01,434.18689
536980.01,2272261.01,434.419678
536980.01,2272361.01,434.630157
536980.01,2272461.01,434.978088
536980.01,2272561.01,-9999
537080.01,2261961.01,-9999
537080.01,2262061.01,391.159729
537080.01,2262161.01,389.792534
537080.01,2262261.01,388.404388
537080.01,2262361.01,385.374069
537080.01,2262461.01,381.66275
537080.01,2262561.01,380.827812
537080.01,2262661.01,379.79097
537080.01,2262761.01,378.016869
537080.01,2262861.01,374.946014
537080.01,2262961.01,371.535217
537080.01,2263061.01,367.594818
537080.01,2263161.01,365.370239
537080.01,2263261.01,366.60939
537080.01,2263361.01,364.239838
537080.01,2263461.01,363.220909
537080.01,2263561.01,363.276123
537080.01,2263661.01,360.956436
537080.01,2263761.01,359.035248
537080.01,2263861.01,358.204536
537080.01,2263961.01,356.969055
537080.01,2264061.01,355.451538
537080.01,2264161.01,355.627655
537080.01,2264261.01,355.767563
537080.01,2264361.01,355.52417
537080.01,2264461.01,354.653412
537080.01,2264561.01,355.362526
537080.01,2264661.01,355.664429
537080.01,2264761.01,355.050461
537080.01,2264861.01,355.680054
537080.01,2264961.01,356.348831
537080.01,2265061.01,356.179871
537080.01,2265161.01,356.46067
537080.01,2265261.01,356.34166
537080.01,2265361.01,355.159462
537080.01,2265461.01,355.859741
537080.01,2265561.01,355.079926
537080.01,2265661.01,356.040924
537080.01,2265761.01,356.793228
537080.01,2265861.01,362.38678
537080.01,2265961.01,365.686752
537080.01,2266061.01,367.205444
537080.01,2266161.01,371.417236
537080.01,2266261.01,374.478928
537080.01,2266361.01,377.678284
537080.01,2266461.01,379.783272
537080.01,2266561.01,385.074341
537080.01,2266661.01,384.222443
537080.01,2266761.01,384.715302
537080.01,2266861.01,386.484726
537080.01,2266961.01,390.001984
537080.01,2267061.01,390.924065
537080.01,2267161.01,392.386772
537080.01,2267261.01,397.543671
537080.01,2267361.01,397.268387
537080.01,2267461.01,399.03006
537080.01,2267561.01,401.155884
537080.01,2267661.01,402.240189
537080.01,2267761.01,405.739044
537080.01,2267861.01,409.132385
537080.01,2267961.01,409.720016
537080.01,2268061.01,410.22348
537080.01,2268161.01,413.381653
537080.01,2268261.01,408.431549
537080.01,2268361.01,404.742622
537080.01,2268461.01,403.428078
537080.01,2268561.01,403.106644
537080.01,2268661.01,399.566589
537080.01,2268761.01,396.344238
537080.01,2268861.01,393.537125
537080.01,2268961.01,392.054459
537080.01,2269061.01,391.655533
537080.01,2269161.01,390.983551
537080.01,2269261.01,392.006256
537080.01,2269361.01,395.282806
537080.01,2269461.01,395.738174
537080.01,2269561.01,396.451065
537080.01,2269661.01,398.257492
537080.01,2269761.01,399.840279
537080.01,2269861.01,401.540619
537080.01,2269961.01,404.0103
537080.01,2270061.01,406.022583
537080.01,2270161.01,409.319305
537080.01,2270261.01,410.486328
537080.01,2270361.01,413.18924
537080.01,2270461.01,410.928391
537080.01,2270561.01,411.169373
537080.01,2270661.01,414.096344
537080.01,2270761.01,418.494888
537080.01,2270861.01,420.868668
537080.01,2270961.01,424.690598
537080.01,2271061.01,429.948669
537080.01,2271161.01,430.682678
537080.01,2271261.01,435.138672
537080.01,2271361.01,435.953796
537080.01,2271461.01,436.469688
537080.01,2271561.01,437.751785
537080.01,2271661.01,434.693832
537080.01,2271761.01,428.125046
537080.01,2271861.01,427.275696
537080.01,2271961.01,428.290375
537080.01,2272061.01,432.264587
537080.01,2272161.01,433.318863
537080.01,2272261.01,434.739029
537080.01,2272361.01,-9999
537080.01,2272461.01,-9999
537180.01,2262061.01,389.751663
537180.01,2262161.01,388.335541
537180.01,2262261.01,387.391197
537180.01,2262361.01,386.945068
537180.01,2262461.01,385.460281
537180.01,2262561.01,383.722351
537180.01,2262661.01,380.581146
537180.01,2262761.01,377.504883
537180.01,2262861.01,374.733765
537180.01,2262961.01,370.154732
537180.01,2263061.01,369.358475
537180.01,2263161.01,369.064499
537180.01,2263261.01,368.83139
537180.01,2263361.01,367.582153
537180.01,2263461.01,365.907196
537180.01,2263561.01,364.725769
537180.01,2263661.01,361.005684
537180.01,2263761.01,359.402756
537180.01,2263861.01,359.756805
537180.01,2263961.01,359.381439
537180.01,2264061.01,358.478439
537180.01,2264161.01,358.621719
537180.01,2264261.01,358.560608
537180.01,2264361.01,357.663376
537180.01,2264461.01,357.256042
537180.01,2264561.01,356.557343
537180.01,2264661.01,355.93956
537180.01,2264761.01,356.012589
537180.01,2264861.01,357.442604
537180.01,2264961.01,359.477264
537180.01,2265061.01,360.211304
537180.01,2265161.01,360.356232
537180.01,2265261.01,359.47464
537180.01,2265361.01,359.322708
537180.01,2265461.01,358.828705
537180.01,2265561.01,358.360413
537180.01,2265661.01,358.478378
537180.01,2265761.01,359.772858
537180.01,2265861.01,363.779022
537180.01,2265961.01,365.242523
537180.01,2266061.01,366.477341
537180.01,2266161.01,371.198265
537180.01,2266261.01,374.493271
537180.01,2266361.01,376.163116
537180.01,2266461.01,379.48587
537180.01,2266561.01,383.69986
537180.01,2266661.01,384.419266
537180.01,2266761.01,384.58905
537180.01,2266861.01,385.171051
537180.01,2266961.01,386.287231
537180.01,2267061.01,386.410126
537180.01,2267161.01,386.930725
537180.01,2267261.01,390.334915
537180.01,2267361.01,390.569931
537180.01,2267461.01,394.719933
537180.01,2267561.01,400.424332
537180.01,2267661.01,403.956451
537180.01,2267761.01,409.437012
537180.01,2267861.01,411.37265
537180.01,2267961.01,411.769218
537180.01,2268061.01,415.533829
537180.01,2268161.01,419.304695
537180.01,2268261.01,412.728455
537180.01,2268361.01,407.940628
537180.01,2268461.01,404.528748
537180.01,2268561.01,401.169037
537180.01,2268661.01,397.911072
537180.01,2268761.01,396.684845
537180.01,2268861.01,393.47287
537180.01,2268961.01,391.671753
537180.01,2269061.01,389.435791
537180.01,2269161.01,391.036163
537180.01,2269261.01,393.145058
537180.01,2269361.01,394.390839
537180.01,2269461.01,395.919472
537180.01,2269561.01,396.603821
537180.01,2269661.01,396.942413
537180.01,2269761.01,397.717377
537180.01,2269861.01,399.361885
537180.01,2269961.01,402.74147
537180.01,2270061.01,406.916779
537180.01,2270161.01,411.238525
537180.01,2270261.01,412.206146
537180.01,2270361.01,412.545563
537180.01,2270461.01,410.84967
537180.01,2270561.01,413.567787
537180.01,2270661.01,417.748749
537180.01,2270761.01,421.165047
537180.01,2270861.01,424.282806
537180.01,2270961.01,427.906281
537180.01,2271061.01,431.746368
537180.01,2271161.01,432.198799
537180.01,2271261.01,434.744186
537180.01,2271361.01,436.424263
537180.01,2271461.01,436.811493
537180.01,2271561.01,439.055054
537180.01,2271661.01,437.367218
537180.01,2271761.01,435.723953
537180.01,2271861.01,435.957245
537180.01,2271961.01,430.491318
537180.01,2272061.01,429.702011
537180.01,2272161.01,431.253113
537180.01,2272261.01,-9999
537180.01,2272361.01,-9999
537280.01,2262061.01,-9999
537280.01,2262161.01,387.095123
537280.01,2262261.01,389.905075
537280.01,2262361.01,389.684021
537280.01,2262461.01,387.117157
537280.01,2262561.01,384.751419
537280.01,2262661.01,381.165695
537280.01,2262761.01,377.816513
537280.01,2262861.01,375.84729
537280.01,2262961.01,373.982193
537280.01,2263061.01,373.159698
537280.01,2263161.01,373.870613
537280.01,2263261.01,372.2117
537280.01,2263361.01,370.20842
537280.01,2263461.01,369.553955
537280.01,2263561.01,366.454178
537280.01,2263661.01,362.840332
537280.01,2263761.01,361.392715
537280.01,2263861.01,361.925339
537280.01,2263961.01,361.859276
537280.01,2264061.01,361.103577
537280.01,2264161.01,362.338409
537280.01,2264261.01,361.194641
537280.01,2264361.01,359.728058
537280.01,2264461.01,360.44696
537280.01,2264561.01,360.526443
537280.01,2264661.01,359.402306
537280.01,2264761.01,360.469818
537280.01,2264861.01,360.407425
537280.01,2264961.01,361.715057
537280.01,2265061.01,362.836525
537280.01,2265161.01,362.161163
537280.01,2265261.01,359.889496
537280.01,2265361.01,358.414848
537280.01,2265461.01,357.306427
537280.01,2265561.01,356.740372
537280.01,2265661.01,357.143372
537280.01,2265761.01,357.834259
537280.01,2265861.01,360.930679
537280.01,2265961.01,362.6987
537280.01,2266061.01,364.405579
537280.01,2266161.01,370.063705
537280.01,2266261.01,374.015625
537280.01,2266361.01,375.810989
537280.01,2266461.01,379.563049
537280.01,2266561.01,384.234871
537280.01,2266661.01,385.890152
537280.01,2266761.01,386.087646
537280.01,2266861.01,386.43074
537280.01,2266961.01,386.898285
537280.01,2267061.01,386.381363
537280.01,2267161.01,386.528458
537280.01,2267261.01,386.709702
537280.01,2267361.01,387.570038
537280.01,2267461.01,391.929886
537280.01,2267561.01,398.748871
537280.01,2267661.01,402.580215
537280.01,2267761.01,409.225967
537280.01,2267861.01,412.431389
537280.01,2267961.01,412.713928
537280.01,2268061.01,419.255646
537280.01,2268161.01,419.531433
537280.01,2268261.01,413.694031
537280.01,2268361.01,411.156731
537280.01,2268461.01,408.085876
537280.01,2268561.01,404.792557
537280.01,2268661.01,397.878723
537280.01,2268761.01,395.566635
537280.01,2268861.01,395.190781
537280.01,2268961.01,392.611
537280.01,2269061.01,389.55719
537280.01,2269161.01,391.993935
537280.01,2269261.01,395.652725
537280.01,2269361.01,396.80246
537280.01,2269461.01,397.452469
537280.01,2269561.01,396.603699
537280.01,2269661.01,395.542793
537280.01,2269761.01,397.44162
537280.01,2269861.01,400.009338
537280.01,2269961.01,404.333008
537280.01,2270061.01,409.482803
537280.01,2270161.01,411.083618
537280.01,2270261.01,412.263329
537280.01,2270361.01,412.144791
537280.01,2270461.01,411.988342
537280.01,2270561.01,417.283173
537280.01,2270661.01,420.562866
537280.01,2270761.01,424.509277
537280.01,2270861.01,428.099167
537280.01,2270961.01,432.534149
537280.01,2271061.01,435.400894
537280.01,2271161.01,435.24437
537280.01,2271261.01,435.216461
537280.01,2271361.01,436.571762
537280.01,2271461.01,437.797302
537280.01,2271561.01,438.89859
537280.01,2271661.01,436.212006
537280.01,2271761.01,435.358292
537280.01,2271861.01,436.332703
537280.01,2271961.01,434.932068
537280.01,2272061.01,432.319839
537280.01,2272161.01,-9999
537280.01,2272261.01,-9999
537380.01,2262161.01,-9999
537380.01,2262261.01,393.891647
537380.01,2262361.01,392.0737
537380.01,2262461.01,389.553108
537380.01,2262561.01,386.929962
537380.01,2262661.01,381.262192
537380.01,2262761.01,379.048279
537380.01,2262861.01,378.509705
