"X","Y","H20_Kimm (TWT)"
528480.01,2264861.01,271.635208
528480.01,2264961.01,272.615784
528480.01,2265061.01,274.007736
528480.01,2265161.01,276.121979
528480.01,2265261.01,276.408997
528480.01,2265361.01,276.828232
528480.01,2265461.01,278.009178
528480.01,2265561.01,277.446899
528480.01,2265661.01,272.927185
528480.01,2265761.01,271.559845
528480.01,2265861.01,270.83432
528480.01,2265961.01,270.592415
528480.01,2266061.01,272.766907
528480.01,2266161.01,275.097595
528480.01,2266261.01,276.53656
528480.01,2266361.01,278.178299
528480.01,2266461.01,278.528168
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,287.331039
528580.01,2260961.01,288.822159
528580.01,2261061.01,290.99408
528580.01,2261161.01,293.130272
528580.01,2261261.01,296.313156
528580.01,2261361.01,300.888809
528580.01,2261461.01,306.221924
528580.01,2261561.01,308.893417
528580.01,2261661.01,312.942322
528580.01,2261761.01,315.020447
528580.01,2261861.01,316.506638
528580.01,2261961.01,318.164772
528580.01,2262061.01,321.762726
528580.01,2262161.01,324.209534
528580.01,2262261.01,325.354904
528580.01,2262361.01,324.766174
528580.01,2262461.01,323.088982
528580.01,2262561.01,318.944153
528580.01,2262661.01,307.780052
528580.01,2262761.01,302.04422
528580.01,2262861.01,269.739044
528580.01,2262961.01,245.749496
528580.01,2263061.01,242.405949
528580.01,2263161.01,237.417297
528580.01,2263261.01,236.592464
528580.01,2263361.01,237.993515
528580.01,2263461.01,238.456657
528580.01,2263561.01,239.233559
528580.01,2263661.01,242.751297
528580.01,2263761.01,243.602604
528580.01,2263861.01,246.755501
528580.01,2263961.01,248.996101
528580.01,2264061.01,251.007843
528580.01,2264161.01,254.48262
528580.01,2264261.01,259.22525
528580.01,2264361.01,262.268196
528580.01,2264461.01,266.685532
528580.01,2264561.01,268.782288
528580.01,2264661.01,268.604034
528580.01,2264761.01,268.995773
528580.01,2264861.01,270.321411
528580.01,2264961.01,271.12085
528580.01,2265061.01,272.978035
528580.01,2265161.01,275.057953
528580.01,2265261.01,276.320343
528580.01,2265361.01,276.635254
528580.01,2265461.01,278.090195
528580.01,2265561.01,276.850616
528580.01,2265661.01,272.789307
528580.01,2265761.01,271.932983
528580.01,2265861.01,270.741646
528580.01,2265961.01,270.238831
528580.01,2266061.01,272.392044
528580.01,2266161.01,275.634201
528580.01,2266261.01,276.27095
528580.01,2266361.01,278.256615
528580.01,2266461.01,279.759125
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,290.702484
528680.01,2261061.01,291.942024
528680.01,2261161.01,293.018494
528680.01,2261261.01,295.055618
528680.01,2261361.01,298.816711
528680.01,2261461.01,302.53125
528680.01,2261561.01,308.050995
528680.01,2261661.01,313.093445
528680.01,2261761.01,315.878326
528680.01,2261861.01,318.791321
528680.01,2261961.01,320.324799
528680.01,2262061.01,321.045044
528680.01,2262161.01,320.604912
528680.01,2262261.01,322.053665
528680.01,2262361.01,321.097145
528680.01,2262461.01,319.484955
528680.01,2262561.01,318.756134
528680.01,2262661.01,314.841522
528680.01,2262761.01,305.342392
528680.01,2262861.01,294.393364
528680.01,2262961.01,279.165405
528680.01,2263061.01,273.31131
528680.01,2263161.01,250.024475
528680.01,2263261.01,244.950645
528680.01,2263361.01,244.332123
528680.01,2263461.01,238.510139
528680.01,2263561.01,238.319145
528680.01,2263661.01,240.578712
528680.01,2263761.01,242.200516
528680.01,2263861.01,245.36644
528680.01,2263961.01,248.053841
528680.01,2264061.01,249.941345
528680.01,2264161.01,254.655193
528680.01,2264261.01,260.251236
528680.01,2264361.01,263.267151
528680.01,2264461.01,265.869751
528680.01,2264561.01,266.831848
528680.01,2264661.01,266.839432
528680.01,2264761.01,267.420387
528680.01,2264861.01,269.546494
528680.01,2264961.01,270.37352
528680.01,2265061.01,272.238281
528680.01,2265161.01,273.962189
528680.01,2265261.01,275.137978
528680.01,2265361.01,276.339493
528680.01,2265461.01,277.540443
528680.01,2265561.01,275.197205
528680.01,2265661.01,272.792526
528680.01,2265761.01,271.814941
528680.01,2265861.01,271.052109
528680.01,2265961.01,271.593079
528680.01,2266061.01,273.473251
528680.01,2266161.01,275.528748
528680.01,2266261.01,276.250046
528680.01,2266361.01,278.226776
528680.01,2266461.01,280.341782
528680.01,2266561.01,284.007515
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,293.030853
528780.01,2261161.01,294.643951
528780.01,2261261.01,295.508659
528780.01,2261361.01,297.621506
528780.01,2261461.01,300.427521
528780.01,2261561.01,306.387817
528780.01,2261661.01,313.135345
528780.01,2261761.01,316.134125
528780.01,2261861.01,320.054123
528780.01,2261961.01,319.534576
528780.01,2262061.01,317.546204
528780.01,2262161.01,314.4561
528780.01,2262261.01,313.896088
528780.01,2262361.01,313.725479
528780.01,2262461.01,311.991241
528780.01,2262561.01,311.557373
528780.01,2262661.01,308.741882
528780.01,2262761.01,302.662048
528780.01,2262861.01,296.063782
528780.01,2262961.01,287.092484
528780.01,2263061.01,283.624191
528780.01,2263161.01,276.069489
528780.01,2263261.01,261.143028
528780.01,2263361.01,255.476563
528780.01,2263461.01,249.089195
528780.01,2263561.01,245.633743
528780.01,2263661.01,245.739262
528780.01,2263761.01,243.765762
528780.01,2263861.01,244.534443
528780.01,2263961.01,246.176544
528780.01,2264061.01,249.162987
528780.01,2264161.01,254.719162
528780.01,2264261.01,259.966888
528780.01,2264361.01,262.799652
528780.01,2264461.01,264.584381
528780.01,2264561.01,265.435684
528780.01,2264661.01,265.722198
528780.01,2264761.01,267.360352
528780.01,2264861.01,269.118988
528780.01,2264961.01,270.306175
528780.01,2265061.01,272.29097
528780.01,2265161.01,273.858887
528780.01,2265261.01,274.768311
528780.01,2265361.01,276.24437
528780.01,2265461.01,278.143951
528780.01,2265561.01,277.866959
528780.01,2265661.01,273.887283
528780.01,2265761.01,272.918518
528780.01,2265861.01,273.228088
528780.01,2265961.01,273.119171
528780.01,2266061.01,273.796539
528780.01,2266161.01,275.516602
528780.01,2266261.01,276.935852
528780.01,2266361.01,279.019104
528780.01,2266461.01,282.243881
528780.01,2266561.01,285.68811
528780.01,2266661.01,287.645401
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,294.121002
528880.01,2261161.01,295.683472
528880.01,2261261.01,297.725601
528880.01,2261361.01,299.46991
528880.01,2261461.01,302.030296
528880.01,2261561.01,307.425903
528880.01,2261661.01,312.582634
528880.01,2261761.01,315.418335
528880.01,2261861.01,318.454117
528880.01,2261961.01,317.449707
528880.01,2262061.01,315.511368
528880.01,2262161.01,311.641876
528880.01,2262261.01,308.924667
528880.01,2262361.01,307.31012
528880.01,2262461.01,305.703308
528880.01,2262561.01,302.826675
528880.01,2262661.01,299.464996
528880.01,2262761.01,296.172768
528880.01,2262861.01,291.55542
528880.01,2262961.01,288.747681
528880.01,2263061.01,284.564453
528880.01,2263161.01,278.463867
528880.01,2263261.01,270.400726
528880.01,2263361.01,264.251587
528880.01,2263461.01,252.0317
528880.01,2263561.01,248.889442
528880.01,2263661.01,248.457863
528880.01,2263761.01,247.455002
528880.01,2263861.01,248.287369
528880.01,2263961.01,249.367569
528880.01,2264061.01,252.319496
528880.01,2264161.01,256.610687
528880.01,2264261.01,259.408585
528880.01,2264361.01,262.255768
528880.01,2264461.01,263.547516
528880.01,2264561.01,264.136017
528880.01,2264661.01,264.863914
528880.01,2264761.01,266.805481
528880.01,2264861.01,268.598602
528880.01,2264961.01,269.467148
528880.01,2265061.01,271.756226
528880.01,2265161.01,273.501099
528880.01,2265261.01,274.436829
528880.01,2265361.01,276.441116
528880.01,2265461.01,278.554886
528880.01,2265561.01,278.735138
528880.01,2265661.01,275.314117
528880.01,2265761.01,274.09462
528880.01,2265861.01,274.409729
528880.01,2265961.01,273.689178
528880.01,2266061.01,273.326675
528880.01,2266161.01,274.388275
528880.01,2266261.01,276.367538
528880.01,2266361.01,280.231232
528880.01,2266461.01,282.869568
528880.01,2266561.01,285.387024
528880.01,2266661.01,288.073181
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,298.611282
528980.01,2261361.01,302.023331
528980.01,2261461.01,303.030182
528980.01,2261561.01,306.701263
528980.01,2261661.01,310.930161
528980.01,2261761.01,312.150406
528980.01,2261861.01,312.108307
528980.01,2261961.01,310.889786
528980.01,2262061.01,308.965179
528980.01,2262161.01,307.060181
528980.01,2262261.01,306.201035
528980.01,2262361.01,304.946091
528980.01,2262461.01,305.172752
528980.01,2262561.01,301.599548
528980.01,2262661.01,297.111511
528980.01,2262761.01,292.84877
528980.01,2262861.01,288.129944
528980.01,2262961.01,285.164833
528980.01,2263061.01,281.813797
528980.01,2263161.01,278.433723
528980.01,2263261.01,275.498672
528980.01,2263361.01,275.341217
528980.01,2263461.01,266.517242
528980.01,2263561.01,251.230057
528980.01,2263661.01,248.717972
528980.01,2263761.01,246.772747
528980.01,2263861.01,248.181602
528980.01,2263961.01,248.968872
528980.01,2264061.01,252.823021
528980.01,2264161.01,257.425507
528980.01,2264261.01,259.226532
528980.01,2264361.01,261.477829
528980.01,2264461.01,262.712425
528980.01,2264561.01,262.526245
528980.01,2264661.01,263.105942
528980.01,2264761.01,265.45636
528980.01,2264861.01,266.115318
528980.01,2264961.01,268.364136
528980.01,2265061.01,270.468544
528980.01,2265161.01,272.153793
528980.01,2265261.01,272.542725
528980.01,2265361.01,275.394012
528980.01,2265461.01,279.185638
528980.01,2265561.01,279.422951
528980.01,2265661.01,277.506134
528980.01,2265761.01,275.753105
528980.01,2265861.01,275.342743
528980.01,2265961.01,272.403152
528980.01,2266061.01,271.786133
528980.01,2266161.01,273.120689
528980.01,2266261.01,276.015854
528980.01,2266361.01,279.939789
528980.01,2266461.01,281.898163
528980.01,2266561.01,284.12439
528980.01,2266661.01,287.947723
528980.01,2266761.01,288.099701
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,302.24469
529080.01,2261561.01,304.704628
529080.01,2261661.01,306.528351
529080.01,2261761.01,307.562592
529080.01,2261861.01,306.867844
529080.01,2261961.01,306.058685
529080.01,2262061.01,304.689133
529080.01,2262161.01,303.029404
529080.01,2262261.01,302.87793
529080.01,2262361.01,303.455475
529080.01,2262461.01,303.307678
529080.01,2262561.01,300.537598
529080.01,2262661.01,298.042267
529080.01,2262761.01,292.843842
529080.01,2262861.01,286.884323
529080.01,2262961.01,283.553802
529080.01,2263061.01,279.158081
529080.01,2263161.01,277.91362
529080.01,2263261.01,277.191376
529080.01,2263361.01,276.314857
529080.01,2263461.01,275.90799
529080.01,2263561.01,270.83152
529080.01,2263661.01,267.867218
529080.01,2263761.01,252.3433
529080.01,2263861.01,246.877029
529080.01,2263961.01,247.065994
529080.01,2264061.01,250.680481
529080.01,2264161.01,256.081638
529080.01,2264261.01,258.063812
529080.01,2264361.01,260.238007
529080.01,2264461.01,260.835571
529080.01,2264561.01,260.24263
529080.01,2264661.01,260.755112
529080.01,2264761.01,263.235718
529080.01,2264861.01,264.24437
529080.01,2264961.01,266.519623
529080.01,2265061.01,268.517746
529080.01,2265161.01,268.922134
529080.01,2265261.01,270.577019
529080.01,2265361.01,273.909714
529080.01,2265461.01,278.368507
529080.01,2265561.01,279.741394
529080.01,2265661.01,278.928406
529080.01,2265761.01,276.65535
529080.01,2265861.01,274.732346
529080.01,2265961.01,270.818909
529080.01,2266061.01,271.248657
529080.01,2266161.01,273.026596
529080.01,2266261.01,276.765991
529080.01,2266361.01,280.232376
529080.01,2266461.01,282.310226
529080.01,2266561.01,283.353645
529080.01,2266661.01,285.569794
529080.01,2266761.01,287.027786
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,303.563507
529180.01,2261661.01,303.397171
529180.01,2261761.01,304.536926
529180.01,2261861.01,304.185913
529180.01,2261961.01,303.438583
529180.01,2262061.01,302.60083
529180.01,2262161.01,301.614441
529180.01,2262261.01,301.91716
529180.01,2262361.01,301.182693
529180.01,2262461.01,300.761818
529180.01,2262561.01,299.260406
529180.01,2262661.01,297.109543
529180.01,2262761.01,291.916779
529180.01,2262861.01,285.9245
529180.01,2262961.01,282.311829
529180.01,2263061.01,278.745293
529180.01,2263161.01,277.284058
529180.01,2263261.01,276.13768
529180.01,2263361.01,275.932007
529180.01,2263461.01,274.221344
529180.01,2263561.01,272.542
529180.01,2263661.01,272.131348
529180.01,2263761.01,271.768135
529180.01,2263861.01,269.260864
529180.01,2263961.01,252.254509
529180.01,2264061.01,249.94223
529180.01,2264161.01,253.942436
529180.01,2264261.01,255.939796
529180.01,2264361.01,258.498161
529180.01,2264461.01,259.44075
529180.01,2264561.01,258.447662
529180.01,2264661.01,259.133148
529180.01,2264761.01,260.762909
529180.01,2264861.01,261.934433
529180.01,2264961.01,264.592377
529180.01,2265061.01,266.74369
529180.01,2265161.01,267.679535
529180.01,2265261.01,269.062897
529180.01,2265361.01,272.914032
529180.01,2265461.01,275.085266
529180.01,2265561.01,278.59819
529180.01,2265661.01,279.005936
529180.01,2265761.01,277.146347
529180.01,2265861.01,274.693314
529180.01,2265961.01,270.378601
529180.01,2266061.01,270.591522
529180.01,2266161.01,273.089386
529180.01,2266261.01,277.43634
529180.01,2266361.01,281.089745
529180.01,2266461.01,282.94281
529180.01,2266561.01,284.652328
529180.01,2266661.01,285.23349
529180.01,2266761.01,286.584831
529180.01,2266861.01,285.850128
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,303.052719
529280.01,2261861.01,302.727844
529280.01,2261961.01,301.306549
529280.01,2262061.01,299.947815
529280.01,2262161.01,299.971519
529280.01,2262261.01,298.970276
529280.01,2262361.01,299.495178
529280.01,2262461.01,298.629425
529280.01,2262561.01,296.406067
529280.01,2262661.01,295.25695
529280.01,2262761.01,290.857666
529280.01,2262861.01,285.128807
529280.01,2262961.01,282.094147
529280.01,2263061.01,278.364532
529280.01,2263161.01,275.97757
529280.01,2263261.01,274.26828
529280.01,2263361.01,273.997757
529280.01,2263461.01,272.945061
529280.01,2263561.01,271.821594
529280.01,2263661.01,271.035812
529280.01,2263761.01,271.531769
529280.01,2263861.01,268.899597
529280.01,2263961.01,267.043015
529280.01,2264061.01,259.270294
529280.01,2264161.01,257.661118
529280.01,2264261.01,255.673462
529280.01,2264361.01,255.868019
529280.01,2264461.01,255.869141
529280.01,2264561.01,255.319565
529280.01,2264661.01,256.64537
529280.01,2264761.01,258.823921
529280.01,2264861.01,260.052704
529280.01,2264961.01,262.951004
529280.01,2265061.01,265.633423
529280.01,2265161.01,266.47554
529280.01,2265261.01,268.619667
529280.01,2265361.01,271.975708
529280.01,2265461.01,274.437454
529280.01,2265561.01,277.0448
529280.01,2265661.01,278.515182
529280.01,2265761.01,278.027496
529280.01,2265861.01,273.782753
529280.01,2265961.01,269.904678
529280.01,2266061.01,270.806396
529280.01,2266161.01,273.294739
529280.01,2266261.01,277.562485
529280.01,2266361.01,281.263489
529280.01,2266461.01,284.354263
529280.01,2266561.01,285.848869
529280.01,2266661.01,286.009537
529280.01,2266761.01,285.751465
529280.01,2266861.01,284.525055
529280.01,2266961.01,283.60318
529380.01,2261761.01,-9999
529380.01,2261861.01,302.69267
529380.01,2261961.01,299.033325
529380.01,2262061.01,297.776581
529380.01,2262161.01,296.422882
529380.01,2262261.01,295.021164
529380.01,2262361.01,296.020958
529380.01,2262461.01,295.992157
529380.01,2262561.01,295.550201
529380.01,2262661.01,294.441956
529380.01,2262761.01,291.533417
529380.01,2262861.01,288.323517
529380.01,2262961.01,281.44664
529380.01,2263061.01,276.480179
529380.01,2263161.01,272.915482
529380.01,2263261.01,270.659241
529380.01,2263361.01,269.192078
529380.01,2263461.01,268.081818
529380.01,2263561.01,267.15686
529380.01,2263661.01,267.524597
529380.01,2263761.01,267.676193
529380.01,2263861.01,267.155655
529380.01,2263961.01,267.788513
529380.01,2264061.01,266.962112
529380.01,2264161.01,265.449112
529380.01,2264261.01,261.18869
529380.01,2264361.01,257.396614
529380.01,2264461.01,254.979248
529380.01,2264561.01,252.666603
529380.01,2264661.01,254.666534
529380.01,2264761.01,257.420868
529380.01,2264861.01,258.425507
529380.01,2264961.01,260.853493
529380.01,2265061.01,263.959259
529380.01,2265161.01,265.258118
529380.01,2265261.01,267.927765
529380.01,2265361.01,271.417709
529380.01,2265461.01,273.78421
529380.01,2265561.01,276.240219
529380.01,2265661.01,278.061157
529380.01,2265761.01,277.812317
529380.01,2265861.01,275.226608
529380.01,2265961.01,272.017609
529380.01,2266061.01,273.537514
529380.01,2266161.01,276.153061
529380.01,2266261.01,279.454422
529380.01,2266361.01,281.484955
529380.01,2266461.01,284.122986
529380.01,2266561.01,285.319519
529380.01,2266661.01,285.590775
529380.01,2266761.01,284.912399
529380.01,2266861.01,284.559341
529380.01,2266961.01,282.357758
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,297.707608
529480.01,2262161.01,295.077141
529480.01,2262261.01,294.599274
529480.01,2262361.01,293.300034
529480.01,2262461.01,294.141541
529480.01,2262561.01,293.416481
529480.01,2262661.01,292.715179
529480.01,2262761.01,290.331467
529480.01,2262861.01,286.831482
529480.01,2262961.01,280.885788
529480.01,2263061.01,274.703064
