"X","Y","H02_TBeauce (TWT)"
533480.01,2268661.01,-31.674091339
533480.01,2268761.01,-31.51158905
533480.01,2268861.01,-29.840345383
533480.01,2268961.01,-29.257900238
533480.01,2269061.01,-29.78109169
533480.01,2269161.01,-29.356023788
533480.01,2269261.01,-29.882795334
533580.01,2261161.01,-26.781274796
533580.01,2261261.01,-26.458847046
533580.01,2261361.01,-25.734737396
533580.01,2261461.01,-24.176347733
533580.01,2261561.01,-24.809970856
533580.01,2261661.01,-26.902776718
533580.01,2261761.01,-29.414319992
533580.01,2261861.01,-31.489074707
533580.01,2261961.01,-33.040462494
533580.01,2262061.01,-32.555366516
533580.01,2262161.01,-30.417787552
533580.01,2262261.01,-28.156333923
533580.01,2262361.01,-27.171064377
533580.01,2262461.01,-26.374341965
533580.01,2262561.01,-26.540643692
533580.01,2262661.01,-27.059623718
533580.01,2262761.01,-26.808044434
533580.01,2262861.01,-29.412607193
533580.01,2262961.01,-33.22883606
533580.01,2263061.01,-33.319438934
533580.01,2263161.01,-31.234380722
533580.01,2263261.01,-29.858121872
533580.01,2263361.01,-30.405595779
533580.01,2263461.01,-31.013883591
533580.01,2263561.01,-33.089752197
533580.01,2263661.01,-35.152690887
533580.01,2263761.01,-34.711334229
533580.01,2263861.01,-33.417423248
533580.01,2263961.01,-31.995874405
533580.01,2264061.01,-33.535312653
533580.01,2264161.01,-35.545127869
533580.01,2264261.01,-36.701641083
533580.01,2264361.01,-37.82314682
533580.01,2264461.01,-38.093540192
533580.01,2264561.01,-39.594047546
533580.01,2264661.01,-41.048107147
533580.01,2264761.01,-41.390514374
533580.01,2264861.01,-41.76865387
533580.01,2264961.01,-43.002204895
533580.01,2265061.01,-43.589164734
533580.01,2265161.01,-42.357711792
533580.01,2265261.01,-40.837108612
533580.01,2265361.01,-40.036575317
533580.01,2265461.01,-38.611232758
533580.01,2265561.01,-38.2710495
533580.01,2265661.01,-39.702560425
533580.01,2265761.01,-41.544403076
533580.01,2265861.01,-43.974529266
533580.01,2265961.01,-45.497238159
533580.01,2266061.01,-45.09066391
533580.01,2266161.01,-44.131198883
533580.01,2266261.01,-43.81161499
533580.01,2266361.01,-42.003303528
533580.01,2266461.01,-40.76619339
533580.01,2266561.01,-39.798885345
533580.01,2266661.01,-38.278568268
533580.01,2266761.01,-35.877399445
533580.01,2266861.01,-33.916164398
533580.01,2266961.01,-32.847412109
533580.01,2267061.01,-32.123603821
533580.01,2267161.01,-30.872829437
533580.01,2267261.01,-31.878295898
533580.01,2267361.01,-35.460899353
533580.01,2267461.01,-36.101966858
533580.01,2267561.01,-35.638450623
533580.01,2267661.01,-34.65114212
533580.01,2267761.01,-33.432884216
533580.01,2267861.01,-33.168552399
533580.01,2267961.01,-33.20104599
533580.01,2268061.01,-32.389385223
533580.01,2268161.01,-32.726829529
533580.01,2268261.01,-33.790733337
533580.01,2268361.01,-33.175735474
533580.01,2268461.01,-32.535171509
533580.01,2268561.01,-32.025947571
533580.01,2268661.01,-31.611736298
533580.01,2268761.01,-31.295816422
533580.01,2268861.01,-30.023704529
533580.01,2268961.01,-29.323251724
533580.01,2269061.01,-28.952934265
533580.01,2269161.01,-28.669981003
533580.01,2269261.01,-29.512365341
533680.01,2261061.01,-25.74282074
533680.01,2261161.01,-25.421175003
533680.01,2261261.01,-25.232713699
533680.01,2261361.01,-25.065965652
533680.01,2261461.01,-24.311309814
533680.01,2261561.01,-25.146381378
533680.01,2261661.01,-26.538948059
533680.01,2261761.01,-28.277669907
533680.01,2261861.01,-30.098657608
533680.01,2261961.01,-31.465772629
533680.01,2262061.01,-31.262073517
533680.01,2262161.01,-29.592630386
533680.01,2262261.01,-28.122369766
533680.01,2262361.01,-27.007045746
533680.01,2262461.01,-26.266199112
533680.01,2262561.01,-27.395793915
533680.01,2262661.01,-27.876535416
533680.01,2262761.01,-27.061273575
533680.01,2262861.01,-29.163442612
533680.01,2262961.01,-32.436332703
533680.01,2263061.01,-32.831111908
533680.01,2263161.01,-31.989339828
533680.01,2263261.01,-31.390647888
533680.01,2263361.01,-32.220745087
533680.01,2263461.01,-32.594787598
533680.01,2263561.01,-33.75220871
533680.01,2263661.01,-35.155006409
533680.01,2263761.01,-33.769721985
533680.01,2263861.01,-32.883735657
533680.01,2263961.01,-31.103582382
533680.01,2264061.01,-33.396442413
533680.01,2264161.01,-35.664836884
533680.01,2264261.01,-37.306190491
533680.01,2264361.01,-39.395782471
533680.01,2264461.01,-40.561084747
533680.01,2264561.01,-41.14799118
533680.01,2264661.01,-42.261024475
533680.01,2264761.01,-42.104640961
533680.01,2264861.01,-41.829349518
533680.01,2264961.01,-42.48765564
533680.01,2265061.01,-43.092926025
533680.01,2265161.01,-41.903617859
533680.01,2265261.01,-40.67634201
533680.01,2265361.01,-40.533607483
533680.01,2265461.01,-38.449165344
533680.01,2265561.01,-37.96200943
533680.01,2265661.01,-38.754657745
533680.01,2265761.01,-40.387077332
533680.01,2265861.01,-42.536529541
533680.01,2265961.01,-43.555263519
533680.01,2266061.01,-43.766078949
533680.01,2266161.01,-42.853328705
533680.01,2266261.01,-41.366294861
533680.01,2266361.01,-40.141139984
533680.01,2266461.01,-38.756835938
533680.01,2266561.01,-37.782180786
533680.01,2266661.01,-36.480453491
533680.01,2266761.01,-35.032035828
533680.01,2266861.01,-33.457092285
533680.01,2266961.01,-32.430580139
533680.01,2267061.01,-31.75945282
533680.01,2267161.01,-31.87471962
533680.01,2267261.01,-33.098106384
533680.01,2267361.01,-35.010990143
533680.01,2267461.01,-35.942466736
533680.01,2267561.01,-35.995815277
533680.01,2267661.01,-35.013179779
533680.01,2267761.01,-33.411769867
533680.01,2267861.01,-33.130626678
533680.01,2267961.01,-31.413805008
533680.01,2268061.01,-31.322721481
533680.01,2268161.01,-34.762504578
533680.01,2268261.01,-34.021587372
533680.01,2268361.01,-33.413566589
533680.01,2268461.01,-32.723495483
533680.01,2268561.01,-32.080043793
533680.01,2268661.01,-31.535829544
533680.01,2268761.01,-31.076519012
533680.01,2268861.01,-29.856781006
533680.01,2268961.01,-29.42518425
533680.01,2269061.01,-28.50110054
533680.01,2269161.01,-28.274627686
533680.01,2269261.01,-29.274827957
533680.01,2269361.01,-30.484991074
533780.01,2261061.01,-24.337949753
533780.01,2261161.01,-24.281349182
533780.01,2261261.01,-24.326864243
533780.01,2261361.01,-23.977622986
533780.01,2261461.01,-23.869091034
533780.01,2261561.01,-24.792053223
533780.01,2261661.01,-26.062887192
533780.01,2261761.01,-27.584264755
533780.01,2261861.01,-28.977422714
533780.01,2261961.01,-29.581071854
533780.01,2262061.01,-29.568685532
533780.01,2262161.01,-28.756685257
533780.01,2262261.01,-28.438526154
533780.01,2262361.01,-27.251161575
533780.01,2262461.01,-26.319169998
533780.01,2262561.01,-27.058498383
533780.01,2262661.01,-27.919242859
533780.01,2262761.01,-27.618745804
533780.01,2262861.01,-28.397249222
533780.01,2262961.01,-30.34290123
533780.01,2263061.01,-31.477830887
533780.01,2263161.01,-31.757555008
533780.01,2263261.01,-32.15719986
533780.01,2263361.01,-33.418888092
533780.01,2263461.01,-34.199672699
533780.01,2263561.01,-34.572341919
533780.01,2263661.01,-34.481884003
533780.01,2263761.01,-32.168781281
533780.01,2263861.01,-30.746660233
533780.01,2263961.01,-30.243663788
533780.01,2264061.01,-32.529590607
533780.01,2264161.01,-34.517169952
533780.01,2264261.01,-36.66941452
533780.01,2264361.01,-39.096542358
533780.01,2264461.01,-41.17168808
533780.01,2264561.01,-42.553489685
533780.01,2264661.01,-43.667358398
533780.01,2264761.01,-44.313266754
533780.01,2264861.01,-43.268028259
533780.01,2264961.01,-42.107906342
533780.01,2265061.01,-42.198444366
533780.01,2265161.01,-41.347000122
533780.01,2265261.01,-40.553035736
533780.01,2265361.01,-40.276119232
533780.01,2265461.01,-37.817028046
533780.01,2265561.01,-37.550807953
533780.01,2265661.01,-38.050662994
533780.01,2265761.01,-39.48526001
533780.01,2265861.01,-41.137928009
533780.01,2265961.01,-41.395938873
533780.01,2266061.01,-41.978149414
533780.01,2266161.01,-41.115997314
533780.01,2266261.01,-40.004367828
533780.01,2266361.01,-39.385246277
533780.01,2266461.01,-37.829582214
533780.01,2266561.01,-37.02935791
533780.01,2266661.01,-35.700622559
533780.01,2266761.01,-34.421283722
533780.01,2266861.01,-34.160228729
533780.01,2266961.01,-33.484786987
533780.01,2267061.01,-33.320484161
533780.01,2267161.01,-33.944038391
533780.01,2267261.01,-34.027263641
533780.01,2267361.01,-34.821388245
533780.01,2267461.01,-36.49307251
533780.01,2267561.01,-36.453834534
533780.01,2267661.01,-34.827339172
533780.01,2267761.01,-32.830963135
533780.01,2267861.01,-32.743934631
533780.01,2267961.01,-32.935626984
533780.01,2268061.01,-34.640159607
533780.01,2268161.01,-35.12587738
533780.01,2268261.01,-34.299514771
533780.01,2268361.01,-33.574485779
533780.01,2268461.01,-32.841499329
533780.01,2268561.01,-32.116230011
533780.01,2268661.01,-31.418834686
533780.01,2268761.01,-30.747461319
533780.01,2268861.01,-29.549722672
533780.01,2268961.01,-28.957317352
533780.01,2269061.01,-28.265453339
533780.01,2269161.01,-28.151767731
533780.01,2269261.01,-28.940010071
533780.01,2269361.01,-29.70416069
533880.01,2261061.01,-23.201234818
533880.01,2261161.01,-23.682535172
533880.01,2261261.01,-24.624866486
533880.01,2261361.01,-23.383342743
533880.01,2261461.01,-23.547115326
533880.01,2261561.01,-24.477046967
533880.01,2261661.01,-25.610485077
533880.01,2261761.01,-27.283205032
533880.01,2261861.01,-28.518873215
533880.01,2261961.01,-28.309770584
533880.01,2262061.01,-28.426244736
533880.01,2262161.01,-28.577529907
533880.01,2262261.01,-27.933509827
533880.01,2262361.01,-27.205976486
533880.01,2262461.01,-26.411968231
533880.01,2262561.01,-26.197975159
533880.01,2262661.01,-27.058059692
533880.01,2262761.01,-27.6198349
533880.01,2262861.01,-27.702497482
533880.01,2262961.01,-28.581586838
533880.01,2263061.01,-29.697557449
533880.01,2263161.01,-30.494100571
533880.01,2263261.01,-31.731050491
533880.01,2263361.01,-32.725708008
533880.01,2263461.01,-33.270618439
533880.01,2263561.01,-33.370800018
533880.01,2263661.01,-33.044864655
533880.01,2263761.01,-30.978364944
533880.01,2263861.01,-29.404691696
533880.01,2263961.01,-29.381944656
533880.01,2264061.01,-30.948541641
533880.01,2264161.01,-32.85244751
533880.01,2264261.01,-35.323757172
533880.01,2264361.01,-37.534130096
533880.01,2264461.01,-39.903759003
533880.01,2264561.01,-42.301887512
533880.01,2264661.01,-43.695861816
533880.01,2264761.01,-44.91135025
533880.01,2264861.01,-44.074737549
533880.01,2264961.01,-42.058795929
533880.01,2265061.01,-41.618240356
533880.01,2265161.01,-41.295108795
533880.01,2265261.01,-40.016517639
533880.01,2265361.01,-38.849594116
533880.01,2265461.01,-36.787132263
533880.01,2265561.01,-37.130977631
533880.01,2265661.01,-37.986907959
533880.01,2265761.01,-39.561470032
533880.01,2265861.01,-40.837219238
533880.01,2265961.01,-39.482910156
533880.01,2266061.01,-40.009925842
533880.01,2266161.01,-39.84967041
533880.01,2266261.01,-39.290351868
533880.01,2266361.01,-39.053474426
533880.01,2266461.01,-38.337207794
533880.01,2266561.01,-38.120933533
533880.01,2266661.01,-36.423027039
533880.01,2266761.01,-34.807189941
533880.01,2266861.01,-35.834690094
533880.01,2266961.01,-36.143028259
533880.01,2267061.01,-36.337913513
533880.01,2267161.01,-36.13218689
533880.01,2267261.01,-35.076969147
533880.01,2267361.01,-35.59570694
533880.01,2267461.01,-36.910125732
533880.01,2267561.01,-36.45079422
533880.01,2267661.01,-34.504329681
533880.01,2267761.01,-32.574645996
533880.01,2267861.01,-32.450969696
533880.01,2267961.01,-33.799449921
533880.01,2268061.01,-36.161441803
533880.01,2268161.01,-35.505004883
533880.01,2268261.01,-34.607078552
533880.01,2268361.01,-33.704898834
533880.01,2268461.01,-32.845790863
533880.01,2268561.01,-31.9757061
533880.01,2268661.01,-31.135940552
533880.01,2268761.01,-30.334039688
533880.01,2268861.01,-29.076732635
533880.01,2268961.01,-28.071649551
533880.01,2269061.01,-28.032018661
533880.01,2269161.01,-27.99479866
533880.01,2269261.01,-28.426525116
533880.01,2269361.01,-28.566131592
533880.01,2269461.01,-28.780488968
533980.01,2260961.01,-23.720872879
533980.01,2261061.01,-22.638736725
533980.01,2261161.01,-22.900138855
533980.01,2261261.01,-24.59774971
533980.01,2261361.01,-23.770673752
533980.01,2261461.01,-23.96884346
533980.01,2261561.01,-25.090782166
533980.01,2261661.01,-26.013254166
533980.01,2261761.01,-27.326398849
533980.01,2261861.01,-28.503419876
533980.01,2261961.01,-28.183795929
533980.01,2262061.01,-28.015407562
533980.01,2262161.01,-28.984052658
533980.01,2262261.01,-28.263662338
533980.01,2262361.01,-27.2631073
533980.01,2262461.01,-26.360229492
533980.01,2262561.01,-26.110427856
533980.01,2262661.01,-26.833076477
533980.01,2262761.01,-28.110052109
533980.01,2262861.01,-28.210205078
533980.01,2262961.01,-28.374225616
533980.01,2263061.01,-28.542707443
533980.01,2263161.01,-28.66860199
533980.01,2263261.01,-29.62653923
533980.01,2263361.01,-30.544940948
533980.01,2263461.01,-31.347017288
533980.01,2263561.01,-32.045375824
533980.01,2263661.01,-32.030662537
533980.01,2263761.01,-30.211568832
533980.01,2263861.01,-29.087175369
533980.01,2263961.01,-28.860452652
533980.01,2264061.01,-29.933547974
533980.01,2264161.01,-32.494678497
533980.01,2264261.01,-34.662490845
533980.01,2264361.01,-36.853923798
533980.01,2264461.01,-39.856281281
533980.01,2264561.01,-41.523040771
533980.01,2264661.01,-42.801795959
533980.01,2264761.01,-43.784629822
533980.01,2264861.01,-43.080703735
533980.01,2264961.01,-41.435447693
533980.01,2265061.01,-40.429473877
533980.01,2265161.01,-39.436218262
533980.01,2265261.01,-38.59400177
533980.01,2265361.01,-37.772098541
533980.01,2265461.01,-35.957130432
533980.01,2265561.01,-36.192821503
533980.01,2265661.01,-37.449699402
533980.01,2265761.01,-40.493984222
533980.01,2265861.01,-42.142795563
533980.01,2265961.01,-40.604740143
533980.01,2266061.01,-40.536056519
533980.01,2266161.01,-40.311084747
533980.01,2266261.01,-40.234157562
533980.01,2266361.01,-40.238071442
533980.01,2266461.01,-39.828205109
533980.01,2266561.01,-40.097476959
533980.01,2266661.01,-38.803936005
533980.01,2266761.01,-36.607387543
533980.01,2266861.01,-36.645938873
533980.01,2266961.01,-37.545913696
533980.01,2267061.01,-38.172740936
533980.01,2267161.01,-37.614238739
533980.01,2267261.01,-36.87506485
533980.01,2267361.01,-36.765266418
533980.01,2267461.01,-36.901687622
533980.01,2267561.01,-36.568115234
533980.01,2267661.01,-34.929023743
533980.01,2267761.01,-33.301273346
533980.01,2267861.01,-32.705345154
533980.01,2267961.01,-33.392292023
533980.01,2268061.01,-35.632610321
533980.01,2268161.01,-35.956806183
533980.01,2268261.01,-34.876422882
533980.01,2268361.01,-33.844192505
533980.01,2268461.01,-32.817993164
533980.01,2268561.01,-31.798400879
533980.01,2268661.01,-30.819530487
533980.01,2268761.01,-29.88760376
533980.01,2268861.01,-28.282403946
533980.01,2268961.01,-27.573919296
533980.01,2269061.01,-27.86448288
533980.01,2269161.01,-27.539493561
533980.01,2269261.01,-27.429113388
533980.01,2269361.01,-27.496391296
533980.01,2269461.01,-27.696582794
534080.01,2260961.01,-23.784288406
534080.01,2261061.01,-22.790752411
534080.01,2261161.01,-22.983026505
534080.01,2261261.01,-23.011465073
534080.01,2261361.01,-23.698158264
534080.01,2261461.01,-24.89896965
534080.01,2261561.01,-26.465456009
534080.01,2261661.01,-27.026861191
534080.01,2261761.01,-27.892507553
534080.01,2261861.01,-28.770105362
534080.01,2261961.01,-28.212203979
534080.01,2262061.01,-28.082054138
534080.01,2262161.01,-29.398202896
534080.01,2262261.01,-28.881324768
534080.01,2262361.01,-27.163831711
534080.01,2262461.01,-26.498846054
534080.01,2262561.01,-27.312875748
534080.01,2262661.01,-28.302555084
534080.01,2262761.01,-29.788692474
534080.01,2262861.01,-30.338890076
534080.01,2262961.01,-30.34951973
534080.01,2263061.01,-29.525444031
534080.01,2263161.01,-28.791646957
534080.01,2263261.01,-29.446334839
534080.01,2263361.01,-30.42675972
534080.01,2263461.01,-30.855085373
534080.01,2263561.01,-31.401357651
534080.01,2263661.01,-30.865020752
534080.01,2263761.01,-29.897531509
534080.01,2263861.01,-29.675655365
534080.01,2263961.01,-28.602090836
534080.01,2264061.01,-29.707567215
534080.01,2264161.01,-32.966770172
534080.01,2264261.01,-33.202121735
534080.01,2264361.01,-33.641555786
534080.01,2264461.01,-38.414737701
534080.01,2264561.01,-40.218475342
534080.01,2264661.01,-41.661617279
534080.01,2264761.01,-42.148162842
534080.01,2264861.01,-41.580440521
534080.01,2264961.01,-40.314296722
534080.01,2265061.01,-38.8074646
534080.01,2265161.01,-37.175430298
534080.01,2265261.01,-37.183662415
534080.01,2265361.01,-37.075874329
534080.01,2265461.01,-36.248851776
534080.01,2265561.01,-37.032619476
534080.01,2265661.01,-38.767063141
534080.01,2265761.01,-41.616436005
534080.01,2265861.01,-43.222187042
534080.01,2265961.01,-43.41178894
534080.01,2266061.01,-42.928642273
534080.01,2266161.01,-41.964298248
534080.01,2266261.01,-42.540859222
534080.01,2266361.01,-43.38363266
534080.01,2266461.01,-42.988052368
534080.01,2266561.01,-42.793434143
534080.01,2266661.01,-41.690261841
534080.01,2266761.01,-37.347312927
534080.01,2266861.01,-36.353343964
534080.01,2266961.01,-37.004318237
534080.01,2267061.01,-37.723587036
534080.01,2267161.01,-36.681632996
534080.01,2267261.01,-37.530593872
534080.01,2267361.01,-38.059921265
534080.01,2267461.01,-36.694347382
534080.01,2267561.01,-37.096603394
534080.01,2267661.01,-36.092269897
534080.01,2267761.01,-34.456222534
534080.01,2267861.01,-33.418167114
534080.01,2267961.01,-33.28187561
534080.01,2268061.01,-35.231533051
534080.01,2268161.01,-36.370609283
534080.01,2268261.01,-35.157543182
534080.01,2268361.01,-33.956695557
534080.01,2268461.01,-32.785263062
534080.01,2268561.01,-31.631570816
534080.01,2268661.01,-30.528303146
534080.01,2268761.01,-29.213348389
534080.01,2268861.01,-27.730211258
534080.01,2268961.01,-27.388442993
534080.01,2269061.01,-27.195995331
534080.01,2269161.01,-26.789417267
534080.01,2269261.01,-26.600868225
534080.01,2269361.01,-26.565563202
534080.01,2269461.01,-26.709487915
