"X","Y","H10_Portl (TWT)"
537880.01,2267961.01,238.881172
537880.01,2268061.01,237.769348
537880.01,2268161.01,233.112003
537880.01,2268261.01,229.671707
537880.01,2268361.01,224.990719
537880.01,2268461.01,219.928223
537880.01,2268561.01,220.238586
537880.01,2268661.01,224.387665
537880.01,2268761.01,227.464161
537880.01,2268861.01,227.707359
537880.01,2268961.01,227.657242
537880.01,2269061.01,225.268707
537880.01,2269161.01,219.686844
537880.01,2269261.01,219.064148
537880.01,2269361.01,218.889336
537880.01,2269461.01,221.729656
537880.01,2269561.01,225.796272
537880.01,2269661.01,228.569241
537880.01,2269761.01,230.475769
537880.01,2269861.01,233.108261
537880.01,2269961.01,235.563568
537880.01,2270061.01,238.290783
537880.01,2270161.01,239.947327
537880.01,2270261.01,234.853924
537880.01,2270361.01,235.85907
537880.01,2270461.01,241.153412
537880.01,2270561.01,244.635353
537880.01,2270661.01,248.979424
537880.01,2270761.01,253.824799
537880.01,2270861.01,258.228363
537880.01,2270961.01,260.527802
537880.01,2271061.01,261.659515
537880.01,2271161.01,257.686371
537880.01,2271261.01,253.865875
537880.01,2271361.01,254.555901
537880.01,2271461.01,-9999
537880.01,2271561.01,-9999
537880.01,2271661.01,-9999
537880.01,2271761.01,-9999
537880.01,2271861.01,-9999
537980.01,2262561.01,213.958382
537980.01,2262661.01,215.973194
537980.01,2262761.01,215.372116
537980.01,2262861.01,211.5909
537980.01,2262961.01,209.16938
537980.01,2263061.01,209.063431
537980.01,2263161.01,205.808365
537980.01,2263261.01,204.843674
537980.01,2263361.01,204.633381
537980.01,2263461.01,202.470787
537980.01,2263561.01,199.72147
537980.01,2263661.01,198.332321
537980.01,2263761.01,194.814598
537980.01,2263861.01,192.571594
537980.01,2263961.01,191.625088
537980.01,2264061.01,190.514
537980.01,2264161.01,189.960072
537980.01,2264261.01,190.276642
537980.01,2264361.01,191.078064
537980.01,2264461.01,190.94278
537980.01,2264561.01,190.967705
537980.01,2264661.01,188.891975
537980.01,2264761.01,188.152893
537980.01,2264861.01,188.11832
537980.01,2264961.01,187.646118
537980.01,2265061.01,186.816238
537980.01,2265161.01,184.768967
537980.01,2265261.01,184.746819
537980.01,2265361.01,184.767242
537980.01,2265461.01,183.078377
537980.01,2265561.01,180.703934
537980.01,2265661.01,178.307404
537980.01,2265761.01,179.831841
537980.01,2265861.01,180.317711
537980.01,2265961.01,181.568951
537980.01,2266061.01,186.089127
537980.01,2266161.01,188.299126
537980.01,2266261.01,199.628632
537980.01,2266361.01,208.932205
537980.01,2266461.01,210.696747
537980.01,2266561.01,211.7262
537980.01,2266661.01,212.12188
537980.01,2266761.01,212.581177
537980.01,2266861.01,212.978531
537980.01,2266961.01,212.737198
537980.01,2267061.01,211.980568
537980.01,2267161.01,212.152344
537980.01,2267261.01,214.002945
537980.01,2267361.01,216.408348
537980.01,2267461.01,217.114922
537980.01,2267561.01,217.800766
537980.01,2267661.01,227.861038
537980.01,2267761.01,235.467339
537980.01,2267861.01,235.753757
537980.01,2267961.01,237.499252
537980.01,2268061.01,237.711792
537980.01,2268161.01,233.860489
537980.01,2268261.01,229.359039
537980.01,2268361.01,222.578728
537980.01,2268461.01,222.489227
537980.01,2268561.01,223.934086
537980.01,2268661.01,226.349434
537980.01,2268761.01,223.466217
537980.01,2268861.01,222.30365
537980.01,2268961.01,219.750145
537980.01,2269061.01,219.839165
537980.01,2269161.01,220.795803
537980.01,2269261.01,220.783691
537980.01,2269361.01,220.425941
537980.01,2269461.01,223.155258
537980.01,2269561.01,229.029282
537980.01,2269661.01,230.417889
537980.01,2269761.01,232.297813
537980.01,2269861.01,234.540024
537980.01,2269961.01,235.850052
537980.01,2270061.01,238.413872
537980.01,2270161.01,238.145599
537980.01,2270261.01,235.543182
537980.01,2270361.01,237.719215
537980.01,2270461.01,243.953285
537980.01,2270561.01,246.551689
537980.01,2270661.01,249.9217
537980.01,2270761.01,254.613602
537980.01,2270861.01,257.25882
537980.01,2270961.01,258.376747
537980.01,2271061.01,259.159836
537980.01,2271161.01,253.301853
537980.01,2271261.01,251.923676
537980.01,2271361.01,-9999
537980.01,2271461.01,-9999
537980.01,2271561.01,-9999
537980.01,2271661.01,-9999
537980.01,2271761.01,-9999
537980.01,2271861.01,-9999
538080.01,2262661.01,218.278328
538080.01,2262761.01,217.668533
538080.01,2262861.01,215.067787
538080.01,2262961.01,213.210129
538080.01,2263061.01,211.466511
538080.01,2263161.01,208.973755
538080.01,2263261.01,207.958241
538080.01,2263361.01,207.480026
538080.01,2263461.01,204.944977
538080.01,2263561.01,201.791328
538080.01,2263661.01,199.669693
538080.01,2263761.01,195.39489
538080.01,2263861.01,193.500809
538080.01,2263961.01,192.716568
538080.01,2264061.01,192.404358
538080.01,2264161.01,191.7696
538080.01,2264261.01,191.482498
538080.01,2264361.01,191.64072
538080.01,2264461.01,191.572868
538080.01,2264561.01,191.361183
538080.01,2264661.01,190.170441
538080.01,2264761.01,188.88353
538080.01,2264861.01,189.756802
538080.01,2264961.01,189.780251
538080.01,2265061.01,189.568008
538080.01,2265161.01,189.248062
538080.01,2265261.01,188.444046
538080.01,2265361.01,186.45163
538080.01,2265461.01,183.262085
538080.01,2265561.01,181.794647
538080.01,2265661.01,179.668327
538080.01,2265761.01,180.229973
538080.01,2265861.01,181.226143
538080.01,2265961.01,182.564362
538080.01,2266061.01,185.951233
538080.01,2266161.01,188.844135
538080.01,2266261.01,205.786163
538080.01,2266361.01,210.824078
538080.01,2266461.01,211.758987
538080.01,2266561.01,212.975906
538080.01,2266661.01,213.805908
538080.01,2266761.01,214.017941
538080.01,2266861.01,212.959396
538080.01,2266961.01,212.898712
538080.01,2267061.01,212.465126
538080.01,2267161.01,212.437241
538080.01,2267261.01,213.184784
538080.01,2267361.01,215.635132
538080.01,2267461.01,215.87693
538080.01,2267561.01,217.655495
538080.01,2267661.01,232.547817
538080.01,2267761.01,234.962158
538080.01,2267861.01,235.408325
538080.01,2267961.01,235.917557
538080.01,2268061.01,236.565216
538080.01,2268161.01,234.846268
538080.01,2268261.01,229.363731
538080.01,2268361.01,224.242981
538080.01,2268461.01,222.873062
538080.01,2268561.01,223.429352
538080.01,2268661.01,219.325241
538080.01,2268761.01,217.308659
538080.01,2268861.01,217.837334
538080.01,2268961.01,219.226364
538080.01,2269061.01,220.173981
538080.01,2269161.01,221.383545
538080.01,2269261.01,221.88855
538080.01,2269361.01,223.568024
538080.01,2269461.01,226.760712
538080.01,2269561.01,229.899754
538080.01,2269661.01,231.350937
538080.01,2269761.01,232.792778
538080.01,2269861.01,234.221893
538080.01,2269961.01,235.800629
538080.01,2270061.01,236.792465
538080.01,2270161.01,236.445442
538080.01,2270261.01,237.707497
538080.01,2270361.01,240.971375
538080.01,2270461.01,245.697578
538080.01,2270561.01,249.100342
538080.01,2270661.01,251.045826
538080.01,2270761.01,253.123634
538080.01,2270861.01,255.790771
538080.01,2270961.01,256.437469
538080.01,2271061.01,257.589676
538080.01,2271161.01,254.14621
538080.01,2271261.01,-9999
538080.01,2271361.01,-9999
538080.01,2271461.01,-9999
538080.01,2271561.01,-9999
538080.01,2271661.01,-9999
538080.01,2271761.01,-9999
538180.01,2262661.01,-9999
538180.01,2262761.01,214.892235
538180.01,2262861.01,214.055206
538180.01,2262961.01,212.4646
538180.01,2263061.01,213.972939
538180.01,2263161.01,212.733612
538180.01,2263261.01,213.336899
538180.01,2263361.01,211.349525
538180.01,2263461.01,207.266178
538180.01,2263561.01,206.050491
538180.01,2263661.01,202.079147
538180.01,2263761.01,197.752182
538180.01,2263861.01,195.674622
538180.01,2263961.01,194.990177
538180.01,2264061.01,194.013626
538180.01,2264161.01,193.704056
538180.01,2264261.01,193.210922
538180.01,2264361.01,191.784935
538180.01,2264461.01,192.05455
538180.01,2264561.01,192.637959
538180.01,2264661.01,192.027779
538180.01,2264761.01,191.055504
538180.01,2264861.01,191.147095
538180.01,2264961.01,191.305679
538180.01,2265061.01,191.162872
538180.01,2265161.01,191.216301
538180.01,2265261.01,190.574535
538180.01,2265361.01,189.648468
538180.01,2265461.01,186.242092
538180.01,2265561.01,184.987396
538180.01,2265661.01,183.536903
538180.01,2265761.01,182.672852
538180.01,2265861.01,183.642868
538180.01,2265961.01,185.473602
538180.01,2266061.01,186.506725
538180.01,2266161.01,189.223862
538180.01,2266261.01,206.137001
538180.01,2266361.01,211.008179
538180.01,2266461.01,212.331268
538180.01,2266561.01,213.100052
538180.01,2266661.01,213.559998
538180.01,2266761.01,213.976357
538180.01,2266861.01,213.666992
538180.01,2266961.01,212.719803
538180.01,2267061.01,212.542191
538180.01,2267161.01,211.475552
538180.01,2267261.01,211.570045
538180.01,2267361.01,213.573818
538180.01,2267461.01,214.286819
538180.01,2267561.01,216.807968
538180.01,2267661.01,233.020813
538180.01,2267761.01,234.842178
538180.01,2267861.01,235.760063
538180.01,2267961.01,236.605141
538180.01,2268061.01,237.286781
538180.01,2268161.01,236.532684
538180.01,2268261.01,224.494324
538180.01,2268361.01,222.649612
538180.01,2268461.01,221.110962
538180.01,2268561.01,220.034691
538180.01,2268661.01,218.781219
538180.01,2268761.01,217.077896
538180.01,2268861.01,217.599419
538180.01,2268961.01,218.243263
538180.01,2269061.01,219.571564
538180.01,2269161.01,220.889072
538180.01,2269261.01,223.570595
538180.01,2269361.01,226.491486
538180.01,2269461.01,229.253983
538180.01,2269561.01,231.12574
538180.01,2269661.01,232.636948
538180.01,2269761.01,233.285362
538180.01,2269861.01,234.193138
538180.01,2269961.01,235.010284
538180.01,2270061.01,235.103195
538180.01,2270161.01,235.7547
538180.01,2270261.01,237.48983
538180.01,2270361.01,241.542633
538180.01,2270461.01,246.744202
538180.01,2270561.01,249.52977
538180.01,2270661.01,252.390762
538180.01,2270761.01,253.418442
538180.01,2270861.01,253.832165
538180.01,2270961.01,254.909019
538180.01,2271061.01,255.40506
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,213.115421
538280.01,2262861.01,211.241318
538280.01,2262961.01,207.443718
538280.01,2263061.01,207.689095
538280.01,2263161.01,213.62632
538280.01,2263261.01,215.727119
538280.01,2263361.01,215.833939
538280.01,2263461.01,212.048012
538280.01,2263561.01,209.533134
538280.01,2263661.01,205.798584
538280.01,2263761.01,202.150642
538280.01,2263861.01,200.371056
538280.01,2263961.01,197.066406
538280.01,2264061.01,195.402397
538280.01,2264161.01,194.186188
538280.01,2264261.01,194.806068
538280.01,2264361.01,194.973068
538280.01,2264461.01,194.802216
538280.01,2264561.01,195.026581
538280.01,2264661.01,193.555588
538280.01,2264761.01,193.407669
538280.01,2264861.01,193.2957
538280.01,2264961.01,192.945564
538280.01,2265061.01,192.606041
538280.01,2265161.01,191.992004
538280.01,2265261.01,191.735016
538280.01,2265361.01,191.039757
538280.01,2265461.01,189.462479
538280.01,2265561.01,186.383621
538280.01,2265661.01,186.143906
538280.01,2265761.01,187.282059
538280.01,2265861.01,186.820168
538280.01,2265961.01,185.76062
538280.01,2266061.01,185.813484
538280.01,2266161.01,194.495964
538280.01,2266261.01,207.016678
538280.01,2266361.01,210.276001
538280.01,2266461.01,211.913658
538280.01,2266561.01,212.701492
538280.01,2266661.01,213.34642
538280.01,2266761.01,213.896957
538280.01,2266861.01,214.041786
538280.01,2266961.01,213.034893
538280.01,2267061.01,212.596802
538280.01,2267161.01,211.439621
538280.01,2267261.01,210.946487
538280.01,2267361.01,212.06279
538280.01,2267461.01,213.833488
538280.01,2267561.01,223.153221
538280.01,2267661.01,235.733521
538280.01,2267761.01,235.266663
538280.01,2267861.01,235.787445
538280.01,2267961.01,236.950188
538280.01,2268061.01,236.785141
538280.01,2268161.01,232.918045
538280.01,2268261.01,221.12841
538280.01,2268361.01,219.357605
538280.01,2268461.01,218.158684
538280.01,2268561.01,217.864548
538280.01,2268661.01,217.41188
538280.01,2268761.01,217.352837
538280.01,2268861.01,217.887096
538280.01,2268961.01,218.093399
538280.01,2269061.01,219.196388
538280.01,2269161.01,220.364914
538280.01,2269261.01,222.037357
538280.01,2269361.01,226.894798
538280.01,2269461.01,230.254532
538280.01,2269561.01,232.079983
538280.01,2269661.01,233.037323
538280.01,2269761.01,233.288414
538280.01,2269861.01,233.165848
538280.01,2269961.01,233.161312
538280.01,2270061.01,233.056435
538280.01,2270161.01,235.356956
538280.01,2270261.01,237.108734
538280.01,2270361.01,240.822327
538280.01,2270461.01,246.384995
538280.01,2270561.01,248.733337
538280.01,2270661.01,252.23381
538280.01,2270761.01,253.357315
538280.01,2270861.01,253.251244
538280.01,2270961.01,253.888428
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,208.837448
538380.01,2262961.01,208.355087
538380.01,2263061.01,206.202225
538380.01,2263161.01,209.024231
538380.01,2263261.01,212.414291
538380.01,2263361.01,217.429455
538380.01,2263461.01,215.065094
538380.01,2263561.01,213.447998
538380.01,2263661.01,210.611946
538380.01,2263761.01,207.076782
538380.01,2263861.01,206.327019
538380.01,2263961.01,201.911446
538380.01,2264061.01,198.719662
538380.01,2264161.01,198.307449
538380.01,2264261.01,196.734779
538380.01,2264361.01,197.03717
538380.01,2264461.01,197.93972
538380.01,2264561.01,196.968369
538380.01,2264661.01,195.295261
538380.01,2264761.01,196.338535
538380.01,2264861.01,195.93988
538380.01,2264961.01,194.427635
538380.01,2265061.01,193.643372
538380.01,2265161.01,193.677036
538380.01,2265261.01,191.615639
538380.01,2265361.01,190.030212
538380.01,2265461.01,188.205917
538380.01,2265561.01,186.513573
538380.01,2265661.01,187.335587
538380.01,2265761.01,188.46312
538380.01,2265861.01,187.666039
538380.01,2265961.01,186.170662
538380.01,2266061.01,187.123962
538380.01,2266161.01,203.492111
538380.01,2266261.01,208.487511
538380.01,2266361.01,211.111404
538380.01,2266461.01,211.990864
538380.01,2266561.01,211.697464
538380.01,2266661.01,211.587296
538380.01,2266761.01,212.335556
538380.01,2266861.01,214.350388
538380.01,2266961.01,213.666275
538380.01,2267061.01,213.161964
538380.01,2267161.01,212.159302
538380.01,2267261.01,214.003281
538380.01,2267361.01,215.160988
538380.01,2267461.01,217.014069
538380.01,2267561.01,234.476852
538380.01,2267661.01,238.033432
538380.01,2267761.01,235.831009
538380.01,2267861.01,234.484917
538380.01,2267961.01,234.65316
538380.01,2268061.01,234.032593
538380.01,2268161.01,231.534622
538380.01,2268261.01,218.745148
538380.01,2268361.01,216.153954
538380.01,2268461.01,216.921135
538380.01,2268561.01,218.097237
538380.01,2268661.01,217.607353
538380.01,2268761.01,217.294586
538380.01,2268861.01,217.580643
538380.01,2268961.01,218.177025
538380.01,2269061.01,219.371525
538380.01,2269161.01,220.554482
538380.01,2269261.01,223.031212
538380.01,2269361.01,227.573456
538380.01,2269461.01,230.425552
538380.01,2269561.01,231.572411
538380.01,2269661.01,232.866112
538380.01,2269761.01,232.580315
538380.01,2269861.01,229.910645
538380.01,2269961.01,230.17466
538380.01,2270061.01,232.330902
538380.01,2270161.01,235.956833
538380.01,2270261.01,237.733368
538380.01,2270361.01,239.914024
538380.01,2270461.01,244.923286
538380.01,2270561.01,246.448395
538380.01,2270661.01,249.815948
538380.01,2270761.01,251.566498
538380.01,2270861.01,252.833099
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,209.844353
538480.01,2263061.01,210.326035
538480.01,2263161.01,210.323586
538480.01,2263261.01,211.505707
538480.01,2263361.01,212.927124
538480.01,2263461.01,213.986755
538480.01,2263561.01,213.794376
538480.01,2263661.01,214.334595
538480.01,2263761.01,212.192574
538480.01,2263861.01,212.961037
538480.01,2263961.01,208.319122
538480.01,2264061.01,204.099342
538480.01,2264161.01,202.766724
538480.01,2264261.01,200.27528
538480.01,2264361.01,200.124413
538480.01,2264461.01,200.468254
538480.01,2264561.01,199.578079
538480.01,2264661.01,198.767799
538480.01,2264761.01,198.487411
538480.01,2264861.01,197.61974
538480.01,2264961.01,195.663277
538480.01,2265061.01,195.334671
538480.01,2265161.01,195.96669
538480.01,2265261.01,193.562012
538480.01,2265361.01,190.192436
538480.01,2265461.01,188.298782
538480.01,2265561.01,186.983849
538480.01,2265661.01,187.143646
538480.01,2265761.01,187.234978
538480.01,2265861.01,187.764816
538480.01,2265961.01,186.562111
538480.01,2266061.01,188.316437
538480.01,2266161.01,205.10725
538480.01,2266261.01,208.736801
538480.01,2266361.01,209.475853
538480.01,2266461.01,209.938202
538480.01,2266561.01,210.50441
538480.01,2266661.01,211.247986
538480.01,2266761.01,212.451447
538480.01,2266861.01,213.560608
538480.01,2266961.01,212.99527
538480.01,2267061.01,213.089996
538480.01,2267161.01,214.902206
538480.01,2267261.01,216.437347
538480.01,2267361.01,216.888153
538480.01,2267461.01,217.786827
538480.01,2267561.01,234.027634
538480.01,2267661.01,237.487518
538480.01,2267761.01,236.706039
538480.01,2267861.01,234.309265
538480.01,2267961.01,234.297089
538480.01,2268061.01,232.718452
538480.01,2268161.01,222.108986
538480.01,2268261.01,214.17775
538480.01,2268361.01,213.057129
538480.01,2268461.01,216.209869
538480.01,2268561.01,217.893852
538480.01,2268661.01,217.579239
538480.01,2268761.01,217.841007
538480.01,2268861.01,218.262482
538480.01,2268961.01,219.697906
538480.01,2269061.01,220.185638
538480.01,2269161.01,221.772995
538480.01,2269261.01,224.786938
538480.01,2269361.01,228.455238
538480.01,2269461.01,230.486828
538480.01,2269561.01,231.361984
538480.01,2269661.01,231.988777
538480.01,2269761.01,230.449738
538480.01,2269861.01,227.954159
538480.01,2269961.01,229.456551
538480.01,2270061.01,232.466541
538480.01,2270161.01,234.975082
538480.01,2270261.01,238.526367
538480.01,2270361.01,240.293022
538480.01,2270461.01,242.896515
538480.01,2270561.01,245.042549
538480.01,2270661.01,246.638245
538480.01,2270761.01,248.990509
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,211.430405
538580.01,2263061.01,214.143127
538580.01,2263161.01,214.977238
538580.01,2263261.01,215.180717
538580.01,2263361.01,214.080242
538580.01,2263461.01,213.369781
538580.01,2263561.01,211.029343
538580.01,2263661.01,212.376495
538580.01,2263761.01,216.103653
538580.01,2263861.01,215.083748
538580.01,2263961.01,212.134136
538580.01,2264061.01,207.935432
538580.01,2264161.01,207.02726
538580.01,2264261.01,204.786659
538580.01,2264361.01,203.080673
538580.01,2264461.01,202.733368
538580.01,2264561.01,201.45118
538580.01,2264661.01,201.982941
538580.01,2264761.01,202.050217
538580.01,2264861.01,200.805237
538580.01,2264961.01,198.087463
538580.01,2265061.01,197.282219
538580.01,2265161.01,197.646317
538580.01,2265261.01,197.361835
538580.01,2265361.01,194.3283
538580.01,2265461.01,190.959846
538580.01,2265561.01,186.682404
538580.01,2265661.01,186.226028
538580.01,2265761.01,185.631073
538580.01,2265861.01,185.990997
538580.01,2265961.01,187.458359
538580.01,2266061.01,196.818298
538580.01,2266161.01,204.923401
538580.01,2266261.01,206.23941
538580.01,2266361.01,206.804588
538580.01,2266461.01,208.288162
538580.01,2266561.01,209.850567
538580.01,2266661.01,211.077911
538580.01,2266761.01,212.701195
538580.01,2266861.01,213.210464
538580.01,2266961.01,212.792519
538580.01,2267061.01,212.262222
538580.01,2267161.01,214.038635
538580.01,2267261.01,216.065861
538580.01,2267361.01,216.662979
538580.01,2267461.01,220.581047
538580.01,2267561.01,234.475235
538580.01,2267661.01,236.386482
538580.01,2267761.01,237.062187
538580.01,2267861.01,235.285305
538580.01,2267961.01,233.977249
538580.01,2268061.01,230.15834
538580.01,2268161.01,216.980896
538580.01,2268261.01,214.526955
538580.01,2268361.01,212.170395
538580.01,2268461.01,213.133003
538580.01,2268561.01,213.890892
538580.01,2268661.01,215.724838
538580.01,2268761.01,216.415878
538580.01,2268861.01,216.88913
538580.01,2268961.01,219.275398
538580.01,2269061.01,220.518227
538580.01,2269161.01,222.256321
538580.01,2269261.01,224.723907
538580.01,2269361.01,227.856102
538580.01,2269461.01,229.854889
538580.01,2269561.01,230.599632
538580.01,2269661.01,230.048038
538580.01,2269761.01,226.581802
538580.01,2269861.01,226.751808
538580.01,2269961.01,228.948257
538580.01,2270061.01,231.884163
538580.01,2270161.01,233.595177
538580.01,2270261.01,237.369923
538580.01,2270361.01,239.122215
538580.01,2270461.01,240.088409
538580.01,2270561.01,243.297806
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,215.740273
538680.01,2263161.01,217.115845
538680.01,2263261.01,217.08728
538680.01,2263361.01,217.178284
538680.01,2263461.01,215.930847
538680.01,2263561.01,212.43465
538680.01,2263661.01,211.163399
538680.01,2263761.01,210.963875
538680.01,2263861.01,210.687164
538680.01,2263961.01,211.652328
538680.01,2264061.01,213.630371
538680.01,2264161.01,211.750374
538680.01,2264261.01,207.905922
538680.01,2264361.01,205.490547
538680.01,2264461.01,203.897659
538680.01,2264561.01,201.17028
538680.01,2264661.01,204.013084
538680.01,2264761.01,205.236511
538680.01,2264861.01,206.056118
538680.01,2264961.01,204.161865
538680.01,2265061.01,204.956413
538680.01,2265161.01,206.275116
538680.01,2265261.01,206.312149
538680.01,2265361.01,207.531487
538680.01,2265461.01,201.471077
538680.01,2265561.01,191.215279
538680.01,2265661.01,189.404701
538680.01,2265761.01,184.829651
538680.01,2265861.01,183.624245
538680.01,2265961.01,194.89286
538680.01,2266061.01,202.262794
538680.01,2266161.01,203.721256
538680.01,2266261.01,204.611282
538680.01,2266361.01,205.327591
538680.01,2266461.01,207.328262
538680.01,2266561.01,209.780289
538680.01,2266661.01,210.719933
538680.01,2266761.01,212.019444
538680.01,2266861.01,212.643173
538680.01,2266961.01,212.312096
538680.01,2267061.01,212.077515
538680.01,2267161.01,212.777496
538680.01,2267261.01,214.33284
538680.01,2267361.01,216.970581
538680.01,2267461.01,224.930927
538680.01,2267561.01,232.856415
538680.01,2267661.01,234.574677
538680.01,2267761.01,235.43544
538680.01,2267861.01,232.742622
538680.01,2267961.01,230.03994
538680.01,2268061.01,225.564808
538680.01,2268161.01,218.710732
538680.01,2268261.01,216.929337
538680.01,2268361.01,211.843872
538680.01,2268461.01,211.466125
538680.01,2268561.01,210.593674
538680.01,2268661.01,212.498978
538680.01,2268761.01,214.898502
538680.01,2268861.01,216.921509
538680.01,2268961.01,219.926605
538680.01,2269061.01,222.048065
538680.01,2269161.01,223.2043
538680.01,2269261.01,225.585869
538680.01,2269361.01,227.608997
538680.01,2269461.01,229.588615
538680.01,2269561.01,230.588768
538680.01,2269661.01,230.132858
538680.01,2269761.01,225.518936
538680.01,2269861.01,225.214577
538680.01,2269961.01,227.103035
538680.01,2270061.01,229.73983
538680.01,2270161.01,231.843979
538680.01,2270261.01,234.858292
538680.01,2270361.01,237.273529
538680.01,2270461.01,238.341686
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,219.230423
538780.01,2263261.01,219.706959
538780.01,2263361.01,218.536247
538780.01,2263461.01,217.559052
538780.01,2263561.01,215.017471
538780.01,2263661.01,213.147194
538780.01,2263761.01,213.825684
538780.01,2263861.01,211.720154
538780.01,2263961.01,211.657867
538780.01,2264061.01,212.070679
538780.01,2264161.01,210.951729
538780.01,2264261.01,209.329605
538780.01,2264361.01,207.900307
538780.01,2264461.01,207.114937
538780.01,2264561.01,204.631943
538780.01,2264661.01,204.630302
538780.01,2264761.01,206.494705
538780.01,2264861.01,208.682449
538780.01,2264961.01,209.082993
538780.01,2265061.01,212.06995
538780.01,2265161.01,210.501831
538780.01,2265261.01,208.279438
538780.01,2265361.01,205.17836
538780.01,2265461.01,201.384453
538780.01,2265561.01,200.735992
538780.01,2265661.01,199.985741
538780.01,2265761.01,195.269249
538780.01,2265861.01,191.256405
538780.01,2265961.01,197.913956
538780.01,2266061.01,204.616745
538780.01,2266161.01,205.82373
538780.01,2266261.01,206.750992
538780.01,2266361.01,207.766682
538780.01,2266461.01,208.136124
538780.01,2266561.01,208.71669
538780.01,2266661.01,209.412216
538780.01,2266761.01,210.273369
538780.01,2266861.01,210.746109
538780.01,2266961.01,210.866932
538780.01,2267061.01,212.029953
538780.01,2267161.01,214.112919
538780.01,2267261.01,215.018463
538780.01,2267361.01,217.446404
538780.01,2267461.01,225.701202
538780.01,2267561.01,230.925411
538780.01,2267661.01,236.007637
538780.01,2267761.01,234.24189
538780.01,2267861.01,231.675003
538780.01,2267961.01,229.021896
538780.01,2268061.01,225.357094
538780.01,2268161.01,221.312912
538780.01,2268261.01,218.05381
538780.01,2268361.01,209.293182
538780.01,2268461.01,208.542622
538780.01,2268561.01,208.901794
538780.01,2268661.01,211.55204
538780.01,2268761.01,214.798203
538780.01,2268861.01,217.015331
538780.01,2268961.01,220.810734
538780.01,2269061.01,222.866432
538780.01,2269161.01,224.34877
538780.01,2269261.01,226.357254
538780.01,2269361.01,228.219765
538780.01,2269461.01,230.221695
538780.01,2269561.01,231.575882
538780.01,2269661.01,226.173996
538780.01,2269761.01,222.578106
538780.01,2269861.01,223.038727
538780.01,2269961.01,225.409073
538780.01,2270061.01,228.308853
538780.01,2270161.01,230.476444
538780.01,2270261.01,231.925098
538780.01,2270361.01,235.021812
538780.01,2270461.01,238.641327
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,221.518196
538880.01,2263361.01,220.148254
538880.01,2263461.01,219.25544
538880.01,2263561.01,217.994141
538880.01,2263661.01,217.520336
538880.01,2263761.01,216.810471
538880.01,2263861.01,213.383621
538880.01,2263961.01,213.592667
538880.01,2264061.01,213.479809
538880.01,2264161.01,211.984764
538880.01,2264261.01,210.011391
538880.01,2264361.01,211.069084
538880.01,2264461.01,212.066223
538880.01,2264561.01,211.147972
538880.01,2264661.01,211.660683
538880.01,2264761.01,212.851131
538880.01,2264861.01,214.73037
538880.01,2264961.01,213.732475
538880.01,2265061.01,211.581863
538880.01,2265161.01,208.512497
538880.01,2265261.01,206.224655
538880.01,2265361.01,203.656666
538880.01,2265461.01,199.884365
538880.01,2265561.01,199.41848
538880.01,2265661.01,198.833282
538880.01,2265761.01,198.325439
538880.01,2265861.01,201.584641
538880.01,2265961.01,206.442398
