"X","Y","H40_Batho (TWT)"
528480.01,2264861.01,595.001389
528480.01,2264961.01,595.841583
528480.01,2265061.01,595.60141
528480.01,2265161.01,593.772156
528480.01,2265261.01,589.464264
528480.01,2265361.01,588.430969
528480.01,2265461.01,590.519592
528480.01,2265561.01,592.771851
528480.01,2265661.01,593.159729
528480.01,2265761.01,595.929016
528480.01,2265861.01,598.175659
528480.01,2265961.01,599.596146
528480.01,2266061.01,601.975616
528480.01,2266161.01,602.979889
528480.01,2266261.01,603.379211
528480.01,2266361.01,604.138672
528480.01,2266461.01,604.074066
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,617.209564
528580.01,2260961.01,620.190277
528580.01,2261061.01,622.428284
528580.01,2261161.01,623.923721
528580.01,2261261.01,624.264771
528580.01,2261361.01,624.020432
528580.01,2261461.01,618.49057
528580.01,2261561.01,617.626343
528580.01,2261661.01,606.871399
528580.01,2261761.01,599.074585
528580.01,2261861.01,596.689331
528580.01,2261961.01,593.364975
528580.01,2262061.01,591.431427
528580.01,2262161.01,591.710602
528580.01,2262261.01,589.983673
528580.01,2262361.01,585.495911
528580.01,2262461.01,583.954361
528580.01,2262561.01,579.630219
528580.01,2262661.01,574.836426
528580.01,2262761.01,573.101135
528580.01,2262861.01,567.363525
528580.01,2262961.01,563.020203
528580.01,2263061.01,562.754135
528580.01,2263161.01,564.611694
528580.01,2263261.01,567.00267
528580.01,2263361.01,569.439728
528580.01,2263461.01,569.470917
528580.01,2263561.01,570.049164
528580.01,2263661.01,572.914429
528580.01,2263761.01,574.261902
528580.01,2263861.01,576.60025
528580.01,2263961.01,578.553589
528580.01,2264061.01,580.071533
528580.01,2264161.01,581.83075
528580.01,2264261.01,582.864075
528580.01,2264361.01,582.011688
528580.01,2264461.01,582.072815
528580.01,2264561.01,584.523682
528580.01,2264661.01,587.624512
528580.01,2264761.01,591.253296
528580.01,2264861.01,594.225739
528580.01,2264961.01,595.269806
528580.01,2265061.01,595.4077
528580.01,2265161.01,593.993652
528580.01,2265261.01,589.913696
528580.01,2265361.01,588.516724
528580.01,2265461.01,590.255096
528580.01,2265561.01,591.134033
528580.01,2265661.01,591.889618
528580.01,2265761.01,595.098114
528580.01,2265861.01,597.484421
528580.01,2265961.01,598.928284
528580.01,2266061.01,602.030426
528580.01,2266161.01,603.266449
528580.01,2266261.01,604.064148
528580.01,2266361.01,605.074921
528580.01,2266461.01,605.749542
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,621.046051
528680.01,2261061.01,622.839188
528680.01,2261161.01,623.63147
528680.01,2261261.01,623.942413
528680.01,2261361.01,625.422668
528680.01,2261461.01,628.04248
528680.01,2261561.01,636.634018
528680.01,2261661.01,634.104828
528680.01,2261761.01,633.251343
528680.01,2261861.01,625.130859
528680.01,2261961.01,612.423126
528680.01,2262061.01,601.700195
528680.01,2262161.01,602.684494
528680.01,2262261.01,594.496857
528680.01,2262361.01,588.761566
528680.01,2262461.01,586.681152
528680.01,2262561.01,581.710999
528680.01,2262661.01,575.908142
528680.01,2262761.01,571.631592
528680.01,2262861.01,569.335938
528680.01,2262961.01,565.095886
528680.01,2263061.01,562.498474
528680.01,2263161.01,559.360291
528680.01,2263261.01,560.703583
528680.01,2263361.01,561.156799
528680.01,2263461.01,563.983749
528680.01,2263561.01,567.356476
528680.01,2263661.01,570.851547
528680.01,2263761.01,572.76355
528680.01,2263861.01,575.813354
528680.01,2263961.01,578.707397
528680.01,2264061.01,579.868713
528680.01,2264161.01,581.594986
528680.01,2264261.01,581.837097
528680.01,2264361.01,580.492371
528680.01,2264461.01,581.506165
528680.01,2264561.01,584.557495
528680.01,2264661.01,587.397186
528680.01,2264761.01,590.38855
528680.01,2264861.01,593.250854
528680.01,2264961.01,594.75177
528680.01,2265061.01,595.996826
528680.01,2265161.01,594.830322
528680.01,2265261.01,593.388046
528680.01,2265361.01,588.502716
528680.01,2265461.01,589.472275
528680.01,2265561.01,590.141418
528680.01,2265661.01,591.563263
528680.01,2265761.01,594.618042
528680.01,2265861.01,597.767456
528680.01,2265961.01,598.764832
528680.01,2266061.01,601.324707
528680.01,2266161.01,603.73996
528680.01,2266261.01,605.09845
528680.01,2266361.01,606.639893
528680.01,2266461.01,607.779877
528680.01,2266561.01,607.473068
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,623.557465
528780.01,2261161.01,624.111053
528780.01,2261261.01,624.14621
528780.01,2261361.01,624.205994
528780.01,2261461.01,624.362854
528780.01,2261561.01,627.376343
528780.01,2261661.01,632.546356
528780.01,2261761.01,633.554993
528780.01,2261861.01,633.475586
528780.01,2261961.01,632.988876
528780.01,2262061.01,633.234802
528780.01,2262161.01,632.3284
528780.01,2262261.01,626.846069
528780.01,2262361.01,616.117279
528780.01,2262461.01,615.602356
528780.01,2262561.01,604.287598
528780.01,2262661.01,585.321228
528780.01,2262761.01,581.522003
528780.01,2262861.01,569.031799
528780.01,2262961.01,566.905365
528780.01,2263061.01,565.48349
528780.01,2263161.01,559.804199
528780.01,2263261.01,557.175369
528780.01,2263361.01,557.889893
528780.01,2263461.01,561.242523
528780.01,2263561.01,565.647339
528780.01,2263661.01,567.61528
528780.01,2263761.01,571.24646
528780.01,2263861.01,574.450729
528780.01,2263961.01,575.989075
528780.01,2264061.01,578.670776
528780.01,2264161.01,580.585083
528780.01,2264261.01,580.82254
528780.01,2264361.01,579.428314
528780.01,2264461.01,581.226959
528780.01,2264561.01,585.066757
528780.01,2264661.01,587.056152
528780.01,2264761.01,589.586975
528780.01,2264861.01,592.985168
528780.01,2264961.01,594.563766
528780.01,2265061.01,596.147095
528780.01,2265161.01,596.047409
528780.01,2265261.01,595.179932
528780.01,2265361.01,588.652161
528780.01,2265461.01,588.737854
528780.01,2265561.01,589.076431
528780.01,2265661.01,591.374603
528780.01,2265761.01,594.747681
528780.01,2265861.01,597.95752
528780.01,2265961.01,599.578491
528780.01,2266061.01,602.342621
528780.01,2266161.01,605.382812
528780.01,2266261.01,606.650833
528780.01,2266361.01,607.727142
528780.01,2266461.01,608.722061
528780.01,2266561.01,608.341675
528780.01,2266661.01,608.118393
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,624.085815
528880.01,2261161.01,625.264648
528880.01,2261261.01,625.919342
528880.01,2261361.01,625.82843
528880.01,2261461.01,626.763031
528880.01,2261561.01,627.72226
528880.01,2261661.01,630.028183
528880.01,2261761.01,631.982666
528880.01,2261861.01,632.277832
528880.01,2261961.01,632.655396
528880.01,2262061.01,632.349701
528880.01,2262161.01,632.899689
528880.01,2262261.01,629.796875
528880.01,2262361.01,627.628937
528880.01,2262461.01,626.144958
528880.01,2262561.01,627.705353
528880.01,2262661.01,622.446106
528880.01,2262761.01,616.004501
528880.01,2262861.01,599.191986
528880.01,2262961.01,576.363815
528880.01,2263061.01,570.967224
528880.01,2263161.01,562.080902
528880.01,2263261.01,557.19574
528880.01,2263361.01,556.857834
528880.01,2263461.01,559.756195
528880.01,2263561.01,563.962219
528880.01,2263661.01,565.797638
528880.01,2263761.01,569.332275
528880.01,2263861.01,572.6091
528880.01,2263961.01,574.061188
528880.01,2264061.01,576.554489
528880.01,2264161.01,578.343079
528880.01,2264261.01,577.824158
528880.01,2264361.01,577.883118
528880.01,2264461.01,580.405243
528880.01,2264561.01,583.796143
528880.01,2264661.01,585.781326
528880.01,2264761.01,588.3591
528880.01,2264861.01,591.389404
528880.01,2264961.01,592.545868
528880.01,2265061.01,594.848267
528880.01,2265161.01,596.037018
528880.01,2265261.01,595.442078
528880.01,2265361.01,588.055374
528880.01,2265461.01,588.019867
528880.01,2265561.01,589.19046
528880.01,2265661.01,591.642212
528880.01,2265761.01,594.30899
528880.01,2265861.01,596.724609
528880.01,2265961.01,599.885025
528880.01,2266061.01,602.587128
528880.01,2266161.01,605.089844
528880.01,2266261.01,606.100464
528880.01,2266361.01,607.213318
528880.01,2266461.01,607.955994
528880.01,2266561.01,607.470093
528880.01,2266661.01,607.350967
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,627.302155
528980.01,2261361.01,628.521759
528980.01,2261461.01,628.795044
528980.01,2261561.01,628.835327
528980.01,2261661.01,629.530518
528980.01,2261761.01,629.843079
528980.01,2261861.01,628.906464
528980.01,2261961.01,629.911377
528980.01,2262061.01,629.65741
528980.01,2262161.01,629.345337
528980.01,2262261.01,627.197449
528980.01,2262361.01,625.928009
528980.01,2262461.01,625.189468
528980.01,2262561.01,627.577698
528980.01,2262661.01,617.299805
528980.01,2262761.01,610.641998
528980.01,2262861.01,610.247681
528980.01,2262961.01,607.479614
528980.01,2263061.01,599.313202
528980.01,2263161.01,576.546219
528980.01,2263261.01,559.00592
528980.01,2263361.01,557.398743
528980.01,2263461.01,558.772461
528980.01,2263561.01,562.268677
528980.01,2263661.01,564.284332
528980.01,2263761.01,567.887589
528980.01,2263861.01,571.053955
528980.01,2263961.01,572.282532
528980.01,2264061.01,574.322906
528980.01,2264161.01,575.620483
528980.01,2264261.01,574.283783
528980.01,2264361.01,575.758148
528980.01,2264461.01,579.194427
528980.01,2264561.01,581.091431
528980.01,2264661.01,584.049469
528980.01,2264761.01,586.810608
528980.01,2264861.01,588.212143
528980.01,2264961.01,591.063141
528980.01,2265061.01,593.376114
528980.01,2265161.01,594.758392
528980.01,2265261.01,593.558838
528980.01,2265361.01,587.765778
528980.01,2265461.01,587.935425
528980.01,2265561.01,589.117126
528980.01,2265661.01,590.85321
528980.01,2265761.01,594.682175
528980.01,2265861.01,597.169006
528980.01,2265961.01,600.885651
528980.01,2266061.01,603.880737
528980.01,2266161.01,604.834427
528980.01,2266261.01,605.886047
528980.01,2266361.01,607.217957
528980.01,2266461.01,607.039795
528980.01,2266561.01,607.260071
528980.01,2266661.01,607.968079
528980.01,2266761.01,607.940186
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,629.475037
529080.01,2261561.01,629.496445
529080.01,2261661.01,629.241516
529080.01,2261761.01,627.986816
529080.01,2261861.01,626.617889
529080.01,2261961.01,627.04126
529080.01,2262061.01,626.652603
529080.01,2262161.01,627.18103
529080.01,2262261.01,626.058655
529080.01,2262361.01,624.591736
529080.01,2262461.01,621.338196
529080.01,2262561.01,617.484253
529080.01,2262661.01,613.394318
529080.01,2262761.01,607.8992
529080.01,2262861.01,606.395477
529080.01,2262961.01,604.222961
529080.01,2263061.01,599.83075
529080.01,2263161.01,595.598511
529080.01,2263261.01,591.844666
529080.01,2263361.01,575.374878
529080.01,2263461.01,560.332825
529080.01,2263561.01,561.372269
529080.01,2263661.01,563.226624
529080.01,2263761.01,565.852173
529080.01,2263861.01,568.944336
529080.01,2263961.01,570.026367
529080.01,2264061.01,571.920288
529080.01,2264161.01,573.053818
529080.01,2264261.01,572.07782
529080.01,2264361.01,573.668335
529080.01,2264461.01,577.88797
529080.01,2264561.01,579.765839
529080.01,2264661.01,582.44664
529080.01,2264761.01,585.403656
529080.01,2264861.01,586.922668
529080.01,2264961.01,589.863159
529080.01,2265061.01,592.068695
529080.01,2265161.01,592.837067
529080.01,2265261.01,592.616074
529080.01,2265361.01,588.748322
529080.01,2265461.01,587.581177
529080.01,2265561.01,588.28479
529080.01,2265661.01,590.720337
529080.01,2265761.01,595.565155
529080.01,2265861.01,597.862122
529080.01,2265961.01,601.179993
529080.01,2266061.01,603.720276
529080.01,2266161.01,604.040863
529080.01,2266261.01,604.791687
529080.01,2266361.01,605.637268
529080.01,2266461.01,605.701813
529080.01,2266561.01,606.554291
529080.01,2266661.01,608.035919
529080.01,2266761.01,607.907745
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,629.277039
529180.01,2261661.01,628.982605
529180.01,2261761.01,627.421707
529180.01,2261861.01,625.154541
529180.01,2261961.01,624.92218
529180.01,2262061.01,625.197937
529180.01,2262161.01,625.24762
529180.01,2262261.01,624.919678
529180.01,2262361.01,623.664825
529180.01,2262461.01,621.143814
529180.01,2262561.01,616.228516
529180.01,2262661.01,612.708893
529180.01,2262761.01,607.600159
529180.01,2262861.01,603.180756
529180.01,2262961.01,601.761566
529180.01,2263061.01,598.915421
529180.01,2263161.01,595.839844
529180.01,2263261.01,593.501709
529180.01,2263361.01,587.648132
529180.01,2263461.01,580.194275
529180.01,2263561.01,574.701279
529180.01,2263661.01,564.637817
529180.01,2263761.01,565.357025
529180.01,2263861.01,565.037598
529180.01,2263961.01,566.564728
529180.01,2264061.01,568.759644
529180.01,2264161.01,569.525635
529180.01,2264261.01,569.099365
529180.01,2264361.01,571.766922
529180.01,2264461.01,576.23056
529180.01,2264561.01,578.100647
529180.01,2264661.01,580.925049
529180.01,2264761.01,584.132568
529180.01,2264861.01,585.948792
529180.01,2264961.01,588.980499
529180.01,2265061.01,591.318222
529180.01,2265161.01,592.26355
529180.01,2265261.01,591.950165
529180.01,2265361.01,589.443054
529180.01,2265461.01,587.633423
529180.01,2265561.01,586.446655
529180.01,2265661.01,589.93071
529180.01,2265761.01,594.939392
529180.01,2265861.01,596.98764
529180.01,2265961.01,599.873779
529180.01,2266061.01,601.821289
529180.01,2266161.01,602.024384
529180.01,2266261.01,603.119202
529180.01,2266361.01,604.132401
529180.01,2266461.01,604.63147
529180.01,2266561.01,605.567963
529180.01,2266661.01,607.222778
529180.01,2266761.01,607.643387
529180.01,2266861.01,607.266479
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,624.263855
529280.01,2261861.01,624.210876
529280.01,2261961.01,624.542282
529280.01,2262061.01,624.95108
529280.01,2262161.01,624.749725
529280.01,2262261.01,623.880859
529280.01,2262361.01,623.40387
529280.01,2262461.01,621.938171
529280.01,2262561.01,616.170837
529280.01,2262661.01,613.887634
529280.01,2262761.01,611.057434
529280.01,2262861.01,607.745712
529280.01,2262961.01,606.735413
529280.01,2263061.01,602.035126
529280.01,2263161.01,596.885498
529280.01,2263261.01,594.906891
529280.01,2263361.01,590.975281
529280.01,2263461.01,586.655457
529280.01,2263561.01,585.417969
529280.01,2263661.01,573.998962
529280.01,2263761.01,565.18158
529280.01,2263861.01,564.106628
529280.01,2263961.01,563.859406
529280.01,2264061.01,564.88092
529280.01,2264161.01,565.450165
529280.01,2264261.01,566.556213
529280.01,2264361.01,570.44339
529280.01,2264461.01,574.319702
529280.01,2264561.01,576.108536
529280.01,2264661.01,579.072601
529280.01,2264761.01,582.514786
529280.01,2264861.01,584.174683
529280.01,2264961.01,587.777161
529280.01,2265061.01,590.45874
529280.01,2265161.01,591.687378
529280.01,2265261.01,591.908875
529280.01,2265361.01,589.717834
529280.01,2265461.01,586.777069
529280.01,2265561.01,585.116394
529280.01,2265661.01,590.30957
529280.01,2265761.01,593.060333
529280.01,2265861.01,595.642899
529280.01,2265961.01,598.570038
529280.01,2266061.01,599.661896
529280.01,2266161.01,600.799866
529280.01,2266261.01,602.010803
529280.01,2266361.01,602.905762
529280.01,2266461.01,604.13324
529280.01,2266561.01,606.166626
529280.01,2266661.01,607.888763
529280.01,2266761.01,608.490265
529280.01,2266861.01,608.559692
529280.01,2266961.01,608.852753
529380.01,2261761.01,-9999
529380.01,2261861.01,624.856392
529380.01,2261961.01,625.522003
529380.01,2262061.01,624.981384
529380.01,2262161.01,624.313995
529380.01,2262261.01,624.056915
529380.01,2262361.01,623.165131
529380.01,2262461.01,621.354156
529380.01,2262561.01,619.608704
529380.01,2262661.01,616.390503
529380.01,2262761.01,613.755463
529380.01,2262861.01,612.748352
529380.01,2262961.01,607.952942
529380.01,2263061.01,603.52684
529380.01,2263161.01,598.780365
529380.01,2263261.01,596.421082
529380.01,2263361.01,592.565735
529380.01,2263461.01,589.419495
529380.01,2263561.01,588.093414
529380.01,2263661.01,586.026031
529380.01,2263761.01,576.835663
529380.01,2263861.01,571.758911
529380.01,2263961.01,563.761047
529380.01,2264061.01,563.428589
529380.01,2264161.01,564.103241
529380.01,2264261.01,564.514191
529380.01,2264361.01,568.708755
529380.01,2264461.01,570.595337
529380.01,2264561.01,574.049683
529380.01,2264661.01,576.943604
529380.01,2264761.01,580.495605
529380.01,2264861.01,582.40799
529380.01,2264961.01,586.115814
529380.01,2265061.01,589.608459
529380.01,2265161.01,590.71463
529380.01,2265261.01,591.787659
529380.01,2265361.01,590.65329
529380.01,2265461.01,587.673248
529380.01,2265561.01,584.905426
529380.01,2265661.01,591.191544
529380.01,2265761.01,593.085815
529380.01,2265861.01,595.84198
529380.01,2265961.01,598.235779
529380.01,2266061.01,599.231461
529380.01,2266161.01,600.827271
529380.01,2266261.01,602.076828
529380.01,2266361.01,602.740662
529380.01,2266461.01,604.319214
529380.01,2266561.01,606.431824
529380.01,2266661.01,608.140198
529380.01,2266761.01,608.773682
529380.01,2266861.01,609.493317
529380.01,2266961.01,608.391571
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,624.605323
529480.01,2262161.01,623.978287
529480.01,2262261.01,623.934814
529480.01,2262361.01,624.049072
529480.01,2262461.01,622.630737
529480.01,2262561.01,620.871536
529480.01,2262661.01,619.180023
529480.01,2262761.01,615.143127
529480.01,2262861.01,612.461609
529480.01,2262961.01,608.158752
529480.01,2263061.01,604.032776
