"X","Y","H70_Arg_Lev (TWT)"
528480.01,2264461.01,703.616525
528480.01,2264561.01,704.529019
528480.01,2264661.01,707.324681
528480.01,2264761.01,708.906981
528480.01,2264861.01,710.23196
528480.01,2264961.01,710.90091
528480.01,2265061.01,710.827059
528480.01,2265161.01,703.108082
528480.01,2265261.01,702.273512
528480.01,2265361.01,701.614957
528480.01,2265461.01,703.800135
528480.01,2265561.01,705.92737
528480.01,2265661.01,705.745987
528480.01,2265761.01,709.072096
528480.01,2265861.01,709.540468
528480.01,2265961.01,710.966629
528480.01,2266061.01,713.072416
528480.01,2266161.01,714.757125
528480.01,2266261.01,715.348628
528480.01,2266361.01,714.845676
528480.01,2266461.01,714.538225
528480.01,2266561.01,716.932495
528580.01,2260761.01,-9999
528580.01,2260861.01,-9999
528580.01,2260961.01,756.163177
528580.01,2261061.01,759.835706
528580.01,2261161.01,757.330804
528580.01,2261261.01,746.996345
528580.01,2261361.01,746.629467
528580.01,2261461.01,738.901845
528580.01,2261561.01,737.308205
528580.01,2261661.01,732.943647
528580.01,2261761.01,734.292202
528580.01,2261861.01,732.593997
528580.01,2261961.01,731.206895
528580.01,2262061.01,729.865954
528580.01,2262161.01,727.632377
528580.01,2262261.01,720.27403
528580.01,2262361.01,716.142747
528580.01,2262461.01,715.14802
528580.01,2262561.01,713.540672
528580.01,2262661.01,704.844806
528580.01,2262761.01,702.109161
528580.01,2262861.01,699.107457
528580.01,2262961.01,699.464427
528580.01,2263061.01,696.522118
528580.01,2263161.01,699.892465
528580.01,2263261.01,694.202673
528580.01,2263361.01,694.722906
528580.01,2263461.01,696.209952
528580.01,2263561.01,698.356115
528580.01,2263661.01,698.653302
528580.01,2263761.01,696.620216
528580.01,2263861.01,697.974796
528580.01,2263961.01,701.885651
528580.01,2264061.01,701.950567
528580.01,2264161.01,702.148307
528580.01,2264261.01,701.632522
528580.01,2264361.01,700.809423
528580.01,2264461.01,702.668328
528580.01,2264561.01,703.902504
528580.01,2264661.01,705.034776
528580.01,2264761.01,707.673513
528580.01,2264861.01,709.066063
528580.01,2264961.01,709.539531
528580.01,2265061.01,710.604838
528580.01,2265161.01,706.461535
528580.01,2265261.01,702.263333
528580.01,2265361.01,701.617217
528580.01,2265461.01,702.590576
528580.01,2265561.01,703.673697
528580.01,2265661.01,704.132747
528580.01,2265761.01,706.903239
528580.01,2265861.01,709.424322
528580.01,2265961.01,710.378254
528580.01,2266061.01,712.085718
528580.01,2266161.01,715.194391
528580.01,2266261.01,715.924867
528580.01,2266361.01,717.254812
528580.01,2266461.01,718.417126
528580.01,2266561.01,719.11522
528680.01,2260761.01,-9999
528680.01,2260861.01,756.489258
528680.01,2260961.01,756.745586
528680.01,2261061.01,758.536626
528680.01,2261161.01,762.133143
528680.01,2261261.01,756.637425
528680.01,2261361.01,746.739537
528680.01,2261461.01,744.178135
528680.01,2261561.01,736.78946
528680.01,2261661.01,733.092863
528680.01,2261761.01,731.181146
528680.01,2261861.01,734.186029
528680.01,2261961.01,728.724336
528680.01,2262061.01,729.730837
528680.01,2262161.01,730.476647
528680.01,2262261.01,727.712065
528680.01,2262361.01,715.999414
528680.01,2262461.01,714.101582
528680.01,2262561.01,713.980785
528680.01,2262661.01,710.981116
528680.01,2262761.01,699.980941
528680.01,2262861.01,694.192955
528680.01,2262961.01,693.258089
528680.01,2263061.01,691.976425
528680.01,2263161.01,693.542263
528680.01,2263261.01,689.442237
528680.01,2263361.01,690.870198
528680.01,2263461.01,690.949881
528680.01,2263561.01,694.433894
528680.01,2263661.01,695.902391
528680.01,2263761.01,692.50492
528680.01,2263861.01,695.715234
528680.01,2263961.01,700.543963
528680.01,2264061.01,701.470672
528680.01,2264161.01,700.716488
528680.01,2264261.01,700.813264
528680.01,2264361.01,699.50112
528680.01,2264461.01,701.333998
528680.01,2264561.01,702.809034
528680.01,2264661.01,704.410493
528680.01,2264761.01,705.721075
528680.01,2264861.01,708.223179
528680.01,2264961.01,708.424359
528680.01,2265061.01,708.378189
528680.01,2265161.01,705.047346
528680.01,2265261.01,699.328735
528680.01,2265361.01,702.038346
528680.01,2265461.01,701.71289
528680.01,2265561.01,702.025543
528680.01,2265661.01,703.849175
528680.01,2265761.01,707.616909
528680.01,2265861.01,709.135182
528680.01,2265961.01,709.721299
528680.01,2266061.01,712.575366
528680.01,2266161.01,715.229115
528680.01,2266261.01,716.296358
528680.01,2266361.01,718.381743
528680.01,2266461.01,720.241738
528680.01,2266561.01,717.896297
528680.01,2266661.01,718.673337
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,757.289307
528780.01,2260961.01,758.059016
528780.01,2261061.01,760.103118
528780.01,2261161.01,760.3532
528780.01,2261261.01,761.087496
528780.01,2261361.01,764.568508
528780.01,2261461.01,766.02176
528780.01,2261561.01,751.309875
528780.01,2261661.01,738.028496
528780.01,2261761.01,747.666632
528780.01,2261861.01,754.893342
528780.01,2261961.01,732.387845
528780.01,2262061.01,734.163771
528780.01,2262161.01,727.891244
528780.01,2262261.01,732.480506
528780.01,2262361.01,723.263198
528780.01,2262461.01,718.413475
528780.01,2262561.01,713.519303
528780.01,2262661.01,717.553206
528780.01,2262761.01,704.958374
528780.01,2262861.01,696.376665
528780.01,2262961.01,693.929322
528780.01,2263061.01,690.310532
528780.01,2263161.01,685.562305
528780.01,2263261.01,686.00322
528780.01,2263361.01,685.328188
528780.01,2263461.01,685.518992
528780.01,2263561.01,688.446572
528780.01,2263661.01,689.740566
528780.01,2263761.01,689.930729
528780.01,2263861.01,695.596031
528780.01,2263961.01,696.276742
528780.01,2264061.01,699.238854
528780.01,2264161.01,699.387449
528780.01,2264261.01,699.781335
528780.01,2264361.01,698.831529
528780.01,2264461.01,699.856092
528780.01,2264561.01,701.507859
528780.01,2264661.01,701.75005
528780.01,2264761.01,703.514316
528780.01,2264861.01,705.757809
528780.01,2264961.01,706.160578
528780.01,2265061.01,706.619508
528780.01,2265161.01,706.316071
528780.01,2265261.01,697.809446
528780.01,2265361.01,700.701999
528780.01,2265461.01,700.757417
528780.01,2265561.01,699.780124
528780.01,2265661.01,702.957756
528780.01,2265761.01,705.96947
528780.01,2265861.01,709.089882
528780.01,2265961.01,710.922338
528780.01,2266061.01,713.512679
528780.01,2266161.01,715.076744
528780.01,2266261.01,715.385078
528780.01,2266361.01,718.277911
528780.01,2266461.01,718.723622
528780.01,2266561.01,718.348029
528780.01,2266661.01,717.450492
528880.01,2260861.01,757.827393
528880.01,2260961.01,759.442179
528880.01,2261061.01,760.133078
528880.01,2261161.01,761.480247
528880.01,2261261.01,764.21696
528880.01,2261361.01,764.573484
528880.01,2261461.01,764.780668
528880.01,2261561.01,766.998566
528880.01,2261661.01,773.490513
528880.01,2261761.01,773.056488
528880.01,2261861.01,770.391326
528880.01,2261961.01,763.823638
528880.01,2262061.01,759.698567
528880.01,2262161.01,758.230517
528880.01,2262261.01,763.727673
528880.01,2262361.01,762.403377
528880.01,2262461.01,759.413689
528880.01,2262561.01,739.363711
528880.01,2262661.01,712.355564
528880.01,2262761.01,705.35106
528880.01,2262861.01,692.318339
528880.01,2262961.01,693.319592
528880.01,2263061.01,692.829659
528880.01,2263161.01,683.21288
528880.01,2263261.01,685.390768
528880.01,2263361.01,684.732617
528880.01,2263461.01,687.070364
528880.01,2263561.01,689.091202
528880.01,2263661.01,690.431148
528880.01,2263761.01,692.850202
528880.01,2263861.01,694.629383
528880.01,2263961.01,695.823701
528880.01,2264061.01,696.509973
528880.01,2264161.01,697.277007
528880.01,2264261.01,696.02371
528880.01,2264361.01,697.492136
528880.01,2264461.01,698.334598
528880.01,2264561.01,700.029618
528880.01,2264661.01,699.443501
528880.01,2264761.01,701.395656
528880.01,2264861.01,702.118793
528880.01,2264961.01,702.79243
528880.01,2265061.01,703.404873
528880.01,2265161.01,704.780984
528880.01,2265261.01,696.555383
528880.01,2265361.01,700.652083
528880.01,2265461.01,699.057509
528880.01,2265561.01,700.426273
528880.01,2265661.01,701.789852
528880.01,2265761.01,705.766365
528880.01,2265861.01,706.977868
528880.01,2265961.01,710.165723
528880.01,2266061.01,713.107664
528880.01,2266161.01,714.359857
528880.01,2266261.01,716.339899
528880.01,2266361.01,718.257593
528880.01,2266461.01,718.433321
528880.01,2266561.01,718.418223
528880.01,2266661.01,717.724036
528880.01,2266761.01,718.254798
528980.01,2261061.01,760.256301
528980.01,2261161.01,761.786654
528980.01,2261261.01,763.350769
528980.01,2261361.01,763.546522
528980.01,2261461.01,763.565144
528980.01,2261561.01,765.737762
528980.01,2261661.01,768.151568
528980.01,2261761.01,769.914119
528980.01,2261861.01,768.547109
528980.01,2261961.01,764.814458
528980.01,2262061.01,761.66469
528980.01,2262161.01,752.404673
528980.01,2262261.01,765.680551
528980.01,2262361.01,762.901689
528980.01,2262461.01,762.123001
528980.01,2262561.01,754.216094
528980.01,2262661.01,755.049478
528980.01,2262761.01,748.675212
528980.01,2262861.01,741.103633
528980.01,2262961.01,739.067744
528980.01,2263061.01,695.031391
528980.01,2263161.01,685.518607
528980.01,2263261.01,680.776106
528980.01,2263361.01,680.363091
528980.01,2263461.01,680.77132
528980.01,2263561.01,683.843627
528980.01,2263661.01,684.836712
528980.01,2263761.01,690.554244
528980.01,2263861.01,692.109141
528980.01,2263961.01,688.308385
528980.01,2264061.01,691.601301
528980.01,2264161.01,693.153585
528980.01,2264261.01,691.842615
528980.01,2264361.01,694.690372
528980.01,2264461.01,693.989777
528980.01,2264561.01,695.676441
528980.01,2264661.01,695.287057
528980.01,2264761.01,698.021894
528980.01,2264861.01,698.354431
528980.01,2264961.01,700.383599
528980.01,2265061.01,702.79457
528980.01,2265161.01,703.642548
528980.01,2265261.01,695.283644
528980.01,2265361.01,697.001933
528980.01,2265461.01,696.256952
528980.01,2265561.01,701.205683
528980.01,2265661.01,704.519961
528980.01,2265761.01,706.337041
528980.01,2265861.01,707.332729
528980.01,2265961.01,710.272534
528980.01,2266061.01,712.518641
528980.01,2266161.01,714.043201
528980.01,2266261.01,715.295309
528980.01,2266361.01,716.168544
528980.01,2266461.01,716.295705
528980.01,2266561.01,717.396651
528980.01,2266661.01,718.056124
528980.01,2266761.01,717.959836
528980.01,2266861.01,718.51729
529080.01,2261161.01,761.467111
529080.01,2261261.01,764.365059
529080.01,2261361.01,762.814567
529080.01,2261461.01,763.95916
529080.01,2261561.01,765.453038
529080.01,2261661.01,767.140871
529080.01,2261761.01,765.538343
529080.01,2261861.01,764.201811
529080.01,2261961.01,763.033859
529080.01,2262061.01,763.479979
529080.01,2262161.01,763.764594
529080.01,2262261.01,762.533623
529080.01,2262361.01,763.470538
529080.01,2262461.01,763.715478
529080.01,2262561.01,759.431677
529080.01,2262661.01,759.350206
529080.01,2262761.01,746.126085
529080.01,2262861.01,747.39927
529080.01,2262961.01,745.693509
529080.01,2263061.01,735.595002
529080.01,2263161.01,711.955005
529080.01,2263261.01,707.297638
529080.01,2263361.01,672.041276
529080.01,2263461.01,680.738821
529080.01,2263561.01,684.025218
529080.01,2263661.01,685.035975
529080.01,2263761.01,683.525964
529080.01,2263861.01,685.45815
529080.01,2263961.01,686.291056
529080.01,2264061.01,687.474495
529080.01,2264161.01,691.440912
529080.01,2264261.01,689.621656
529080.01,2264361.01,690.96118
529080.01,2264461.01,690.906844
529080.01,2264561.01,692.697314
529080.01,2264661.01,691.941266
529080.01,2264761.01,695.603856
529080.01,2264861.01,696.693782
529080.01,2264961.01,698.799
529080.01,2265061.01,702.683326
529080.01,2265161.01,701.667383
529080.01,2265261.01,702.426676
529080.01,2265361.01,695.511284
529080.01,2265461.01,695.123512
529080.01,2265561.01,703.901168
529080.01,2265661.01,704.39098
529080.01,2265761.01,706.095268
529080.01,2265861.01,707.542329
529080.01,2265961.01,710.487948
529080.01,2266061.01,712.955439
529080.01,2266161.01,713.699243
529080.01,2266261.01,715.003366
529080.01,2266361.01,716.380199
529080.01,2266461.01,717.634316
529080.01,2266561.01,717.956144
529080.01,2266661.01,719.265937
529080.01,2266761.01,718.911479
529080.01,2266861.01,717.862652
529180.01,2261361.01,762.298575
529180.01,2261461.01,764.62391
529180.01,2261561.01,768.120356
529180.01,2261661.01,768.995533
529180.01,2261761.01,764.849861
529180.01,2261861.01,763.750604
529180.01,2261961.01,763.607062
529180.01,2262061.01,761.549232
529180.01,2262161.01,764.101106
529180.01,2262261.01,763.908677
529180.01,2262361.01,763.58719
529180.01,2262461.01,760.998086
529180.01,2262561.01,759.854765
529180.01,2262661.01,757.164729
529180.01,2262761.01,753.077247
529180.01,2262861.01,748.686176
529180.01,2262961.01,746.857976
529180.01,2263061.01,740.829345
529180.01,2263161.01,735.469098
529180.01,2263261.01,730.822944
529180.01,2263361.01,701.06379
529180.01,2263461.01,679.706827
529180.01,2263561.01,675.667757
529180.01,2263661.01,680.28867
529180.01,2263761.01,679.943959
529180.01,2263861.01,685.38919
529180.01,2263961.01,685.523922
529180.01,2264061.01,687.78244
529180.01,2264161.01,688.204842
529180.01,2264261.01,686.834774
529180.01,2264361.01,688.183765
529180.01,2264461.01,689.028909
529180.01,2264561.01,690.195869
529180.01,2264661.01,690.200527
529180.01,2264761.01,694.593147
529180.01,2264861.01,696.313837
529180.01,2264961.01,698.691676
529180.01,2265061.01,702.649778
529180.01,2265161.01,702.286766
529180.01,2265261.01,703.551238
529180.01,2265361.01,695.289368
529180.01,2265461.01,695.815051
529180.01,2265561.01,700.611904
529180.01,2265661.01,703.530464
529180.01,2265761.01,706.585018
529180.01,2265861.01,707.151432
529180.01,2265961.01,710.057364
529180.01,2266061.01,711.958093
529180.01,2266161.01,713.35113
529180.01,2266261.01,714.977434
529180.01,2266361.01,716.032545
529180.01,2266461.01,717.105739
529180.01,2266561.01,718.880539
529180.01,2266661.01,719.419361
529180.01,2266761.01,719.4089
529180.01,2266861.01,717.270819
529180.01,2266961.01,718.210749
529280.01,2261561.01,764.90217
529280.01,2261661.01,765.062891
529280.01,2261761.01,764.569838
529280.01,2261861.01,761.964404
529280.01,2261961.01,762.689435
529280.01,2262061.01,760.878035
529280.01,2262161.01,762.441293
529280.01,2262261.01,761.906658
529280.01,2262361.01,761.728911
529280.01,2262461.01,760.595614
529280.01,2262561.01,758.820148
529280.01,2262661.01,760.015082
529280.01,2262761.01,750.237286
529280.01,2262861.01,753.146146
529280.01,2262961.01,751.843725
529280.01,2263061.01,747.301506
529280.01,2263161.01,739.312064
529280.01,2263261.01,731.989985
529280.01,2263361.01,719.182278
529280.01,2263461.01,710.029241
529280.01,2263561.01,693.743918
529280.01,2263661.01,685.790187
529280.01,2263761.01,680.675608
529280.01,2263861.01,682.278033
529280.01,2263961.01,685.654446
529280.01,2264061.01,685.417685
529280.01,2264161.01,684.535727
529280.01,2264261.01,684.798268
529280.01,2264361.01,685.926753
529280.01,2264461.01,687.885269
529280.01,2264561.01,688.793047
529280.01,2264661.01,690.250107
529280.01,2264761.01,693.342245
529280.01,2264861.01,694.620178
529280.01,2264961.01,698.654819
529280.01,2265061.01,702.314015
529280.01,2265161.01,702.696279
529280.01,2265261.01,702.620133
529280.01,2265361.01,694.653842
529280.01,2265461.01,697.715847
529280.01,2265561.01,698.608144
529280.01,2265661.01,702.396417
529280.01,2265761.01,704.257143
529280.01,2265861.01,707.833275
529280.01,2265961.01,710.270941
529280.01,2266061.01,711.86657
529280.01,2266161.01,713.034048
529280.01,2266261.01,715.437993
529280.01,2266361.01,715.491929
529280.01,2266461.01,715.828197
529280.01,2266561.01,719.084175
529280.01,2266661.01,719.056921
529280.01,2266761.01,718.243781
529280.01,2266861.01,717.581025
529280.01,2266961.01,717.974927
529380.01,2261761.01,760.542461
529380.01,2261861.01,762.49461
529380.01,2261961.01,762.012027
529380.01,2262061.01,762.395134
529380.01,2262161.01,761.462612
529380.01,2262261.01,761.533339
529380.01,2262361.01,762.728778
529380.01,2262461.01,761.972574
529380.01,2262561.01,762.810863
529380.01,2262661.01,759.084787
529380.01,2262761.01,753.178033
529380.01,2262861.01,753.348998
529380.01,2262961.01,752.887755
529380.01,2263061.01,743.401135
529380.01,2263161.01,736.286762
529380.01,2263261.01,732.607388
529380.01,2263361.01,725.065062
529380.01,2263461.01,717.843919
529380.01,2263561.01,713.577813
529380.01,2263661.01,698.835802
529380.01,2263761.01,684.291532
529380.01,2263861.01,682.539327
529380.01,2263961.01,684.624206
529380.01,2264061.01,684.321556
529380.01,2264161.01,684.475043
529380.01,2264261.01,683.425115
529380.01,2264361.01,684.620982
529380.01,2264461.01,684.875094
529380.01,2264561.01,686.961996
529380.01,2264661.01,690.059958
529380.01,2264761.01,692.808484
529380.01,2264861.01,693.994897
529380.01,2264961.01,696.853468
529380.01,2265061.01,701.872572
529380.01,2265161.01,702.982907
529380.01,2265261.01,702.924161
529380.01,2265361.01,695.633482
529380.01,2265461.01,696.561724
529380.01,2265561.01,699.036691
529380.01,2265661.01,702.654648
529380.01,2265761.01,703.415012
529380.01,2265861.01,707.147665
529380.01,2265961.01,711.03207
529380.01,2266061.01,711.412383
529380.01,2266161.01,713.233082
529380.01,2266261.01,714.763606
529380.01,2266361.01,713.545653
529380.01,2266461.01,713.728416
529380.01,2266561.01,717.179926
529380.01,2266661.01,718.072142
529380.01,2266761.01,717.913217
529380.01,2266861.01,718.628111
529380.01,2266961.01,718.187601
529380.01,2267061.01,718.89619
