"X","Y","H04_Cenom (TWT)"
532880.01,2264261.01,60.9844866
532880.01,2264361.01,57.2080879
532880.01,2264461.01,53.4059229
532880.01,2264561.01,51.7543755
532880.01,2264661.01,49.3298035
532880.01,2264761.01,46.2734032
532880.01,2264861.01,43.6056681
532880.01,2264961.01,43.6643524
532880.01,2265061.01,43.9925852
532880.01,2265161.01,44.1404343
532880.01,2265261.01,44.2159729
532880.01,2265361.01,44.8606148
532880.01,2265461.01,47.4984589
532880.01,2265561.01,47.61621
532880.01,2265661.01,47.2254467
532880.01,2265761.01,44.7771254
532880.01,2265861.01,43.8408089
532880.01,2265961.01,44.2271309
532880.01,2266061.01,46.143116
532880.01,2266161.01,48.3765221
532880.01,2266261.01,52.4923916
532880.01,2266361.01,55.8613138
532880.01,2266461.01,57.9073563
532880.01,2266561.01,61.4528847
532880.01,2266661.01,66.5938644
532880.01,2266761.01,70.6590309
532880.01,2266861.01,72.942564
532880.01,2266961.01,72.9488144
532880.01,2267061.01,74.8473587
532880.01,2267161.01,76.9733734
532880.01,2267261.01,81.5636406
532880.01,2267361.01,86.0325546
532880.01,2267461.01,87.313448
532880.01,2267561.01,90.8378105
532880.01,2267661.01,93.7072067
532880.01,2267761.01,94.9627914
532880.01,2267861.01,95.2615204
532880.01,2267961.01,95.2794266
532880.01,2268061.01,96.2266598
532880.01,2268161.01,96.3913898
532880.01,2268261.01,95.0720482
532880.01,2268361.01,94.0506058
532880.01,2268461.01,90.2065506
532880.01,2268561.01,90.0774498
532880.01,2268661.01,91.660408
532880.01,2268761.01,-9999
532880.01,2268861.01,-9999
532980.01,2261561.01,139.353806
532980.01,2261661.01,139.31575
532980.01,2261761.01,139.741364
532980.01,2261861.01,140.317978
532980.01,2261961.01,139.245598
532980.01,2262061.01,136.845085
532980.01,2262161.01,129.766632
532980.01,2262261.01,124.003035
532980.01,2262361.01,120.664909
532980.01,2262461.01,117.392998
532980.01,2262561.01,115.018288
532980.01,2262661.01,112.763208
532980.01,2262761.01,109.410473
532980.01,2262861.01,106.116602
532980.01,2262961.01,103.145744
532980.01,2263061.01,96.9289513
532980.01,2263161.01,91.6078568
532980.01,2263261.01,89.4612026
532980.01,2263361.01,87.1407166
532980.01,2263461.01,85.4871101
532980.01,2263561.01,84.0982475
532980.01,2263661.01,82.5140457
532980.01,2263761.01,78.726944
532980.01,2263861.01,74.9483414
532980.01,2263961.01,72.5283375
532980.01,2264061.01,68.4604149
532980.01,2264161.01,64.5498295
532980.01,2264261.01,62.2091942
532980.01,2264361.01,58.0697384
532980.01,2264461.01,54.0748558
532980.01,2264561.01,51.4935675
532980.01,2264661.01,46.8259134
532980.01,2264761.01,42.8402672
532980.01,2264861.01,41.4888973
532980.01,2264961.01,42.6300583
532980.01,2265061.01,43.3656597
532980.01,2265161.01,43.2045002
532980.01,2265261.01,42.6717005
532980.01,2265361.01,42.6177483
532980.01,2265461.01,44.5156584
532980.01,2265561.01,45.7122269
532980.01,2265661.01,45.6252899
532980.01,2265761.01,43.3056068
532980.01,2265861.01,42.2933388
532980.01,2265961.01,41.9788446
532980.01,2266061.01,43.7909164
532980.01,2266161.01,46.6029129
532980.01,2266261.01,51.6412849
532980.01,2266361.01,55.7180634
532980.01,2266461.01,59.1246281
532980.01,2266561.01,63.61518
532980.01,2266661.01,67.8314972
532980.01,2266761.01,70.1503029
532980.01,2266861.01,72.6874161
532980.01,2266961.01,72.9202538
532980.01,2267061.01,73.0649147
532980.01,2267161.01,76.0057125
532980.01,2267261.01,81.9073105
532980.01,2267361.01,85.3210716
532980.01,2267461.01,86.5928459
532980.01,2267561.01,91.140358
532980.01,2267661.01,93.747879
532980.01,2267761.01,94.2961006
532980.01,2267861.01,95.3178654
532980.01,2267961.01,96.3872528
532980.01,2268061.01,96.6758385
532980.01,2268161.01,96.3660583
532980.01,2268261.01,95.9907646
532980.01,2268361.01,96.1921425
532980.01,2268461.01,92.8662376
532980.01,2268561.01,92.4922638
532980.01,2268661.01,94.2094803
532980.01,2268761.01,95.5572205
532980.01,2268861.01,-9999
532980.01,2268961.01,-9999
533080.01,2261461.01,136.843674
533080.01,2261561.01,138.181129
533080.01,2261661.01,138.644798
533080.01,2261761.01,139.373531
533080.01,2261861.01,139.361267
533080.01,2261961.01,137.860252
533080.01,2262061.01,134.251587
533080.01,2262161.01,128.954803
533080.01,2262261.01,122.909546
533080.01,2262361.01,119.38883
533080.01,2262461.01,116.68454
533080.01,2262561.01,113.588829
533080.01,2262661.01,111.329235
533080.01,2262761.01,107.86937
533080.01,2262861.01,105.380421
533080.01,2262961.01,102.645767
533080.01,2263061.01,98.5684242
533080.01,2263161.01,96.3561325
533080.01,2263261.01,92.1844025
533080.01,2263361.01,87.2071228
533080.01,2263461.01,86.2552681
533080.01,2263561.01,85.547226
533080.01,2263661.01,83.0081844
533080.01,2263761.01,79.193161
533080.01,2263861.01,76.7095413
533080.01,2263961.01,72.6097107
533080.01,2264061.01,68.3004456
533080.01,2264161.01,63.9333382
533080.01,2264261.01,60.7327003
533080.01,2264361.01,55.4083538
533080.01,2264461.01,51.3186989
533080.01,2264561.01,49.4072781
533080.01,2264661.01,47.1882133
533080.01,2264761.01,43.1215382
533080.01,2264861.01,41.6236134
533080.01,2264961.01,41.8390894
533080.01,2265061.01,42.414156
533080.01,2265161.01,42.0558281
533080.01,2265261.01,42.2541809
533080.01,2265361.01,42.1655617
533080.01,2265461.01,42.2980566
533080.01,2265561.01,43.0023365
533080.01,2265661.01,41.0394354
533080.01,2265761.01,39.134346
533080.01,2265861.01,39.7992821
533080.01,2265961.01,40.353672
533080.01,2266061.01,41.8759346
533080.01,2266161.01,44.8793106
533080.01,2266261.01,51.9523611
533080.01,2266361.01,56.3956699
533080.01,2266461.01,60.359314
533080.01,2266561.01,63.9463463
533080.01,2266661.01,66.8247757
533080.01,2266761.01,68.3879433
533080.01,2266861.01,70.6997871
533080.01,2266961.01,72.4340935
533080.01,2267061.01,73.1293945
533080.01,2267161.01,76.3566399
533080.01,2267261.01,81.0019836
533080.01,2267361.01,82.9667873
533080.01,2267461.01,86.2030411
533080.01,2267561.01,89.7630978
533080.01,2267661.01,93.1548958
533080.01,2267761.01,94.5796051
533080.01,2267861.01,95.6892891
533080.01,2267961.01,96.8498459
533080.01,2268061.01,96.5574379
533080.01,2268161.01,96.1959801
533080.01,2268261.01,96.5382729
533080.01,2268361.01,96.6163101
533080.01,2268461.01,95.0363274
533080.01,2268561.01,93.8108902
533080.01,2268661.01,95.1135311
533080.01,2268761.01,96.4292908
533080.01,2268861.01,96.8325958
533080.01,2268961.01,-9999
533080.01,2269061.01,-9999
533180.01,2261461.01,135.154495
533180.01,2261561.01,137.207733
533180.01,2261661.01,137.330307
533180.01,2261761.01,138.200668
533180.01,2261861.01,137.003601
533180.01,2261961.01,134.989857
533180.01,2262061.01,130.756622
533180.01,2262161.01,124.936619
533180.01,2262261.01,120.931557
533180.01,2262361.01,116.376755
533180.01,2262461.01,115.130844
533180.01,2262561.01,114.276999
533180.01,2262661.01,111.509911
533180.01,2262761.01,108.203472
533180.01,2262861.01,105.017948
533180.01,2262961.01,101.342361
533180.01,2263061.01,98.3105011
533180.01,2263161.01,94.4610367
533180.01,2263261.01,90.4755173
533180.01,2263361.01,86.6715164
533180.01,2263461.01,85.5680027
533180.01,2263561.01,84.1906128
533180.01,2263661.01,81.8729134
533180.01,2263761.01,79.2289886
533180.01,2263861.01,77.5719528
533180.01,2263961.01,73.3516274
533180.01,2264061.01,68.7255821
533180.01,2264161.01,64.9539108
533180.01,2264261.01,57.867878
533180.01,2264361.01,52.5999393
533180.01,2264461.01,48.4856529
533180.01,2264561.01,47.611084
533180.01,2264661.01,45.7933292
533180.01,2264761.01,42.8513374
533180.01,2264861.01,41.6045456
533180.01,2264961.01,41.6960831
533180.01,2265061.01,41.6784973
533180.01,2265161.01,41.6916256
533180.01,2265261.01,42.2564583
533180.01,2265361.01,42.2166634
533180.01,2265461.01,41.5268021
533180.01,2265561.01,40.7745667
533180.01,2265661.01,39.794878
533180.01,2265761.01,39.3104019
533180.01,2265861.01,39.4187298
533180.01,2265961.01,40.2720356
533180.01,2266061.01,41.9335709
533180.01,2266161.01,45.5305901
533180.01,2266261.01,53.0323009
533180.01,2266361.01,57.1929054
533180.01,2266461.01,58.8100796
533180.01,2266561.01,61.8893661
533180.01,2266661.01,64.0846329
533180.01,2266761.01,65.1797867
533180.01,2266861.01,68.0047913
533180.01,2266961.01,70.2954369
533180.01,2267061.01,71.9603806
533180.01,2267161.01,75.9060211
533180.01,2267261.01,79.6549568
533180.01,2267361.01,81.4816017
533180.01,2267461.01,85.7391205
533180.01,2267561.01,88.7255821
533180.01,2267661.01,90.7866364
533180.01,2267761.01,93.8625584
533180.01,2267861.01,95.6197205
533180.01,2267961.01,96.2250366
533180.01,2268061.01,96.2248306
533180.01,2268161.01,96.3530121
533180.01,2268261.01,96.0689697
533180.01,2268361.01,95.8258324
533180.01,2268461.01,96.3397484
533180.01,2268561.01,96.5051804
533180.01,2268661.01,96.7039452
533180.01,2268761.01,96.5736008
533180.01,2268861.01,96.4964714
533180.01,2268961.01,-9999
533180.01,2269061.01,-9999
533280.01,2261361.01,131.202164
533280.01,2261461.01,132.38755
533280.01,2261561.01,134.653961
533280.01,2261661.01,135.056335
533280.01,2261761.01,136.117271
533280.01,2261861.01,135.948215
533280.01,2261961.01,134.184891
533280.01,2262061.01,127.562607
533280.01,2262161.01,122.028553
533280.01,2262261.01,119.069717
533280.01,2262361.01,115.926769
533280.01,2262461.01,115.190628
533280.01,2262561.01,113.885357
533280.01,2262661.01,110.895866
533280.01,2262761.01,107.555408
533280.01,2262861.01,104.252167
533280.01,2262961.01,100.643055
533280.01,2263061.01,98.2180023
533280.01,2263161.01,94.2101021
533280.01,2263261.01,90.7097549
533280.01,2263361.01,85.8993454
533280.01,2263461.01,83.2170219
533280.01,2263561.01,81.9990959
533280.01,2263661.01,80.7466393
533280.01,2263761.01,77.3522377
533280.01,2263861.01,73.3902397
533280.01,2263961.01,68.1361237
533280.01,2264061.01,63.6036072
533280.01,2264161.01,60.6602554
533280.01,2264261.01,57.0144548
533280.01,2264361.01,52.9184093
533280.01,2264461.01,50.1150379
533280.01,2264561.01,47.5566559
533280.01,2264661.01,44.5557861
533280.01,2264761.01,42.9606028
533280.01,2264861.01,41.2684383
533280.01,2264961.01,41.2346163
533280.01,2265061.01,41.314106
533280.01,2265161.01,41.4227028
533280.01,2265261.01,41.9305725
533280.01,2265361.01,41.5595093
533280.01,2265461.01,41.4483986
533280.01,2265561.01,41.3414164
533280.01,2265661.01,41.5506973
533280.01,2265761.01,41.8506985
533280.01,2265861.01,40.6718559
533280.01,2265961.01,42.0675507
533280.01,2266061.01,44.0233688
533280.01,2266161.01,47.4816074
533280.01,2266261.01,51.693325
533280.01,2266361.01,52.9518967
533280.01,2266461.01,56.0257816
533280.01,2266561.01,57.5491905
533280.01,2266661.01,59.9595299
533280.01,2266761.01,61.2117138
533280.01,2266861.01,65.2773094
533280.01,2266961.01,68.2933044
533280.01,2267061.01,70.3263931
533280.01,2267161.01,74.6384583
533280.01,2267261.01,78.0238266
533280.01,2267361.01,80.6942463
533280.01,2267461.01,84.9837608
533280.01,2267561.01,87.8362732
533280.01,2267661.01,90.3292541
533280.01,2267761.01,93.2892151
533280.01,2267861.01,94.4986343
533280.01,2267961.01,95.2832451
533280.01,2268061.01,96.3142548
533280.01,2268161.01,96.5581112
533280.01,2268261.01,96.4128113
533280.01,2268361.01,96.6462631
533280.01,2268461.01,97.0386353
533280.01,2268561.01,97.5401993
533280.01,2268661.01,96.4691982
533280.01,2268761.01,94.1431541
533280.01,2268861.01,94.5237751
533280.01,2268961.01,-9999
533280.01,2269061.01,-9999
533280.01,2269161.01,-9999
533380.01,2261261.01,128.57579
533380.01,2261361.01,129.273567
533380.01,2261461.01,130.203243
533380.01,2261561.01,130.528931
533380.01,2261661.01,131.270401
533380.01,2261761.01,132.627991
533380.01,2261861.01,133.056931
533380.01,2261961.01,131.156288
533380.01,2262061.01,127.118284
533380.01,2262161.01,122.249306
533380.01,2262261.01,119.206474
533380.01,2262361.01,115.453911
533380.01,2262461.01,113.685753
533380.01,2262561.01,111.792841
533380.01,2262661.01,108.337421
533380.01,2262761.01,104.077812
533380.01,2262861.01,100.642105
533380.01,2262961.01,97.8220787
533380.01,2263061.01,95.0756073
533380.01,2263161.01,92.6532021
533380.01,2263261.01,88.3696251
533380.01,2263361.01,85.8839302
533380.01,2263461.01,82.8160515
533380.01,2263561.01,80.8181
533380.01,2263661.01,78.0606766
533380.01,2263761.01,67.7089462
533380.01,2263861.01,65.4657974
533380.01,2263961.01,63.1088085
533380.01,2264061.01,59.6720724
533380.01,2264161.01,57.8558197
533380.01,2264261.01,53.6483326
533380.01,2264361.01,50.5030975
533380.01,2264461.01,48.7917404
533380.01,2264561.01,46.8904305
533380.01,2264661.01,44.9238968
533380.01,2264761.01,43.1745338
533380.01,2264861.01,41.0236263
533380.01,2264961.01,40.9509315
533380.01,2265061.01,42.0337925
533380.01,2265161.01,41.4213524
533380.01,2265261.01,42.1103916
533380.01,2265361.01,43.3453999
533380.01,2265461.01,44.8471794
533380.01,2265561.01,45.8942032
533380.01,2265661.01,46.2129669
533380.01,2265761.01,45.7509613
533380.01,2265861.01,43.1415119
533380.01,2265961.01,43.793088
533380.01,2266061.01,46.0041809
533380.01,2266161.01,49.0136948
533380.01,2266261.01,51.0962219
533380.01,2266361.01,51.3285236
533380.01,2266461.01,53.4398279
533380.01,2266561.01,55.1078281
533380.01,2266661.01,56.5295601
533380.01,2266761.01,59.1191597
533380.01,2266861.01,62.1007919
533380.01,2266961.01,63.7053833
533380.01,2267061.01,68.0387402
533380.01,2267161.01,73.347271
533380.01,2267261.01,77.5628395
533380.01,2267361.01,79.6981049
533380.01,2267461.01,83.4569206
533380.01,2267561.01,86.7721558
533380.01,2267661.01,90.2508163
533380.01,2267761.01,92.4948635
533380.01,2267861.01,93.1853218
533380.01,2267961.01,93.614502
533380.01,2268061.01,94.7774277
533380.01,2268161.01,95.4095879
533380.01,2268261.01,95.3181839
533380.01,2268361.01,96.8431511
533380.01,2268461.01,96.6452141
533380.01,2268561.01,95.5528831
533380.01,2268661.01,95.2675705
533380.01,2268761.01,92.8936081
533380.01,2268861.01,92.6801529
533380.01,2268961.01,91.5410156
533380.01,2269061.01,-9999
533380.01,2269161.01,-9999
533480.01,2261161.01,-9999
533480.01,2261261.01,127.478821
533480.01,2261361.01,127.905609
533480.01,2261461.01,128.630005
533480.01,2261561.01,127.489857
533480.01,2261661.01,128.526051
533480.01,2261761.01,129.808014
533480.01,2261861.01,128.990479
533480.01,2261961.01,127.136459
533480.01,2262061.01,123.659695
533480.01,2262161.01,119.711807
533480.01,2262261.01,116.538204
533480.01,2262361.01,112.776321
533480.01,2262461.01,112.159698
533480.01,2262561.01,110.940216
533480.01,2262661.01,107.524414
533480.01,2262761.01,103.110588
533480.01,2262861.01,98.9013824
533480.01,2262961.01,95.653513
533480.01,2263061.01,92.3849983
533480.01,2263161.01,89.7588043
533480.01,2263261.01,86.5695114
533480.01,2263361.01,83.8254967
533480.01,2263461.01,80.4029999
533480.01,2263561.01,75.3882008
533480.01,2263661.01,71.2125664
533480.01,2263761.01,68.2944794
533480.01,2263861.01,65.4207764
533480.01,2263961.01,63.6507225
533480.01,2264061.01,59.6067009
533480.01,2264161.01,56.5066681
533480.01,2264261.01,51.7067919
533480.01,2264361.01,48.4274082
533480.01,2264461.01,46.4809704
533480.01,2264561.01,44.9919014
533480.01,2264661.01,43.9014721
533480.01,2264761.01,42.0319748
533480.01,2264861.01,41.1504402
533480.01,2264961.01,42.9924068
533480.01,2265061.01,43.2929916
533480.01,2265161.01,41.4956779
533480.01,2265261.01,42.0443077
533480.01,2265361.01,44.2277203
533480.01,2265461.01,49.4388828
533480.01,2265561.01,50.1762657
533480.01,2265661.01,48.8134651
533480.01,2265761.01,47.6714706
533480.01,2265861.01,47.0412178
533480.01,2265961.01,47.3461075
533480.01,2266061.01,47.9104519
533480.01,2266161.01,49.2066288
533480.01,2266261.01,50.482645
533480.01,2266361.01,50.8200111
533480.01,2266461.01,51.5575867
533480.01,2266561.01,53.7310543
533480.01,2266661.01,55.6243057
533480.01,2266761.01,59.1913471
533480.01,2266861.01,60.8699589
533480.01,2266961.01,64.3843231
533480.01,2267061.01,69.1872711
533480.01,2267161.01,72.4598618
533480.01,2267261.01,74.4585609
533480.01,2267361.01,77.7427254
533480.01,2267461.01,81.9025688
533480.01,2267561.01,87.0768356
533480.01,2267661.01,89.0431786
533480.01,2267761.01,91.0823135
533480.01,2267861.01,92.2328949
533480.01,2267961.01,93.0963669
533480.01,2268061.01,93.9832268
533480.01,2268161.01,94.9983864
533480.01,2268261.01,95.1920471
533480.01,2268361.01,95.3421822
533480.01,2268461.01,94.0191727
533480.01,2268561.01,93.5213795
533480.01,2268661.01,93.8642159
533480.01,2268761.01,91.2218723
533480.01,2268861.01,89.9398193
533480.01,2268961.01,89.8767166
533480.01,2269061.01,89.3901939
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,125.502792
533580.01,2261261.01,125.194855
533580.01,2261361.01,125.071096
533580.01,2261461.01,125.636841
533580.01,2261561.01,125.274647
533580.01,2261661.01,126.522987
533580.01,2261761.01,127.386711
533580.01,2261861.01,126.389801
533580.01,2261961.01,122.042358
533580.01,2262061.01,119.291098
533580.01,2262161.01,117.39093
533580.01,2262261.01,114.220329
533580.01,2262361.01,112.246056
533580.01,2262461.01,110.526669
533580.01,2262561.01,108.320637
533580.01,2262661.01,105.211926
533580.01,2262761.01,101.275574
533580.01,2262861.01,98.538208
533580.01,2262961.01,94.6773224
533580.01,2263061.01,90.2081757
533580.01,2263161.01,87.2343063
533580.01,2263261.01,84.1212807
533580.01,2263361.01,79.9722176
533580.01,2263461.01,76.5618439
533580.01,2263561.01,73.3741722
533580.01,2263661.01,70.9572601
533580.01,2263761.01,69.2398453
533580.01,2263861.01,65.6729965
533580.01,2263961.01,63.5646152
533580.01,2264061.01,62.0497704
533580.01,2264161.01,57.7405453
533580.01,2264261.01,52.1027832
533580.01,2264361.01,47.5852757
533580.01,2264461.01,45.5757217
533580.01,2264561.01,43.416914
533580.01,2264661.01,42.7621937
533580.01,2264761.01,42.4470139
533580.01,2264861.01,42.2930679
533580.01,2264961.01,43.5323563
533580.01,2265061.01,43.4485874
533580.01,2265161.01,42.2092438
533580.01,2265261.01,43.5683231
533580.01,2265361.01,47.4123764
533580.01,2265461.01,51.5876064
533580.01,2265561.01,51.7552109
533580.01,2265661.01,51.2118969
533580.01,2265761.01,48.9935455
533580.01,2265861.01,49.2287502
533580.01,2265961.01,49.7667866
533580.01,2266061.01,50.2223969
533580.01,2266161.01,49.5670967
533580.01,2266261.01,50.8224411
533580.01,2266361.01,51.0563087
533580.01,2266461.01,52.026371
533580.01,2266561.01,55.0752401
533580.01,2266661.01,58.0613976
533580.01,2266761.01,60.3031979
533580.01,2266861.01,61.935051
533580.01,2266961.01,64.8608875
533580.01,2267061.01,68.9841614
533580.01,2267161.01,71.1590309
533580.01,2267261.01,72.3036766
533580.01,2267361.01,75.6898117
533580.01,2267461.01,80.0981903
533580.01,2267561.01,83.3719139
533580.01,2267661.01,87.5256653
533580.01,2267761.01,89.5312729
