"X","Y","H03_TCraie (TWT)"
536180.01,2260861.01,-14.294258319
536180.01,2260961.01,-16.312951222
536180.01,2261061.01,-18.106017262
536180.01,2261161.01,-19.460054114
536180.01,2261261.01,-20.202573389
536180.01,2261361.01,-20.546402782
536180.01,2261461.01,-21.094979718
536180.01,2261561.01,-21.818250418
536180.01,2261661.01,-21.922368556
536180.01,2261761.01,-22.040463984
536180.01,2261861.01,-22.003723308
536180.01,2261961.01,-21.315537393
536180.01,2262061.01,-20.686969161
536180.01,2262161.01,-20.737318322
536180.01,2262261.01,-20.665362477
536180.01,2262361.01,-19.961355254
536180.01,2262461.01,-20.031617954
536180.01,2262561.01,-22.082731128
536180.01,2262661.01,-23.460706696
536180.01,2262761.01,-24.697313085
536180.01,2262861.01,-26.121051982
536180.01,2262961.01,-27.548337355
536180.01,2263061.01,-29.542220756
536180.01,2263161.01,-31.362060457
536180.01,2263261.01,-32.479919493
536180.01,2263361.01,-33.263459802
536180.01,2263461.01,-34.10185501
536180.01,2263561.01,-35.335108638
536180.01,2263661.01,-36.87273711
536180.01,2263761.01,-37.671215832
536180.01,2263861.01,-36.60229221
536180.01,2263961.01,-37.118535489
536180.01,2264061.01,-38.560923189
536180.01,2264161.01,-39.749354124
536180.01,2264261.01,-40.29225558
536180.01,2264361.01,-41.941471398
536180.01,2264461.01,-43.793186545
536180.01,2264561.01,-46.022292227
536180.01,2264661.01,-48.273276538
536180.01,2264761.01,-50.023268908
536180.01,2264861.01,-49.987901002
536180.01,2264961.01,-49.596831203
536180.01,2265061.01,-48.897419125
536180.01,2265161.01,-47.989241779
536180.01,2265261.01,-46.953644603
536180.01,2265361.01,-45.880217105
536180.01,2265461.01,-44.837962836
536180.01,2265561.01,-43.976761401
536180.01,2265661.01,-43.481435627
536180.01,2265761.01,-43.511815369
536180.01,2265861.01,-44.16180402
536180.01,2265961.01,-45.458789915
536180.01,2266061.01,-47.329194844
536180.01,2266161.01,-49.421228468
536180.01,2266261.01,-51.235649735
536180.01,2266361.01,-52.114121616
536180.01,2266461.01,-52.609108388
536180.01,2266561.01,-51.954329014
536180.01,2266661.01,-50.527770072
536180.01,2266761.01,-48.478767276
536180.01,2266861.01,-45.981936157
536180.01,2266961.01,-43.17522794
536180.01,2267061.01,-40.336981416
536180.01,2267161.01,-37.519708276
536180.01,2267261.01,-34.815538675
536180.01,2267361.01,-32.274618745
536180.01,2267461.01,-29.924692586
536180.01,2267561.01,-27.762401849
536180.01,2267661.01,-25.705719367
536180.01,2267761.01,-23.823523894
536180.01,2267861.01,-22.050937638
536180.01,2267961.01,-20.314289257
536180.01,2268061.01,-18.598165363
536180.01,2268161.01,-16.90836437
536180.01,2268261.01,-15.137335286
536180.01,2268361.01,-13.30341585
536180.01,2268461.01,-11.391437612
536180.01,2268561.01,-9.398125112
536180.01,2268661.01,-7.350611966
536180.01,2268761.01,-5.310115404
536180.01,2268861.01,-3.389507066
536180.01,2268961.01,-2.62091076
536180.01,2269061.01,-2.189026447
536180.01,2269161.01,-2.041717758
536180.01,2269261.01,-2.114702016
536180.01,2269361.01,-2.357182093
536180.01,2269461.01,-2.740534954
536180.01,2269561.01,-3.182254732
536180.01,2269661.01,-3.658491187
536180.01,2269761.01,-4.127274733
536180.01,2269861.01,-5.245245062
536180.01,2269961.01,-6.428501103
536180.01,2270061.01,-7.214446086
536180.01,2270161.01,-7.362886798
536180.01,2270261.01,-6.799533963
536180.01,2270361.01,-5.593180191
536180.01,2270461.01,-4.352686927
536180.01,2270561.01,-3.745991271
536180.01,2270661.01,-3.010869492
536180.01,2270761.01,-2.145321807
536180.01,2270861.01,-1.178933424
536180.01,2270961.01,-0.156100432
536180.01,2271061.01,-0.000002492
536180.01,2271161.01,0.000003166
536180.01,2271261.01,0.000000908
536180.01,2271361.01,0.000002577
536180.01,2271461.01,-0.000001521
536180.01,2271561.01,-0.000002412
536180.01,2271661.01,-0.000000075
536180.01,2271761.01,-0.000000661
536180.01,2271861.01,0.000001439
536180.01,2271961.01,-0.000001668
536180.01,2272061.01,0.000001328
536180.01,2272161.01,0.000002128
536180.01,2272261.01,0.000001472
536180.01,2272361.01,0.000003245
536180.01,2272461.01,0.00000003
536180.01,2272561.01,-0.000001612
536280.01,2261061.01,-17.621675506
536280.01,2261161.01,-19.22092028
536280.01,2261261.01,-19.830951467
536280.01,2261361.01,-20.195420831
536280.01,2261461.01,-20.453093573
536280.01,2261561.01,-20.64663358
536280.01,2261661.01,-20.811626688
536280.01,2261761.01,-21.000793204
536280.01,2261861.01,-21.275360137
536280.01,2261961.01,-21.54530026
536280.01,2262061.01,-20.591150969
536280.01,2262161.01,-20.108541474
536280.01,2262261.01,-20.034087822
536280.01,2262361.01,-19.708679989
536280.01,2262461.01,-20.155595616
536280.01,2262561.01,-21.879391745
536280.01,2262661.01,-23.355865851
536280.01,2262761.01,-25.036113337
536280.01,2262861.01,-26.239963248
536280.01,2262961.01,-27.420666069
536280.01,2263061.01,-29.520481825
536280.01,2263161.01,-31.33617714
536280.01,2263261.01,-32.470814884
536280.01,2263361.01,-33.169552684
536280.01,2263461.01,-34.255154431
536280.01,2263561.01,-35.701666027
536280.01,2263661.01,-36.771520972
536280.01,2263761.01,-36.647304893
536280.01,2263861.01,-35.531781614
536280.01,2263961.01,-36.75352037
536280.01,2264061.01,-38.518995047
536280.01,2264161.01,-40.155254304
536280.01,2264261.01,-41.559107602
536280.01,2264361.01,-43.277975172
536280.01,2264461.01,-44.637832791
536280.01,2264561.01,-46.508401632
536280.01,2264661.01,-48.638146371
536280.01,2264761.01,-50.236470997
536280.01,2264861.01,-50.491545349
536280.01,2264961.01,-50.231672823
536280.01,2265061.01,-49.623392522
536280.01,2265161.01,-48.812784255
536280.01,2265261.01,-47.836303711
536280.01,2265361.01,-46.788755804
536280.01,2265461.01,-45.754492283
536280.01,2265561.01,-44.862542301
536280.01,2265661.01,-44.268459082
536280.01,2265761.01,-44.145204127
536280.01,2265861.01,-44.549185783
536280.01,2265961.01,-45.490402728
536280.01,2266061.01,-46.973787248
536280.01,2266161.01,-48.670768738
536280.01,2266261.01,-50.190854818
536280.01,2266361.01,-51.034107804
536280.01,2266461.01,-51.447223872
536280.01,2266561.01,-50.943933427
536280.01,2266661.01,-49.744330347
536280.01,2266761.01,-47.951173037
536280.01,2266861.01,-45.682638884
536280.01,2266961.01,-43.194819242
536280.01,2267061.01,-40.568947792
536280.01,2267161.01,-37.937633693
536280.01,2267261.01,-35.360965878
536280.01,2267361.01,-32.8775011
536280.01,2267461.01,-30.550885946
536280.01,2267561.01,-28.353955597
536280.01,2267661.01,-26.276823133
536280.01,2267761.01,-24.327311665
536280.01,2267861.01,-22.431178018
536280.01,2267961.01,-20.52642405
536280.01,2268061.01,-18.64525862
536280.01,2268161.01,-16.725465655
536280.01,2268261.01,-14.755125158
536280.01,2268361.01,-12.706965208
536280.01,2268461.01,-10.570246726
536280.01,2268561.01,-8.353703655
536280.01,2268661.01,-6.09891722
536280.01,2268761.01,-3.894237801
536280.01,2268861.01,-2.373966854
536280.01,2268961.01,-1.589350984
536280.01,2269061.01,-1.177060418
536280.01,2269161.01,-1.107903547
536280.01,2269261.01,-1.268911874
536280.01,2269361.01,-1.585884136
536280.01,2269461.01,-2.026143484
536280.01,2269561.01,-2.50679045
536280.01,2269661.01,-3.014106303
536280.01,2269761.01,-3.499190556
536280.01,2269861.01,-3.90514778
536280.01,2269961.01,-4.916587379
536280.01,2270061.01,-5.7152831
536280.01,2270161.01,-5.896771327
536280.01,2270261.01,-5.323373247
536280.01,2270361.01,-4.191340879
536280.01,2270461.01,-3.508817637
536280.01,2270561.01,-3.050231375
536280.01,2270661.01,-2.4761979
536280.01,2270761.01,-1.781514147
536280.01,2270861.01,-0.982394209
536280.01,2270961.01,-0.121762154
536280.01,2271061.01,0.000001117
536280.01,2271161.01,0.000001555
536280.01,2271261.01,0.000000163
536280.01,2271361.01,0.000003245
536280.01,2271461.01,0.00000208
536280.01,2271561.01,-0.000001862
536280.01,2271661.01,0.00000095
536280.01,2271761.01,0.000000737
536280.01,2271861.01,0.000001125
536280.01,2271961.01,-0.000001722
536280.01,2272061.01,0.000000624
536280.01,2272161.01,0.000002042
536280.01,2272261.01,0.000000817
536280.01,2272361.01,0.00000283
536280.01,2272461.01,0.000000197
536280.01,2272561.01,-0.000003399
536280.01,2272661.01,0.00000224
536380.01,2261161.01,-18.197400495
536380.01,2261261.01,-18.453687429
536380.01,2261361.01,-18.782101572
536380.01,2261461.01,-19.032079726
536380.01,2261561.01,-19.24517937
536380.01,2261661.01,-19.472423941
536380.01,2261761.01,-19.734349102
536380.01,2261861.01,-20.10910213
536380.01,2261961.01,-20.630387589
536380.01,2262061.01,-20.765081048
536380.01,2262161.01,-20.035464317
536380.01,2262261.01,-19.697416574
536380.01,2262361.01,-19.533952698
536380.01,2262461.01,-19.825203344
536380.01,2262561.01,-21.479370072
536380.01,2262661.01,-22.897649556
536380.01,2262761.01,-24.950046092
536380.01,2262861.01,-26.244204491
536380.01,2262961.01,-27.369020507
536380.01,2263061.01,-29.01513502
536380.01,2263161.01,-30.693300068
536380.01,2263261.01,-32.335743308
536380.01,2263361.01,-33.237703145
536380.01,2263461.01,-34.371003509
536380.01,2263561.01,-35.486899316
536380.01,2263661.01,-34.505996853
536380.01,2263761.01,-35.371404141
536380.01,2263861.01,-35.743229091
536380.01,2263961.01,-37.492971867
536380.01,2264061.01,-38.756303489
536380.01,2264161.01,-40.408886969
536380.01,2264261.01,-41.865888983
536380.01,2264361.01,-43.394982815
536380.01,2264461.01,-44.48826611
536380.01,2264561.01,-45.833516866
536380.01,2264661.01,-47.54729569
536380.01,2264761.01,-49.189824611
536380.01,2264861.01,-50.577536225
536380.01,2264961.01,-50.673048943
536380.01,2265061.01,-50.169244409
536380.01,2265161.01,-49.429561943
536380.01,2265261.01,-48.483554274
536380.01,2265361.01,-47.46991396
536380.01,2265461.01,-46.474389732
536380.01,2265561.01,-45.592304319
536380.01,2265661.01,-44.964127243
536380.01,2265761.01,-44.733088464
536380.01,2265861.01,-44.922497123
536380.01,2265961.01,-45.652233064
536380.01,2266061.01,-46.723946929
536380.01,2266161.01,-48.028741032
536380.01,2266261.01,-49.234334379
536380.01,2266361.01,-49.71382767
536380.01,2266461.01,-50.269119442
536380.01,2266561.01,-49.869924784
536380.01,2266661.01,-48.851326108
536380.01,2266761.01,-47.260351479
536380.01,2266861.01,-45.294366777
536380.01,2266961.01,-43.060529977
536380.01,2267061.01,-40.662106127
536380.01,2267161.01,-38.248538971
536380.01,2267261.01,-35.798408091
536380.01,2267361.01,-33.415932208
536380.01,2267461.01,-31.126126647
536380.01,2267561.01,-28.953185305
536380.01,2267661.01,-26.848265901
536380.01,2267761.01,-24.818999693
536380.01,2267861.01,-22.818822414
536380.01,2267961.01,-20.827403292
536380.01,2268061.01,-18.818847835
536380.01,2268161.01,-16.771588475
536380.01,2268261.01,-14.654997736
536380.01,2268361.01,-12.454908341
536380.01,2268461.01,-10.148556903
536380.01,2268561.01,-7.785732858
536380.01,2268661.01,-5.394467153
536380.01,2268761.01,-3.078410868
536380.01,2268861.01,-1.700515393
536380.01,2268961.01,-0.869090436
536380.01,2269061.01,-0.473869877
536380.01,2269161.01,-0.450126769
536380.01,2269261.01,-0.6361095
536380.01,2269361.01,-0.966745021
536380.01,2269461.01,-1.370629878
536380.01,2269561.01,-1.822590828
536380.01,2269661.01,-2.289468423
536380.01,2269761.01,-2.728821943
536380.01,2269861.01,-3.080770141
536380.01,2269961.01,-3.289908404
536380.01,2270061.01,-3.611318301
536380.01,2270161.01,-3.724082839
536380.01,2270261.01,-3.219523933
536380.01,2270361.01,-2.749411389
536380.01,2270461.01,-2.498288872
536380.01,2270561.01,-2.228495199
536380.01,2270661.01,-1.851047506
536380.01,2270761.01,-1.355962711
536380.01,2270861.01,-0.739915296
536380.01,2270961.01,-0.042773463
536380.01,2271061.01,-0.000003027
536380.01,2271161.01,0.000000191
536380.01,2271261.01,-0.000003011
536380.01,2271361.01,0.00000223
536380.01,2271461.01,0.000002129
536380.01,2271561.01,-0.000002677
536380.01,2271661.01,0.00000102
536380.01,2271761.01,-0.000000799
536380.01,2271861.01,0.000001213
536380.01,2271961.01,0.000001111
536380.01,2272061.01,0.000001452
536380.01,2272161.01,-0.000001323
536380.01,2272261.01,-0.000002071
536380.01,2272361.01,0.000001214
536380.01,2272461.01,-0.000001309
536380.01,2272561.01,0.00000103
536380.01,2272661.01,0.000002855
536380.01,2272761.01,-0.00000331
536480.01,2261361.01,-17.20505394
536480.01,2261461.01,-17.451746389
536480.01,2261561.01,-17.686536536
536480.01,2261661.01,-17.978340387
536480.01,2261761.01,-18.313582987
536480.01,2261861.01,-18.79106462
536480.01,2261961.01,-19.444627687
536480.01,2262061.01,-20.286606625
536480.01,2262161.01,-20.428402349
536480.01,2262261.01,-19.79384385
536480.01,2262361.01,-19.544173032
536480.01,2262461.01,-19.931733608
536480.01,2262561.01,-21.834364161
536480.01,2262661.01,-22.376216948
536480.01,2262761.01,-24.132993072
536480.01,2262861.01,-25.806535035
536480.01,2262961.01,-27.153296396
536480.01,2263061.01,-28.451813385
536480.01,2263161.01,-30.00959754
536480.01,2263261.01,-31.918529421
536480.01,2263361.01,-33.22243318
536480.01,2263461.01,-34.395620227
536480.01,2263561.01,-34.494344145
536480.01,2263661.01,-34.296169877
536480.01,2263761.01,-35.517577082
536480.01,2263861.01,-35.615343601
536480.01,2263961.01,-37.072855979
536480.01,2264061.01,-37.914589047
536480.01,2264161.01,-39.607606828
536480.01,2264261.01,-40.291462094
536480.01,2264361.01,-41.560150683
536480.01,2264461.01,-42.775817215
536480.01,2264561.01,-44.12227124
536480.01,2264661.01,-45.707244426
536480.01,2264761.01,-47.465424985
536480.01,2264861.01,-48.988692462
536480.01,2264961.01,-49.735754728
536480.01,2265061.01,-49.860738218
536480.01,2265161.01,-49.846574664
536480.01,2265261.01,-48.994537443
536480.01,2265361.01,-48.040632159
536480.01,2265461.01,-47.086104751
536480.01,2265561.01,-46.254217625
536480.01,2265661.01,-45.613888651
536480.01,2265761.01,-45.312192291
536480.01,2265861.01,-45.331984758
536480.01,2265961.01,-45.83549127
536480.01,2266061.01,-46.549472958
536480.01,2266161.01,-47.508057207
536480.01,2266261.01,-48.393182456
536480.01,2266361.01,-48.787366599
536480.01,2266461.01,-49.147829413
536480.01,2266561.01,-48.785556108
536480.01,2266661.01,-47.905702144
536480.01,2266761.01,-46.387147158
536480.01,2266861.01,-44.795669615
536480.01,2266961.01,-42.758289725
536480.01,2267061.01,-39.583571255
536480.01,2267161.01,-37.731952965
536480.01,2267261.01,-35.849370062
536480.01,2267361.01,-33.861964941
536480.01,2267461.01,-31.647220254
536480.01,2267561.01,-29.495310038
536480.01,2267661.01,-27.390791103
536480.01,2267761.01,-25.329681113
536480.01,2267861.01,-23.280330002
536480.01,2267961.01,-21.224461496
536480.01,2268061.01,-19.143437967
536480.01,2268161.01,-17.018718645
536480.01,2268261.01,-14.836263843
536480.01,2268361.01,-12.574459426
536480.01,2268461.01,-10.216169059
536480.01,2268561.01,-7.816703059
536480.01,2268661.01,-5.395457614
536480.01,2268761.01,-3.053337336
536480.01,2268861.01,-1.577118877
536480.01,2268961.01,-0.746110047
536480.01,2269061.01,-0.326232868
536480.01,2269161.01,-0.234741878
536480.01,2269261.01,-0.329007773
536480.01,2269361.01,-0.558630913
536480.01,2269461.01,-0.836169056
536480.01,2269561.01,-1.178591978
536480.01,2269661.01,-1.540024765
536480.01,2269761.01,-1.881072065
536480.01,2269861.01,-2.143534133
536480.01,2269961.01,-2.269542078
536480.01,2270061.01,-2.207388636
536480.01,2270161.01,-1.963932533
536480.01,2270261.01,-1.675442792
536480.01,2270361.01,-1.52374513
536480.01,2270461.01,-1.460024505
536480.01,2270561.01,-1.40338135
536480.01,2270661.01,-1.240856014
536480.01,2270761.01,-0.937354343
536480.01,2270861.01,-0.511099526
536480.01,2270961.01,-0.000002353
536480.01,2271061.01,0.000002861
536480.01,2271161.01,0.000003285
536480.01,2271261.01,0.000000942
536480.01,2271361.01,-0.000002161
536480.01,2271461.01,-0.00000059
536480.01,2271561.01,-0.000000404
536480.01,2271661.01,0.000000638
536480.01,2271761.01,-0.000002323
536480.01,2271861.01,-0.000001029
536480.01,2271961.01,-0.000000682
536480.01,2272061.01,-0.000001109
536480.01,2272161.01,-0.000002844
536480.01,2272261.01,0.000000703
536480.01,2272361.01,0.000000831
536480.01,2272461.01,-0.000002411
536480.01,2272561.01,-0.000002544
536480.01,2272661.01,0.000003033
536480.01,2272761.01,-0.000002704
536480.01,2272861.01,-0.536052685
536580.01,2261561.01,-16.041558236
536580.01,2261661.01,-16.402889043
536580.01,2261761.01,-16.812350601
536580.01,2261861.01,-17.393143848
536580.01,2261961.01,-18.182322383
536580.01,2262061.01,-19.18663457
536580.01,2262161.01,-20.38657479
536580.01,2262261.01,-20.255986601
536580.01,2262361.01,-20.238967612
536580.01,2262461.01,-20.898496732
536580.01,2262561.01,-21.934177727
536580.01,2262661.01,-21.468887106
536580.01,2262761.01,-22.573646158
536580.01,2262861.01,-24.840710685
536580.01,2262961.01,-26.786195114
536580.01,2263061.01,-28.02891843
536580.01,2263161.01,-29.513685033
536580.01,2263261.01,-31.252063811
536580.01,2263361.01,-32.822806388
536580.01,2263461.01,-34.284971654
536580.01,2263561.01,-34.441418946
536580.01,2263661.01,-34.827079624
536580.01,2263761.01,-34.245159477
536580.01,2263861.01,-33.629808575
536580.01,2263961.01,-34.89017114
536580.01,2264061.01,-36.587763578
536580.01,2264161.01,-37.804998457
536580.01,2264261.01,-38.21606189
536580.01,2264361.01,-39.681121707
536580.01,2264461.01,-40.990259498
536580.01,2264561.01,-41.96247831
536580.01,2264661.01,-42.986597866
536580.01,2264761.01,-45.55554688
536580.01,2264861.01,-46.995699406
536580.01,2264961.01,-47.649420798
536580.01,2265061.01,-48.236127943
536580.01,2265161.01,-48.887595534
536580.01,2265261.01,-49.340292811
536580.01,2265361.01,-48.447228968
536580.01,2265461.01,-47.553427517
536580.01,2265561.01,-46.748582274
536580.01,2265661.01,-46.172443777
536580.01,2265761.01,-45.225992799
536580.01,2265861.01,-45.6597507
536580.01,2265961.01,-45.976996422
536580.01,2266061.01,-46.419519931
536580.01,2266161.01,-47.051161528
536580.01,2266261.01,-47.654487193
536580.01,2266361.01,-48.032265157
536580.01,2266461.01,-48.088524491
536580.01,2266561.01,-47.729797661
536580.01,2266661.01,-45.730017126
536580.01,2266761.01,-43.479956686
536580.01,2266861.01,-42.376473546
536580.01,2266961.01,-40.926363319
536580.01,2267061.01,-38.469512016
536580.01,2267161.01,-36.619249731
536580.01,2267261.01,-35.262793303
536580.01,2267361.01,-34.195028245
