"X","Y","H00_Ground Level (TWT)"
536980.01,2263561.01,-65.587989807
536980.01,2263661.01,-68.973381042
536980.01,2263761.01,-74.254547119
536980.01,2263861.01,-78.274711609
536980.01,2263961.01,-81.026901245
536980.01,2264061.01,-83.309394836
536980.01,2264161.01,-83.847167969
536980.01,2264261.01,-81.3436203
536980.01,2264361.01,-77.268470764
536980.01,2264461.01,-74.929748535
536980.01,2264561.01,-74.230194092
536980.01,2264661.01,-72.916900635
536980.01,2264761.01,-71.414260864
536980.01,2264861.01,-70.093826294
536980.01,2264961.01,-67.719650269
536980.01,2265061.01,-66.367919922
536980.01,2265161.01,-65.127380371
536980.01,2265261.01,-63.459701538
536980.01,2265361.01,-65.072036743
536980.01,2265461.01,-72.500350952
536980.01,2265561.01,-82.037208557
536980.01,2265661.01,-88.630523682
536980.01,2265761.01,-96.145988464
536980.01,2265861.01,-99.743171692
536980.01,2265961.01,-94.334999084
536980.01,2266061.01,-86.993690491
536980.01,2266161.01,-86.08644104
536980.01,2266261.01,-88.507049561
536980.01,2266361.01,-88.27583313
536980.01,2266461.01,-86.105667114
536980.01,2266561.01,-82.883735657
536980.01,2266661.01,-80.6224823
536980.01,2266761.01,-81.868530273
536980.01,2266861.01,-84.740692139
536980.01,2266961.01,-89.379882813
536980.01,2267061.01,-95.096748352
536980.01,2267161.01,-98.471893311
536980.01,2267261.01,-98.571121216
536980.01,2267361.01,-94.187675476
536980.01,2267461.01,-97.013336182
536980.01,2267561.01,-101.951850891
536980.01,2267661.01,-90.117660522
536980.01,2267761.01,-83.518127441
536980.01,2267861.01,-79.784454346
536980.01,2267961.01,-76.613006592
536980.01,2268061.01,-75.931388855
536980.01,2268161.01,-85.932228088
536980.01,2268261.01,-96.882202148
536980.01,2268361.01,-110.534660339
536980.01,2268461.01,-123.603263855
536980.01,2268561.01,-118.148628235
536980.01,2268661.01,-114.008781433
536980.01,2268761.01,-111.103385925
536980.01,2268861.01,-104.505401611
536980.01,2268961.01,-98.731147766
536980.01,2269061.01,-96.057342529
536980.01,2269161.01,-93.59400177
536980.01,2269261.01,-89.48046875
536980.01,2269361.01,-85.535820007
536980.01,2269461.01,-81.865852356
536980.01,2269561.01,-81.258079529
536980.01,2269661.01,-81.765838623
536980.01,2269761.01,-83.712631226
536980.01,2269861.01,-82.833885193
536980.01,2269961.01,-81.856002808
536980.01,2270061.01,-82.683563232
536980.01,2270161.01,-82.40007019
536980.01,2270261.01,-81.390396118
536980.01,2270361.01,-86.653633118
536980.01,2270461.01,-89.09815979
536980.01,2270561.01,-90.54347229
536980.01,2270661.01,-91.654945374
536980.01,2270761.01,-94.509078979
536980.01,2270861.01,-96.144897461
536980.01,2270961.01,-95.289413452
536980.01,2271061.01,-93.173583984
536980.01,2271161.01,-87.53704834
536980.01,2271261.01,-85.227035522
536980.01,2271361.01,-87.797683716
536980.01,2271461.01,-89.532073975
536980.01,2271561.01,-89.444137573
536980.01,2271661.01,-87.642318726
536980.01,2271761.01,-85.353523254
536980.01,2271861.01,-82.136154175
536980.01,2271961.01,-79.526947021
536980.01,2272061.01,-77.923217773
536980.01,2272161.01,-78.008811951
536980.01,2272261.01,-78.862258911
536980.01,2272361.01,-80.170928955
536980.01,2272461.01,-83.157447815
536980.01,2272561.01,-87.462928772
537080.01,2261961.01,-78.282989502
537080.01,2262061.01,-76.480628967
537080.01,2262161.01,-75.758705139
537080.01,2262261.01,-75.014450073
537080.01,2262361.01,-73.68914032
537080.01,2262461.01,-71.801841736
537080.01,2262561.01,-69.415405273
537080.01,2262661.01,-67.043312073
537080.01,2262761.01,-64.064254761
537080.01,2262861.01,-62.95923996
537080.01,2262961.01,-62.787166595
537080.01,2263061.01,-62.10344696
537080.01,2263161.01,-62.543922424
537080.01,2263261.01,-62.704524994
537080.01,2263361.01,-62.112171173
537080.01,2263461.01,-62.758960724
537080.01,2263561.01,-66.041992188
537080.01,2263661.01,-70.721061707
537080.01,2263761.01,-75.635452271
537080.01,2263861.01,-78.437438965
537080.01,2263961.01,-80.176300049
537080.01,2264061.01,-81.894165039
537080.01,2264161.01,-82.538352966
537080.01,2264261.01,-80.811157227
537080.01,2264361.01,-77.242454529
537080.01,2264461.01,-73.936889648
537080.01,2264561.01,-72.153419495
537080.01,2264661.01,-70.823265076
537080.01,2264761.01,-69.690757751
537080.01,2264861.01,-68.520339966
537080.01,2264961.01,-64.848869324
537080.01,2265061.01,-62.581859589
537080.01,2265161.01,-59.260055542
537080.01,2265261.01,-56.638641357
537080.01,2265361.01,-58.575778961
537080.01,2265461.01,-66.700538635
537080.01,2265561.01,-76.863113403
537080.01,2265661.01,-86.388389587
537080.01,2265761.01,-95.080673218
537080.01,2265861.01,-98.677513123
537080.01,2265961.01,-94.51965332
537080.01,2266061.01,-86.128593445
537080.01,2266161.01,-83.91468811
537080.01,2266261.01,-84.781097412
537080.01,2266361.01,-84.362045288
537080.01,2266461.01,-82.592262268
537080.01,2266561.01,-79.982780457
537080.01,2266661.01,-78.18422699
537080.01,2266761.01,-80.367034912
537080.01,2266861.01,-85.167144775
537080.01,2266961.01,-91.049743652
537080.01,2267061.01,-97.774749756
537080.01,2267161.01,-102.103721619
537080.01,2267261.01,-102.630409241
537080.01,2267361.01,-95.457870483
537080.01,2267461.01,-93.405105591
537080.01,2267561.01,-98.700950623
537080.01,2267661.01,-94.453910828
537080.01,2267761.01,-83.317504883
537080.01,2267861.01,-74.651817322
537080.01,2267961.01,-72.341033936
537080.01,2268061.01,-70.677658081
537080.01,2268161.01,-69.748039246
537080.01,2268261.01,-78.163414001
537080.01,2268361.01,-98.590278625
537080.01,2268461.01,-114.197685242
537080.01,2268561.01,-107.766845703
537080.01,2268661.01,-109.928878784
537080.01,2268761.01,-110.567825317
537080.01,2268861.01,-104.217765808
537080.01,2268961.01,-102.351150513
537080.01,2269061.01,-100.556373596
537080.01,2269161.01,-97.238945007
537080.01,2269261.01,-92.305618286
537080.01,2269361.01,-88.073753357
537080.01,2269461.01,-83.813751221
537080.01,2269561.01,-81.985237122
537080.01,2269661.01,-81.42616272
537080.01,2269761.01,-82.242744446
537080.01,2269861.01,-81.212142944
537080.01,2269961.01,-81.006996155
537080.01,2270061.01,-81.237861633
537080.01,2270161.01,-81.468742371
537080.01,2270261.01,-81.427619934
537080.01,2270361.01,-84.588638306
537080.01,2270461.01,-88.046974182
537080.01,2270561.01,-89.102165222
537080.01,2270661.01,-89.252296448
537080.01,2270761.01,-92.023178101
537080.01,2270861.01,-93.84614563
537080.01,2270961.01,-93.328826904
537080.01,2271061.01,-91.231658936
537080.01,2271161.01,-87.8204422
537080.01,2271261.01,-86.972953796
537080.01,2271361.01,-89.921417236
537080.01,2271461.01,-91.277626038
537080.01,2271561.01,-90.683776855
537080.01,2271661.01,-89.021896362
537080.01,2271761.01,-86.590988159
537080.01,2271861.01,-83.69783783
537080.01,2271961.01,-80.253944397
537080.01,2272061.01,-77.602600098
537080.01,2272161.01,-77.447952271
537080.01,2272261.01,-77.999404907
537080.01,2272361.01,-79.51234436
537080.01,2272461.01,-82.622001648
537180.01,2262061.01,-77.207092285
537180.01,2262161.01,-76.292907715
537180.01,2262261.01,-74.901596069
537180.01,2262361.01,-73.873832703
537180.01,2262461.01,-72.705558777
537180.01,2262561.01,-71.134796143
537180.01,2262661.01,-69.580421448
537180.01,2262761.01,-66.911018372
537180.01,2262861.01,-64.185043335
537180.01,2262961.01,-62.384613037
537180.01,2263061.01,-61.80241394
537180.01,2263161.01,-61.846969604
537180.01,2263261.01,-62.443397522
537180.01,2263361.01,-62.174186707
537180.01,2263461.01,-62.921920776
537180.01,2263561.01,-66.147026062
537180.01,2263661.01,-70.491539001
537180.01,2263761.01,-75.477745056
537180.01,2263861.01,-78.506065369
537180.01,2263961.01,-79.883415222
537180.01,2264061.01,-81.347190857
537180.01,2264161.01,-82.05557251
537180.01,2264261.01,-81.121101379
537180.01,2264361.01,-78.360099792
537180.01,2264461.01,-75.062232971
537180.01,2264561.01,-71.931297302
537180.01,2264661.01,-69.703025818
537180.01,2264761.01,-68.834785461
537180.01,2264861.01,-67.001754761
537180.01,2264961.01,-63.618877411
537180.01,2265061.01,-60.216815948
537180.01,2265161.01,-57.089385986
537180.01,2265261.01,-55.788066864
537180.01,2265361.01,-58.108268738
537180.01,2265461.01,-66.650596619
537180.01,2265561.01,-77.572212219
537180.01,2265661.01,-89.381080627
537180.01,2265761.01,-97.029457092
537180.01,2265861.01,-96.894615173
537180.01,2265961.01,-92.889450073
537180.01,2266061.01,-86.241065979
537180.01,2266161.01,-82.388420105
537180.01,2266261.01,-80.932189941
537180.01,2266361.01,-80.214614868
537180.01,2266461.01,-79.399848938
537180.01,2266561.01,-78.224342346
537180.01,2266661.01,-76.959838867
537180.01,2266761.01,-79.724243164
537180.01,2266861.01,-85.437271118
537180.01,2266961.01,-91.897949219
537180.01,2267061.01,-98.049430847
537180.01,2267161.01,-100.906967163
537180.01,2267261.01,-99.27394104
537180.01,2267361.01,-93.954292297
537180.01,2267461.01,-89.507263184
537180.01,2267561.01,-90.937957764
537180.01,2267661.01,-89.163459778
537180.01,2267761.01,-82.507202148
537180.01,2267861.01,-75.419128418
537180.01,2267961.01,-70.857719421
537180.01,2268061.01,-66.63508606
537180.01,2268161.01,-61.576141357
537180.01,2268261.01,-68.21673584
537180.01,2268361.01,-91.400978088
537180.01,2268461.01,-111.86530304
537180.01,2268561.01,-113.676002502
537180.01,2268661.01,-111.926582336
537180.01,2268761.01,-108.845184326
537180.01,2268861.01,-102.670829773
537180.01,2268961.01,-101.239089966
537180.01,2269061.01,-101.014709473
537180.01,2269161.01,-99.443466187
537180.01,2269261.01,-94.308876038
537180.01,2269361.01,-89.979530334
537180.01,2269461.01,-85.833328247
537180.01,2269561.01,-83.487487793
537180.01,2269661.01,-81.721542358
537180.01,2269761.01,-81.708587646
537180.01,2269861.01,-80.327835083
537180.01,2269961.01,-80.393577576
537180.01,2270061.01,-81.067184448
537180.01,2270161.01,-81.905105591
537180.01,2270261.01,-80.85798645
537180.01,2270361.01,-83.656600952
537180.01,2270461.01,-85.791168213
537180.01,2270561.01,-86.530860901
537180.01,2270661.01,-86.502540588
537180.01,2270761.01,-88.235412598
537180.01,2270861.01,-89.338867188
537180.01,2270961.01,-89.298355103
537180.01,2271061.01,-88.487510681
537180.01,2271161.01,-87.121192932
537180.01,2271261.01,-86.821174622
537180.01,2271361.01,-89.445610046
537180.01,2271461.01,-90.527900696
537180.01,2271561.01,-89.817741394
537180.01,2271661.01,-88.421195984
537180.01,2271761.01,-86.918022156
537180.01,2271861.01,-83.434837341
537180.01,2271961.01,-80.447280884
537180.01,2272061.01,-76.874664307
537180.01,2272161.01,-75.985176086
537180.01,2272261.01,-76.85369873
537180.01,2272361.01,-78.476547241
537280.01,2262061.01,-77.811004639
537280.01,2262161.01,-76.733306885
537280.01,2262261.01,-75.031333923
537280.01,2262361.01,-74.102416992
537280.01,2262461.01,-73.034896851
537280.01,2262561.01,-71.945640564
537280.01,2262661.01,-71.011474609
537280.01,2262761.01,-69.218727112
537280.01,2262861.01,-66.428039551
537280.01,2262961.01,-63.711868286
537280.01,2263061.01,-62.148948669
537280.01,2263161.01,-61.456707001
537280.01,2263261.01,-61.363502502
537280.01,2263361.01,-61.805446625
537280.01,2263461.01,-63.148265839
537280.01,2263561.01,-66.463951111
537280.01,2263661.01,-69.984596252
537280.01,2263761.01,-75.058700562
537280.01,2263861.01,-77.306419373
537280.01,2263961.01,-79.051437378
537280.01,2264061.01,-80.438308716
537280.01,2264161.01,-80.630958557
537280.01,2264261.01,-80.659706116
537280.01,2264361.01,-79.857711792
537280.01,2264461.01,-76.624343872
537280.01,2264561.01,-72.156028748
537280.01,2264661.01,-69.668334961
537280.01,2264761.01,-67.494552612
537280.01,2264861.01,-66.740959167
537280.01,2264961.01,-63.50750351
537280.01,2265061.01,-60.503131866
537280.01,2265161.01,-59.039806366
537280.01,2265261.01,-59.762916565
537280.01,2265361.01,-62.590503693
537280.01,2265461.01,-70.856536865
537280.01,2265561.01,-80.163017273
537280.01,2265661.01,-91.7735672
537280.01,2265761.01,-97.232292175
537280.01,2265861.01,-94.427902222
537280.01,2265961.01,-89.368011475
537280.01,2266061.01,-85.015640259
537280.01,2266161.01,-81.803718567
537280.01,2266261.01,-79.18270874
537280.01,2266361.01,-78.138290405
537280.01,2266461.01,-78.094429016
537280.01,2266561.01,-77.706306458
537280.01,2266661.01,-78.373344421
537280.01,2266761.01,-81.571296692
537280.01,2266861.01,-86.713661194
537280.01,2266961.01,-92.143455505
537280.01,2267061.01,-97.238395691
537280.01,2267161.01,-100.287559509
537280.01,2267261.01,-99.48008728
537280.01,2267361.01,-96.580429077
537280.01,2267461.01,-90.988594055
537280.01,2267561.01,-85.832389832
537280.01,2267661.01,-80.324371338
537280.01,2267761.01,-75.129684448
537280.01,2267861.01,-73.106773376
537280.01,2267961.01,-68.981033325
537280.01,2268061.01,-66.845962524
537280.01,2268161.01,-65.144889832
537280.01,2268261.01,-66.357391357
537280.01,2268361.01,-79.440155029
537280.01,2268461.01,-102.506210327
537280.01,2268561.01,-114.859954834
537280.01,2268661.01,-111.698074341
537280.01,2268761.01,-107.443214417
537280.01,2268861.01,-102.791061401
537280.01,2268961.01,-100.005653381
537280.01,2269061.01,-100.35798645
537280.01,2269161.01,-100.895576477
537280.01,2269261.01,-97.038032532
537280.01,2269361.01,-93.244056702
537280.01,2269461.01,-88.315505981
537280.01,2269561.01,-85.317276001
537280.01,2269661.01,-82.86013031
537280.01,2269761.01,-83.14352417
537280.01,2269861.01,-81.10344696
537280.01,2269961.01,-80.432365417
537280.01,2270061.01,-81.039909363
537280.01,2270161.01,-81.386100769
537280.01,2270261.01,-81.87097168
537280.01,2270361.01,-82.29309845
537280.01,2270461.01,-83.707229614
537280.01,2270561.01,-84.293289185
537280.01,2270661.01,-84.340164185
537280.01,2270761.01,-84.870597839
537280.01,2270861.01,-85.196311951
537280.01,2270961.01,-86.021842957
537280.01,2271061.01,-86.902793884
537280.01,2271161.01,-86.240348816
537280.01,2271261.01,-85.031219482
537280.01,2271361.01,-87.358192444
537280.01,2271461.01,-88.264923096
537280.01,2271561.01,-87.849250793
537280.01,2271661.01,-86.921134949
537280.01,2271761.01,-86.070396423
537280.01,2271861.01,-82.350593567
537280.01,2271961.01,-79.467666626
537280.01,2272061.01,-76.876739502
537280.01,2272161.01,-76.045532227
537280.01,2272261.01,-76.133300781
537380.01,2262161.01,-77.233909607
537380.01,2262261.01,-75.878974915
537380.01,2262361.01,-74.807380676
537380.01,2262461.01,-73.338272095
537380.01,2262561.01,-72.684333801
537380.01,2262661.01,-72.346427917
537380.01,2262761.01,-71.649940491
537380.01,2262861.01,-69.692115784
537380.01,2262961.01,-66.255981445
537380.01,2263061.01,-63.7840271
537380.01,2263161.01,-62.64950943
537380.01,2263261.01,-61.64364624
537380.01,2263361.01,-61.890544891
537380.01,2263461.01,-64.139450073
537380.01,2263561.01,-65.726493835
537380.01,2263661.01,-68.926673889
537380.01,2263761.01,-73.03263092
537380.01,2263861.01,-74.689903259
537380.01,2263961.01,-76.983665466
537380.01,2264061.01,-77.92350769
537380.01,2264161.01,-78.25151062
537380.01,2264261.01,-78.847221375
537380.01,2264361.01,-79.277603149
537380.01,2264461.01,-77.713424683
537380.01,2264561.01,-74.188026428
537380.01,2264661.01,-69.248802185
537380.01,2264761.01,-66.778656006
537380.01,2264861.01,-66.248298645
537380.01,2264961.01,-63.55758667
537380.01,2265061.01,-62.042140961
537380.01,2265161.01,-63.138725281
537380.01,2265261.01,-64.742233276
537380.01,2265361.01,-69.027290344
537380.01,2265461.01,-75.794845581
537380.01,2265561.01,-83.1977005
537380.01,2265661.01,-90.660484314
537380.01,2265761.01,-94.294815063
537380.01,2265861.01,-93.001121521
537380.01,2265961.01,-89.672744751
537380.01,2266061.01,-86.397949219
537380.01,2266161.01,-84.040046692
537380.01,2266261.01,-81.548774719
537380.01,2266361.01,-79.76852417
537380.01,2266461.01,-78.901733398
537380.01,2266561.01,-78.810211182
537380.01,2266661.01,-80.682579041
537380.01,2266761.01,-84.486663818
537380.01,2266861.01,-88.357704163
537380.01,2266961.01,-92.76171875
537380.01,2267061.01,-97.072624207
537380.01,2267161.01,-100.518699646
537380.01,2267261.01,-102.256408691
537380.01,2267361.01,-101.696594238
537380.01,2267461.01,-96.351570129
537380.01,2267561.01,-89.127738953
537380.01,2267661.01,-85.612930298
537380.01,2267761.01,-82.933303833
537380.01,2267861.01,-75.93964386
537380.01,2267961.01,-67.731536865
537380.01,2268061.01,-67.257369995
537380.01,2268161.01,-66.882026672
537380.01,2268261.01,-64.3695755
537380.01,2268361.01,-66.317710876
537380.01,2268461.01,-85.270713806
537380.01,2268561.01,-109.92124176
537380.01,2268661.01,-113.657150269
537380.01,2268761.01,-108.964126587
537380.01,2268861.01,-104.14743042
537380.01,2268961.01,-101.94569397
537380.01,2269061.01,-102.807533264
537380.01,2269161.01,-102.558074951
537380.01,2269261.01,-99.38067627
537380.01,2269361.01,-95.022926331
537380.01,2269461.01,-90.533622742
537380.01,2269561.01,-86.731987
537380.01,2269661.01,-84.507369995
537380.01,2269761.01,-83.862312317
537380.01,2269861.01,-82.481613159
537380.01,2269961.01,-81.373626709
537380.01,2270061.01,-81.019836426
537380.01,2270161.01,-81.052200317
537380.01,2270261.01,-80.997688293
537380.01,2270361.01,-80.979194641
537380.01,2270461.01,-81.211418152
537380.01,2270561.01,-81.757621765
537380.01,2270661.01,-81.859085083
537380.01,2270761.01,-82.01537323
537380.01,2270861.01,-83.214668274
537380.01,2270961.01,-84.28377533
537380.01,2271061.01,-85.852264404
537380.01,2271161.01,-85.187438965
537380.01,2271261.01,-84.133758545
537380.01,2271361.01,-85.371810913
537380.01,2271461.01,-85.879295349
537380.01,2271561.01,-85.914596558
537380.01,2271661.01,-85.045814514
537380.01,2271761.01,-84.756217957
537380.01,2271861.01,-81.04524231
537380.01,2271961.01,-78.948577881
537380.01,2272061.01,-77.505210876
537380.01,2272161.01,-75.826759338
537480.01,2262261.01,-77.118766785
537480.01,2262361.01,-76.149169922
537480.01,2262461.01,-74.647399902
537480.01,2262561.01,-74.610168457
