"X","Y","H60_Charm (TWT)"
537580.01,2263361.01,689.100891
537580.01,2263461.01,687.635193
537580.01,2263561.01,685.603577
537580.01,2263661.01,684.563293
537580.01,2263761.01,684.336487
537580.01,2263861.01,682.632263
537580.01,2263961.01,680.892822
537580.01,2264061.01,681.648895
537580.01,2264161.01,680.647491
537580.01,2264261.01,680.133728
537580.01,2264361.01,680.562469
537580.01,2264461.01,679.077576
537580.01,2264561.01,677.642639
537580.01,2264661.01,677.63913
537580.01,2264761.01,677.365311
537580.01,2264861.01,676.49054
537580.01,2264961.01,675.409241
537580.01,2265061.01,676.349609
537580.01,2265161.01,674.610535
537580.01,2265261.01,673.126953
537580.01,2265361.01,674.334198
537580.01,2265461.01,672.791718
537580.01,2265561.01,671.694427
537580.01,2265661.01,672.056824
537580.01,2265761.01,671.930237
537580.01,2265861.01,673.147858
537580.01,2265961.01,674.732483
537580.01,2266061.01,676.394363
537580.01,2266161.01,677.310852
537580.01,2266261.01,677.477875
537580.01,2266361.01,677.675903
537580.01,2266461.01,677.895844
537580.01,2266561.01,677.431519
537580.01,2266661.01,677.416443
537580.01,2266761.01,676.92778
537580.01,2266861.01,679.787872
537580.01,2266961.01,682.658051
537580.01,2267061.01,683.016602
537580.01,2267161.01,684.590027
537580.01,2267261.01,686.223236
537580.01,2267361.01,689.646713
537580.01,2267461.01,694.582062
537580.01,2267561.01,696.296875
537580.01,2267661.01,689.754028
537580.01,2267761.01,690.238617
537580.01,2267861.01,692.109314
537580.01,2267961.01,698.23465
537580.01,2268061.01,700.467834
537580.01,2268161.01,700.601807
537580.01,2268261.01,700.563751
537580.01,2268361.01,700.214233
537580.01,2268461.01,701.773804
537580.01,2268561.01,703.87381
537580.01,2268661.01,704.836975
537580.01,2268761.01,704.522522
537580.01,2268861.01,703.979187
537580.01,2268961.01,702.171936
537580.01,2269061.01,699.726105
537580.01,2269161.01,698.825958
537580.01,2269261.01,699.364929
537580.01,2269361.01,698.744873
537580.01,2269461.01,699.190369
537580.01,2269561.01,701.614288
537580.01,2269661.01,701.980591
537580.01,2269761.01,702.600082
537580.01,2269861.01,699.997864
537580.01,2269961.01,701.137619
537580.01,2270061.01,704.574219
537580.01,2270161.01,707.851501
537580.01,2270261.01,711.177979
537580.01,2270361.01,715.37326
537580.01,2270461.01,718.187592
537580.01,2270561.01,724.443848
537580.01,2270661.01,727.309418
537580.01,2270761.01,729.247864
537580.01,2270861.01,732.087402
537580.01,2270961.01,734.288208
537580.01,2271061.01,735.850021
537580.01,2271161.01,736.750458
537580.01,2271261.01,736.749252
537580.01,2271361.01,734.789978
537580.01,2271461.01,734.104767
537580.01,2271561.01,735.250061
537580.01,2271661.01,736.439926
537580.01,2271761.01,-9999
537580.01,2271861.01,-9999
537580.01,2271961.01,-9999
537580.01,2272061.01,-9999
537680.01,2262361.01,-9999
537680.01,2262461.01,692.917297
537680.01,2262561.01,694.577621
537680.01,2262661.01,690.881561
537680.01,2262761.01,689.326569
537680.01,2262861.01,699.998779
537680.01,2262961.01,703.896423
537680.01,2263061.01,702.090607
537680.01,2263161.01,698.20871
537680.01,2263261.01,693.961716
537680.01,2263361.01,690.743896
537680.01,2263461.01,689.039459
537680.01,2263561.01,687.417603
537680.01,2263661.01,687.247986
537680.01,2263761.01,686.960724
537680.01,2263861.01,686.158371
537680.01,2263961.01,685.106506
537680.01,2264061.01,685.529877
537680.01,2264161.01,683.861511
537680.01,2264261.01,682.815765
537680.01,2264361.01,682.40094
537680.01,2264461.01,681.227081
537680.01,2264561.01,680.514999
537680.01,2264661.01,682.066528
537680.01,2264761.01,682.677582
537680.01,2264861.01,682.182129
537680.01,2264961.01,682.464294
537680.01,2265061.01,680.913635
537680.01,2265161.01,679.079315
537680.01,2265261.01,677.3508
537680.01,2265361.01,677.075073
537680.01,2265461.01,675.212402
537680.01,2265561.01,673.886658
537680.01,2265661.01,674.375824
537680.01,2265761.01,675.276093
537680.01,2265861.01,676.07312
537680.01,2265961.01,677.487122
537680.01,2266061.01,678.845917
537680.01,2266161.01,679.326843
537680.01,2266261.01,679.534607
537680.01,2266361.01,679.597656
537680.01,2266461.01,679.446701
537680.01,2266561.01,679.618652
537680.01,2266661.01,678.56192
537680.01,2266761.01,677.87207
537680.01,2266861.01,679.360641
537680.01,2266961.01,682.807373
537680.01,2267061.01,683.717163
537680.01,2267161.01,685.221649
537680.01,2267261.01,687.049744
537680.01,2267361.01,690.288452
537680.01,2267461.01,694.224915
537680.01,2267561.01,695.488052
537680.01,2267661.01,688.33844
537680.01,2267761.01,689.569382
537680.01,2267861.01,692.963745
537680.01,2267961.01,697.147186
537680.01,2268061.01,699.269775
537680.01,2268161.01,699.132675
537680.01,2268261.01,699.719696
537680.01,2268361.01,700.306091
537680.01,2268461.01,702.562744
537680.01,2268561.01,707.545654
537680.01,2268661.01,711.908844
537680.01,2268761.01,712.796295
537680.01,2268861.01,710.573486
537680.01,2268961.01,707.450989
537680.01,2269061.01,702.911957
537680.01,2269161.01,702.067871
537680.01,2269261.01,699.183014
537680.01,2269361.01,698.977356
537680.01,2269461.01,699.955719
537680.01,2269561.01,702.786591
537680.01,2269661.01,704.595917
537680.01,2269761.01,704.611084
537680.01,2269861.01,704.70166
537680.01,2269961.01,706.615906
537680.01,2270061.01,708.971191
537680.01,2270161.01,711.406052
537680.01,2270261.01,713.794037
537680.01,2270361.01,715.918304
537680.01,2270461.01,719.859619
537680.01,2270561.01,724.755859
537680.01,2270661.01,727.119568
537680.01,2270761.01,728.686539
537680.01,2270861.01,732.352234
537680.01,2270961.01,736.395111
537680.01,2271061.01,737.431763
537680.01,2271161.01,737.831909
537680.01,2271261.01,736.36673
537680.01,2271361.01,734.719116
537680.01,2271461.01,732.840744
537680.01,2271561.01,732.164032
537680.01,2271661.01,733.726868
537680.01,2271761.01,-9999
537680.01,2271861.01,-9999
537680.01,2271961.01,-9999
537780.01,2262461.01,689.932068
537780.01,2262561.01,688.836243
537780.01,2262661.01,685.28302
537780.01,2262761.01,686.014832
537780.01,2262861.01,690.715027
537780.01,2262961.01,695.166382
537780.01,2263061.01,696.912598
537780.01,2263161.01,699.300903
537780.01,2263261.01,695.261047
537780.01,2263361.01,693.508545
537780.01,2263461.01,690.715179
537780.01,2263561.01,689.680573
537780.01,2263661.01,689.197327
537780.01,2263761.01,688.166565
537780.01,2263861.01,690.431946
537780.01,2263961.01,689.839966
537780.01,2264061.01,689.846466
537780.01,2264161.01,687.548157
537780.01,2264261.01,685.637131
537780.01,2264361.01,685.932373
537780.01,2264461.01,684.765625
537780.01,2264561.01,683.785767
537780.01,2264661.01,684.490616
537780.01,2264761.01,684.496643
537780.01,2264861.01,685.899231
537780.01,2264961.01,686.102753
537780.01,2265061.01,684.882202
537780.01,2265161.01,682.367371
537780.01,2265261.01,681.516113
537780.01,2265361.01,679.914383
537780.01,2265461.01,678.36145
537780.01,2265561.01,678.253174
537780.01,2265661.01,677.583008
537780.01,2265761.01,677.256622
537780.01,2265861.01,677.976074
537780.01,2265961.01,678.975906
537780.01,2266061.01,679.940155
537780.01,2266161.01,680.962616
537780.01,2266261.01,681.251648
537780.01,2266361.01,680.992188
537780.01,2266461.01,680.666962
537780.01,2266561.01,680.546967
537780.01,2266661.01,680.064651
537780.01,2266761.01,679.767853
537780.01,2266861.01,681.629028
537780.01,2266961.01,685.058105
537780.01,2267061.01,685.498779
537780.01,2267161.01,687.524353
537780.01,2267261.01,689.527252
537780.01,2267361.01,691.876617
537780.01,2267461.01,697.373138
537780.01,2267561.01,697.230377
537780.01,2267661.01,690.639526
537780.01,2267761.01,692.418976
537780.01,2267861.01,694.360229
537780.01,2267961.01,695.719513
537780.01,2268061.01,696.979187
537780.01,2268161.01,697.411499
537780.01,2268261.01,699.023682
537780.01,2268361.01,700.185333
537780.01,2268461.01,702.937653
537780.01,2268561.01,708.691833
537780.01,2268661.01,712.379913
537780.01,2268761.01,714.805481
537780.01,2268861.01,715.970612
537780.01,2268961.01,714.673035
537780.01,2269061.01,712.300522
537780.01,2269161.01,705.214661
537780.01,2269261.01,701.955765
537780.01,2269361.01,700.83728
537780.01,2269461.01,702.344238
537780.01,2269561.01,704.482239
537780.01,2269661.01,705.271698
537780.01,2269761.01,704.99881
537780.01,2269861.01,706.005997
537780.01,2269961.01,708.017487
537780.01,2270061.01,711.266907
537780.01,2270161.01,713.256317
537780.01,2270261.01,715.965576
537780.01,2270361.01,718.280228
537780.01,2270461.01,721.958893
537780.01,2270561.01,725.473495
537780.01,2270661.01,726.821228
537780.01,2270761.01,729.745483
537780.01,2270861.01,733.549927
537780.01,2270961.01,735.464813
537780.01,2271061.01,737.955688
537780.01,2271161.01,738.074524
537780.01,2271261.01,736.5755
537780.01,2271361.01,735.37738
537780.01,2271461.01,734.11084
537780.01,2271561.01,-9999
537780.01,2271661.01,-9999
537780.01,2271761.01,-9999
537780.01,2271861.01,-9999
537780.01,2271961.01,-9999
537880.01,2262461.01,-9999
537880.01,2262561.01,685.628326
537880.01,2262661.01,683.940979
537880.01,2262761.01,683.743988
537880.01,2262861.01,686.231934
537880.01,2262961.01,688.804138
537880.01,2263061.01,685.820313
537880.01,2263161.01,687.446579
537880.01,2263261.01,693.417419
537880.01,2263361.01,695.678528
537880.01,2263461.01,696.223572
537880.01,2263561.01,693.925842
537880.01,2263661.01,693.472626
537880.01,2263761.01,690.512451
537880.01,2263861.01,690.34491
537880.01,2263961.01,692.08606
537880.01,2264061.01,693.442322
537880.01,2264161.01,693.582092
537880.01,2264261.01,691.559906
537880.01,2264361.01,690.867584
537880.01,2264461.01,688.631454
537880.01,2264561.01,687.774933
537880.01,2264661.01,687.947662
537880.01,2264761.01,687.409607
537880.01,2264861.01,687.412231
537880.01,2264961.01,687.769348
537880.01,2265061.01,686.56041
537880.01,2265161.01,684.350311
537880.01,2265261.01,683.686768
537880.01,2265361.01,682.184998
537880.01,2265461.01,681.094421
537880.01,2265561.01,681.120239
537880.01,2265661.01,680.502075
537880.01,2265761.01,680.477448
537880.01,2265861.01,680.934387
537880.01,2265961.01,680.628174
537880.01,2266061.01,681.130981
537880.01,2266161.01,681.604919
537880.01,2266261.01,681.823303
537880.01,2266361.01,681.135864
537880.01,2266461.01,680.417175
537880.01,2266561.01,679.3526
537880.01,2266661.01,679.996307
537880.01,2266761.01,682.814697
537880.01,2266861.01,687.497986
537880.01,2266961.01,691.436829
537880.01,2267061.01,692.447861
537880.01,2267161.01,694.987122
537880.01,2267261.01,696.759125
537880.01,2267361.01,698.317444
537880.01,2267461.01,701.023224
537880.01,2267561.01,700.134247
537880.01,2267661.01,693.033417
537880.01,2267761.01,693.463623
537880.01,2267861.01,694.145325
537880.01,2267961.01,694.225159
537880.01,2268061.01,695.458008
537880.01,2268161.01,696.674713
537880.01,2268261.01,698.904175
537880.01,2268361.01,701.595795
537880.01,2268461.01,707.369263
537880.01,2268561.01,712.525818
537880.01,2268661.01,714.447876
537880.01,2268761.01,714.189987
537880.01,2268861.01,715.722992
537880.01,2268961.01,716.07782
537880.01,2269061.01,715.25116
537880.01,2269161.01,713.016418
537880.01,2269261.01,708.617645
537880.01,2269361.01,706.770813
537880.01,2269461.01,704.153229
537880.01,2269561.01,705.493927
537880.01,2269661.01,705.310379
537880.01,2269761.01,705.67981
537880.01,2269861.01,707.638916
537880.01,2269961.01,710.795288
537880.01,2270061.01,712.421509
537880.01,2270161.01,714.262512
537880.01,2270261.01,716.802063
537880.01,2270361.01,719.107056
537880.01,2270461.01,723.51532
537880.01,2270561.01,726.13681
537880.01,2270661.01,728.13147
537880.01,2270761.01,731.456375
537880.01,2270861.01,733.662323
537880.01,2270961.01,736.424316
537880.01,2271061.01,740.261902
537880.01,2271161.01,738.641693
537880.01,2271261.01,737.72464
537880.01,2271361.01,735.403259
537880.01,2271461.01,-9999
537880.01,2271561.01,-9999
537880.01,2271661.01,-9999
537880.01,2271761.01,-9999
537880.01,2271861.01,-9999
537980.01,2262561.01,683.691345
537980.01,2262661.01,684.176376
537980.01,2262761.01,685.046417
537980.01,2262861.01,685.725815
537980.01,2262961.01,685.231903
537980.01,2263061.01,687.675171
537980.01,2263161.01,687.848328
537980.01,2263261.01,690.55365
537980.01,2263361.01,694.658417
537980.01,2263461.01,701.378448
537980.01,2263561.01,702.252991
537980.01,2263661.01,702.930725
537980.01,2263761.01,699.934998
537980.01,2263861.01,694.768433
537980.01,2263961.01,693.96109
537980.01,2264061.01,693.888611
537980.01,2264161.01,694.892578
537980.01,2264261.01,694.937744
537980.01,2264361.01,694.214844
537980.01,2264461.01,692.172699
537980.01,2264561.01,691.855042
537980.01,2264661.01,690.973877
537980.01,2264761.01,690.39209
537980.01,2264861.01,690.126709
537980.01,2264961.01,689.847595
537980.01,2265061.01,687.777283
537980.01,2265161.01,685.984497
537980.01,2265261.01,685.275955
537980.01,2265361.01,683.499969
537980.01,2265461.01,682.464584
537980.01,2265561.01,682.483704
537980.01,2265661.01,682.753174
537980.01,2265761.01,682.259705
537980.01,2265861.01,682.017181
537980.01,2265961.01,681.174484
537980.01,2266061.01,681.164825
537980.01,2266161.01,681.09436
537980.01,2266261.01,681.125671
537980.01,2266361.01,680.480896
537980.01,2266461.01,678.872375
537980.01,2266561.01,677.721252
537980.01,2266661.01,679.055267
537980.01,2266761.01,685.680725
537980.01,2266861.01,690.405029
537980.01,2266961.01,693.892639
537980.01,2267061.01,695.489594
537980.01,2267161.01,697.181305
537980.01,2267261.01,699.408005
537980.01,2267361.01,701.804993
537980.01,2267461.01,703.533997
537980.01,2267561.01,701.727112
537980.01,2267661.01,694.341583
537980.01,2267761.01,694.553497
537980.01,2267861.01,694.109268
537980.01,2267961.01,693.621124
537980.01,2268061.01,693.506958
537980.01,2268161.01,695.192322
537980.01,2268261.01,698.027527
537980.01,2268361.01,702.498169
537980.01,2268461.01,710.686157
537980.01,2268561.01,713.746643
537980.01,2268661.01,713.05423
537980.01,2268761.01,711.998138
537980.01,2268861.01,713.091064
537980.01,2268961.01,713.761719
537980.01,2269061.01,713.385437
537980.01,2269161.01,713.194275
537980.01,2269261.01,711.307953
537980.01,2269361.01,709.98114
537980.01,2269461.01,706.134583
537980.01,2269561.01,706.731506
537980.01,2269661.01,706.121765
537980.01,2269761.01,706.864655
537980.01,2269861.01,710.088486
537980.01,2269961.01,712.345276
537980.01,2270061.01,714.435028
537980.01,2270161.01,717.285583
537980.01,2270261.01,720.082581
537980.01,2270361.01,721.900879
537980.01,2270461.01,724.244812
537980.01,2270561.01,726.284302
537980.01,2270661.01,727.804382
537980.01,2270761.01,731.365784
537980.01,2270861.01,735.172913
537980.01,2270961.01,738.239761
537980.01,2271061.01,740.349823
537980.01,2271161.01,738.333084
537980.01,2271261.01,737.646484
537980.01,2271361.01,-9999
537980.01,2271461.01,-9999
537980.01,2271561.01,-9999
537980.01,2271661.01,-9999
537980.01,2271761.01,-9999
537980.01,2271861.01,-9999
538080.01,2262661.01,688.123138
538080.01,2262761.01,690.945862
538080.01,2262861.01,691.038971
538080.01,2262961.01,692.350708
538080.01,2263061.01,692.498825
538080.01,2263161.01,691.799225
538080.01,2263261.01,691.890778
538080.01,2263361.01,693.294434
538080.01,2263461.01,698.630737
538080.01,2263561.01,702.656708
538080.01,2263661.01,704.412537
538080.01,2263761.01,706.877197
538080.01,2263861.01,703.694427
538080.01,2263961.01,701.968994
538080.01,2264061.01,698.100708
538080.01,2264161.01,696.032166
538080.01,2264261.01,696.449097
538080.01,2264361.01,696.220413
538080.01,2264461.01,694.832153
538080.01,2264561.01,695.035156
538080.01,2264661.01,693.6922
538080.01,2264761.01,694.01001
538080.01,2264861.01,694.13298
538080.01,2264961.01,692.011169
538080.01,2265061.01,689.371033
538080.01,2265161.01,687.637268
538080.01,2265261.01,687.032623
538080.01,2265361.01,685.480408
538080.01,2265461.01,684.088806
538080.01,2265561.01,684.026611
538080.01,2265661.01,683.486771
538080.01,2265761.01,682.830444
538080.01,2265861.01,682.508575
538080.01,2265961.01,681.239563
538080.01,2266061.01,680.348877
538080.01,2266161.01,679.705902
538080.01,2266261.01,678.558624
538080.01,2266361.01,677.295868
538080.01,2266461.01,675.287598
538080.01,2266561.01,674.732788
538080.01,2266661.01,679.602478
538080.01,2266761.01,683.69632
538080.01,2266861.01,688.70993
538080.01,2266961.01,692.607193
538080.01,2267061.01,695.391907
538080.01,2267161.01,697.433685
538080.01,2267261.01,699.807312
538080.01,2267361.01,702.951172
538080.01,2267461.01,704.171112
538080.01,2267561.01,701.841492
538080.01,2267661.01,694.975159
538080.01,2267761.01,694.523376
538080.01,2267861.01,693.174011
538080.01,2267961.01,693.108582
538080.01,2268061.01,693.373932
538080.01,2268161.01,694.133179
538080.01,2268261.01,697.518906
538080.01,2268361.01,700.343689
538080.01,2268461.01,707.241089
538080.01,2268561.01,711.100098
538080.01,2268661.01,710.168762
538080.01,2268761.01,710.845886
538080.01,2268861.01,712.591217
538080.01,2268961.01,712.977036
538080.01,2269061.01,712.06604
538080.01,2269161.01,711.443939
538080.01,2269261.01,711.27417
538080.01,2269361.01,711.090561
538080.01,2269461.01,711.845398
538080.01,2269561.01,709.39032
538080.01,2269661.01,707.170227
538080.01,2269761.01,706.911743
538080.01,2269861.01,710.299438
538080.01,2269961.01,714.359497
538080.01,2270061.01,717.627884
538080.01,2270161.01,720.288757
538080.01,2270261.01,722.009918
538080.01,2270361.01,724.345093
538080.01,2270461.01,726.452393
538080.01,2270561.01,727.4552
538080.01,2270661.01,729.051468
538080.01,2270761.01,731.711456
538080.01,2270861.01,734.811005
538080.01,2270961.01,737.268982
538080.01,2271061.01,739.452332
538080.01,2271161.01,739.163147
538080.01,2271261.01,-9999
538080.01,2271361.01,-9999
538080.01,2271461.01,-9999
538080.01,2271561.01,-9999
538080.01,2271661.01,-9999
538080.01,2271761.01,-9999
538180.01,2262661.01,-9999
538180.01,2262761.01,694.779602
538180.01,2262861.01,697.3367
538180.01,2262961.01,698.696594
538180.01,2263061.01,698.517273
538180.01,2263161.01,697.385376
538180.01,2263261.01,696.895691
538180.01,2263361.01,694.759003
538180.01,2263461.01,696.246857
538180.01,2263561.01,696.879517
538180.01,2263661.01,698.41629
538180.01,2263761.01,703.88562
538180.01,2263861.01,706.671082
538180.01,2263961.01,706.647202
538180.01,2264061.01,703.483337
538180.01,2264161.01,700.740601
538180.01,2264261.01,700.343445
538180.01,2264361.01,699.417206
538180.01,2264461.01,699.196289
538180.01,2264561.01,699.586121
538180.01,2264661.01,698.809387
538180.01,2264761.01,697.19458
538180.01,2264861.01,696.742798
538180.01,2264961.01,693.892761
538180.01,2265061.01,691.077087
538180.01,2265161.01,690.623688
538180.01,2265261.01,688.350021
538180.01,2265361.01,686.657959
538180.01,2265461.01,685.391098
538180.01,2265561.01,684.755371
538180.01,2265661.01,683.567627
538180.01,2265761.01,682.624512
538180.01,2265861.01,682.358948
538180.01,2265961.01,681.924835
538180.01,2266061.01,680.94606
538180.01,2266161.01,679.824219
538180.01,2266261.01,676.994385
538180.01,2266361.01,675.0224
538180.01,2266461.01,672.367798
538180.01,2266561.01,675.581375
538180.01,2266661.01,683.342041
538180.01,2266761.01,686.712311
538180.01,2266861.01,690.627686
538180.01,2266961.01,694.062439
538180.01,2267061.01,696.003448
538180.01,2267161.01,698.806061
538180.01,2267261.01,701.054596
538180.01,2267361.01,702.907089
538180.01,2267461.01,704.193787
538180.01,2267561.01,702.850952
538180.01,2267661.01,695.212585
538180.01,2267761.01,693.562927
538180.01,2267861.01,692.151306
538180.01,2267961.01,692.623932
538180.01,2268061.01,693.728607
538180.01,2268161.01,696.750244
538180.01,2268261.01,700.388947
538180.01,2268361.01,701.335602
538180.01,2268461.01,703.176117
538180.01,2268561.01,705.129181
538180.01,2268661.01,706.641571
538180.01,2268761.01,710.015381
538180.01,2268861.01,712.27066
538180.01,2268961.01,711.94931
538180.01,2269061.01,709.916473
538180.01,2269161.01,709.56308
538180.01,2269261.01,709.772827
538180.01,2269361.01,709.795746
538180.01,2269461.01,711.070312
538180.01,2269561.01,710.084564
538180.01,2269661.01,709.336151
538180.01,2269761.01,709.528809
538180.01,2269861.01,712.081238
538180.01,2269961.01,714.380585
538180.01,2270061.01,717.547302
538180.01,2270161.01,720.730072
538180.01,2270261.01,722.30191
538180.01,2270361.01,725.437683
538180.01,2270461.01,727.570404
538180.01,2270561.01,727.757568
538180.01,2270661.01,729.546356
538180.01,2270761.01,731.891052
538180.01,2270861.01,733.219467
538180.01,2270961.01,736.079071
538180.01,2271061.01,738.113647
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,697.582901
538280.01,2262861.01,700.207764
538280.01,2262961.01,703.115448
538280.01,2263061.01,702.810776
538280.01,2263161.01,701.602448
538280.01,2263261.01,701.761993
538280.01,2263361.01,699.571594
538280.01,2263461.01,697.775238
538280.01,2263561.01,698.785278
538280.01,2263661.01,698.698639
538280.01,2263761.01,699.836823
538280.01,2263861.01,701.141907
538280.01,2263961.01,704.746277
538280.01,2264061.01,706.381165
538280.01,2264161.01,703.666443
538280.01,2264261.01,703.83606
538280.01,2264361.01,703.141098
538280.01,2264461.01,702.802765
538280.01,2264561.01,703.108307
538280.01,2264661.01,702.256348
538280.01,2264761.01,700.484924
538280.01,2264861.01,699.531097
538280.01,2264961.01,696.261795
538280.01,2265061.01,693.031738
538280.01,2265161.01,692.05191
538280.01,2265261.01,689.736389
538280.01,2265361.01,687.585388
538280.01,2265461.01,686.776367
538280.01,2265561.01,684.570068
538280.01,2265661.01,682.560074
538280.01,2265761.01,681.845215
538280.01,2265861.01,681.607819
538280.01,2265961.01,682.633911
538280.01,2266061.01,682.475159
538280.01,2266161.01,681.102478
538280.01,2266261.01,678.024689
538280.01,2266361.01,675.800934
538280.01,2266461.01,676.548767
538280.01,2266561.01,678.97937
538280.01,2266661.01,685.535492
538280.01,2266761.01,688.276337
538280.01,2266861.01,692.786621
538280.01,2266961.01,695.249405
538280.01,2267061.01,696.8302
538280.01,2267161.01,699.134399
538280.01,2267261.01,701.731689
538280.01,2267361.01,702.921188
538280.01,2267461.01,703.824982
538280.01,2267561.01,701.628983
538280.01,2267661.01,696.913879
538280.01,2267761.01,693.516357
538280.01,2267861.01,691.882874
538280.01,2267961.01,692.778137
538280.01,2268061.01,694.478699
538280.01,2268161.01,698.962738
538280.01,2268261.01,699.635025
538280.01,2268361.01,699.988647
538280.01,2268461.01,702.598419
538280.01,2268561.01,705.669312
538280.01,2268661.01,706.796143
538280.01,2268761.01,709.270416
538280.01,2268861.01,709.40715
538280.01,2268961.01,708.338928
538280.01,2269061.01,708.347198
538280.01,2269161.01,708.738098
538280.01,2269261.01,709.356277
538280.01,2269361.01,709.005981
538280.01,2269461.01,709.520386
538280.01,2269561.01,709.471817
538280.01,2269661.01,710.12262
538280.01,2269761.01,712.876404
538280.01,2269861.01,714.557678
538280.01,2269961.01,715.58017
538280.01,2270061.01,718.191345
538280.01,2270161.01,720.893539
538280.01,2270261.01,722.350708
538280.01,2270361.01,724.547455
538280.01,2270461.01,727.56665
538280.01,2270561.01,728.123245
538280.01,2270661.01,729.248566
538280.01,2270761.01,731.591705
538280.01,2270861.01,732.397125
538280.01,2270961.01,734.726074
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,704.216278
538380.01,2262961.01,705.539612
538380.01,2263061.01,705.532288
538380.01,2263161.01,704.702667
538380.01,2263261.01,705.139191
538380.01,2263361.01,703.402786
538380.01,2263461.01,703.851898
538380.01,2263561.01,703.780701
538380.01,2263661.01,702.060638
538380.01,2263761.01,701.014771
538380.01,2263861.01,701.336929
538380.01,2263961.01,702.254822
538380.01,2264061.01,703.521759
538380.01,2264161.01,703.210632
538380.01,2264261.01,705.029877
538380.01,2264361.01,704.462891
538380.01,2264461.01,704.609497
538380.01,2264561.01,704.341003
538380.01,2264661.01,704.101578
538380.01,2264761.01,702.750137
538380.01,2264861.01,700.970398
538380.01,2264961.01,697.139374
538380.01,2265061.01,694.154907
538380.01,2265161.01,692.926041
538380.01,2265261.01,690.530579
538380.01,2265361.01,687.943588
538380.01,2265461.01,686.90387
538380.01,2265561.01,685.946594
538380.01,2265661.01,683.420044
538380.01,2265761.01,683.38295
538380.01,2265861.01,682.483704
538380.01,2265961.01,683.290283
538380.01,2266061.01,682.522797
538380.01,2266161.01,681.283081
538380.01,2266261.01,680.225677
538380.01,2266361.01,680.153381
538380.01,2266461.01,680.336258
538380.01,2266561.01,685.189636
538380.01,2266661.01,688.520874
538380.01,2266761.01,690.515686
538380.01,2266861.01,692.948212
538380.01,2266961.01,695.174377
538380.01,2267061.01,696.623337
538380.01,2267161.01,698.810822
538380.01,2267261.01,701.849182
538380.01,2267361.01,702.671539
538380.01,2267461.01,703.640686
538380.01,2267561.01,702.540344
538380.01,2267661.01,699.035645
538380.01,2267761.01,694.846603
538380.01,2267861.01,693.465851
538380.01,2267961.01,693.246429
538380.01,2268061.01,694.853333
538380.01,2268161.01,696.94928
538380.01,2268261.01,698.86731
538380.01,2268361.01,702.012283
538380.01,2268461.01,703.421326
538380.01,2268561.01,703.990326
538380.01,2268661.01,704.075897
538380.01,2268761.01,705.385132
538380.01,2268861.01,706.043121
538380.01,2268961.01,705.871735
538380.01,2269061.01,707.003601
538380.01,2269161.01,708.134979
538380.01,2269261.01,708.134796
538380.01,2269361.01,707.519775
538380.01,2269461.01,708.605927
538380.01,2269561.01,708.924438
538380.01,2269661.01,709.918976
538380.01,2269761.01,712.481171
538380.01,2269861.01,714.013733
538380.01,2269961.01,716.48053
538380.01,2270061.01,718.831116
538380.01,2270161.01,720.952454
538380.01,2270261.01,722.620575
538380.01,2270361.01,724.250427
538380.01,2270461.01,727.134705
538380.01,2270561.01,726.77948
538380.01,2270661.01,729.580566
538380.01,2270761.01,730.586609
538380.01,2270861.01,731.443085
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,710.367142
538480.01,2263061.01,711.09494
538480.01,2263161.01,710.528305
538480.01,2263261.01,710.332947
538480.01,2263361.01,708.14682
538480.01,2263461.01,707.060486
538480.01,2263561.01,706.973587
538480.01,2263661.01,705.028046
538480.01,2263761.01,702.933182
538480.01,2263861.01,702.702026
538480.01,2263961.01,700.314758
538480.01,2264061.01,699.860229
538480.01,2264161.01,698.766205
538480.01,2264261.01,699.733322
538480.01,2264361.01,704.111298
538480.01,2264461.01,704.213013
538480.01,2264561.01,703.414612
538480.01,2264661.01,702.506897
538480.01,2264761.01,701.388916
538480.01,2264861.01,700.336899
538480.01,2264961.01,697.770569
538480.01,2265061.01,695.364624
538480.01,2265161.01,692.897736
538480.01,2265261.01,690.560669
538480.01,2265361.01,687.803619
538480.01,2265461.01,686.667725
538480.01,2265561.01,687.036057
538480.01,2265661.01,686.384277
538480.01,2265761.01,685.685944
538480.01,2265861.01,683.848267
538480.01,2265961.01,682.977783
538480.01,2266061.01,682.556946
538480.01,2266161.01,682.012009
538480.01,2266261.01,681.276215
538480.01,2266361.01,681.402679
538480.01,2266461.01,684.041656
538480.01,2266561.01,688.31311
538480.01,2266661.01,689.830063
538480.01,2266761.01,691.889862
538480.01,2266861.01,693.914047
538480.01,2266961.01,695.487762
