"X","Y","H50_Aal (TWT)"
528480.01,2264661.01,631.798615
528480.01,2264761.01,633.9711
528480.01,2264861.01,636.354965
528480.01,2264961.01,636.368774
528480.01,2265061.01,635.923767
528480.01,2265161.01,632.453125
528480.01,2265261.01,626.646423
528480.01,2265361.01,626.809723
528480.01,2265461.01,629.370773
528480.01,2265561.01,631.311646
528480.01,2265661.01,632.363403
528480.01,2265761.01,634.741943
528480.01,2265861.01,637.681519
528480.01,2265961.01,639.198578
528480.01,2266061.01,641.48114
528480.01,2266161.01,643.102859
528480.01,2266261.01,644.517883
528480.01,2266361.01,645.505859
528480.01,2266461.01,645.473541
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,653.15567
528580.01,2260961.01,660.918976
528580.01,2261061.01,665.298828
528580.01,2261161.01,667.888107
528580.01,2261261.01,666.818329
528580.01,2261361.01,660.277695
528580.01,2261461.01,654.669495
528580.01,2261561.01,653.480438
528580.01,2261661.01,648.668396
528580.01,2261761.01,642.222656
528580.01,2261861.01,640.635406
528580.01,2261961.01,640.317947
528580.01,2262061.01,637.998596
528580.01,2262161.01,636.51001
528580.01,2262261.01,633.94223
528580.01,2262361.01,632.523682
528580.01,2262461.01,630.393799
528580.01,2262561.01,625.316528
528580.01,2262661.01,621.845261
528580.01,2262761.01,619.247498
528580.01,2262861.01,617.074615
528580.01,2262961.01,613.878235
528580.01,2263061.01,612.294556
528580.01,2263161.01,611.687561
528580.01,2263261.01,612.672104
528580.01,2263361.01,614.193146
528580.01,2263461.01,614.988495
528580.01,2263561.01,616.398132
528580.01,2263661.01,618.838501
528580.01,2263761.01,619.329758
528580.01,2263861.01,621.038757
528580.01,2263961.01,623.026703
528580.01,2264061.01,623.861572
528580.01,2264161.01,624.748718
528580.01,2264261.01,624.379028
528580.01,2264361.01,623.905396
528580.01,2264461.01,624.391663
528580.01,2264561.01,625.97023
528580.01,2264661.01,628.213745
528580.01,2264761.01,632.418396
528580.01,2264861.01,635.774078
528580.01,2264961.01,636.24411
528580.01,2265061.01,635.857147
528580.01,2265161.01,633.103607
528580.01,2265261.01,627.78624
528580.01,2265361.01,627.224792
528580.01,2265461.01,628.435852
528580.01,2265561.01,630.013977
528580.01,2265661.01,631.281067
528580.01,2265761.01,633.902161
528580.01,2265861.01,636.970428
528580.01,2265961.01,638.485901
528580.01,2266061.01,640.957947
528580.01,2266161.01,643.713715
528580.01,2266261.01,645.206573
528580.01,2266361.01,647.125351
528580.01,2266461.01,648.118622
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,665.782898
528680.01,2261061.01,668.321808
528680.01,2261161.01,669.781189
528680.01,2261261.01,669.459259
528680.01,2261361.01,668.425232
528680.01,2261461.01,670.417511
528680.01,2261561.01,669.412842
528680.01,2261661.01,663.678162
528680.01,2261761.01,665.284668
528680.01,2261861.01,653.078979
528680.01,2261961.01,647.013702
528680.01,2262061.01,641.541077
528680.01,2262161.01,640.420319
528680.01,2262261.01,636.258423
528680.01,2262361.01,633.283112
528680.01,2262461.01,632.082153
528680.01,2262561.01,625.305756
528680.01,2262661.01,621.675537
528680.01,2262761.01,616.665466
528680.01,2262861.01,614.753616
528680.01,2262961.01,613.760162
528680.01,2263061.01,611.219269
528680.01,2263161.01,607.329102
528680.01,2263261.01,608.705322
528680.01,2263361.01,609.026764
528680.01,2263461.01,611.284607
528680.01,2263561.01,614.084869
528680.01,2263661.01,616.280121
528680.01,2263761.01,617.162964
528680.01,2263861.01,619.420624
528680.01,2263961.01,621.590424
528680.01,2264061.01,622.736511
528680.01,2264161.01,623.433578
528680.01,2264261.01,622.612122
528680.01,2264361.01,622.603821
528680.01,2264461.01,623.676941
528680.01,2264561.01,625.519775
528680.01,2264661.01,627.553741
528680.01,2264761.01,630.926559
528680.01,2264861.01,634.555115
528680.01,2264961.01,635.534851
528680.01,2265061.01,636.016602
528680.01,2265161.01,634.658813
528680.01,2265261.01,631.635345
528680.01,2265361.01,626.754974
528680.01,2265461.01,627.347885
528680.01,2265561.01,629.244904
528680.01,2265661.01,630.60788
528680.01,2265761.01,633.461426
528680.01,2265861.01,636.386108
528680.01,2265961.01,638.053955
528680.01,2266061.01,641.0186
528680.01,2266161.01,643.7258
528680.01,2266261.01,645.354797
528680.01,2266361.01,648.443176
528680.01,2266461.01,649.859131
528680.01,2266561.01,649.559723
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,672.195831
528780.01,2261161.01,672.252869
528780.01,2261261.01,671.643066
528780.01,2261361.01,670.74469
528780.01,2261461.01,671.407104
528780.01,2261561.01,671.710632
528780.01,2261661.01,675.382416
528780.01,2261761.01,677.952057
528780.01,2261861.01,674.487518
528780.01,2261961.01,668.240448
528780.01,2262061.01,664.364624
528780.01,2262161.01,655.645416
528780.01,2262261.01,647.52533
528780.01,2262361.01,640.837952
528780.01,2262461.01,640.643372
528780.01,2262561.01,632.127335
528780.01,2262661.01,623.464447
528780.01,2262761.01,618.541229
528780.01,2262861.01,613.17926
528780.01,2262961.01,613.112396
528780.01,2263061.01,611.052216
528780.01,2263161.01,606.201263
528780.01,2263261.01,604.510498
528780.01,2263361.01,604.259644
528780.01,2263461.01,607.807312
528780.01,2263561.01,611.491577
528780.01,2263661.01,612.350418
528780.01,2263761.01,614.759247
528780.01,2263861.01,617.51741
528780.01,2263961.01,618.859985
528780.01,2264061.01,621.323059
528780.01,2264161.01,622.363525
528780.01,2264261.01,621.642914
528780.01,2264361.01,621.726898
528780.01,2264461.01,622.750641
528780.01,2264561.01,625.166763
528780.01,2264661.01,626.407959
528780.01,2264761.01,629.403076
528780.01,2264861.01,632.965759
528780.01,2264961.01,634.32988
528780.01,2265061.01,635.585663
528780.01,2265161.01,635.131912
528780.01,2265261.01,633.505066
528780.01,2265361.01,626.687561
528780.01,2265461.01,626.743774
528780.01,2265561.01,627.646805
528780.01,2265661.01,629.829224
528780.01,2265761.01,633.374481
528780.01,2265861.01,636.57692
528780.01,2265961.01,638.574097
528780.01,2266061.01,641.468872
528780.01,2266161.01,644.273315
528780.01,2266261.01,645.762573
528780.01,2266361.01,647.875214
528780.01,2266461.01,649.14978
528780.01,2266561.01,649.244202
528780.01,2266661.01,649.485794
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,673.183777
528880.01,2261161.01,672.999817
528880.01,2261261.01,672.830719
528880.01,2261361.01,671.821533
528880.01,2261461.01,672.286758
528880.01,2261561.01,672.613831
528880.01,2261661.01,675.973785
528880.01,2261761.01,677.737915
528880.01,2261861.01,677.133423
528880.01,2261961.01,673.257263
528880.01,2262061.01,669.60965
528880.01,2262161.01,662.133392
528880.01,2262261.01,657.409515
528880.01,2262361.01,657.852936
528880.01,2262461.01,655.516968
528880.01,2262561.01,652.140106
528880.01,2262661.01,645.26947
528880.01,2262761.01,641.275085
528880.01,2262861.01,624.155182
528880.01,2262961.01,611.903473
528880.01,2263061.01,609.912048
528880.01,2263161.01,606.769531
528880.01,2263261.01,603.369812
528880.01,2263361.01,602.15126
528880.01,2263461.01,604.262848
528880.01,2263561.01,607.502594
528880.01,2263661.01,609.398621
528880.01,2263761.01,613.241028
528880.01,2263861.01,616.746216
528880.01,2263961.01,618.015656
528880.01,2264061.01,619.439621
528880.01,2264161.01,620.069031
528880.01,2264261.01,619.42041
528880.01,2264361.01,620.619873
528880.01,2264461.01,621.114288
528880.01,2264561.01,623.669983
528880.01,2264661.01,624.699417
528880.01,2264761.01,627.498932
528880.01,2264861.01,630.620514
528880.01,2264961.01,631.809387
528880.01,2265061.01,633.957886
528880.01,2265161.01,635.548767
528880.01,2265261.01,634.139557
528880.01,2265361.01,625.877121
528880.01,2265461.01,625.840424
528880.01,2265561.01,627.162903
528880.01,2265661.01,629.765747
528880.01,2265761.01,632.780945
528880.01,2265861.01,634.87442
528880.01,2265961.01,638.301346
528880.01,2266061.01,641.131165
528880.01,2266161.01,642.762756
528880.01,2266261.01,645.000366
528880.01,2266361.01,646.668518
528880.01,2266461.01,648.248505
528880.01,2266561.01,648.841339
528880.01,2266661.01,648.873047
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,673.368713
528980.01,2261361.01,672.627655
528980.01,2261461.01,672.708221
528980.01,2261561.01,674.804504
528980.01,2261661.01,675.337433
528980.01,2261761.01,675.206726
528980.01,2261861.01,676.28479
528980.01,2261961.01,675.248535
528980.01,2262061.01,673.667175
528980.01,2262161.01,671.184937
528980.01,2262261.01,665.206177
528980.01,2262361.01,663.97049
528980.01,2262461.01,660.536011
528980.01,2262561.01,657.44162
528980.01,2262661.01,658.091614
528980.01,2262761.01,647.217041
528980.01,2262861.01,639.700684
528980.01,2262961.01,637.120865
528980.01,2263061.01,628.143188
528980.01,2263161.01,612.454941
528980.01,2263261.01,602.072144
528980.01,2263361.01,600.215698
528980.01,2263461.01,601.82428
528980.01,2263561.01,605.36911
528980.01,2263661.01,607.339935
528980.01,2263761.01,611.109741
528980.01,2263861.01,614.990417
528980.01,2263961.01,614.318054
528980.01,2264061.01,615.901367
528980.01,2264161.01,615.984253
528980.01,2264261.01,615.52916
528980.01,2264361.01,617.143372
528980.01,2264461.01,618.861176
528980.01,2264561.01,620.056885
528980.01,2264661.01,622.681946
528980.01,2264761.01,625.44873
528980.01,2264861.01,626.979355
528980.01,2264961.01,629.943146
528980.01,2265061.01,632.392944
528980.01,2265161.01,634.565186
528980.01,2265261.01,632.70752
528980.01,2265361.01,625.129547
528980.01,2265461.01,625.257751
528980.01,2265561.01,626.57637
528980.01,2265661.01,630.083527
528980.01,2265761.01,633.292282
528980.01,2265861.01,635.609985
528980.01,2265961.01,638.636108
528980.01,2266061.01,641.141541
528980.01,2266161.01,642.29425
528980.01,2266261.01,644.237854
528980.01,2266361.01,646.062195
528980.01,2266461.01,646.747986
528980.01,2266561.01,647.455078
528980.01,2266661.01,647.638763
528980.01,2266761.01,647.641724
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,672.796906
529080.01,2261561.01,674.955887
529080.01,2261661.01,675.072388
529080.01,2261761.01,673.571167
529080.01,2261861.01,673.808441
529080.01,2261961.01,673.477173
529080.01,2262061.01,673.280548
529080.01,2262161.01,672.300446
529080.01,2262261.01,669.558075
529080.01,2262361.01,668.872925
529080.01,2262461.01,668.398865
529080.01,2262561.01,664.525757
529080.01,2262661.01,661.178391
529080.01,2262761.01,651.016815
529080.01,2262861.01,643.771805
529080.01,2262961.01,641.605652
529080.01,2263061.01,640.328247
529080.01,2263161.01,633.580627
529080.01,2263261.01,630.347107
529080.01,2263361.01,610.438477
529080.01,2263461.01,601.189301
529080.01,2263561.01,605.145386
529080.01,2263661.01,607.033997
529080.01,2263761.01,608.808685
529080.01,2263861.01,611.185669
529080.01,2263961.01,611.294586
529080.01,2264061.01,612.518494
529080.01,2264161.01,613.097031
529080.01,2264261.01,612.785217
529080.01,2264361.01,613.788818
529080.01,2264461.01,617.01474
529080.01,2264561.01,618.577087
529080.01,2264661.01,621.173019
529080.01,2264761.01,624.008636
529080.01,2264861.01,625.780304
529080.01,2264961.01,628.926392
529080.01,2265061.01,631.67157
529080.01,2265161.01,632.758362
529080.01,2265261.01,632.349014
529080.01,2265361.01,625.934052
529080.01,2265461.01,624.935303
529080.01,2265561.01,625.727539
529080.01,2265661.01,630.288208
529080.01,2265761.01,633.722473
529080.01,2265861.01,635.754364
529080.01,2265961.01,638.624512
529080.01,2266061.01,640.901367
529080.01,2266161.01,641.793701
529080.01,2266261.01,643.491699
529080.01,2266361.01,645.21106
529080.01,2266461.01,645.927002
529080.01,2266561.01,647.123077
529080.01,2266661.01,647.799896
529080.01,2266761.01,648.035828
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,675.536041
529180.01,2261661.01,675.456055
529180.01,2261761.01,674.000381
529180.01,2261861.01,673.258667
529180.01,2261961.01,672.199036
529180.01,2262061.01,672.333435
529180.01,2262161.01,673.391174
529180.01,2262261.01,671.601166
529180.01,2262361.01,670.92746
529180.01,2262461.01,668.573608
529180.01,2262561.01,664.062836
529180.01,2262661.01,660.733002
529180.01,2262761.01,656.064514
529180.01,2262861.01,650.740265
529180.01,2262961.01,649.143005
529180.01,2263061.01,645.020706
529180.01,2263161.01,639.795837
529180.01,2263261.01,637.756317
529180.01,2263361.01,629.235168
529180.01,2263461.01,615.890381
529180.01,2263561.01,612.609009
529180.01,2263661.01,610.467133
529180.01,2263761.01,607.65448
529180.01,2263861.01,607.439758
529180.01,2263961.01,608.736298
529180.01,2264061.01,609.168396
529180.01,2264161.01,609.572723
529180.01,2264261.01,610.115662
529180.01,2264361.01,612.118484
529180.01,2264461.01,615.508545
529180.01,2264561.01,617.188629
529180.01,2264661.01,619.935608
529180.01,2264761.01,623.052856
529180.01,2264861.01,624.970734
529180.01,2264961.01,628.342682
529180.01,2265061.01,630.899445
529180.01,2265161.01,631.909668
529180.01,2265261.01,631.500977
529180.01,2265361.01,626.593506
529180.01,2265461.01,624.171432
529180.01,2265561.01,625.713959
529180.01,2265661.01,629.343994
529180.01,2265761.01,632.947998
529180.01,2265861.01,634.744385
529180.01,2265961.01,637.806763
529180.01,2266061.01,639.816345
529180.01,2266161.01,640.395355
529180.01,2266261.01,642.033203
529180.01,2266361.01,644.067215
529180.01,2266461.01,645.014099
529180.01,2266561.01,646.546722
529180.01,2266661.01,647.991333
529180.01,2266761.01,648.047852
529180.01,2266861.01,647.657471
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,673.56311
529280.01,2261861.01,673.253418
529280.01,2261961.01,673.218628
529280.01,2262061.01,672.952545
529280.01,2262161.01,673.695618
529280.01,2262261.01,673.135071
529280.01,2262361.01,670.806183
529280.01,2262461.01,668.321777
529280.01,2262561.01,664.634888
529280.01,2262661.01,662.915161
529280.01,2262761.01,659.526367
529280.01,2262861.01,654.998154
529280.01,2262961.01,653.319092
529280.01,2263061.01,648.539978
529280.01,2263161.01,643.279053
529280.01,2263261.01,639.924561
529280.01,2263361.01,632.909576
529280.01,2263461.01,625.837753
529280.01,2263561.01,622.910828
529280.01,2263661.01,614.006073
529280.01,2263761.01,607.333618
529280.01,2263861.01,605.259186
529280.01,2263961.01,605.915207
529280.01,2264061.01,607.548798
529280.01,2264161.01,607.648895
529280.01,2264261.01,608.858948
529280.01,2264361.01,610.893036
529280.01,2264461.01,613.989258
529280.01,2264561.01,615.191635
529280.01,2264661.01,618.626892
529280.01,2264761.01,621.596252
529280.01,2264861.01,623.580933
529280.01,2264961.01,627.306824
529280.01,2265061.01,629.948181
529280.01,2265161.01,630.937195
529280.01,2265261.01,631.079971
529280.01,2265361.01,627.203613
529280.01,2265461.01,624.038971
529280.01,2265561.01,625.561462
529280.01,2265661.01,629.203735
529280.01,2265761.01,631.531586
529280.01,2265861.01,634.599564
529280.01,2265961.01,636.962433
529280.01,2266061.01,638.109528
529280.01,2266161.01,639.567444
529280.01,2266261.01,641.052795
529280.01,2266361.01,642.969116
529280.01,2266461.01,643.718323
529280.01,2266561.01,645.456924
529280.01,2266661.01,646.821289
529280.01,2266761.01,647.18866
529280.01,2266861.01,647.594421
529280.01,2266961.01,647.929382
529380.01,2261761.01,-9999
529380.01,2261861.01,673.36855
529380.01,2261961.01,673.61554
529380.01,2262061.01,673.358826
529380.01,2262161.01,673.44931
529380.01,2262261.01,672.584839
529380.01,2262361.01,671.575348
529380.01,2262461.01,668.282959
529380.01,2262561.01,667.387024
529380.01,2262661.01,665.562256
529380.01,2262761.01,661.900909
529380.01,2262861.01,659.086456
529380.01,2262961.01,655.035034
529380.01,2263061.01,648.828781
529380.01,2263161.01,643.891571
529380.01,2263261.01,641.123352
529380.01,2263361.01,635.721191
529380.01,2263461.01,630.140656
529380.01,2263561.01,628.757507
529380.01,2263661.01,623.426132
529380.01,2263761.01,613.072113
529380.01,2263861.01,608.843628
529380.01,2263961.01,605.597107
529380.01,2264061.01,606.110199
529380.01,2264161.01,606.354492
529380.01,2264261.01,607.023315
529380.01,2264361.01,609.02832
529380.01,2264461.01,610.063354
529380.01,2264561.01,612.597168
529380.01,2264661.01,616.234131
529380.01,2264761.01,620.099731
529380.01,2264861.01,622.055725
529380.01,2264961.01,625.98381
529380.01,2265061.01,629.009918
529380.01,2265161.01,630.270874
529380.01,2265261.01,630.965698
529380.01,2265361.01,629.111877
529380.01,2265461.01,624.726257
529380.01,2265561.01,625.668884
529380.01,2265661.01,629.665253
529380.01,2265761.01,631.784912
529380.01,2265861.01,634.99176
529380.01,2265961.01,636.990784
529380.01,2266061.01,638.21611
529380.01,2266161.01,639.717285
529380.01,2266261.01,640.517685
529380.01,2266361.01,641.359863
529380.01,2266461.01,642.973541
529380.01,2266561.01,644.538635
529380.01,2266661.01,646.203217
529380.01,2266761.01,646.834045
529380.01,2266861.01,647.560822
529380.01,2266961.01,647.195648
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,672.916267
529480.01,2262161.01,673.559464
529480.01,2262261.01,674.367249
529480.01,2262361.01,674.397461
529480.01,2262461.01,669.281067
529480.01,2262561.01,668.460571
529480.01,2262661.01,667.151459
529480.01,2262761.01,662.882248
529480.01,2262861.01,660.529236
529480.01,2262961.01,655.549316
