"X","Y","H50_Aal (Depth)"
540980.01,2265961.01,909.272644043
540980.01,2266061.01,907.29473877
540980.01,2266161.01,908.736816406
540980.01,2266261.01,912.122314453
540980.01,2266361.01,914.13293457
540980.01,2266461.01,916.692260742
540980.01,2266561.01,919.769104004
540980.01,2266661.01,921.066162109
540980.01,2266761.01,921.411315918
540980.01,2266861.01,921.985778809
540980.01,2266961.01,925.637145996
540980.01,2267061.01,926.014648438
540980.01,2267161.01,906.791503906
540980.01,2267261.01,907.34765625
540980.01,2267361.01,907.437805176
540980.01,2267461.01,910.438964844
540980.01,2267561.01,912.116516113
540980.01,2267661.01,912.422668457
540980.01,2267761.01,913.40246582
540980.01,2267861.01,914.023925781
540980.01,2267961.01,912.934814453
540980.01,2268061.01,908.393981934
540980.01,2268161.01,904.856506348
540980.01,2268261.01,912.745849609
540980.01,2268361.01,911.446594238
540980.01,2268461.01,930.826965332
540980.01,2268561.01,929.432067871
540980.01,2268661.01,930.347961426
540980.01,2268761.01,933.909790039
540980.01,2268861.01,934.360351563
540980.01,2268961.01,934.295593262
540980.01,2269061.01,938.348449707
540980.01,2269161.01,943.280090332
540980.01,2269261.01,946.919555664
540980.01,2269361.01,951.024597168
540980.01,2269461.01,954.757019043
540980.01,2269561.01,956.246948242
540980.01,2269661.01,956.845458984
540980.01,2269761.01,955.858581543
540980.01,2269861.01,954.502807617
540980.01,2269961.01,-9999
541080.01,2264861.01,-9999
541080.01,2264961.01,956.005187988
541080.01,2265061.01,958.586547852
541080.01,2265161.01,959.410095215
541080.01,2265261.01,957.551940918
541080.01,2265361.01,956.945251465
541080.01,2265461.01,955.883239746
541080.01,2265561.01,953.02154541
541080.01,2265661.01,946.494628906
541080.01,2265761.01,938.146911621
541080.01,2265861.01,927.462280273
541080.01,2265961.01,911.787963867
541080.01,2266061.01,909.942260742
541080.01,2266161.01,910.254882813
541080.01,2266261.01,910.684509277
541080.01,2266361.01,911.541625977
541080.01,2266461.01,915.522338867
541080.01,2266561.01,919.955749512
541080.01,2266661.01,922.124633789
541080.01,2266761.01,924.724975586
541080.01,2266861.01,925.486450195
541080.01,2266961.01,926.014648438
541080.01,2267061.01,925.331848145
541080.01,2267161.01,907.266845703
541080.01,2267261.01,907.266845703
541080.01,2267361.01,907.266845703
541080.01,2267461.01,908.955383301
541080.01,2267561.01,910.702392578
541080.01,2267661.01,911.353637695
541080.01,2267761.01,913.016723633
541080.01,2267861.01,913.592529297
541080.01,2267961.01,913.069091797
541080.01,2268061.01,909.840270996
541080.01,2268161.01,907.189880371
541080.01,2268261.01,904.66027832
541080.01,2268361.01,904.414672852
541080.01,2268461.01,933.314453125
541080.01,2268561.01,930.999023438
541080.01,2268661.01,933.122680664
541080.01,2268761.01,934.295593262
541080.01,2268861.01,934.295593262
541080.01,2268961.01,935.285461426
541080.01,2269061.01,938.268737793
541080.01,2269161.01,942.810668945
541080.01,2269261.01,948.244567871
541080.01,2269361.01,952.38861084
541080.01,2269461.01,955.162109375
541080.01,2269561.01,956.347045898
541080.01,2269661.01,957.269958496
541080.01,2269761.01,956.578735352
541080.01,2269861.01,956.136535645
541180.01,2264861.01,-9999
541180.01,2264961.01,-9999
541180.01,2265061.01,963.94909668
541180.01,2265161.01,964.416503906
541180.01,2265261.01,961.554199219
541180.01,2265361.01,958.883972168
541180.01,2265461.01,957.435791016
541180.01,2265561.01,954.677368164
541180.01,2265661.01,947.346862793
541180.01,2265761.01,939.089782715
541180.01,2265861.01,938.863830566
541180.01,2265961.01,946.446777344
541180.01,2266061.01,952.302490234
541180.01,2266161.01,956.49230957
541180.01,2266261.01,911.305480957
541180.01,2266361.01,912.482666016
541180.01,2266461.01,912.561157227
541180.01,2266561.01,917.698730469
541180.01,2266661.01,921.246826172
541180.01,2266761.01,924.730163574
541180.01,2266861.01,923.554931641
541180.01,2266961.01,925.812866211
541180.01,2267061.01,926.014648438
541180.01,2267161.01,907.266845703
541180.01,2267261.01,907.266845703
541180.01,2267361.01,907.266845703
541180.01,2267461.01,907.266845703
541180.01,2267561.01,909.062438965
541180.01,2267661.01,910.018066406
541180.01,2267761.01,914.32824707
541180.01,2267861.01,914.542419434
541180.01,2267961.01,914.296691895
541180.01,2268061.01,911.455627441
541180.01,2268161.01,907.767028809
541180.01,2268261.01,905.671020508
541180.01,2268361.01,911.044372559
541180.01,2268461.01,939.342529297
541180.01,2268561.01,934.683105469
541180.01,2268661.01,936.348022461
541180.01,2268761.01,940.126464844
541180.01,2268861.01,935.76385498
541180.01,2268961.01,936.91394043
541180.01,2269061.01,941.288269043
541180.01,2269161.01,945.954650879
541180.01,2269261.01,948.417175293
541180.01,2269361.01,952.603942871
541180.01,2269461.01,954.980163574
541180.01,2269561.01,956.349609375
541180.01,2269661.01,957.454528809
541180.01,2269761.01,958.760742188
541180.01,2269861.01,958.340515137
541280.01,2264961.01,-9999
541280.01,2265061.01,965.332275391
541280.01,2265161.01,965.757202148
541280.01,2265261.01,965.788330078
541280.01,2265361.01,963.658508301
541280.01,2265461.01,957.205383301
541280.01,2265561.01,950.507629395
541280.01,2265661.01,947.087585449
541280.01,2265761.01,941.950317383
541280.01,2265861.01,943.235656738
541280.01,2265961.01,945.668640137
541280.01,2266061.01,949.186950684
541280.01,2266161.01,961.287658691
541280.01,2266261.01,964.772460938
541280.01,2266361.01,966.98815918
541280.01,2266461.01,916.998474121
541280.01,2266561.01,917.541381836
541280.01,2266661.01,920.27154541
541280.01,2266761.01,921.876037598
541280.01,2266861.01,922.361816406
541280.01,2266961.01,921.817871094
541280.01,2267061.01,907.266845703
541280.01,2267161.01,907.266845703
541280.01,2267261.01,907.266845703
541280.01,2267361.01,926.319885254
541280.01,2267461.01,928.150146484
541280.01,2267561.01,928.150146484
541280.01,2267661.01,910.234191895
541280.01,2267761.01,913.930725098
541280.01,2267861.01,917.879272461
541280.01,2267961.01,916.063842773
541280.01,2268061.01,912.83013916
541280.01,2268161.01,908.570251465
541280.01,2268261.01,911.044372559
541280.01,2268361.01,911.044372559
541280.01,2268461.01,939.858642578
541280.01,2268561.01,936.257507324
541280.01,2268661.01,938.165466309
541280.01,2268761.01,940.126464844
541280.01,2268861.01,940.126464844
541280.01,2268961.01,939.244812012
541280.01,2269061.01,943.110412598
541280.01,2269161.01,946.126647949
541280.01,2269261.01,949.201782227
541280.01,2269361.01,953.364990234
541280.01,2269461.01,955.855224609
541280.01,2269561.01,956.978027344
541280.01,2269661.01,957.21307373
541280.01,2269761.01,958.262634277
541280.01,2269861.01,-9999
541380.01,2265161.01,965.805908203
541380.01,2265261.01,965.068908691
541380.01,2265361.01,961.690856934
541380.01,2265461.01,954.544311523
541380.01,2265561.01,949.777404785
541380.01,2265661.01,947.467285156
541380.01,2265761.01,944.530151367
541380.01,2265861.01,952.739257813
541380.01,2265961.01,951.513977051
541380.01,2266061.01,948.127319336
541380.01,2266161.01,955.10925293
541380.01,2266261.01,962.315795898
541380.01,2266361.01,967.073669434
541380.01,2266461.01,969.701538086
541380.01,2266561.01,972.290527344
541380.01,2266661.01,972.907104492
541380.01,2266761.01,923.242370605
541380.01,2266861.01,928.150146484
541380.01,2266961.01,927.618041992
541380.01,2267061.01,926.315368652
541380.01,2267161.01,909.51385498
541380.01,2267261.01,928.397644043
541380.01,2267361.01,928.504699707
541380.01,2267461.01,928.54284668
541380.01,2267561.01,929.104675293
541380.01,2267661.01,928.150146484
541380.01,2267761.01,927.123901367
541380.01,2267861.01,924.916137695
541380.01,2267961.01,918.954223633
541380.01,2268061.01,915.057861328
541380.01,2268161.01,912.977905273
541380.01,2268261.01,911.044372559
541380.01,2268361.01,938.987548828
541380.01,2268461.01,939.26776123
541380.01,2268561.01,940.126464844
541380.01,2268661.01,941.412780762
541380.01,2268761.01,940.126464844
541380.01,2268861.01,940.126464844
541380.01,2268961.01,939.996826172
541380.01,2269061.01,942.677490234
541380.01,2269161.01,945.642089844
541380.01,2269261.01,948.627502441
541380.01,2269361.01,952.525756836
541380.01,2269461.01,953.894836426
541380.01,2269561.01,954.505554199
541380.01,2269661.01,956.188232422
541380.01,2269761.01,-9999
541480.01,2265261.01,963.005493164
541480.01,2265361.01,960.984924316
541480.01,2265461.01,953.699951172
541480.01,2265561.01,949.454040527
541480.01,2265661.01,947.105285645
541480.01,2265761.01,949.100891113
541480.01,2265861.01,954.605102539
541480.01,2265961.01,954.543273926
541480.01,2266061.01,952.789855957
541480.01,2266161.01,953.129638672
541480.01,2266261.01,955.113464355
541480.01,2266361.01,960.975341797
541480.01,2266461.01,968.139953613
541480.01,2266561.01,969.795349121
541480.01,2266661.01,973.063049316
541480.01,2266761.01,973.259643555
541480.01,2266861.01,927.87310791
541480.01,2266961.01,927.618041992
541480.01,2267061.01,927.618041992
541480.01,2267161.01,907.266845703
541480.01,2267261.01,908.461181641
541480.01,2267361.01,928.538879395
541480.01,2267461.01,928.965209961
541480.01,2267561.01,928.472473145
541480.01,2267661.01,926.821289063
541480.01,2267761.01,926.809631348
541480.01,2267861.01,927.008117676
541480.01,2267961.01,922.386962891
541480.01,2268061.01,916.742675781
541480.01,2268161.01,914.72869873
541480.01,2268261.01,912.053894043
541480.01,2268361.01,942.493835449
541480.01,2268461.01,943.685852051
541480.01,2268561.01,943.685852051
541480.01,2268661.01,943.685852051
541480.01,2268761.01,940.126464844
541480.01,2268861.01,940.126464844
541480.01,2268961.01,940.268005371
541480.01,2269061.01,942.206787109
541480.01,2269161.01,943.67578125
541480.01,2269261.01,946.449707031
541480.01,2269361.01,950.642272949
541480.01,2269461.01,952.287719727
541480.01,2269561.01,-9999
541480.01,2269661.01,-9999
541480.01,2269761.01,-9999
541580.01,2265361.01,-9999
541580.01,2265461.01,-9999
541580.01,2265561.01,946.551818848
541580.01,2265661.01,946.902648926
541580.01,2265761.01,952.177185059
541580.01,2265861.01,956.22253418
541580.01,2265961.01,956.40057373
541580.01,2266061.01,953.709411621
541580.01,2266161.01,955.005065918
541580.01,2266261.01,957.688781738
541580.01,2266361.01,962.758544922
541580.01,2266461.01,964.487670898
541580.01,2266561.01,968.420043945
541580.01,2266661.01,970.428222656
541580.01,2266761.01,973.023742676
541580.01,2266861.01,973.259643555
541580.01,2266961.01,973.259643555
541580.01,2267061.01,927.618041992
541580.01,2267161.01,927.618041992
541580.01,2267261.01,927.577270508
541580.01,2267361.01,927.475280762
541580.01,2267461.01,928.20880127
541580.01,2267561.01,928.791625977
541580.01,2267661.01,928.062316895
541580.01,2267761.01,929.027282715
541580.01,2267861.01,929.27142334
541580.01,2267961.01,925.036621094
541580.01,2268061.01,919.019165039
541580.01,2268161.01,915.131225586
541580.01,2268261.01,913.717407227
541580.01,2268361.01,943.685852051
541580.01,2268461.01,943.685852051
541580.01,2268561.01,943.685852051
541580.01,2268661.01,943.442138672
541580.01,2268761.01,934.939453125
541580.01,2268861.01,939.959655762
541580.01,2268961.01,938.449768066
541580.01,2269061.01,940.094665527
541580.01,2269161.01,939.940002441
541580.01,2269261.01,941.907104492
541580.01,2269361.01,-9999
541580.01,2269461.01,-9999
541580.01,2269561.01,-9999
541680.01,2265461.01,-9999
541680.01,2265561.01,-9999
541680.01,2265661.01,953.343383789
541680.01,2265761.01,958.672180176
541680.01,2265861.01,959.429504395
541680.01,2265961.01,956.655761719
541680.01,2266061.01,953.687316895
541680.01,2266161.01,955.139343262
541680.01,2266261.01,957.779724121
541680.01,2266361.01,963.617980957
541680.01,2266461.01,967.127929688
541680.01,2266561.01,971.070129395
541680.01,2266661.01,971.291564941
541680.01,2266761.01,972.085510254
541680.01,2266861.01,973.166015625
541680.01,2266961.01,973.216430664
541680.01,2267061.01,973.259643555
541680.01,2267161.01,973.259643555
541680.01,2267261.01,927.618041992
541680.01,2267361.01,927.427856445
541680.01,2267461.01,928.69732666
541680.01,2267561.01,929.301757813
541680.01,2267661.01,929.024108887
541680.01,2267761.01,931.912902832
541680.01,2267861.01,931.697143555
541680.01,2267961.01,928.168640137
541680.01,2268061.01,920.876586914
541680.01,2268161.01,917.105834961
541680.01,2268261.01,915.128662109
541680.01,2268361.01,944.277648926
541680.01,2268461.01,943.685852051
541680.01,2268561.01,943.685852051
541680.01,2268661.01,943.098083496
541680.01,2268761.01,934.889404297
541680.01,2268861.01,939.509338379
541680.01,2268961.01,936.154663086
541680.01,2269061.01,936.197692871
541680.01,2269161.01,937.934936523
541680.01,2269261.01,-9999
541680.01,2269361.01,-9999
541780.01,2265661.01,-9999
541780.01,2265761.01,-9999
541780.01,2265861.01,957.880249023
541780.01,2265961.01,954.579223633
541780.01,2266061.01,953.444519043
541780.01,2266161.01,957.155700684
541780.01,2266261.01,960.392150879
541780.01,2266361.01,965.232788086
541780.01,2266461.01,969.952514648
541780.01,2266561.01,972.884338379
541780.01,2266661.01,974.340637207
541780.01,2266761.01,973.082519531
541780.01,2266861.01,972.504089355
541780.01,2266961.01,972.529785156
541780.01,2267061.01,973.01739502
541780.01,2267161.01,972.696533203
541780.01,2267261.01,972.34967041
541780.01,2267361.01,927.87310791
541780.01,2267461.01,927.596069336
541780.01,2267561.01,928.402648926
541780.01,2267661.01,929.983520508
541780.01,2267761.01,933.071960449
541780.01,2267861.01,933.038085938
541780.01,2267961.01,928.96673584
541780.01,2268061.01,923.076843262
541780.01,2268161.01,918.816589355
541780.01,2268261.01,917.588500977
541780.01,2268361.01,943.685852051
541780.01,2268461.01,943.685852051
541780.01,2268561.01,943.685852051
541780.01,2268661.01,943.098083496
541780.01,2268761.01,934.853637695
541780.01,2268861.01,934.910217285
541780.01,2268961.01,934.854187012
541780.01,2269061.01,935.375793457
541780.01,2269161.01,-9999
541780.01,2269261.01,-9999
541880.01,2265761.01,-9999
541880.01,2265861.01,-9999
541880.01,2265961.01,952.59375
541880.01,2266061.01,955.314086914
541880.01,2266161.01,957.450744629
541880.01,2266261.01,962.268066406
541880.01,2266361.01,966.148742676
541880.01,2266461.01,969.47479248
541880.01,2266561.01,974.524780273
541880.01,2266661.01,977.359436035
541880.01,2266761.01,977.268493652
541880.01,2266861.01,976.74786377
541880.01,2266961.01,972.659606934
541880.01,2267061.01,970.67590332
541880.01,2267161.01,971.19354248
541880.01,2267261.01,972.106201172
541880.01,2267361.01,968.998046875
541880.01,2267461.01,927.596069336
541880.01,2267561.01,928.338623047
541880.01,2267661.01,931.72442627
541880.01,2267761.01,934.87701416
541880.01,2267861.01,934.314147949
541880.01,2267961.01,929.03692627
541880.01,2268061.01,926.251220703
541880.01,2268161.01,921.782226563
541880.01,2268261.01,943.685852051
541880.01,2268361.01,943.685852051
541880.01,2268461.01,943.685852051
541880.01,2268561.01,943.685852051
541880.01,2268661.01,943.442138672
541880.01,2268761.01,934.688720703
541880.01,2268861.01,934.639099121
541880.01,2268961.01,934.639099121
541880.01,2269061.01,-9999
541980.01,2265861.01,-9999
541980.01,2265961.01,-9999
541980.01,2266061.01,-9999
541980.01,2266161.01,958.924194336
541980.01,2266261.01,961.486328125
541980.01,2266361.01,965.338256836
541980.01,2266461.01,969.817626953
541980.01,2266561.01,974.135559082
541980.01,2266661.01,977.612548828
541980.01,2266761.01,978.422363281
541980.01,2266861.01,977.486083984
541980.01,2266961.01,974.012817383
541980.01,2267061.01,969.44543457
541980.01,2267161.01,967.788024902
541980.01,2267261.01,967.996520996
541980.01,2267361.01,968.821289063
541980.01,2267461.01,968.432006836
541980.01,2267561.01,928.338623047
541980.01,2267661.01,928.996398926
541980.01,2267761.01,927.510009766
541980.01,2267861.01,934.492858887
541980.01,2267961.01,930.424804688
541980.01,2268061.01,939.973693848
541980.01,2268161.01,943.685852051
541980.01,2268261.01,943.685852051
541980.01,2268361.01,943.685852051
541980.01,2268461.01,943.685852051
541980.01,2268561.01,943.279663086
541980.01,2268661.01,942.331176758
541980.01,2268761.01,934.533508301
541980.01,2268861.01,-9999
542080.01,2265961.01,-9999
542080.01,2266061.01,-9999
542080.01,2266161.01,-9999
542080.01,2266261.01,-9999
542080.01,2266361.01,965.33770752
542080.01,2266461.01,969.669677734
542080.01,2266561.01,973.874816895
542080.01,2266661.01,976.770141602
