"X","Y","H20_Kimm (Depth)"
535680.01,2268761.01,301.566070557
535680.01,2268861.01,299.913482666
535680.01,2268961.01,298.770446777
535680.01,2269061.01,298.440338135
535680.01,2269161.01,298.803894043
535680.01,2269261.01,302.016601563
535680.01,2269361.01,304.070556641
535680.01,2269461.01,306.582092285
535680.01,2269561.01,308.47366333
535680.01,2269661.01,309.699279785
535680.01,2269761.01,309.922454834
535680.01,2269861.01,309.69708252
535680.01,2269961.01,308.647186279
535680.01,2270061.01,308.184631348
535680.01,2270161.01,309.573272705
535680.01,2270261.01,310.510070801
535680.01,2270361.01,311.113983154
535680.01,2270461.01,311.322601318
535680.01,2270561.01,310.800628662
535680.01,2270661.01,314.273895264
535680.01,2270761.01,317.022338867
535680.01,2270861.01,317.688720703
535680.01,2270961.01,318.260681152
535680.01,2271061.01,320.156066895
535680.01,2271161.01,320.878051758
535680.01,2271261.01,321.776367188
535680.01,2271361.01,320.545471191
535680.01,2271461.01,318.82232666
535680.01,2271561.01,319.313140869
535680.01,2271661.01,318.38885498
535680.01,2271761.01,315.640777588
535680.01,2271861.01,314.95300293
535680.01,2271961.01,313.639129639
535680.01,2272061.01,313.306335449
535680.01,2272161.01,-9999
535780.01,2260861.01,-9999
535780.01,2260961.01,-9999
535780.01,2261061.01,-9999
535780.01,2261161.01,-9999
535780.01,2261261.01,269.261535645
535780.01,2261361.01,268.141052246
535780.01,2261461.01,265.545043945
535780.01,2261561.01,261.079650879
535780.01,2261661.01,257.08001709
535780.01,2261761.01,251.623550415
535780.01,2261861.01,247.797241211
535780.01,2261961.01,246.663970947
535780.01,2262061.01,244.660491943
535780.01,2262161.01,243.005310059
535780.01,2262261.01,242.663360596
535780.01,2262361.01,241.516113281
535780.01,2262461.01,240.289657593
535780.01,2262561.01,240.39692688
535780.01,2262661.01,240.379486084
535780.01,2262761.01,238.84034729
535780.01,2262861.01,236.880447388
535780.01,2262961.01,234.86177063
535780.01,2263061.01,230.830429077
535780.01,2263161.01,228.118225098
535780.01,2263261.01,228.645706177
535780.01,2263361.01,228.457107544
535780.01,2263461.01,227.588653564
535780.01,2263561.01,227.254669189
535780.01,2263661.01,226.477813721
535780.01,2263761.01,224.973587036
535780.01,2263861.01,223.250976563
535780.01,2263961.01,220.398452759
535780.01,2264061.01,218.714202881
535780.01,2264161.01,218.135070801
535780.01,2264261.01,215.526428223
535780.01,2264361.01,213.295272827
535780.01,2264461.01,211.143234253
535780.01,2264561.01,210.05859375
535780.01,2264661.01,205.346420288
535780.01,2264761.01,202.675506592
535780.01,2264861.01,202.407501221
535780.01,2264961.01,194.509277344
535780.01,2265061.01,194.995605469
535780.01,2265161.01,193.914764404
535780.01,2265261.01,191.850326538
535780.01,2265361.01,189.403213501
535780.01,2265461.01,187.893096924
535780.01,2265561.01,188.007324219
535780.01,2265661.01,182.124557495
535780.01,2265761.01,183.782745361
535780.01,2265861.01,193.832229614
535780.01,2265961.01,197.871551514
535780.01,2266061.01,197.769210815
535780.01,2266161.01,198.908081055
535780.01,2266261.01,209.079391479
535780.01,2266361.01,217.025421143
535780.01,2266461.01,220.90953064
535780.01,2266561.01,223.664169312
535780.01,2266661.01,226.891906738
535780.01,2266761.01,226.78604126
535780.01,2266861.01,242.285522461
535780.01,2266961.01,245.40397644
535780.01,2267061.01,249.951034546
535780.01,2267161.01,256.440216064
535780.01,2267261.01,261.655181885
535780.01,2267361.01,264.835540771
535780.01,2267461.01,269.389282227
535780.01,2267561.01,275.644226074
535780.01,2267661.01,280.622314453
535780.01,2267761.01,288.581237793
535780.01,2267861.01,295.891662598
535780.01,2267961.01,299.508483887
535780.01,2268061.01,288.841949463
535780.01,2268161.01,293.664642334
535780.01,2268261.01,294.626953125
535780.01,2268361.01,292.432769775
535780.01,2268461.01,294.58203125
535780.01,2268561.01,296.966674805
535780.01,2268661.01,298.277740479
535780.01,2268761.01,299.078674316
535780.01,2268861.01,299.915161133
535780.01,2268961.01,300.215637207
535780.01,2269061.01,300.359222412
535780.01,2269161.01,301.75994873
535780.01,2269261.01,302.95602417
535780.01,2269361.01,305.151885986
535780.01,2269461.01,307.614105225
535780.01,2269561.01,309.72088623
535780.01,2269661.01,312.414703369
535780.01,2269761.01,310.215606689
535780.01,2269861.01,307.601074219
535780.01,2269961.01,305.351806641
535780.01,2270061.01,306.876373291
535780.01,2270161.01,308.971588135
535780.01,2270261.01,309.409210205
535780.01,2270361.01,310.101409912
535780.01,2270461.01,309.91394043
535780.01,2270561.01,310.34979248
535780.01,2270661.01,313.926757813
535780.01,2270761.01,316.654022217
535780.01,2270861.01,317.601593018
535780.01,2270961.01,318.23336792
535780.01,2271061.01,319.540039063
535780.01,2271161.01,320.29977417
535780.01,2271261.01,321.305358887
535780.01,2271361.01,321.393127441
535780.01,2271461.01,322.228912354
535780.01,2271561.01,321.749603271
535780.01,2271661.01,319.777069092
535780.01,2271761.01,316.896850586
535780.01,2271861.01,315.841491699
535780.01,2271961.01,314.557891846
535780.01,2272061.01,313.526123047
535780.01,2272161.01,313.723693848
535780.01,2272261.01,-9999
535880.01,2260861.01,-9999
535880.01,2260961.01,-9999
535880.01,2261061.01,-9999
535880.01,2261161.01,-9999
535880.01,2261261.01,-9999
535880.01,2261361.01,267.878326416
535880.01,2261461.01,264.859008789
535880.01,2261561.01,259.474578857
535880.01,2261661.01,255.094314575
535880.01,2261761.01,250.773178101
535880.01,2261861.01,248.931335449
535880.01,2261961.01,248.115203857
535880.01,2262061.01,246.765411377
535880.01,2262161.01,245.424438477
535880.01,2262261.01,245.290313721
535880.01,2262361.01,243.502166748
535880.01,2262461.01,243.025009155
535880.01,2262561.01,243.210678101
535880.01,2262661.01,240.758270264
535880.01,2262761.01,236.714996338
535880.01,2262861.01,234.128738403
535880.01,2262961.01,231.978302002
535880.01,2263061.01,230.020462036
535880.01,2263161.01,229.61076355
535880.01,2263261.01,230.317092896
535880.01,2263361.01,229.869262695
535880.01,2263461.01,228.443908691
535880.01,2263561.01,226.734115601
535880.01,2263661.01,225.843521118
535880.01,2263761.01,224.557952881
535880.01,2263861.01,223.178161621
535880.01,2263961.01,221.320404053
535880.01,2264061.01,219.313751221
535880.01,2264161.01,218.811279297
535880.01,2264261.01,217.232391357
535880.01,2264361.01,215.313522339
535880.01,2264461.01,214.490905762
535880.01,2264561.01,212.558868408
535880.01,2264661.01,208.920898438
535880.01,2264761.01,207.696090698
535880.01,2264861.01,192.243927002
535880.01,2264961.01,191.433029175
535880.01,2265061.01,192.188186646
535880.01,2265161.01,188.931396484
535880.01,2265261.01,188.313095093
535880.01,2265361.01,185.61164856
535880.01,2265461.01,184.897201538
535880.01,2265561.01,185.981414795
535880.01,2265661.01,183.606719971
535880.01,2265761.01,185.662567139
535880.01,2265861.01,192.180114746
535880.01,2265961.01,197.141525269
535880.01,2266061.01,198.592437744
535880.01,2266161.01,201.189727783
535880.01,2266261.01,212.375915527
535880.01,2266361.01,218.442092896
535880.01,2266461.01,223.339157104
535880.01,2266561.01,225.502655029
535880.01,2266661.01,228.266921997
535880.01,2266761.01,228.469406128
535880.01,2266861.01,242.404724121
535880.01,2266961.01,244.800170898
535880.01,2267061.01,249.070678711
535880.01,2267161.01,256.586639404
535880.01,2267261.01,261.388183594
535880.01,2267361.01,264.806365967
535880.01,2267461.01,270.657867432
535880.01,2267561.01,276.531097412
535880.01,2267661.01,282.194915771
535880.01,2267761.01,291.760772705
535880.01,2267861.01,299.50567627
535880.01,2267961.01,302.128234863
535880.01,2268061.01,302.417510986
535880.01,2268161.01,293.659881592
535880.01,2268261.01,292.657989502
535880.01,2268361.01,291.6824646
535880.01,2268461.01,293.577270508
535880.01,2268561.01,296.801971436
535880.01,2268661.01,298.720245361
535880.01,2268761.01,302.309082031
535880.01,2268861.01,301.928985596
535880.01,2268961.01,301.995849609
535880.01,2269061.01,301.781402588
535880.01,2269161.01,303.465179443
535880.01,2269261.01,304.22869873
535880.01,2269361.01,305.631378174
535880.01,2269461.01,308.676177979
535880.01,2269561.01,309.84954834
535880.01,2269661.01,310.692047119
535880.01,2269761.01,308.911071777
535880.01,2269861.01,306.14654541
535880.01,2269961.01,303.838043213
535880.01,2270061.01,305.182983398
535880.01,2270161.01,306.304382324
535880.01,2270261.01,308.333282471
535880.01,2270361.01,308.285736084
535880.01,2270461.01,309.212768555
535880.01,2270561.01,310.981384277
535880.01,2270661.01,314.241638184
535880.01,2270761.01,315.879058838
535880.01,2270861.01,317.344787598
535880.01,2270961.01,318.078704834
535880.01,2271061.01,318.644592285
535880.01,2271161.01,319.394805908
535880.01,2271261.01,321.151489258
535880.01,2271361.01,323.135650635
535880.01,2271461.01,322.65435791
535880.01,2271561.01,321.123840332
535880.01,2271661.01,318.269927979
535880.01,2271761.01,316.766723633
535880.01,2271861.01,315.592224121
535880.01,2271961.01,314.766174316
535880.01,2272061.01,315.160675049
535880.01,2272161.01,315.383605957
535880.01,2272261.01,317.045501709
535880.01,2272361.01,-9999
535980.01,2260861.01,-9999
535980.01,2260961.01,-9999
535980.01,2261061.01,-9999
535980.01,2261161.01,-9999
535980.01,2261261.01,-9999
535980.01,2261361.01,267.459564209
535980.01,2261461.01,264.436065674
535980.01,2261561.01,260.582702637
535980.01,2261661.01,254.455276489
535980.01,2261761.01,251.673568726
535980.01,2261861.01,250.403793335
535980.01,2261961.01,249.799697876
535980.01,2262061.01,248.555404663
535980.01,2262161.01,247.449386597
535980.01,2262261.01,246.743896484
535980.01,2262361.01,245.198150635
535980.01,2262461.01,245.043731689
535980.01,2262561.01,245.67350769
535980.01,2262661.01,240.96434021
535980.01,2262761.01,235.65071106
535980.01,2262861.01,233.754058838
535980.01,2262961.01,232.514907837
535980.01,2263061.01,231.739135742
535980.01,2263161.01,232.152633667
535980.01,2263261.01,231.206100464
535980.01,2263361.01,229.154296875
535980.01,2263461.01,227.799530029
535980.01,2263561.01,226.086120605
535980.01,2263661.01,224.837402344
535980.01,2263761.01,224.142501831
535980.01,2263861.01,223.425918579
535980.01,2263961.01,223.045593262
535980.01,2264061.01,220.950393677
535980.01,2264161.01,220.712600708
535980.01,2264261.01,218.8072052
535980.01,2264361.01,216.484085083
535980.01,2264461.01,216.14302063
535980.01,2264561.01,213.165557861
535980.01,2264661.01,195.722930908
535980.01,2264761.01,194.930541992
535980.01,2264861.01,192.524810791
535980.01,2264961.01,192.121383667
535980.01,2265061.01,188.856719971
535980.01,2265161.01,186.437637329
535980.01,2265261.01,184.440078735
535980.01,2265361.01,184.303039551
535980.01,2265461.01,184.284576416
535980.01,2265561.01,185.12147522
535980.01,2265661.01,184.511856079
535980.01,2265761.01,185.703964233
535980.01,2265861.01,189.851867676
535980.01,2265961.01,193.118484497
535980.01,2266061.01,194.543045044
535980.01,2266161.01,201.072235107
535980.01,2266261.01,210.805770874
535980.01,2266361.01,216.99382019
535980.01,2266461.01,223.394210815
535980.01,2266561.01,228.137542725
535980.01,2266661.01,230.855987549
535980.01,2266761.01,232.853179932
535980.01,2266861.01,246.019424438
535980.01,2266961.01,247.151473999
535980.01,2267061.01,252.041168213
535980.01,2267161.01,257.774230957
535980.01,2267261.01,263.290222168
535980.01,2267361.01,266.055908203
535980.01,2267461.01,270.150726318
535980.01,2267561.01,276.01675415
535980.01,2267661.01,281.810058594
535980.01,2267761.01,292.128051758
535980.01,2267861.01,302.919525146
535980.01,2267961.01,303.238250732
535980.01,2268061.01,301.857574463
535980.01,2268161.01,293.001708984
535980.01,2268261.01,292.341522217
535980.01,2268361.01,291.221191406
535980.01,2268461.01,294.119232178
535980.01,2268561.01,297.370788574
535980.01,2268661.01,301.238586426
535980.01,2268761.01,304.310516357
535980.01,2268861.01,304.975280762
535980.01,2268961.01,303.596923828
535980.01,2269061.01,303.74810791
535980.01,2269161.01,307.369049072
535980.01,2269261.01,307.776123047
535980.01,2269361.01,307.139801025
535980.01,2269461.01,308.741790771
535980.01,2269561.01,309.427612305
535980.01,2269661.01,309.427612305
535980.01,2269761.01,300.52456665
535980.01,2269861.01,299.829559326
535980.01,2269961.01,301.291320801
535980.01,2270061.01,303.800628662
535980.01,2270161.01,304.919281006
535980.01,2270261.01,306.628509521
535980.01,2270361.01,307.453521729
535980.01,2270461.01,307.954223633
535980.01,2270561.01,311.136077881
535980.01,2270661.01,314.295654297
535980.01,2270761.01,316.133483887
535980.01,2270861.01,316.877716064
535980.01,2270961.01,317.720001221
535980.01,2271061.01,318.574768066
535980.01,2271161.01,317.696807861
535980.01,2271261.01,317.815429688
535980.01,2271361.01,323.135650635
535980.01,2271461.01,322.900512695
535980.01,2271561.01,321.570983887
535980.01,2271661.01,319.463378906
535980.01,2271761.01,319.747802734
535980.01,2271861.01,317.027648926
535980.01,2271961.01,316.103515625
535980.01,2272061.01,316.580688477
535980.01,2272161.01,317.499725342
535980.01,2272261.01,317.533630371
535980.01,2272361.01,318.241790771
535980.01,2272461.01,-9999
536080.01,2260861.01,-9999
536080.01,2260961.01,-9999
536080.01,2261061.01,-9999
536080.01,2261161.01,-9999
536080.01,2261261.01,-9999
536080.01,2261361.01,-9999
536080.01,2261461.01,264.888977051
536080.01,2261561.01,261.723754883
536080.01,2261661.01,255.317855835
536080.01,2261761.01,252.529190063
536080.01,2261861.01,252.100540161
536080.01,2261961.01,250.643875122
536080.01,2262061.01,249.360183716
536080.01,2262161.01,248.299758911
536080.01,2262261.01,248.27520752
536080.01,2262361.01,247.697067261
536080.01,2262461.01,247.42755127
536080.01,2262561.01,246.251037598
536080.01,2262661.01,241.540756226
536080.01,2262761.01,236.162033081
536080.01,2262861.01,234.041366577
536080.01,2262961.01,233.01713562
536080.01,2263061.01,232.18170166
536080.01,2263161.01,231.48274231
536080.01,2263261.01,230.092132568
536080.01,2263361.01,227.422454834
536080.01,2263461.01,226.651412964
536080.01,2263561.01,225.822265625
536080.01,2263661.01,225.163986206
536080.01,2263761.01,224.589797974
536080.01,2263861.01,224.430435181
536080.01,2263961.01,223.299621582
536080.01,2264061.01,222.09664917
536080.01,2264161.01,221.474243164
536080.01,2264261.01,219.340499878
536080.01,2264361.01,201.938720703
536080.01,2264461.01,201.588623047
536080.01,2264561.01,199.338012695
536080.01,2264661.01,196.257797241
536080.01,2264761.01,195.773391724
536080.01,2264861.01,193.360961914
536080.01,2264961.01,190.367385864
536080.01,2265061.01,189.464935303
536080.01,2265161.01,187.573318481
536080.01,2265261.01,185.741348267
536080.01,2265361.01,185.859939575
536080.01,2265461.01,185.262496948
536080.01,2265561.01,185.367004395
536080.01,2265661.01,185.547241211
536080.01,2265761.01,185.880813599
536080.01,2265861.01,187.811386108
536080.01,2265961.01,188.370544434
536080.01,2266061.01,189.713165283
536080.01,2266161.01,202.76133728
536080.01,2266261.01,212.987579346
536080.01,2266361.01,217.432907104
536080.01,2266461.01,223.89894104
536080.01,2266561.01,228.298553467
536080.01,2266661.01,231.304367065
536080.01,2266761.01,234.290237427
536080.01,2266861.01,235.571517944
536080.01,2266961.01,248.202560425
536080.01,2267061.01,252.361526489
536080.01,2267161.01,257.681182861
536080.01,2267261.01,260.027557373
536080.01,2267361.01,264.281616211
536080.01,2267461.01,270.146270752
536080.01,2267561.01,276.966522217
536080.01,2267661.01,282.221343994
536080.01,2267761.01,293.830841064
536080.01,2267861.01,301.757080078
536080.01,2267961.01,303.238250732
536080.01,2268061.01,301.998657227
536080.01,2268161.01,293.001708984
536080.01,2268261.01,291.74230957
536080.01,2268361.01,293.459320068
536080.01,2268461.01,296.299591064
536080.01,2268561.01,298.570343018
536080.01,2268661.01,302.261657715
536080.01,2268761.01,304.740386963
536080.01,2268861.01,304.759796143
536080.01,2268961.01,305.140350342
536080.01,2269061.01,308.149230957
536080.01,2269161.01,309.686859131
536080.01,2269261.01,309.20022583
536080.01,2269361.01,308.361968994
536080.01,2269461.01,309.25213623
536080.01,2269561.01,291.222900391
536080.01,2269661.01,293.602996826
536080.01,2269761.01,297.021148682
536080.01,2269861.01,299.30847168
536080.01,2269961.01,303.164276123
536080.01,2270061.01,304.194061279
