"X","Y","H30_Lusit (Depth)"
537580.01,2270261.01,424.25680542
537580.01,2270361.01,425.093994141
537580.01,2270461.01,426.531555176
537580.01,2270561.01,432.980194092
537580.01,2270661.01,438.360351563
537580.01,2270761.01,440.388275146
537580.01,2270861.01,443.445861816
537580.01,2270961.01,447.045410156
537580.01,2271061.01,447.756835938
537580.01,2271161.01,444.388397217
537580.01,2271261.01,447.260192871
537580.01,2271361.01,449.084503174
537580.01,2271461.01,450.539855957
537580.01,2271561.01,446.360321045
537580.01,2271661.01,443.928283691
537580.01,2271761.01,442.843902588
537580.01,2271861.01,-9999
537580.01,2271961.01,-9999
537580.01,2272061.01,-9999
537680.01,2262361.01,-9999
537680.01,2262461.01,400.656921387
537680.01,2262561.01,398.99130249
537680.01,2262661.01,395.613983154
537680.01,2262761.01,394.2394104
537680.01,2262861.01,393.872070313
537680.01,2262961.01,394.006072998
537680.01,2263061.01,393.228393555
537680.01,2263161.01,390.747741699
537680.01,2263261.01,387.955230713
537680.01,2263361.01,386.1355896
537680.01,2263461.01,386.119445801
537680.01,2263561.01,384.151367188
537680.01,2263661.01,384.593811035
537680.01,2263761.01,386.417175293
537680.01,2263861.01,383.247009277
537680.01,2263961.01,376.679351807
537680.01,2264061.01,375.320495605
537680.01,2264161.01,374.620269775
537680.01,2264261.01,373.285247803
537680.01,2264361.01,374.14251709
537680.01,2264461.01,374.359222412
537680.01,2264561.01,373.552429199
537680.01,2264661.01,373.727294922
537680.01,2264761.01,370.508300781
537680.01,2264861.01,366.174133301
537680.01,2264961.01,365.292022705
537680.01,2265061.01,364.217163086
537680.01,2265161.01,362.033325195
537680.01,2265261.01,360.823516846
537680.01,2265361.01,360.347564697
537680.01,2265461.01,359.059967041
537680.01,2265561.01,355.556976318
537680.01,2265661.01,355.049682617
537680.01,2265761.01,356.034240723
537680.01,2265861.01,355.382537842
537680.01,2265961.01,355.649902344
537680.01,2266061.01,357.071594238
537680.01,2266161.01,362.402709961
537680.01,2266261.01,366.510009766
537680.01,2266361.01,369.412139893
537680.01,2266461.01,377.474822998
537680.01,2266561.01,384.625396729
537680.01,2266661.01,386.833343506
537680.01,2266761.01,390.538238525
537680.01,2266861.01,393.954193115
537680.01,2266961.01,395.069885254
537680.01,2267061.01,391.432403564
537680.01,2267161.01,391.284118652
537680.01,2267261.01,394.547790527
537680.01,2267361.01,402.025054932
537680.01,2267461.01,408.010009766
537680.01,2267561.01,410.289093018
537680.01,2267661.01,412.304473877
537680.01,2267761.01,412.29864502
537680.01,2267861.01,428.766326904
537680.01,2267961.01,423.972747803
537680.01,2268061.01,432.449920654
537680.01,2268161.01,433.055236816
537680.01,2268261.01,438.419891357
537680.01,2268361.01,427.201477051
537680.01,2268461.01,424.700714111
537680.01,2268561.01,422.864196777
537680.01,2268661.01,422.297485352
537680.01,2268761.01,421.759429932
537680.01,2268861.01,422.314025879
537680.01,2268961.01,427.005706787
537680.01,2269061.01,427.660400391
537680.01,2269161.01,427.766845703
537680.01,2269261.01,414.234802246
537680.01,2269361.01,413.522491455
537680.01,2269461.01,413.472229004
537680.01,2269561.01,413.522491455
537680.01,2269661.01,429.046508789
537680.01,2269761.01,427.901489258
537680.01,2269861.01,426.379547119
537680.01,2269961.01,424.82333374
537680.01,2270061.01,424.25680542
537680.01,2270161.01,424.25680542
537680.01,2270261.01,424.396728516
537680.01,2270361.01,425.7605896
537680.01,2270461.01,427.095275879
537680.01,2270561.01,430.384338379
537680.01,2270661.01,433.627258301
537680.01,2270761.01,436.65826416
537680.01,2270861.01,441.379974365
537680.01,2270961.01,444.72833252
537680.01,2271061.01,444.426269531
537680.01,2271161.01,441.047393799
537680.01,2271261.01,447.132476807
537680.01,2271361.01,448.752288818
537680.01,2271461.01,450.023010254
537680.01,2271561.01,445.466491699
537680.01,2271661.01,443.110839844
537680.01,2271761.01,-9999
537680.01,2271861.01,-9999
537680.01,2271961.01,-9999
537780.01,2262461.01,399.158081055
537780.01,2262561.01,398.308319092
537780.01,2262661.01,396.337493896
537780.01,2262761.01,396.746185303
537780.01,2262861.01,397.082702637
537780.01,2262961.01,396.065673828
537780.01,2263061.01,395.440643311
537780.01,2263161.01,393.157409668
537780.01,2263261.01,390.899688721
537780.01,2263361.01,390.156921387
537780.01,2263461.01,388.159820557
537780.01,2263561.01,388.239654541
537780.01,2263661.01,388.59085083
537780.01,2263761.01,387.948486328
537780.01,2263861.01,383.881408691
537780.01,2263961.01,379.327453613
537780.01,2264061.01,380.298156738
537780.01,2264161.01,379.115325928
537780.01,2264261.01,377.934204102
537780.01,2264361.01,378.647003174
537780.01,2264461.01,377.301574707
537780.01,2264561.01,376.740386963
537780.01,2264661.01,376.532043457
537780.01,2264761.01,372.568115234
537780.01,2264861.01,369.846466064
537780.01,2264961.01,369.186035156
537780.01,2265061.01,367.159881592
537780.01,2265161.01,364.643371582
537780.01,2265261.01,364.409393311
537780.01,2265361.01,364.210266113
537780.01,2265461.01,362.424713135
537780.01,2265561.01,359.989044189
537780.01,2265661.01,358.592559814
537780.01,2265761.01,358.302185059
537780.01,2265861.01,357.232849121
537780.01,2265961.01,357.512695313
537780.01,2266061.01,357.729980469
537780.01,2266161.01,361.445220947
537780.01,2266261.01,367.071899414
537780.01,2266361.01,369.866790771
537780.01,2266461.01,376.98526001
537780.01,2266561.01,387.511901855
537780.01,2266661.01,388.422119141
537780.01,2266761.01,392.662689209
537780.01,2266861.01,394.657470703
537780.01,2266961.01,395.152160645
537780.01,2267061.01,390.84942627
537780.01,2267161.01,391.839447021
537780.01,2267261.01,395.732788086
537780.01,2267361.01,402.42489624
537780.01,2267461.01,410.801025391
537780.01,2267561.01,412.877838135
537780.01,2267661.01,415.67590332
537780.01,2267761.01,415.109954834
537780.01,2267861.01,430.399047852
537780.01,2267961.01,430.464447021
537780.01,2268061.01,428.691497803
537780.01,2268161.01,430.323669434
537780.01,2268261.01,431.596313477
537780.01,2268361.01,424.487701416
537780.01,2268461.01,424.63973999
537780.01,2268561.01,423.764648438
537780.01,2268661.01,422.118896484
537780.01,2268761.01,421.542358398
537780.01,2268861.01,421.72277832
537780.01,2268961.01,428.437652588
537780.01,2269061.01,428.437652588
537780.01,2269161.01,417.031921387
537780.01,2269261.01,414.86038208
537780.01,2269361.01,414.788574219
537780.01,2269461.01,415.325805664
537780.01,2269561.01,414.960723877
537780.01,2269661.01,429.783477783
537780.01,2269761.01,429.20135498
537780.01,2269861.01,427.374328613
537780.01,2269961.01,424.692474365
537780.01,2270061.01,424.396728516
537780.01,2270161.01,425.403320313
537780.01,2270261.01,426.459716797
537780.01,2270361.01,426.598449707
537780.01,2270461.01,427.74432373
537780.01,2270561.01,430.29800415
537780.01,2270661.01,432.377685547
537780.01,2270761.01,437.608093262
537780.01,2270861.01,442.684539795
537780.01,2270961.01,446.440490723
537780.01,2271061.01,446.442749023
537780.01,2271161.01,441.347961426
537780.01,2271261.01,446.670196533
537780.01,2271361.01,448.739044189
537780.01,2271461.01,448.252380371
537780.01,2271561.01,-9999
537780.01,2271661.01,-9999
537780.01,2271761.01,-9999
537780.01,2271861.01,-9999
537780.01,2271961.01,-9999
537880.01,2262461.01,-9999
537880.01,2262561.01,398.885620117
537880.01,2262661.01,398.24887085
537880.01,2262761.01,398.886474609
537880.01,2262861.01,399.651428223
537880.01,2262961.01,398.143890381
537880.01,2263061.01,398.21762085
537880.01,2263161.01,396.979095459
537880.01,2263261.01,394.22857666
537880.01,2263361.01,393.604187012
537880.01,2263461.01,390.319671631
537880.01,2263561.01,389.269989014
537880.01,2263661.01,389.252105713
537880.01,2263761.01,388.457458496
537880.01,2263861.01,385.150726318
537880.01,2263961.01,385.436035156
537880.01,2264061.01,384.978607178
537880.01,2264161.01,383.54498291
537880.01,2264261.01,381.881500244
537880.01,2264361.01,382.699188232
537880.01,2264461.01,382.160247803
537880.01,2264561.01,381.188110352
537880.01,2264661.01,379.862854004
537880.01,2264761.01,375.316497803
537880.01,2264861.01,372.532562256
537880.01,2264961.01,371.854980469
537880.01,2265061.01,369.411895752
537880.01,2265161.01,367.396820068
537880.01,2265261.01,368.682830811
537880.01,2265361.01,367.807952881
537880.01,2265461.01,364.718017578
537880.01,2265561.01,363.118255615
537880.01,2265661.01,361.998840332
537880.01,2265761.01,361.798400879
537880.01,2265861.01,361.551239014
537880.01,2265961.01,359.339752197
537880.01,2266061.01,360.217834473
537880.01,2266161.01,363.297515869
537880.01,2266261.01,367.291137695
537880.01,2266361.01,370.57232666
537880.01,2266461.01,373.608093262
537880.01,2266561.01,388.00491333
537880.01,2266661.01,389.175933838
537880.01,2266761.01,391.632965088
537880.01,2266861.01,392.820709229
537880.01,2266961.01,393.307800293
537880.01,2267061.01,392.509399414
537880.01,2267161.01,394.867248535
537880.01,2267261.01,398.749542236
537880.01,2267361.01,404.141235352
537880.01,2267461.01,407.31072998
537880.01,2267561.01,412.684753418
537880.01,2267661.01,417.216247559
537880.01,2267761.01,419.100769043
537880.01,2267861.01,434.930877686
537880.01,2267961.01,433.503601074
537880.01,2268061.01,428.059143066
537880.01,2268161.01,428.331695557
537880.01,2268261.01,422.838745117
537880.01,2268361.01,423.166107178
537880.01,2268461.01,426.320617676
537880.01,2268561.01,425.945129395
537880.01,2268661.01,421.660888672
537880.01,2268761.01,421.583770752
537880.01,2268861.01,421.583770752
537880.01,2268961.01,428.437652588
537880.01,2269061.01,428.437652588
537880.01,2269161.01,427.30557251
537880.01,2269261.01,419.102325439
537880.01,2269361.01,417.378662109
537880.01,2269461.01,416.951477051
537880.01,2269561.01,431.812316895
537880.01,2269661.01,430.552856445
537880.01,2269761.01,431.460601807
537880.01,2269861.01,432.675140381
537880.01,2269961.01,425.04977417
537880.01,2270061.01,433.470123291
537880.01,2270161.01,426.454467773
537880.01,2270261.01,427.440032959
537880.01,2270361.01,427.018249512
537880.01,2270461.01,430.318054199
537880.01,2270561.01,432.926147461
537880.01,2270661.01,437.40032959
537880.01,2270761.01,441.819793701
537880.01,2270861.01,446.614135742
537880.01,2270961.01,449.521728516
537880.01,2271061.01,444.165557861
537880.01,2271161.01,442.514373779
537880.01,2271261.01,445.390106201
537880.01,2271361.01,447.320251465
537880.01,2271461.01,-9999
537880.01,2271561.01,-9999
537880.01,2271661.01,-9999
537880.01,2271761.01,-9999
537880.01,2271861.01,-9999
537980.01,2262561.01,394.434661865
537980.01,2262661.01,392.407409668
537980.01,2262761.01,395.933990479
537980.01,2262861.01,399.256103516
537980.01,2262961.01,397.787231445
537980.01,2263061.01,398.546722412
537980.01,2263161.01,399.524414063
537980.01,2263261.01,398.756103516
537980.01,2263361.01,397.317077637
537980.01,2263461.01,393.906005859
537980.01,2263561.01,391.366424561
537980.01,2263661.01,390.77142334
537980.01,2263761.01,388.536499023
537980.01,2263861.01,386.339660645
537980.01,2263961.01,387.071411133
537980.01,2264061.01,387.14163208
537980.01,2264161.01,386.350280762
537980.01,2264261.01,386.286743164
537980.01,2264361.01,386.667999268
537980.01,2264461.01,386.137756348
537980.01,2264561.01,386.28326416
537980.01,2264661.01,382.999694824
537980.01,2264761.01,378.638977051
537980.01,2264861.01,376.166107178
537980.01,2264961.01,376.557006836
537980.01,2265061.01,373.971588135
537980.01,2265161.01,371.41015625
537980.01,2265261.01,371.167022705
537980.01,2265361.01,370.671356201
537980.01,2265461.01,366.746246338
537980.01,2265561.01,364.994720459
537980.01,2265661.01,366.53036499
537980.01,2265761.01,365.578277588
537980.01,2265861.01,364.836242676
537980.01,2265961.01,363.248901367
537980.01,2266061.01,365.723388672
537980.01,2266161.01,367.571380615
537980.01,2266261.01,369.459869385
537980.01,2266361.01,371.638153076
537980.01,2266461.01,388.276916504
537980.01,2266561.01,387.928283691
537980.01,2266661.01,389.027587891
537980.01,2266761.01,392.077423096
537980.01,2266861.01,393.453430176
537980.01,2266961.01,395.721618652
537980.01,2267061.01,396.609954834
537980.01,2267161.01,397.721466064
537980.01,2267261.01,400.346588135
537980.01,2267361.01,403.921905518
537980.01,2267461.01,407.801940918
537980.01,2267561.01,413.657623291
537980.01,2267661.01,418.045715332
537980.01,2267761.01,419.177856445
537980.01,2267861.01,436.25994873
537980.01,2267961.01,434.099060059
537980.01,2268061.01,430.027252197
537980.01,2268161.01,426.172241211
537980.01,2268261.01,424.134155273
537980.01,2268361.01,427.112243652
537980.01,2268461.01,429.422119141
537980.01,2268561.01,427.386138916
537980.01,2268661.01,421.583770752
537980.01,2268761.01,421.583770752
537980.01,2268861.01,428.437652588
537980.01,2268961.01,428.437652588
537980.01,2269061.01,429.751617432
537980.01,2269161.01,429.334472656
537980.01,2269261.01,421.533538818
537980.01,2269361.01,419.778106689
537980.01,2269461.01,418.195373535
537980.01,2269561.01,432.492553711
537980.01,2269661.01,433.954742432
537980.01,2269761.01,432.813903809
537980.01,2269861.01,427.534362793
537980.01,2269961.01,434.396606445
537980.01,2270061.01,434.396606445
537980.01,2270161.01,432.828277588
537980.01,2270261.01,428.231567383
537980.01,2270361.01,430.823242188
537980.01,2270461.01,433.788604736
537980.01,2270561.01,436.558685303
537980.01,2270661.01,440.931793213
537980.01,2270761.01,444.184875488
537980.01,2270861.01,446.208221436
537980.01,2270961.01,446.008392334
537980.01,2271061.01,437.292755127
537980.01,2271161.01,441.543701172
537980.01,2271261.01,443.84753418
537980.01,2271361.01,-9999
537980.01,2271461.01,-9999
537980.01,2271561.01,-9999
537980.01,2271661.01,-9999
537980.01,2271761.01,-9999
537980.01,2271861.01,-9999
538080.01,2262661.01,393.262512207
538080.01,2262761.01,395.056640625
538080.01,2262861.01,395.821990967
538080.01,2262961.01,395.821990967
538080.01,2263061.01,396.958404541
538080.01,2263161.01,397.992645264
538080.01,2263261.01,398.922607422
538080.01,2263361.01,398.831573486
538080.01,2263461.01,399.525970459
538080.01,2263561.01,396.482574463
538080.01,2263661.01,395.523742676
538080.01,2263761.01,392.588653564
538080.01,2263861.01,390.488647461
538080.01,2263961.01,390.351593018
538080.01,2264061.01,389.362030029
538080.01,2264161.01,388.629974365
538080.01,2264261.01,388.764282227
538080.01,2264361.01,388.093933105
538080.01,2264461.01,387.96005249
538080.01,2264561.01,387.695953369
538080.01,2264661.01,384.78024292
538080.01,2264761.01,382.471374512
538080.01,2264861.01,382.520141602
538080.01,2264961.01,381.292755127
538080.01,2265061.01,379.218322754
538080.01,2265161.01,376.496337891
538080.01,2265261.01,376.073364258
538080.01,2265361.01,374.194458008
538080.01,2265461.01,368.471160889
538080.01,2265561.01,367.172973633
538080.01,2265661.01,367.125946045
538080.01,2265761.01,367.608520508
538080.01,2265861.01,367.165008545
538080.01,2265961.01,365.123535156
538080.01,2266061.01,368.065979004
538080.01,2266161.01,370.333007813
538080.01,2266261.01,370.458618164
538080.01,2266361.01,389.764099121
538080.01,2266461.01,388.363525391
538080.01,2266561.01,388.46697998
538080.01,2266661.01,392.033996582
538080.01,2266761.01,393.689056396
538080.01,2266861.01,397.364990234
538080.01,2266961.01,396.244232178
538080.01,2267061.01,396.75793457
538080.01,2267161.01,398.32800293
538080.01,2267261.01,401.494293213
538080.01,2267361.01,407.180206299
538080.01,2267461.01,411.146270752
538080.01,2267561.01,414.949432373
538080.01,2267661.01,417.758361816
538080.01,2267761.01,440.086639404
538080.01,2267861.01,438.756591797
538080.01,2267961.01,438.177429199
538080.01,2268061.01,441.593536377
538080.01,2268161.01,423.217468262
538080.01,2268261.01,422.249938965
538080.01,2268361.01,432.83895874
538080.01,2268461.01,428.936126709
538080.01,2268561.01,422.558776855
538080.01,2268661.01,421.583770752
538080.01,2268761.01,422.047576904
538080.01,2268861.01,427.343139648
538080.01,2268961.01,428.734985352
538080.01,2269061.01,431.583618164
538080.01,2269161.01,432.142669678
538080.01,2269261.01,424.128204346
538080.01,2269361.01,421.697357178
538080.01,2269461.01,425.948028564
538080.01,2269561.01,433.756561279
538080.01,2269661.01,434.519378662
538080.01,2269761.01,434.151641846
538080.01,2269861.01,428.762420654
538080.01,2269961.01,434.396606445
538080.01,2270061.01,428.114105225
538080.01,2270161.01,432.758270264
538080.01,2270261.01,432.995727539
538080.01,2270361.01,434.972015381
538080.01,2270461.01,436.213928223
538080.01,2270561.01,439.750823975
538080.01,2270661.01,442.786529541
538080.01,2270761.01,444.1640625
538080.01,2270861.01,446.085906982
538080.01,2270961.01,445.933044434
538080.01,2271061.01,435.118713379
538080.01,2271161.01,438.501434326
538080.01,2271261.01,-9999
538080.01,2271361.01,-9999
538080.01,2271461.01,-9999
538080.01,2271561.01,-9999
538080.01,2271661.01,-9999
538080.01,2271761.01,-9999
538180.01,2262661.01,-9999
538180.01,2262761.01,393.262512207
538180.01,2262861.01,395.895141602
538180.01,2262961.01,410.903167725
538180.01,2263061.01,396.460205078
538180.01,2263161.01,396.99911499
538180.01,2263261.01,397.98324585
538180.01,2263361.01,397.771118164
538180.01,2263461.01,398.333648682
538180.01,2263561.01,398.21572876
538180.01,2263661.01,399.79977417
538180.01,2263761.01,396.203155518
538180.01,2263861.01,394.729766846
538180.01,2263961.01,394.464904785
538180.01,2264061.01,392.96270752
538180.01,2264161.01,392.229370117
538180.01,2264261.01,392.566802979
538180.01,2264361.01,391.495697021
538180.01,2264461.01,390.594238281
538180.01,2264561.01,390.022705078
538180.01,2264661.01,386.922271729
538180.01,2264761.01,385.147888184
538180.01,2264861.01,385.144226074
538180.01,2264961.01,383.872680664
538180.01,2265061.01,381.607971191
538180.01,2265161.01,381.9793396
538180.01,2265261.01,380.319824219
538180.01,2265361.01,376.913330078
538180.01,2265461.01,371.490783691
538180.01,2265561.01,370.039672852
538180.01,2265661.01,369.218139648
538180.01,2265761.01,369.115966797
538180.01,2265861.01,369.86050415
538180.01,2265961.01,369.102264404
538180.01,2266061.01,369.083068848
538180.01,2266161.01,370.040222168
538180.01,2266261.01,371.430938721
538180.01,2266361.01,390.850921631
538180.01,2266461.01,388.207763672
538180.01,2266561.01,388.418945313
538180.01,2266661.01,391.29876709
538180.01,2266761.01,392.523010254
538180.01,2266861.01,395.561035156
538180.01,2266961.01,396.37310791
538180.01,2267061.01,397.74609375
538180.01,2267161.01,400.38772583
538180.01,2267261.01,404.172393799
538180.01,2267361.01,408.622161865
538180.01,2267461.01,412.054351807
538180.01,2267561.01,414.626342773
538180.01,2267661.01,415.768371582
538180.01,2267761.01,441.451965332
538180.01,2267861.01,442.491363525
538180.01,2267961.01,440.901306152
538180.01,2268061.01,442.048156738
538180.01,2268161.01,419.047943115
538180.01,2268261.01,420.438598633
538180.01,2268361.01,423.255279541
538180.01,2268461.01,422.498596191
538180.01,2268561.01,419.545715332
538180.01,2268661.01,420.611206055
538180.01,2268761.01,422.325012207
538180.01,2268861.01,422.809051514
538180.01,2268961.01,425.15411377
538180.01,2269061.01,431.498046875
538180.01,2269161.01,429.8487854
538180.01,2269261.01,425.299041748
538180.01,2269361.01,423.344482422
538180.01,2269461.01,433.13885498
538180.01,2269561.01,433.001800537
538180.01,2269661.01,433.61227417
538180.01,2269761.01,434.478942871
538180.01,2269861.01,434.396606445
538180.01,2269961.01,429.590087891
538180.01,2270061.01,429.590087891
538180.01,2270161.01,433.195007324
538180.01,2270261.01,431.970977783
538180.01,2270361.01,434.787475586
538180.01,2270461.01,438.740844727
538180.01,2270561.01,442.262695313
538180.01,2270661.01,444.800567627
538180.01,2270761.01,446.402008057
538180.01,2270861.01,450.797363281
538180.01,2270961.01,447.440765381
538180.01,2271061.01,432.412506104
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,396.835205078
538280.01,2262861.01,409.397369385
538280.01,2262961.01,411.624603271
538280.01,2263061.01,413.614440918
538280.01,2263161.01,413.614440918
538280.01,2263261.01,413.614440918
538280.01,2263361.01,397.871795654
538280.01,2263461.01,397.038635254
538280.01,2263561.01,396.360839844
538280.01,2263661.01,397.024902344
538280.01,2263761.01,397.265869141
538280.01,2263861.01,396.847320557
538280.01,2263961.01,396.361724854
538280.01,2264061.01,396.252105713
538280.01,2264161.01,395.017181396
538280.01,2264261.01,396.034851074
538280.01,2264361.01,395.368560791
538280.01,2264461.01,393.868286133
538280.01,2264561.01,393.288574219
538280.01,2264661.01,390.453826904
538280.01,2264761.01,388.155792236
538280.01,2264861.01,388.081176758
538280.01,2264961.01,386.331573486
538280.01,2265061.01,383.99331665
538280.01,2265161.01,383.86605835
538280.01,2265261.01,382.460205078
538280.01,2265361.01,378.541473389
538280.01,2265461.01,374.976531982
538280.01,2265561.01,373.319671631
538280.01,2265661.01,373.520568848
538280.01,2265761.01,374.002838135
538280.01,2265861.01,373.9190979
538280.01,2265961.01,372.355407715
538280.01,2266061.01,370.96987915
538280.01,2266161.01,371.276153564
538280.01,2266261.01,371.94128418
538280.01,2266361.01,393.829864502
538280.01,2266461.01,391.359039307
538280.01,2266561.01,389.540802002
538280.01,2266661.01,390.70223999
538280.01,2266761.01,392.76171875
538280.01,2266861.01,398.808990479
538280.01,2266961.01,399.202850342
538280.01,2267061.01,399.127655029
538280.01,2267161.01,402.338012695
538280.01,2267261.01,406.681396484
538280.01,2267361.01,410.062805176
538280.01,2267461.01,414.45123291
538280.01,2267561.01,416.606079102
538280.01,2267661.01,417.600921631
538280.01,2267761.01,441.409973145
538280.01,2267861.01,443.264160156
538280.01,2267961.01,441.551757813
538280.01,2268061.01,442.048156738
538280.01,2268161.01,417.765899658
538280.01,2268261.01,420.415557861
538280.01,2268361.01,423.090545654
538280.01,2268461.01,421.79019165
538280.01,2268561.01,421.412078857
538280.01,2268661.01,422.357971191
538280.01,2268761.01,423.147735596
538280.01,2268861.01,424.317718506
538280.01,2268961.01,426.729370117
538280.01,2269061.01,431.509399414
538280.01,2269161.01,429.317016602
538280.01,2269261.01,427.289672852
538280.01,2269361.01,424.789733887
538280.01,2269461.01,434.056427002
538280.01,2269561.01,433.476287842
538280.01,2269661.01,433.661590576
538280.01,2269761.01,434.396606445
538280.01,2269861.01,434.396606445
538280.01,2269961.01,429.590087891
538280.01,2270061.01,429.328369141
538280.01,2270161.01,429.359161377
538280.01,2270261.01,431.480285645
538280.01,2270361.01,434.367950439
538280.01,2270461.01,439.758361816
538280.01,2270561.01,442.84387207
538280.01,2270661.01,445.398895264
538280.01,2270761.01,448.217285156
538280.01,2270861.01,451.160736084
538280.01,2270961.01,452.007873535
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,408.666229248
538380.01,2262961.01,409.592529297
538380.01,2263061.01,411.730133057
538380.01,2263161.01,413.614440918
538380.01,2263261.01,413.614440918
538380.01,2263361.01,413.614440918
538380.01,2263461.01,398.451171875
538380.01,2263561.01,396.337219238
538380.01,2263661.01,395.874969482
538380.01,2263761.01,395.874969482
538380.01,2263861.01,395.874969482
538380.01,2263961.01,395.99407959
538380.01,2264061.01,398.216644287
538380.01,2264161.01,400.206268311
538380.01,2264261.01,398.275543213
538380.01,2264361.01,396.541687012
538380.01,2264461.01,395.565429688
538380.01,2264561.01,394.187194824
538380.01,2264661.01,392.131530762
538380.01,2264761.01,390.340942383
538380.01,2264861.01,390.133605957
538380.01,2264961.01,389.367706299
538380.01,2265061.01,386.984375
538380.01,2265161.01,385.789825439
538380.01,2265261.01,382.791534424
538380.01,2265361.01,377.422515869
538380.01,2265461.01,375.957641602
538380.01,2265561.01,375.166473389
538380.01,2265661.01,375.120269775
538380.01,2265761.01,375.744781494
538380.01,2265861.01,376.533935547
538380.01,2265961.01,375.71987915
538380.01,2266061.01,375.496734619
538380.01,2266161.01,372.793823242
538380.01,2266261.01,397.211151123
538380.01,2266361.01,398.059631348
538380.01,2266461.01,398.498474121
538380.01,2266561.01,397.764129639
538380.01,2266661.01,398.237060547
538380.01,2266761.01,400.232757568
538380.01,2266861.01,400.61706543
538380.01,2266961.01,399.250793457
538380.01,2267061.01,400.060913086
538380.01,2267161.01,402.986419678
538380.01,2267261.01,409.381072998
538380.01,2267361.01,411.2840271
538380.01,2267461.01,415.29019165
538380.01,2267561.01,416.998046875
538380.01,2267661.01,428.30368042
538380.01,2267761.01,439.39932251
538380.01,2267861.01,441.261749268
538380.01,2267961.01,442.357788086
538380.01,2268061.01,442.048156738
538380.01,2268161.01,417.102874756
538380.01,2268261.01,419.699584961
538380.01,2268361.01,421.675476074
538380.01,2268461.01,422.516326904
538380.01,2268561.01,422.656707764
538380.01,2268661.01,422.534973145
538380.01,2268761.01,423.680267334
538380.01,2268861.01,426.030731201
538380.01,2268961.01,429.344085693
538380.01,2269061.01,431.640411377
538380.01,2269161.01,428.193634033
538380.01,2269261.01,426.723114014
538380.01,2269361.01,433.849395752
538380.01,2269461.01,434.738952637
538380.01,2269561.01,434.436523438
538380.01,2269661.01,433.930084229
538380.01,2269761.01,434.156982422
538380.01,2269861.01,428.194458008
538380.01,2269961.01,429.351409912
538380.01,2270061.01,430.886993408
538380.01,2270161.01,431.449249268
538380.01,2270261.01,433.729156494
538380.01,2270361.01,437.698272705
538380.01,2270461.01,439.55456543
538380.01,2270561.01,441.714080811
538380.01,2270661.01,444.224761963
538380.01,2270761.01,446.786834717
538380.01,2270861.01,449.034698486
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,410.782775879
538480.01,2263061.01,410.594818115
538480.01,2263161.01,411.637695313
538480.01,2263261.01,412.061096191
538480.01,2263361.01,413.488342285
538480.01,2263461.01,413.614440918
538480.01,2263561.01,413.614440918
538480.01,2263661.01,413.50189209
538480.01,2263761.01,395.874969482
538480.01,2263861.01,412.443908691
538480.01,2263961.01,395.874969482
538480.01,2264061.01,405.009521484
538480.01,2264161.01,402.603057861
538480.01,2264261.01,400.489379883
538480.01,2264361.01,398.344177246
538480.01,2264461.01,397.023834229
538480.01,2264561.01,394.625335693
538480.01,2264661.01,392.931304932
538480.01,2264761.01,392.263671875
538480.01,2264861.01,391.493103027
538480.01,2264961.01,390.184448242
538480.01,2265061.01,388.824523926
538480.01,2265161.01,387.423828125
538480.01,2265261.01,382.176757813
538480.01,2265361.01,378.622192383
538480.01,2265461.01,378.283447266
538480.01,2265561.01,377.647460938
538480.01,2265661.01,377.3934021
538480.01,2265761.01,377.826171875
538480.01,2265861.01,378.262023926
538480.01,2265961.01,377.693908691
538480.01,2266061.01,377.080322266
538480.01,2266161.01,374.93963623
538480.01,2266261.01,398.782196045
538480.01,2266361.01,399.980010986
538480.01,2266461.01,400.991241455
538480.01,2266561.01,401.291656494
538480.01,2266661.01,403.048278809
538480.01,2266761.01,406.834655762
538480.01,2266861.01,403.321411133
538480.01,2266961.01,401.832336426
538480.01,2267061.01,404.432006836
538480.01,2267161.01,407.679473877
538480.01,2267261.01,411.019683838
538480.01,2267361.01,413.752288818
538480.01,2267461.01,416.490783691
538480.01,2267561.01,416.446258545
538480.01,2267661.01,438.181976318
538480.01,2267761.01,438.419799805
538480.01,2267861.01,440.779724121
538480.01,2267961.01,442.048156738
538480.01,2268061.01,423.797058105
538480.01,2268161.01,416.585754395
538480.01,2268261.01,417.814941406
538480.01,2268361.01,419.530212402
538480.01,2268461.01,421.166931152
538480.01,2268561.01,422.196044922
538480.01,2268661.01,423.136535645
538480.01,2268761.01,424.190643311
538480.01,2268861.01,425.407165527
538480.01,2268961.01,428.85824585
538480.01,2269061.01,430.527496338
