"X","Y","H40_Batho (Depth)"
536980.01,2262261.01,790.284118652
536980.01,2262361.01,789.97253418
536980.01,2262461.01,786.776855469
536980.01,2262561.01,783.488342285
536980.01,2262661.01,781.222412109
536980.01,2262761.01,775.41784668
536980.01,2262861.01,765.657287598
536980.01,2262961.01,763.910522461
536980.01,2263061.01,763.311767578
536980.01,2263161.01,762.878479004
536980.01,2263261.01,763.810241699
536980.01,2263361.01,763.241149902
536980.01,2263461.01,761.24798584
536980.01,2263561.01,759.824584961
536980.01,2263661.01,755.998596191
536980.01,2263761.01,752.485961914
536980.01,2263861.01,751.859069824
536980.01,2263961.01,750.321960449
536980.01,2264061.01,749.203308105
536980.01,2264161.01,747.996276855
536980.01,2264261.01,746.994934082
536980.01,2264361.01,744.566650391
536980.01,2264461.01,742.842407227
536980.01,2264561.01,742.455322266
536980.01,2264661.01,739.496582031
536980.01,2264761.01,735.87713623
536980.01,2264861.01,733.677368164
536980.01,2264961.01,729.596252441
536980.01,2265061.01,724.742858887
536980.01,2265161.01,723.08416748
536980.01,2265261.01,719.52166748
536980.01,2265361.01,715.135375977
536980.01,2265461.01,713.14654541
536980.01,2265561.01,710.812316895
536980.01,2265661.01,710.82220459
536980.01,2265761.01,710.893493652
536980.01,2265861.01,711.809509277
536980.01,2265961.01,711.935668945
536980.01,2266061.01,713.389953613
536980.01,2266161.01,714.151184082
536980.01,2266261.01,716.619445801
536980.01,2266361.01,719.810546875
536980.01,2266461.01,722.29675293
536980.01,2266561.01,726.159118652
536980.01,2266661.01,729.190124512
536980.01,2266761.01,732.881958008
536980.01,2266861.01,744.557922363
536980.01,2266961.01,760.895812988
536980.01,2267061.01,774.998046875
536980.01,2267161.01,798.222961426
536980.01,2267261.01,804.766113281
536980.01,2267361.01,808.560180664
536980.01,2267461.01,814.707458496
536980.01,2267561.01,790.327392578
536980.01,2267661.01,819.330505371
536980.01,2267761.01,813.649658203
536980.01,2267861.01,809.977478027
536980.01,2267961.01,811.183105469
536980.01,2268061.01,810.927062988
536980.01,2268161.01,811.255615234
536980.01,2268261.01,813.515686035
536980.01,2268361.01,813.639892578
536980.01,2268461.01,810.453186035
536980.01,2268561.01,809.294128418
536980.01,2268661.01,809.075256348
536980.01,2268761.01,813.012329102
536980.01,2268861.01,814.796875
536980.01,2268961.01,814.482055664
536980.01,2269061.01,814.459289551
536980.01,2269161.01,815.260925293
536980.01,2269261.01,815.260925293
536980.01,2269361.01,813.96307373
536980.01,2269461.01,811.155761719
536980.01,2269561.01,807.87701416
536980.01,2269661.01,805.208740234
536980.01,2269761.01,804.095214844
536980.01,2269861.01,804.670288086
536980.01,2269961.01,804.247497559
536980.01,2270061.01,806.020263672
536980.01,2270161.01,807.205566406
536980.01,2270261.01,807.118896484
536980.01,2270361.01,808.675415039
536980.01,2270461.01,810.173278809
536980.01,2270561.01,814.06237793
536980.01,2270661.01,819.908630371
536980.01,2270761.01,823.456542969
536980.01,2270861.01,825.367736816
536980.01,2270961.01,825.994567871
536980.01,2271061.01,830.290588379
536980.01,2271161.01,833.750854492
536980.01,2271261.01,835.965942383
536980.01,2271361.01,835.506103516
536980.01,2271461.01,824.948425293
536980.01,2271561.01,821.784851074
536980.01,2271661.01,821.890319824
536980.01,2271761.01,822.75970459
536980.01,2271861.01,822.75970459
536980.01,2271961.01,833.766479492
536980.01,2272061.01,836.900268555
536980.01,2272161.01,837.26385498
536980.01,2272261.01,837.073059082
536980.01,2272361.01,838.303283691
536980.01,2272461.01,838.887573242
536980.01,2272561.01,-9999
537080.01,2261961.01,-9999
537080.01,2262061.01,790.926818848
537080.01,2262161.01,792.772155762
537080.01,2262261.01,793.929504395
537080.01,2262361.01,791.951721191
537080.01,2262461.01,788.119750977
537080.01,2262561.01,785.001464844
537080.01,2262661.01,779.116455078
537080.01,2262761.01,772.016113281
537080.01,2262861.01,766.41619873
537080.01,2262961.01,766.247924805
537080.01,2263061.01,766.84588623
537080.01,2263161.01,766.380371094
537080.01,2263261.01,767.908081055
537080.01,2263361.01,765.948547363
537080.01,2263461.01,763.148864746
537080.01,2263561.01,761.724121094
537080.01,2263661.01,758.956970215
537080.01,2263761.01,756.309631348
537080.01,2263861.01,755.820068359
537080.01,2263961.01,753.487365723
537080.01,2264061.01,751.576843262
537080.01,2264161.01,750.480224609
537080.01,2264261.01,747.78137207
537080.01,2264361.01,745.543579102
537080.01,2264461.01,744.454772949
537080.01,2264561.01,744.35168457
537080.01,2264661.01,741.770080566
537080.01,2264761.01,737.930480957
537080.01,2264861.01,735.38104248
537080.01,2264961.01,731.31237793
537080.01,2265061.01,728.213928223
537080.01,2265161.01,727.557983398
537080.01,2265261.01,720.311889648
537080.01,2265361.01,717.203125
537080.01,2265461.01,712.974731445
537080.01,2265561.01,710.96661377
537080.01,2265661.01,710.901489258
537080.01,2265761.01,710.901489258
537080.01,2265861.01,711.315551758
537080.01,2265961.01,711.844055176
537080.01,2266061.01,738.452758789
537080.01,2266161.01,730.32800293
537080.01,2266261.01,738.903076172
537080.01,2266361.01,745.881103516
537080.01,2266461.01,745.747558594
537080.01,2266561.01,750.592285156
537080.01,2266661.01,731.985656738
537080.01,2266761.01,744.557922363
537080.01,2266861.01,744.848205566
537080.01,2266961.01,760.895812988
537080.01,2267061.01,794.941223145
537080.01,2267161.01,793.020080566
537080.01,2267261.01,781.524291992
537080.01,2267361.01,798.694885254
537080.01,2267461.01,801.341491699
537080.01,2267561.01,796.932983398
537080.01,2267661.01,795.79107666
537080.01,2267761.01,812.078369141
537080.01,2267861.01,809.011474609
537080.01,2267961.01,810.996826172
537080.01,2268061.01,812.122619629
537080.01,2268161.01,813.179992676
537080.01,2268261.01,814.036560059
537080.01,2268361.01,813.794128418
537080.01,2268461.01,809.569763184
537080.01,2268561.01,808.714782715
537080.01,2268661.01,809.639343262
537080.01,2268761.01,814.439880371
537080.01,2268861.01,815.453857422
537080.01,2268961.01,815.723205566
537080.01,2269061.01,814.827453613
537080.01,2269161.01,815.590148926
537080.01,2269261.01,815.260925293
537080.01,2269361.01,815.026123047
537080.01,2269461.01,806.003601074
537080.01,2269561.01,809.89251709
537080.01,2269661.01,803.069702148
537080.01,2269761.01,802.956115723
537080.01,2269861.01,802.501342773
537080.01,2269961.01,803.338378906
537080.01,2270061.01,806.470703125
537080.01,2270161.01,808.196472168
537080.01,2270261.01,809.831481934
537080.01,2270361.01,812.626525879
537080.01,2270461.01,816.313781738
537080.01,2270561.01,819.355773926
537080.01,2270661.01,822.547058105
537080.01,2270761.01,825.502563477
537080.01,2270861.01,827.173522949
537080.01,2270961.01,827.059509277
537080.01,2271061.01,832.223083496
537080.01,2271161.01,835.757019043
537080.01,2271261.01,841.919067383
537080.01,2271361.01,843.081848145
537080.01,2271461.01,842.303894043
537080.01,2271561.01,842.303894043
537080.01,2271661.01,821.784851074
537080.01,2271761.01,839.621826172
537080.01,2271861.01,839.621826172
537080.01,2271961.01,838.502685547
537080.01,2272061.01,836.289672852
537080.01,2272161.01,836.429260254
537080.01,2272261.01,837.131896973
537080.01,2272361.01,-9999
537080.01,2272461.01,-9999
537180.01,2262061.01,792.067199707
537180.01,2262161.01,793.162109375
537180.01,2262261.01,794.67956543
537180.01,2262361.01,793.771850586
537180.01,2262461.01,789.098083496
537180.01,2262561.01,786.143859863
537180.01,2262661.01,779.721252441
537180.01,2262761.01,774.664306641
537180.01,2262861.01,775.143127441
537180.01,2262961.01,774.430297852
537180.01,2263061.01,773.346313477
537180.01,2263161.01,771.10168457
537180.01,2263261.01,770.42767334
537180.01,2263361.01,767.964355469
537180.01,2263461.01,765.018859863
537180.01,2263561.01,763.702270508
537180.01,2263661.01,762.874633789
537180.01,2263761.01,760.910766602
537180.01,2263861.01,759.860839844
537180.01,2263961.01,756.479064941
537180.01,2264061.01,753.353942871
537180.01,2264161.01,751.616027832
537180.01,2264261.01,748.683410645
537180.01,2264361.01,746.837585449
537180.01,2264461.01,746.557373047
537180.01,2264561.01,745.22668457
537180.01,2264661.01,742.899719238
537180.01,2264761.01,741.548156738
537180.01,2264861.01,738.039489746
537180.01,2264961.01,730.18737793
537180.01,2265061.01,721.473205566
537180.01,2265161.01,719.069885254
537180.01,2265261.01,713.704650879
537180.01,2265361.01,710.901489258
537180.01,2265461.01,710.901489258
537180.01,2265561.01,710.901489258
537180.01,2265661.01,735.101257324
537180.01,2265761.01,744.815185547
537180.01,2265861.01,745.647277832
537180.01,2265961.01,745.882324219
537180.01,2266061.01,745.882324219
537180.01,2266161.01,745.882324219
537180.01,2266261.01,745.882324219
537180.01,2266361.01,745.000671387
537180.01,2266461.01,745.084411621
537180.01,2266561.01,742.964416504
537180.01,2266661.01,743.212036133
537180.01,2266761.01,743.684326172
537180.01,2266861.01,782.927001953
537180.01,2266961.01,782.720825195
537180.01,2267061.01,771.906799316
537180.01,2267161.01,780.118225098
537180.01,2267261.01,787.149719238
537180.01,2267361.01,791.671142578
537180.01,2267461.01,801.090087891
537180.01,2267561.01,808.427001953
537180.01,2267661.01,809.816833496
537180.01,2267761.01,810.073059082
537180.01,2267861.01,809.141723633
537180.01,2267961.01,810.170532227
537180.01,2268061.01,813.160766602
537180.01,2268161.01,815.831481934
537180.01,2268261.01,817.429992676
537180.01,2268361.01,814.996276855
537180.01,2268461.01,812.110717773
537180.01,2268561.01,809.269165039
537180.01,2268661.01,810.221618652
537180.01,2268761.01,814.650085449
537180.01,2268861.01,817.733642578
537180.01,2268961.01,819.00769043
537180.01,2269061.01,818.279602051
537180.01,2269161.01,815.867553711
537180.01,2269261.01,815.93347168
537180.01,2269361.01,815.949645996
537180.01,2269461.01,801.689880371
537180.01,2269561.01,801.1171875
537180.01,2269661.01,800.58013916
537180.01,2269761.01,801.305480957
537180.01,2269861.01,800.491333008
537180.01,2269961.01,802.10748291
537180.01,2270061.01,806.899658203
537180.01,2270161.01,810.017822266
537180.01,2270261.01,812.700073242
537180.01,2270361.01,816.898498535
537180.01,2270461.01,820.980712891
537180.01,2270561.01,823.968933105
537180.01,2270661.01,827.148376465
537180.01,2270761.01,829.859191895
537180.01,2270861.01,831.017822266
537180.01,2270961.01,829.281860352
537180.01,2271061.01,832.011169434
537180.01,2271161.01,834.809997559
537180.01,2271261.01,841.336425781
537180.01,2271361.01,843.971801758
537180.01,2271461.01,842.874450684
537180.01,2271561.01,842.337524414
537180.01,2271661.01,842.303894043
537180.01,2271761.01,842.303894043
537180.01,2271861.01,839.621826172
537180.01,2271961.01,832.748840332
537180.01,2272061.01,833.640380859
537180.01,2272161.01,835.470825195
537180.01,2272261.01,-9999
537180.01,2272361.01,-9999
537280.01,2262061.01,-9999
537280.01,2262161.01,793.694580078
537280.01,2262261.01,795.051757813
537280.01,2262361.01,795.174743652
537280.01,2262461.01,791.077758789
537280.01,2262561.01,789.391967773
537280.01,2262661.01,784.967285156
537280.01,2262761.01,780.67980957
537280.01,2262861.01,783.983032227
537280.01,2262961.01,781.264709473
537280.01,2263061.01,777.711181641
537280.01,2263161.01,776.527648926
537280.01,2263261.01,773.751647949
537280.01,2263361.01,770.496032715
537280.01,2263461.01,769.518371582
537280.01,2263561.01,766.878234863
537280.01,2263661.01,765.008422852
537280.01,2263761.01,763.60369873
537280.01,2263861.01,762.399841309
537280.01,2263961.01,758.480163574
537280.01,2264061.01,754.906982422
537280.01,2264161.01,753.596313477
537280.01,2264261.01,751.405883789
537280.01,2264361.01,748.748718262
537280.01,2264461.01,748.312194824
537280.01,2264561.01,746.512756348
537280.01,2264661.01,740.602661133
537280.01,2264761.01,734.821716309
537280.01,2264861.01,732.736450195
537280.01,2264961.01,727.373840332
537280.01,2265061.01,722.826904297
537280.01,2265161.01,717.248046875
537280.01,2265261.01,714.903320313
537280.01,2265361.01,754.559814453
537280.01,2265461.01,753.682983398
537280.01,2265561.01,749.272583008
537280.01,2265661.01,746.593383789
537280.01,2265761.01,744.301818848
537280.01,2265861.01,744.334228516
537280.01,2265961.01,745.41394043
537280.01,2266061.01,745.672485352
537280.01,2266161.01,745.72454834
537280.01,2266261.01,745.307434082
537280.01,2266361.01,743.574157715
537280.01,2266461.01,742.641540527
537280.01,2266561.01,743.956054688
537280.01,2266661.01,744.378540039
537280.01,2266761.01,744.557922363
537280.01,2266861.01,781.793212891
537280.01,2266961.01,780.185424805
537280.01,2267061.01,779.071289063
537280.01,2267161.01,783.100891113
537280.01,2267261.01,789.116821289
537280.01,2267361.01,793.836547852
537280.01,2267461.01,801.361999512
537280.01,2267561.01,805.58605957
537280.01,2267661.01,807.929260254
537280.01,2267761.01,809.618164063
537280.01,2267861.01,807.31060791
537280.01,2267961.01,808.549438477
537280.01,2268061.01,815.028198242
537280.01,2268161.01,819.087036133
537280.01,2268261.01,818.386901855
537280.01,2268361.01,816.842773438
537280.01,2268461.01,813.87121582
537280.01,2268561.01,813.265869141
537280.01,2268661.01,814.709472656
537280.01,2268761.01,817.010314941
537280.01,2268861.01,817.611938477
537280.01,2268961.01,818.688049316
537280.01,2269061.01,817.84161377
537280.01,2269161.01,815.882080078
537280.01,2269261.01,813.435668945
537280.01,2269361.01,813.283996582
537280.01,2269461.01,801.654296875
537280.01,2269561.01,801.654296875
537280.01,2269661.01,800.882202148
537280.01,2269761.01,799.811584473
537280.01,2269861.01,801.227600098
537280.01,2269961.01,802.379821777
537280.01,2270061.01,807.586669922
537280.01,2270161.01,810.09564209
537280.01,2270261.01,814.249633789
537280.01,2270361.01,818.651916504
537280.01,2270461.01,821.503295898
537280.01,2270561.01,827.615783691
537280.01,2270661.01,831.352233887
537280.01,2270761.01,834.149658203
537280.01,2270861.01,834.514404297
537280.01,2270961.01,832.63104248
537280.01,2271061.01,834.158508301
537280.01,2271161.01,836.485290527
537280.01,2271261.01,840.596069336
537280.01,2271361.01,844.01550293
537280.01,2271461.01,842.695800781
537280.01,2271561.01,841.375244141
537280.01,2271661.01,842.11541748
537280.01,2271761.01,841.971069336
537280.01,2271861.01,839.980102539
537280.01,2271961.01,832.748840332
537280.01,2272061.01,832.748840332
537280.01,2272161.01,-9999
537280.01,2272261.01,-9999
537380.01,2262161.01,-9999
537380.01,2262261.01,795.54309082
537380.01,2262361.01,795.512207031
537380.01,2262461.01,794.154785156
537380.01,2262561.01,793.807250977
537380.01,2262661.01,791.23626709
537380.01,2262761.01,788.469665527
537380.01,2262861.01,788.472717285
537380.01,2262961.01,785.30267334
537380.01,2263061.01,780.903015137
537380.01,2263161.01,779.596374512
537380.01,2263261.01,777.197143555
537380.01,2263361.01,773.834533691
537380.01,2263461.01,772.494995117
537380.01,2263561.01,769.748168945
537380.01,2263661.01,767.766967773
537380.01,2263761.01,767.174926758
537380.01,2263861.01,764.078674316
537380.01,2263961.01,759.870239258
537380.01,2264061.01,756.152648926
537380.01,2264161.01,755.107849121
537380.01,2264261.01,753.966064453
537380.01,2264361.01,751.762939453
537380.01,2264461.01,751.965942383
537380.01,2264561.01,741.335632324
537380.01,2264661.01,735.407348633
537380.01,2264761.01,731.831848145
537380.01,2264861.01,729.588989258
537380.01,2264961.01,725.691162109
537380.01,2265061.01,763.05267334
537380.01,2265161.01,760.77532959
537380.01,2265261.01,759.224365234
537380.01,2265361.01,756.330627441
537380.01,2265461.01,750.944030762
537380.01,2265561.01,746.810791016
537380.01,2265661.01,742.484313965
537380.01,2265761.01,741.047424316
537380.01,2265861.01,741.151245117
537380.01,2265961.01,744.04309082
537380.01,2266061.01,745.886962891
537380.01,2266161.01,746.085998535
537380.01,2266261.01,746.000183105
537380.01,2266361.01,745.671142578
537380.01,2266461.01,745.187011719
537380.01,2266561.01,745.923339844
537380.01,2266661.01,744.557922363
537380.01,2266761.01,744.557922363
537380.01,2266861.01,779.885864258
537380.01,2266961.01,781.793212891
537380.01,2267061.01,781.185974121
537380.01,2267161.01,784.443969727
537380.01,2267261.01,788.04864502
537380.01,2267361.01,794.664916992
537380.01,2267461.01,801.359008789
537380.01,2267561.01,804.984069824
537380.01,2267661.01,794.701416016
