"X","Y","H80_r3a (Depth)"
539280.01,2264161.01,1115.080444336
539280.01,2264261.01,1124.774291992
539280.01,2264361.01,1122.925537109
539280.01,2264461.01,1122.125
539280.01,2264561.01,1120.593994141
539280.01,2264661.01,1118.610595703
539280.01,2264761.01,1120.411376953
539280.01,2264861.01,1123.969726563
539280.01,2264961.01,1119.018432617
539280.01,2265061.01,1125.403198242
539280.01,2265161.01,1125.790527344
539280.01,2265261.01,1125.790527344
539280.01,2265361.01,1122.171630859
539280.01,2265461.01,1085.52355957
539280.01,2265561.01,1083.974365234
539280.01,2265661.01,1083.142089844
539280.01,2265761.01,1082.765991211
539280.01,2265861.01,1082.765991211
539280.01,2265961.01,1081.479980469
539280.01,2266061.01,1081.530151367
539280.01,2266161.01,1084.70300293
539280.01,2266261.01,1087.299926758
539280.01,2266361.01,1111.462402344
539280.01,2266461.01,1099.49597168
539280.01,2266561.01,1101.431518555
539280.01,2266661.01,1103.669067383
539280.01,2266761.01,1110.740478516
539280.01,2266861.01,1112.117675781
539280.01,2266961.01,1113.059692383
539280.01,2267061.01,1110.010009766
539280.01,2267161.01,1106.279296875
539280.01,2267261.01,1100.283203125
539280.01,2267361.01,1119.13269043
539280.01,2267461.01,1088.326416016
539280.01,2267561.01,1085.814208984
539280.01,2267661.01,1083.401489258
539280.01,2267761.01,1096.958740234
539280.01,2267861.01,1093.495605469
539280.01,2267961.01,1091.94519043
539280.01,2268061.01,1092.103637695
539280.01,2268161.01,1097.827026367
539280.01,2268261.01,1104.5625
539280.01,2268361.01,1113.762451172
539280.01,2268461.01,1114.072753906
539280.01,2268561.01,1113.974121094
539280.01,2268661.01,1113.042114258
539280.01,2268761.01,1112.647949219
539280.01,2268861.01,1110.603759766
539280.01,2268961.01,1109.651123047
539280.01,2269061.01,1107.915771484
539280.01,2269161.01,1105.747680664
539280.01,2269261.01,1105.31262207
539280.01,2269361.01,1105.060668945
539280.01,2269461.01,1105.644165039
539280.01,2269561.01,1109.673461914
539280.01,2269661.01,1113.383056641
539280.01,2269761.01,1119.552734375
539280.01,2269861.01,1125.125732422
539280.01,2269961.01,1127.812255859
539280.01,2270061.01,1130.129272461
539280.01,2270161.01,1133.134887695
539280.01,2270261.01,1135.640014648
539280.01,2270361.01,1135.369018555
539280.01,2270461.01,1130.346801758
539280.01,2270561.01,1126.672973633
539280.01,2270661.01,1126.282592773
539280.01,2270761.01,1126.978271484
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,1140.60925293
539380.01,2263661.01,1142.484863281
539380.01,2263761.01,1121.833862305
539380.01,2263861.01,1122.197265625
539380.01,2263961.01,1124.020263672
539380.01,2264061.01,1122.099243164
539380.01,2264161.01,1123.055175781
539380.01,2264261.01,1123.078979492
539380.01,2264361.01,1122.233642578
539380.01,2264461.01,1122.119506836
539380.01,2264561.01,1120.767089844
539380.01,2264661.01,1117.937744141
539380.01,2264761.01,1120.034912109
539380.01,2264861.01,1124.268798828
539380.01,2264961.01,1125.48449707
539380.01,2265061.01,1125.817993164
539380.01,2265161.01,1125.697875977
539380.01,2265261.01,1125.373535156
539380.01,2265361.01,1125.065307617
539380.01,2265461.01,1125.364746094
539380.01,2265561.01,1125.198730469
539380.01,2265661.01,1123.887573242
539380.01,2265761.01,1121.405883789
539380.01,2265861.01,1125.567382813
539380.01,2265961.01,1126.189575195
539380.01,2266061.01,1126.189575195
539380.01,2266161.01,1126.189575195
539380.01,2266261.01,1124.54675293
539380.01,2266361.01,1121.687744141
539380.01,2266461.01,1121.570556641
539380.01,2266561.01,1103.734375
539380.01,2266661.01,1101.612915039
539380.01,2266761.01,1102.787963867
539380.01,2266861.01,1106.982055664
539380.01,2266961.01,1107.673339844
539380.01,2267061.01,1105.909057617
539380.01,2267161.01,1102.484375
539380.01,2267261.01,1098.779663086
539380.01,2267361.01,1091.963989258
539380.01,2267461.01,1086.126831055
539380.01,2267561.01,1085.252197266
539380.01,2267661.01,1095.401367188
539380.01,2267761.01,1093.415405273
539380.01,2267861.01,1091.205932617
539380.01,2267961.01,1090.835571289
539380.01,2268061.01,1092.829101563
539380.01,2268161.01,1100.190185547
539380.01,2268261.01,1110.721679688
539380.01,2268361.01,1113.385009766
539380.01,2268461.01,1114.193725586
539380.01,2268561.01,1112.98828125
539380.01,2268661.01,1113.056152344
539380.01,2268761.01,1112.019165039
539380.01,2268861.01,1111.619384766
539380.01,2268961.01,1111.165527344
539380.01,2269061.01,1108.466796875
539380.01,2269161.01,1108.380004883
539380.01,2269261.01,1107.994995117
539380.01,2269361.01,1107.662597656
539380.01,2269461.01,1107.200561523
539380.01,2269561.01,1109.45690918
539380.01,2269661.01,1112.21496582
539380.01,2269761.01,1119.46862793
539380.01,2269861.01,1125.854980469
539380.01,2269961.01,1128.380859375
539380.01,2270061.01,1132.055786133
539380.01,2270161.01,1133.874267578
539380.01,2270261.01,1134.391845703
539380.01,2270361.01,1133.196044922
539380.01,2270461.01,1130.149414063
539380.01,2270561.01,1128.487182617
539380.01,2270661.01,1129.125488281
539380.01,2270761.01,1132.974853516
539380.01,2270861.01,1135.702514648
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,1121.078613281
539480.01,2263761.01,1121.577880859
539480.01,2263861.01,1122.293945313
539480.01,2263961.01,1120.641479492
539480.01,2264061.01,1121.412719727
539480.01,2264161.01,1122.624267578
539480.01,2264261.01,1122.887817383
539480.01,2264361.01,1122.846557617
539480.01,2264461.01,1122.119628906
539480.01,2264561.01,1121.264160156
539480.01,2264661.01,1120.822265625
539480.01,2264761.01,1123.807617188
539480.01,2264861.01,1127.096313477
539480.01,2264961.01,1127.965820313
539480.01,2265061.01,1127.339355469
539480.01,2265161.01,1128.354003906
539480.01,2265261.01,1125.393798828
539480.01,2265361.01,1125.751342773
539480.01,2265461.01,1125.507202148
539480.01,2265561.01,1123.796386719
539480.01,2265661.01,1120.944335938
539480.01,2265761.01,1120.584838867
539480.01,2265861.01,1120.868041992
539480.01,2265961.01,1123.258422852
539480.01,2266061.01,1127.082885742
539480.01,2266161.01,1126.979248047
539480.01,2266261.01,1096.567626953
539480.01,2266361.01,1122.436035156
539480.01,2266461.01,1121.057861328
539480.01,2266561.01,1117.741210938
539480.01,2266661.01,1103.507568359
539480.01,2266761.01,1105.136230469
539480.01,2266861.01,1104.158447266
539480.01,2266961.01,1103.825805664
539480.01,2267061.01,1103.141479492
539480.01,2267161.01,1099.73425293
539480.01,2267261.01,1096.504272461
539480.01,2267361.01,1093.766845703
539480.01,2267461.01,1089.439941406
539480.01,2267561.01,1084.773071289
539480.01,2267661.01,1080.401977539
539480.01,2267761.01,1082.716552734
539480.01,2267861.01,1086.411010742
539480.01,2267961.01,1089.689331055
539480.01,2268061.01,1091.827880859
539480.01,2268161.01,1100.398071289
539480.01,2268261.01,1108.56652832
539480.01,2268361.01,1110.501098633
539480.01,2268461.01,1112.100830078
539480.01,2268561.01,1111.746459961
539480.01,2268661.01,1110.799926758
539480.01,2268761.01,1111.332397461
539480.01,2268861.01,1112.751586914
539480.01,2268961.01,1113.939819336
539480.01,2269061.01,1110.009033203
539480.01,2269161.01,1111.206665039
539480.01,2269261.01,1110.931152344
539480.01,2269361.01,1111.046264648
539480.01,2269461.01,1111.588378906
539480.01,2269561.01,1112.000366211
539480.01,2269661.01,1114.368530273
539480.01,2269761.01,1121.326416016
539480.01,2269861.01,1126.634887695
539480.01,2269961.01,1129.41394043
539480.01,2270061.01,1132.050292969
539480.01,2270161.01,1132.974487305
539480.01,2270261.01,1132.688110352
539480.01,2270361.01,1132.262695313
539480.01,2270461.01,1127.677490234
539480.01,2270561.01,1126.940307617
539480.01,2270661.01,1130.116333008
539480.01,2270761.01,1134.999755859
539480.01,2270861.01,1136.999145508
539480.01,2270961.01,1137.410522461
539480.01,2271061.01,-9999
539580.01,2263761.01,1119.42175293
539580.01,2263861.01,1118.6015625
539580.01,2263961.01,1120.111816406
539580.01,2264061.01,1122.02355957
539580.01,2264161.01,1123.638549805
539580.01,2264261.01,1124.596679688
539580.01,2264361.01,1124.328979492
539580.01,2264461.01,1124.120483398
539580.01,2264561.01,1124.334838867
539580.01,2264661.01,1124.737548828
539580.01,2264761.01,1127.087646484
539580.01,2264861.01,1129.540527344
539580.01,2264961.01,1130.50390625
539580.01,2265061.01,1130.457641602
539580.01,2265161.01,1131.079833984
539580.01,2265261.01,1128.695678711
539580.01,2265361.01,1127.871826172
539580.01,2265461.01,1126.89440918
539580.01,2265561.01,1125.344726563
539580.01,2265661.01,1120.685546875
539580.01,2265761.01,1120.572509766
539580.01,2265861.01,1122.130981445
539580.01,2265961.01,1125.270019531
539580.01,2266061.01,1128.979614258
539580.01,2266161.01,1128.069702148
539580.01,2266261.01,1124.726074219
539580.01,2266361.01,1122.449707031
539580.01,2266461.01,1120.808349609
539580.01,2266561.01,1118.085327148
539580.01,2266661.01,1114.281494141
539580.01,2266761.01,1102.373657227
539580.01,2266861.01,1107.938110352
539580.01,2266961.01,1101.288574219
539580.01,2267061.01,1098.578979492
539580.01,2267161.01,1097.413330078
539580.01,2267261.01,1093.840087891
539580.01,2267361.01,1092.979370117
539580.01,2267461.01,1087.051147461
539580.01,2267561.01,1088.871337891
539580.01,2267661.01,1076.235839844
539580.01,2267761.01,1081.687744141
539580.01,2267861.01,1083.651000977
539580.01,2267961.01,1087.551147461
539580.01,2268061.01,1090.427124023
539580.01,2268161.01,1097.763916016
539580.01,2268261.01,1105.816894531
539580.01,2268361.01,1108.37097168
539580.01,2268461.01,1108.03894043
539580.01,2268561.01,1108.042480469
539580.01,2268661.01,1108.858642578
539580.01,2268761.01,1109.432006836
539580.01,2268861.01,1112.493041992
539580.01,2268961.01,1112.974487305
539580.01,2269061.01,1112.207641602
539580.01,2269161.01,1112.420654297
539580.01,2269261.01,1112.433837891
539580.01,2269361.01,1112.853027344
539580.01,2269461.01,1113.368164063
539580.01,2269561.01,1117.018432617
539580.01,2269661.01,1119.674194336
539580.01,2269761.01,1123.575317383
539580.01,2269861.01,1128.458984375
539580.01,2269961.01,1130.697021484
539580.01,2270061.01,1132.935058594
539580.01,2270161.01,1132.473876953
539580.01,2270261.01,1131.873657227
539580.01,2270361.01,1130.433105469
539580.01,2270461.01,1126.249023438
539580.01,2270561.01,1126.409790039
539580.01,2270661.01,1130.073852539
539580.01,2270761.01,1133.95703125
539580.01,2270861.01,1133.603881836
539580.01,2270961.01,-9999
539680.01,2263861.01,1115.932983398
539680.01,2263961.01,1120.57019043
539680.01,2264061.01,1125.681030273
539680.01,2264161.01,1128.629882813
539680.01,2264261.01,1129.279663086
539680.01,2264361.01,1128.13659668
539680.01,2264461.01,1128.487304688
539680.01,2264561.01,1127.248779297
539680.01,2264661.01,1128.083129883
539680.01,2264761.01,1129.542480469
539680.01,2264861.01,1132.556762695
539680.01,2264961.01,1133.143798828
539680.01,2265061.01,1134.225097656
539680.01,2265161.01,1135.095581055
539680.01,2265261.01,1132.929321289
539680.01,2265361.01,1129.533935547
539680.01,2265461.01,1128.181762695
539680.01,2265561.01,1127.049438477
539680.01,2265661.01,1123.411621094
539680.01,2265761.01,1123.274902344
539680.01,2265861.01,1123.645629883
539680.01,2265961.01,1126.14465332
539680.01,2266061.01,1128.401611328
539680.01,2266161.01,1127.750732422
539680.01,2266261.01,1118.005249023
539680.01,2266361.01,1119.947265625
539680.01,2266461.01,1117.006591797
539680.01,2266561.01,1114.630493164
539680.01,2266661.01,1111.677368164
539680.01,2266761.01,1112.255126953
539680.01,2266861.01,1097.956176758
539680.01,2266961.01,1096.489135742
539680.01,2267061.01,1096.201293945
539680.01,2267161.01,1096.319335938
539680.01,2267261.01,1092.841186523
539680.01,2267361.01,1091.337158203
539680.01,2267461.01,1089.106323242
539680.01,2267561.01,1076.521240234
539680.01,2267661.01,1073.680786133
539680.01,2267761.01,1076.099731445
539680.01,2267861.01,1079.837280273
539680.01,2267961.01,1083.164428711
539680.01,2268061.01,1094.441894531
539680.01,2268161.01,1100.209350586
539680.01,2268261.01,1104.742919922
539680.01,2268361.01,1105.509033203
539680.01,2268461.01,1105.581176758
539680.01,2268561.01,1105.395874023
539680.01,2268661.01,1106.958129883
539680.01,2268761.01,1110.491333008
539680.01,2268861.01,1111.584472656
539680.01,2268961.01,1111.598876953
539680.01,2269061.01,1112.545532227
539680.01,2269161.01,1113.692260742
539680.01,2269261.01,1113.934204102
539680.01,2269361.01,1115.462646484
539680.01,2269461.01,1116.430541992
539680.01,2269561.01,1119.382568359
539680.01,2269661.01,1122.866455078
539680.01,2269761.01,1124.710083008
539680.01,2269861.01,1127.197021484
539680.01,2269961.01,1130.857543945
539680.01,2270061.01,1133.734863281
539680.01,2270161.01,1132.178344727
539680.01,2270261.01,1129.961181641
539680.01,2270361.01,1128.805908203
539680.01,2270461.01,1127.354125977
539680.01,2270561.01,1128.796386719
539680.01,2270661.01,1129.810546875
539680.01,2270761.01,1130.442871094
539680.01,2270861.01,1131.010620117
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,1132.08972168
539780.01,2264261.01,1132.986816406
539780.01,2264361.01,1131.386352539
539780.01,2264461.01,1131.905273438
539780.01,2264561.01,1132.267578125
539780.01,2264661.01,1133.173339844
539780.01,2264761.01,1134.283325195
539780.01,2264861.01,1135.982177734
539780.01,2264961.01,1136.498168945
539780.01,2265061.01,1136.705810547
539780.01,2265161.01,1137.202880859
539780.01,2265261.01,1136.295532227
539780.01,2265361.01,1132.319580078
539780.01,2265461.01,1131.177246094
539780.01,2265561.01,1129.010864258
539780.01,2265661.01,1127.330444336
539780.01,2265761.01,1126.551757813
539780.01,2265861.01,1126.133178711
539780.01,2265961.01,1129.470214844
539780.01,2266061.01,1130.831787109
539780.01,2266161.01,1127.755493164
539780.01,2266261.01,1119.084716797
539780.01,2266361.01,1117.954345703
539780.01,2266461.01,1115.359130859
539780.01,2266561.01,1112.114257813
539780.01,2266661.01,1112.386108398
539780.01,2266761.01,1112.212890625
539780.01,2266861.01,1111.862304688
539780.01,2266961.01,1095.216918945
539780.01,2267061.01,1094.5859375
539780.01,2267161.01,1093.746582031
539780.01,2267261.01,1090.698974609
539780.01,2267361.01,1087.877441406
539780.01,2267461.01,1083.6953125
539780.01,2267561.01,1074.020507813
539780.01,2267661.01,1072.227416992
539780.01,2267761.01,1073.413208008
539780.01,2267861.01,1077.567993164
539780.01,2267961.01,1086.013061523
539780.01,2268061.01,1095.535644531
539780.01,2268161.01,1100.758789063
539780.01,2268261.01,1102.096801758
539780.01,2268361.01,1101.66418457
539780.01,2268461.01,1102.227172852
539780.01,2268561.01,1101.11706543
539780.01,2268661.01,1108.654052734
539780.01,2268761.01,1111.502807617
539780.01,2268861.01,1111.502807617
539780.01,2268961.01,1111.605102539
539780.01,2269061.01,1111.993896484
539780.01,2269161.01,1114.672241211
539780.01,2269261.01,1115.674682617
539780.01,2269361.01,1117.68371582
539780.01,2269461.01,1120.810058594
539780.01,2269561.01,1124.359130859
539780.01,2269661.01,1127.537109375
539780.01,2269761.01,1128.980224609
539780.01,2269861.01,1130.746459961
539780.01,2269961.01,1132.3125
539780.01,2270061.01,1133.331665039
539780.01,2270161.01,1132.326904297
539780.01,2270261.01,1129.840087891
539780.01,2270361.01,1128.495117188
539780.01,2270461.01,1127.481201172
539780.01,2270561.01,1128.800292969
539780.01,2270661.01,1127.391723633
539780.01,2270761.01,1125.705688477
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,1133.073486328
539880.01,2264261.01,1134.478271484
539880.01,2264361.01,1136.29675293
539880.01,2264461.01,1136.647827148
539880.01,2264561.01,1136.728393555
539880.01,2264661.01,1136.755249023
539880.01,2264761.01,1138.359130859
539880.01,2264861.01,1140.348999023
539880.01,2264961.01,1140.459960938
539880.01,2265061.01,1140.314575195
539880.01,2265161.01,1140.040649414
539880.01,2265261.01,1139.032104492
539880.01,2265361.01,1134.783691406
539880.01,2265461.01,1133.581542969
539880.01,2265561.01,1131.859985352
539880.01,2265661.01,1131.04284668
539880.01,2265761.01,1130.593017578
539880.01,2265861.01,1129.307617188
539880.01,2265961.01,1131.20690918
539880.01,2266061.01,1130.955322266
539880.01,2266161.01,1127.336791992
539880.01,2266261.01,1116.59362793
539880.01,2266361.01,1116.159301758
539880.01,2266461.01,1113.307495117
539880.01,2266561.01,1113.088989258
539880.01,2266661.01,1114.792602539
539880.01,2266761.01,1112.867919922
539880.01,2266861.01,1111.391113281
539880.01,2266961.01,1108.017822266
539880.01,2267061.01,1085.977050781
539880.01,2267161.01,1087.208984375
539880.01,2267261.01,1086.548461914
539880.01,2267361.01,1081.040039063
539880.01,2267461.01,1073.655883789
539880.01,2267561.01,1071.302246094
539880.01,2267661.01,1069.833984375
539880.01,2267761.01,1070.563232422
539880.01,2267861.01,1077.589111328
539880.01,2267961.01,1087.123657227
539880.01,2268061.01,1092.980224609
539880.01,2268161.01,1099.345947266
539880.01,2268261.01,1100.06237793
539880.01,2268361.01,1098.4921875
539880.01,2268461.01,1098.065917969
539880.01,2268561.01,1098.154052734
539880.01,2268661.01,1096.842041016
539880.01,2268761.01,1111.074584961
539880.01,2268861.01,1111.502807617
539880.01,2268961.01,1110.215087891
539880.01,2269061.01,1109.969970703
539880.01,2269161.01,1112.559814453
