"X","Y","H70_Arg_lev (Depth)"
533780.01,2262861.01,1097.943603516
533780.01,2262961.01,1095.182983398
533780.01,2263061.01,1092.716918945
533780.01,2263161.01,1089.166381836
533780.01,2263261.01,1085.850341797
533780.01,2263361.01,1081.291992188
533780.01,2263461.01,1077.823852539
533780.01,2263561.01,1072.694824219
533780.01,2263661.01,999.391845703
533780.01,2263761.01,1016.446228027
533780.01,2263861.01,1032.855712891
533780.01,2263961.01,994.434509277
533780.01,2264061.01,1007.866882324
533780.01,2264161.01,1003.604797363
533780.01,2264261.01,1004.074890137
533780.01,2264361.01,1002.309082031
533780.01,2264461.01,1000.611816406
533780.01,2264561.01,1008.037475586
533780.01,2264661.01,1005.887939453
533780.01,2264761.01,968.429016113
533780.01,2264861.01,966.130493164
533780.01,2264961.01,967.981567383
533780.01,2265061.01,962.983764648
533780.01,2265161.01,955.704223633
533780.01,2265261.01,1008.031555176
533780.01,2265361.01,1003.459289551
533780.01,2265461.01,997.469665527
533780.01,2265561.01,998.25390625
533780.01,2265661.01,999.229370117
533780.01,2265761.01,1004.601074219
533780.01,2265861.01,1006.311706543
533780.01,2265961.01,1008.982299805
533780.01,2266061.01,1011.253051758
533780.01,2266161.01,1000.674438477
533780.01,2266261.01,999.663757324
533780.01,2266361.01,1004.398254395
533780.01,2266461.01,1008.48059082
533780.01,2266561.01,1011.052734375
533780.01,2266661.01,1013.423828125
533780.01,2266761.01,1016.03527832
533780.01,2266861.01,1043.166381836
533780.01,2266961.01,1043.178100586
533780.01,2267061.01,1044.067749023
533780.01,2267161.01,1014.504577637
533780.01,2267261.01,1014.981262207
533780.01,2267361.01,1016.886047363
533780.01,2267461.01,1019.983337402
533780.01,2267561.01,1023.644714355
533780.01,2267661.01,1028.388061523
533780.01,2267761.01,1032.974121094
533780.01,2267861.01,1034.345092773
533780.01,2267961.01,1033.969726563
533780.01,2268061.01,1033.872924805
533780.01,2268161.01,1033.78918457
533780.01,2268261.01,1033.790039063
533780.01,2268361.01,1034.33190918
533780.01,2268461.01,1035.726074219
533780.01,2268561.01,1038.027954102
533780.01,2268661.01,1038.813842773
533780.01,2268761.01,1038.854248047
533780.01,2268861.01,1038.43347168
533780.01,2268961.01,1035.693725586
533780.01,2269061.01,1032.215087891
533780.01,2269161.01,1031.678466797
533780.01,2269261.01,1033.17199707
533780.01,2269361.01,-9999
533880.01,2261061.01,1111.532958984
533880.01,2261161.01,1111.867553711
533880.01,2261261.01,1112.801269531
533880.01,2261361.01,1110.714477539
533880.01,2261461.01,1110.275878906
533880.01,2261561.01,1107.392456055
533880.01,2261661.01,1106.598632813
533880.01,2261761.01,1105.416992188
533880.01,2261861.01,1103.536743164
533880.01,2261961.01,1100.196166992
533880.01,2262061.01,1097.309082031
533880.01,2262161.01,1098.377685547
533880.01,2262261.01,1099.905517578
533880.01,2262361.01,1099.905517578
533880.01,2262461.01,1089.179321289
533880.01,2262561.01,1092.571044922
533880.01,2262661.01,1090.609863281
533880.01,2262761.01,1051.076538086
533880.01,2262861.01,1065.109863281
533880.01,2262961.01,1075.740478516
533880.01,2263061.01,1045.4296875
533880.01,2263161.01,999.115539551
533880.01,2263261.01,1015.886901855
533880.01,2263361.01,1000.419616699
533880.01,2263461.01,990.470092773
533880.01,2263561.01,990.470092773
533880.01,2263661.01,1036.530395508
533880.01,2263761.01,1030.703125
533880.01,2263861.01,1020.953735352
533880.01,2263961.01,1012.107116699
533880.01,2264061.01,1012.885131836
533880.01,2264161.01,1002.152893066
533880.01,2264261.01,998.967407227
533880.01,2264361.01,1002.28112793
533880.01,2264461.01,967.89440918
533880.01,2264561.01,968.484558105
533880.01,2264661.01,967.685668945
533880.01,2264761.01,965.411865234
533880.01,2264861.01,964.23046875
533880.01,2264961.01,960.870727539
533880.01,2265061.01,959.238098145
533880.01,2265161.01,956.697875977
533880.01,2265261.01,950.203979492
533880.01,2265361.01,950.346435547
533880.01,2265461.01,974.316833496
533880.01,2265561.01,999.136108398
533880.01,2265661.01,999.569763184
533880.01,2265761.01,1004.57043457
533880.01,2265861.01,1005.529541016
533880.01,2265961.01,1005.475341797
533880.01,2266061.01,1005.307678223
533880.01,2266161.01,997.202148438
533880.01,2266261.01,997.851745605
533880.01,2266361.01,999.385192871
533880.01,2266461.01,1002.115478516
533880.01,2266561.01,1001.353027344
533880.01,2266661.01,1005.022644043
533880.01,2266761.01,1012.23828125
533880.01,2266861.01,1043.178100586
533880.01,2266961.01,1044.067749023
533880.01,2267061.01,1044.307373047
533880.01,2267161.01,1044.307373047
533880.01,2267261.01,1015.610168457
533880.01,2267361.01,1016.270812988
533880.01,2267461.01,1020.352905273
533880.01,2267561.01,1023.471374512
533880.01,2267661.01,1029.05456543
533880.01,2267761.01,1033.192382813
533880.01,2267861.01,1036.545410156
533880.01,2267961.01,1037.282836914
533880.01,2268061.01,1035.926635742
533880.01,2268161.01,1035.418334961
533880.01,2268261.01,1034.801513672
533880.01,2268361.01,1036.092773438
533880.01,2268461.01,1036.103271484
533880.01,2268561.01,1036.323730469
533880.01,2268661.01,1037.732299805
533880.01,2268761.01,1038.833984375
533880.01,2268861.01,1039.299926758
533880.01,2268961.01,1037.871459961
533880.01,2269061.01,1036.738891602
533880.01,2269161.01,1035.196166992
533880.01,2269261.01,1034.435668945
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,1111.853881836
533980.01,2261161.01,1112.174804688
533980.01,2261261.01,1112.671264648
533980.01,2261361.01,1112.447998047
533980.01,2261461.01,1111.901855469
533980.01,2261561.01,1110.881103516
533980.01,2261661.01,1109.125732422
533980.01,2261761.01,1108.388305664
533980.01,2261861.01,1079.141479492
533980.01,2261961.01,1062.567749023
533980.01,2262061.01,1061.606079102
533980.01,2262161.01,1060.579101563
533980.01,2262261.01,1059.502197266
533980.01,2262361.01,1056.66809082
533980.01,2262461.01,1045.046875
533980.01,2262561.01,1022.749084473
533980.01,2262661.01,1086.135375977
533980.01,2262761.01,1073.716430664
533980.01,2262861.01,1083.232055664
533980.01,2262961.01,1075.920776367
533980.01,2263061.01,1072.26940918
533980.01,2263161.01,992.552978516
533980.01,2263261.01,990.517089844
533980.01,2263361.01,990.470092773
533980.01,2263461.01,990.470092773
533980.01,2263561.01,1004.896789551
533980.01,2263661.01,980.599853516
533980.01,2263761.01,978.082946777
533980.01,2263861.01,975.764404297
533980.01,2263961.01,977.06072998
533980.01,2264061.01,970.946655273
533980.01,2264161.01,970.020690918
533980.01,2264261.01,968.897277832
533980.01,2264361.01,968.721008301
533980.01,2264461.01,967.276916504
533980.01,2264561.01,968.275268555
533980.01,2264661.01,968.594543457
533980.01,2264761.01,964.854553223
533980.01,2264861.01,954.659545898
533980.01,2264961.01,953.285705566
533980.01,2265061.01,945.14263916
533980.01,2265161.01,946.283752441
533980.01,2265261.01,941.67980957
533980.01,2265361.01,945.751586914
533980.01,2265461.01,949.008850098
533980.01,2265561.01,950.807678223
533980.01,2265661.01,952.294494629
533980.01,2265761.01,958.582763672
533980.01,2265861.01,963.690856934
533980.01,2265961.01,962.71673584
533980.01,2266061.01,972.379333496
533980.01,2266161.01,999.500061035
533980.01,2266261.01,986.134643555
533980.01,2266361.01,994.413452148
533980.01,2266461.01,998.326904297
533980.01,2266561.01,1009.78704834
533980.01,2266661.01,1039.154541016
533980.01,2266761.01,1043.400268555
533980.01,2266861.01,1044.067749023
533980.01,2266961.01,1044.307373047
533980.01,2267061.01,1044.307373047
533980.01,2267161.01,1044.307373047
533980.01,2267261.01,1015.793823242
533980.01,2267361.01,1015.991943359
533980.01,2267461.01,1016.563049316
533980.01,2267561.01,1025.037231445
533980.01,2267661.01,1032.634277344
533980.01,2267761.01,1038.624755859
533980.01,2267861.01,1041.63684082
533980.01,2267961.01,1042.45300293
533980.01,2268061.01,1039.672485352
533980.01,2268161.01,1038.608398438
533980.01,2268261.01,1036.648681641
533980.01,2268361.01,1036.063476563
533980.01,2268461.01,1036.196899414
533980.01,2268561.01,1036.469970703
533980.01,2268661.01,1037.628417969
533980.01,2268761.01,1040.654052734
533980.01,2268861.01,1040.415893555
533980.01,2268961.01,1038.904418945
533980.01,2269061.01,1037.750732422
533980.01,2269161.01,1036.204467773
533980.01,2269261.01,1035.761962891
533980.01,2269361.01,1036.086914063
533980.01,2269461.01,-9999
534080.01,2260961.01,-9999
534080.01,2261061.01,1112.174804688
534080.01,2261161.01,1112.495605469
534080.01,2261261.01,1112.495605469
534080.01,2261361.01,1112.495605469
534080.01,2261461.01,1072.778808594
534080.01,2261561.01,1069.912231445
534080.01,2261661.01,1067.639770508
534080.01,2261761.01,1065.434204102
534080.01,2261861.01,1064.228515625
534080.01,2261961.01,1063.799682617
534080.01,2262061.01,1063.423706055
534080.01,2262161.01,1062.460083008
534080.01,2262261.01,1058.693725586
534080.01,2262361.01,1050.336181641
534080.01,2262461.01,1040.067749023
534080.01,2262561.01,1089.64074707
534080.01,2262661.01,1096.897705078
534080.01,2262761.01,1006.717468262
534080.01,2262861.01,1001.086608887
534080.01,2262961.01,997.569030762
534080.01,2263061.01,996.006774902
534080.01,2263161.01,1048.454589844
534080.01,2263261.01,1012.999023438
534080.01,2263361.01,988.815795898
534080.01,2263461.01,988.682739258
534080.01,2263561.01,989.077453613
534080.01,2263661.01,987.669433594
534080.01,2263761.01,984.178527832
534080.01,2263861.01,980.975830078
534080.01,2263961.01,975.898681641
534080.01,2264061.01,970.839782715
534080.01,2264161.01,964.663757324
534080.01,2264261.01,963.244262695
534080.01,2264361.01,961.858337402
534080.01,2264461.01,958.522583008
534080.01,2264561.01,961.270385742
534080.01,2264661.01,961.914794922
534080.01,2264761.01,954.295349121
534080.01,2264861.01,954.905883789
534080.01,2264961.01,952.815185547
534080.01,2265061.01,945.579467773
534080.01,2265161.01,940.836791992
534080.01,2265261.01,940.948913574
534080.01,2265361.01,944.60748291
534080.01,2265461.01,949.475708008
534080.01,2265561.01,954.706665039
534080.01,2265661.01,958.317810059
534080.01,2265761.01,961.057556152
534080.01,2265861.01,963.978149414
534080.01,2265961.01,966.108093262
534080.01,2266061.01,960.393676758
534080.01,2266161.01,1008.950073242
534080.01,2266261.01,1017.116882324
534080.01,2266361.01,989.675170898
534080.01,2266461.01,996.372619629
534080.01,2266561.01,1034.678588867
534080.01,2266661.01,1034.822387695
534080.01,2266761.01,1039.744384766
534080.01,2266861.01,1038.865356445
534080.01,2266961.01,1043.54675293
534080.01,2267061.01,1043.927001953
534080.01,2267161.01,1045.84753418
534080.01,2267261.01,1016.075561523
534080.01,2267361.01,1016.343933105
534080.01,2267461.01,1017.137756348
534080.01,2267561.01,1024.222045898
534080.01,2267661.01,1032.176879883
534080.01,2267761.01,1036.153564453
534080.01,2267861.01,1043.104980469
534080.01,2267961.01,1044.684082031
534080.01,2268061.01,1044.116455078
534080.01,2268161.01,1041.960083008
534080.01,2268261.01,1040.04699707
534080.01,2268361.01,1038.902709961
534080.01,2268461.01,1038.760375977
534080.01,2268561.01,1037.710693359
534080.01,2268661.01,1039.432128906
534080.01,2268761.01,1040.948242188
534080.01,2268861.01,1041.785522461
534080.01,2268961.01,1040.501586914
534080.01,2269061.01,1039.459716797
534080.01,2269161.01,1038.546264648
534080.01,2269261.01,1037.168701172
534080.01,2269361.01,1036.688842773
534080.01,2269461.01,1038.140380859
534080.01,2269561.01,-9999
534180.01,2260961.01,1083.940429688
534180.01,2261061.01,1080.524780273
534180.01,2261161.01,1077.856811523
534180.01,2261261.01,1077.052246094
534180.01,2261361.01,1075.106689453
534180.01,2261461.01,1074.146606445
534180.01,2261561.01,1071.825195313
534180.01,2261661.01,1068.858154297
534180.01,2261761.01,1069.069335938
534180.01,2261861.01,1068.62890625
534180.01,2261961.01,1067.812744141
534180.01,2262061.01,1066.815795898
534180.01,2262161.01,1062.779785156
534180.01,2262261.01,1059.450073242
534180.01,2262361.01,1058.419433594
534180.01,2262461.01,1057.278808594
534180.01,2262561.01,1075.425415039
534180.01,2262661.01,1061.491088867
534180.01,2262761.01,1007.600891113
534180.01,2262861.01,1004.405944824
534180.01,2262961.01,1011.84173584
534180.01,2263061.01,1001.43359375
534180.01,2263161.01,1012.004760742
534180.01,2263261.01,1004.748535156
534180.01,2263361.01,997.501281738
534180.01,2263461.01,995.638000488
534180.01,2263561.01,987.876159668
534180.01,2263661.01,981.902832031
534180.01,2263761.01,977.953430176
534180.01,2263861.01,971.4609375
534180.01,2263961.01,969.334960938
534180.01,2264061.01,968.16229248
534180.01,2264161.01,961.395446777
534180.01,2264261.01,957.298950195
534180.01,2264361.01,953.002380371
534180.01,2264461.01,948.482666016
534180.01,2264561.01,953.680419922
534180.01,2264661.01,956.226013184
534180.01,2264761.01,954.203430176
534180.01,2264861.01,954.042236328
534180.01,2264961.01,953.716552734
534180.01,2265061.01,949.751098633
534180.01,2265161.01,942.424194336
534180.01,2265261.01,942.334228516
534180.01,2265361.01,948.805725098
534180.01,2265461.01,945.842651367
534180.01,2265561.01,947.002502441
534180.01,2265661.01,953.331115723
534180.01,2265761.01,955.97467041
534180.01,2265861.01,958.530578613
534180.01,2265961.01,960.393676758
534180.01,2266061.01,960.645568848
534180.01,2266161.01,994.433166504
534180.01,2266261.01,1013.923828125
534180.01,2266361.01,1021.515319824
534180.01,2266461.01,1018.959289551
534180.01,2266561.01,1028.377563477
534180.01,2266661.01,1029.048950195
534180.01,2266761.01,1027.56237793
534180.01,2266861.01,1034.012084961
534180.01,2266961.01,1041.46887207
534180.01,2267061.01,1045.93737793
534180.01,2267161.01,1046.752075195
534180.01,2267261.01,1020.432006836
534180.01,2267361.01,1017.57232666
534180.01,2267461.01,1021.224304199
534180.01,2267561.01,1026.839477539
534180.01,2267661.01,1034.676269531
534180.01,2267761.01,1040.052612305
534180.01,2267861.01,1044.338989258
534180.01,2267961.01,1046.138427734
534180.01,2268061.01,1046.061157227
534180.01,2268161.01,1044.444213867
534180.01,2268261.01,1045.781738281
534180.01,2268361.01,1045.30480957
534180.01,2268461.01,1044.706054688
534180.01,2268561.01,1042.778564453
534180.01,2268661.01,1041.733032227
534180.01,2268761.01,1042.648803711
534180.01,2268861.01,1042.528076172
534180.01,2268961.01,1043.004516602
534180.01,2269061.01,1042.302612305
534180.01,2269161.01,1040.364624023
534180.01,2269261.01,1038.041503906
534180.01,2269361.01,1038.976806641
534180.01,2269461.01,1039.690795898
534180.01,2269561.01,-9999
534280.01,2260861.01,-9999
534280.01,2260961.01,1083.533447266
534280.01,2261061.01,1082.825683594
534280.01,2261161.01,1078.32800293
534280.01,2261261.01,1077.555908203
534280.01,2261361.01,1077.00378418
534280.01,2261461.01,1076.212158203
534280.01,2261561.01,1076.848388672
534280.01,2261661.01,1075.892456055
534280.01,2261761.01,1073.576538086
534280.01,2261861.01,1071.502685547
534280.01,2261961.01,1069.812866211
534280.01,2262061.01,1068.519897461
534280.01,2262161.01,1063.754272461
534280.01,2262261.01,1062.107666016
534280.01,2262361.01,1061.811645508
534280.01,2262461.01,1060.676879883
534280.01,2262561.01,1021.608520508
534280.01,2262661.01,1023.332580566
534280.01,2262761.01,1018.9765625
534280.01,2262861.01,1012.508850098
534280.01,2262961.01,1016.394104004
534280.01,2263061.01,1008.75567627
534280.01,2263161.01,1011.798950195
534280.01,2263261.01,1004.646728516
534280.01,2263361.01,997.527404785
534280.01,2263461.01,990.08605957
534280.01,2263561.01,976.801391602
534280.01,2263661.01,974.826599121
534280.01,2263761.01,971.207092285
534280.01,2263861.01,966.750488281
534280.01,2263961.01,963.138916016
534280.01,2264061.01,958.825134277
534280.01,2264161.01,955.341308594
534280.01,2264261.01,949.790466309
534280.01,2264361.01,947.866882324
534280.01,2264461.01,947.594909668
534280.01,2264561.01,951.740966797
534280.01,2264661.01,956.135498047
534280.01,2264761.01,958.485534668
534280.01,2264861.01,960.370727539
534280.01,2264961.01,959.70489502
534280.01,2265061.01,953.996337891
534280.01,2265161.01,951.041809082
534280.01,2265261.01,947.299133301
534280.01,2265361.01,946.56652832
534280.01,2265461.01,945.506469727
534280.01,2265561.01,945.047485352
534280.01,2265661.01,948.018371582
534280.01,2265761.01,950.457092285
534280.01,2265861.01,956.369567871
534280.01,2265961.01,960.872192383
534280.01,2266061.01,960.645568848
534280.01,2266161.01,1000.616455078
534280.01,2266261.01,1003.462280273
534280.01,2266361.01,1005.890930176
534280.01,2266461.01,1004.356872559
534280.01,2266561.01,1013.782836914
534280.01,2266661.01,1022.920654297
534280.01,2266761.01,1026.57824707
534280.01,2266861.01,1035.593505859
534280.01,2266961.01,1042.077514648
534280.01,2267061.01,1047.626342773
534280.01,2267161.01,1047.519042969
534280.01,2267261.01,1048.585083008
534280.01,2267361.01,1018.11114502
534280.01,2267461.01,1022.643249512
534280.01,2267561.01,1028.803466797
534280.01,2267661.01,1038.022094727
534280.01,2267761.01,1043.236206055
534280.01,2267861.01,1048.33996582
534280.01,2267961.01,1050.01171875
534280.01,2268061.01,1049.634887695
534280.01,2268161.01,1047.362060547
534280.01,2268261.01,1046.606689453
