"X","Y","H10_Portl (Depth)"
536280.01,2267561.01,156.179931641
536280.01,2267661.01,162.980514526
536280.01,2267761.01,172.726379395
536280.01,2267861.01,177.090301514
536280.01,2267961.01,182.706695557
536280.01,2268061.01,184.206680298
536280.01,2268161.01,184.206680298
536280.01,2268261.01,184.206680298
536280.01,2268361.01,180.885284424
536280.01,2268461.01,180.11390686
536280.01,2268561.01,182.326751709
536280.01,2268661.01,186.427993774
536280.01,2268761.01,189.011459351
536280.01,2268861.01,189.865036011
536280.01,2268961.01,192.127380371
536280.01,2269061.01,191.143844604
536280.01,2269161.01,190.328536987
536280.01,2269261.01,176.623931885
536280.01,2269361.01,177.937789917
536280.01,2269461.01,179.395294189
536280.01,2269561.01,181.039321899
536280.01,2269661.01,188.603118896
536280.01,2269761.01,187.418258667
536280.01,2269861.01,190.561752319
536280.01,2269961.01,192.948242188
536280.01,2270061.01,194.554580688
536280.01,2270161.01,193.590606689
536280.01,2270261.01,194.321716309
536280.01,2270361.01,199.733688354
536280.01,2270461.01,201.413650513
536280.01,2270561.01,202.869598389
536280.01,2270661.01,203.729400635
536280.01,2270761.01,205.802825928
536280.01,2270861.01,206.585174561
536280.01,2270961.01,213.693725586
536280.01,2271061.01,218.676986694
536280.01,2271161.01,219.419937134
536280.01,2271261.01,216.76512146
536280.01,2271361.01,216.360839844
536280.01,2271461.01,219.67616272
536280.01,2271561.01,225.707382202
536280.01,2271661.01,230.175201416
536280.01,2271761.01,232.504364014
536280.01,2271861.01,233.96987915
536280.01,2271961.01,236.329879761
536280.01,2272061.01,237.9790802
536280.01,2272161.01,239.578643799
536280.01,2272261.01,242.335464478
536280.01,2272361.01,245.625793457
536280.01,2272461.01,247.948028564
536280.01,2272561.01,248.004180908
536280.01,2272661.01,-9999
536380.01,2261161.01,-9999
536380.01,2261261.01,-9999
536380.01,2261361.01,-9999
536380.01,2261461.01,-9999
536380.01,2261561.01,151.397567749
536380.01,2261661.01,151.891433716
536380.01,2261761.01,151.736801147
536380.01,2261861.01,151.011672974
536380.01,2261961.01,147.753753662
536380.01,2262061.01,144.917541504
536380.01,2262161.01,144.196868896
536380.01,2262261.01,143.245178223
536380.01,2262361.01,139.88923645
536380.01,2262461.01,137.367324829
536380.01,2262561.01,133.656845093
536380.01,2262661.01,129.648223877
536380.01,2262761.01,127.469230652
536380.01,2262861.01,124.627799988
536380.01,2262961.01,123.389251709
536380.01,2263061.01,122.865379333
536380.01,2263161.01,122.666046143
536380.01,2263261.01,123.480003357
536380.01,2263361.01,124.496040344
536380.01,2263461.01,122.855995178
536380.01,2263561.01,118.331474304
536380.01,2263661.01,114.199836731
536380.01,2263761.01,112.577987671
536380.01,2263861.01,111.549079895
536380.01,2263961.01,107.771537781
536380.01,2264061.01,108.273544312
536380.01,2264161.01,106.091445923
536380.01,2264261.01,102.714057922
536380.01,2264361.01,102.73374176
536380.01,2264461.01,100.210952759
536380.01,2264561.01,85.112701416
536380.01,2264661.01,84.763572693
536380.01,2264761.01,86.520965576
536380.01,2264861.01,84.234779358
536380.01,2264961.01,81.544532776
536380.01,2265061.01,80.585739136
536380.01,2265161.01,80.729293823
536380.01,2265261.01,81.171081543
536380.01,2265361.01,78.643081665
536380.01,2265461.01,76.919685364
536380.01,2265561.01,77.16103363
536380.01,2265661.01,75.979293823
536380.01,2265761.01,76.477706909
536380.01,2265861.01,75.905960083
536380.01,2265961.01,75.947219849
536380.01,2266061.01,81.91973877
536380.01,2266161.01,85.220245361
536380.01,2266261.01,88.234054565
536380.01,2266361.01,94.769866943
536380.01,2266461.01,102.126754761
536380.01,2266561.01,107.245109558
536380.01,2266661.01,114.91733551
536380.01,2266761.01,121.050041199
536380.01,2266861.01,123.509918213
536380.01,2266961.01,123.055648804
536380.01,2267061.01,135.844451904
536380.01,2267161.01,137.992858887
536380.01,2267261.01,140.724853516
536380.01,2267361.01,147.977783203
536380.01,2267461.01,152.607589722
536380.01,2267561.01,155.43107605
536380.01,2267661.01,163.671173096
536380.01,2267761.01,170.643127441
536380.01,2267861.01,175.260787964
536380.01,2267961.01,181.542037964
536380.01,2268061.01,184.206680298
536380.01,2268161.01,184.206680298
536380.01,2268261.01,182.42640686
536380.01,2268361.01,183.781417847
536380.01,2268461.01,179.427108765
536380.01,2268561.01,179.031738281
536380.01,2268661.01,189.131072998
536380.01,2268761.01,190.15524292
536380.01,2268861.01,191.143844604
536380.01,2268961.01,191.143844604
536380.01,2269061.01,191.143844604
536380.01,2269161.01,174.635040283
536380.01,2269261.01,175.955764771
536380.01,2269361.01,178.11517334
536380.01,2269461.01,179.118667603
536380.01,2269561.01,182.816207886
536380.01,2269661.01,186.392074585
536380.01,2269761.01,188.353271484
536380.01,2269861.01,192.135131836
536380.01,2269961.01,193.87663269
536380.01,2270061.01,193.747207642
536380.01,2270161.01,193.074462891
536380.01,2270261.01,196.352661133
536380.01,2270361.01,199.511260986
536380.01,2270461.01,202.136871338
536380.01,2270561.01,203.350921631
536380.01,2270661.01,206.958618164
536380.01,2270761.01,216.466308594
536380.01,2270861.01,217.461654663
536380.01,2270961.01,218.451385498
536380.01,2271061.01,217.998138428
536380.01,2271161.01,219.19883728
536380.01,2271261.01,217.346908569
536380.01,2271361.01,217.557281494
536380.01,2271461.01,220.932220459
536380.01,2271561.01,226.533325195
536380.01,2271661.01,230.256515503
536380.01,2271761.01,233.080963135
536380.01,2271861.01,233.905288696
536380.01,2271961.01,235.028213501
536380.01,2272061.01,238.989135742
536380.01,2272161.01,241.867141724
536380.01,2272261.01,244.068313599
536380.01,2272361.01,248.30039978
536380.01,2272461.01,249.786529541
536380.01,2272561.01,250.340408325
536380.01,2272661.01,250.76423645
536380.01,2272761.01,-9999
536480.01,2261361.01,-9999
536480.01,2261461.01,-9999
536480.01,2261561.01,-9999
536480.01,2261661.01,153.699768066
536480.01,2261761.01,154.705154419
536480.01,2261861.01,152.936386108
536480.01,2261961.01,148.820373535
536480.01,2262061.01,145.693817139
536480.01,2262161.01,144.696105957
536480.01,2262261.01,142.412536621
536480.01,2262361.01,138.46043396
536480.01,2262461.01,136.286331177
536480.01,2262561.01,133.391937256
536480.01,2262661.01,130.120101929
536480.01,2262761.01,128.750976563
536480.01,2262861.01,125.812171936
536480.01,2262961.01,124.236602783
536480.01,2263061.01,123.762748718
536480.01,2263161.01,122.213813782
536480.01,2263261.01,121.995407104
536480.01,2263361.01,121.043579102
536480.01,2263461.01,120.190788269
536480.01,2263561.01,119.077835083
536480.01,2263661.01,118.198814392
536480.01,2263761.01,115.937309265
536480.01,2263861.01,115.100997925
536480.01,2263961.01,113.250694275
536480.01,2264061.01,112.584785461
536480.01,2264161.01,109.576683044
536480.01,2264261.01,107.215652466
536480.01,2264361.01,105.894218445
536480.01,2264461.01,102.462997437
536480.01,2264561.01,84.763572693
536480.01,2264661.01,84.763572693
536480.01,2264761.01,84.502510071
536480.01,2264861.01,82.894142151
536480.01,2264961.01,82.946456909
536480.01,2265061.01,82.255386353
536480.01,2265161.01,80.882598877
536480.01,2265261.01,79.448944092
536480.01,2265361.01,78.153694153
536480.01,2265461.01,78.760414124
536480.01,2265561.01,79.645591736
536480.01,2265661.01,78.332939148
536480.01,2265761.01,76.609817505
536480.01,2265861.01,75.808700562
536480.01,2265961.01,77.657096863
536480.01,2266061.01,84.675041199
536480.01,2266161.01,87.279403687
536480.01,2266261.01,89.507354736
536480.01,2266361.01,94.045700073
536480.01,2266461.01,103.207847595
536480.01,2266561.01,108.891036987
536480.01,2266661.01,117.194244385
536480.01,2266761.01,122.606330872
536480.01,2266861.01,123.863502502
536480.01,2266961.01,124.369804382
536480.01,2267061.01,138.748733521
536480.01,2267161.01,132.586624146
536480.01,2267261.01,138.879165649
536480.01,2267361.01,143.4556427
536480.01,2267461.01,150.557052612
536480.01,2267561.01,153.240264893
536480.01,2267661.01,160.998352051
536480.01,2267761.01,170.646530151
536480.01,2267861.01,175.656219482
536480.01,2267961.01,182.294372559
536480.01,2268061.01,172.24230957
536480.01,2268161.01,182.610046387
536480.01,2268261.01,182.815597534
536480.01,2268361.01,186.265014648
536480.01,2268461.01,177.920532227
536480.01,2268561.01,175.021438599
536480.01,2268661.01,190.373123169
536480.01,2268761.01,191.143844604
536480.01,2268861.01,173.908035278
536480.01,2268961.01,173.908035278
536480.01,2269061.01,173.908035278
536480.01,2269161.01,174.947937012
536480.01,2269261.01,177.390014648
536480.01,2269361.01,178.904190063
536480.01,2269461.01,180.042373657
536480.01,2269561.01,181.770889282
536480.01,2269661.01,185.224243164
536480.01,2269761.01,187.282562256
536480.01,2269861.01,192.339416504
536480.01,2269961.01,193.848602295
536480.01,2270061.01,192.651000977
536480.01,2270161.01,196.904876709
536480.01,2270261.01,203.525695801
536480.01,2270361.01,208.262207031
536480.01,2270461.01,213.417144775
536480.01,2270561.01,217.61491394
536480.01,2270661.01,220.937667847
536480.01,2270761.01,218.420959473
536480.01,2270861.01,221.364700317
536480.01,2270961.01,203.526031494
536480.01,2271061.01,190.476379395
536480.01,2271161.01,218.676986694
536480.01,2271261.01,190.476379395
536480.01,2271361.01,194.02696228
536480.01,2271461.01,204.952407837
536480.01,2271561.01,208.553512573
536480.01,2271661.01,213.229187012
536480.01,2271761.01,217.999145508
536480.01,2271861.01,222.527557373
536480.01,2271961.01,230.713775635
536480.01,2272061.01,237.557144165
536480.01,2272161.01,241.248397827
536480.01,2272261.01,243.052474976
536480.01,2272361.01,246.245315552
536480.01,2272461.01,248.62322998
536480.01,2272561.01,249.410568237
536480.01,2272661.01,250.306671143
536480.01,2272761.01,250.754608154
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,156.570388794
536580.01,2261861.01,154.650863647
536580.01,2261961.01,150.412353516
536580.01,2262061.01,148.900360107
536580.01,2262161.01,145.989074707
536580.01,2262261.01,142.927993774
536580.01,2262361.01,138.761184692
536580.01,2262461.01,136.849029541
536580.01,2262561.01,134.180389404
536580.01,2262661.01,131.655487061
536580.01,2262761.01,130.4609375
536580.01,2262861.01,127.945022583
536580.01,2262961.01,125.233520508
536580.01,2263061.01,124.465133667
536580.01,2263161.01,122.047119141
536580.01,2263261.01,120.068641663
536580.01,2263361.01,119.020759583
536580.01,2263461.01,119.276344299
536580.01,2263561.01,119.38079834
536580.01,2263661.01,118.586700439
536580.01,2263761.01,117.43649292
536580.01,2263861.01,117.69392395
536580.01,2263961.01,102.156295776
536580.01,2264061.01,98.644256592
536580.01,2264161.01,104.339302063
536580.01,2264261.01,97.562133789
536580.01,2264361.01,104.42224884
536580.01,2264461.01,102.319137573
536580.01,2264561.01,85.286933899
536580.01,2264661.01,86.062141418
536580.01,2264761.01,83.574119568
536580.01,2264861.01,81.771316528
536580.01,2264961.01,83.712646484
536580.01,2265061.01,83.985420227
536580.01,2265161.01,79.679801941
536580.01,2265261.01,79.210029602
536580.01,2265361.01,80.831169128
536580.01,2265461.01,82.240341187
536580.01,2265561.01,84.062942505
536580.01,2265661.01,84.137298584
536580.01,2265761.01,82.162208557
536580.01,2265861.01,84.423553467
536580.01,2265961.01,85.806037903
536580.01,2266061.01,87.816139221
536580.01,2266161.01,89.30557251
536580.01,2266261.01,91.68825531
536580.01,2266361.01,95.320266724
536580.01,2266461.01,105.184669495
536580.01,2266561.01,107.248527527
536580.01,2266661.01,114.089927673
536580.01,2266761.01,119.25302124
536580.01,2266861.01,120.081687927
536580.01,2266961.01,122.479743958
536580.01,2267061.01,142.979003906
536580.01,2267161.01,131.675491333
536580.01,2267261.01,135.689682007
536580.01,2267361.01,139.912719727
536580.01,2267461.01,142.291549683
536580.01,2267561.01,148.695587158
536580.01,2267661.01,155.854248047
536580.01,2267761.01,157.431335449
536580.01,2267861.01,179.154129028
536580.01,2267961.01,182.610046387
536580.01,2268061.01,171.80607605
536580.01,2268161.01,178.584976196
536580.01,2268261.01,182.610046387
536580.01,2268361.01,183.62286377
536580.01,2268461.01,186.265014648
536580.01,2268561.01,174.487075806
536580.01,2268661.01,173.908035278
536580.01,2268761.01,173.908035278
536580.01,2268861.01,173.908035278
536580.01,2268961.01,173.908035278
536580.01,2269061.01,174.020019531
536580.01,2269161.01,175.576339722
536580.01,2269261.01,177.437561035
536580.01,2269361.01,178.193099976
536580.01,2269461.01,179.745056152
536580.01,2269561.01,182.358139038
536580.01,2269661.01,185.224594116
536580.01,2269761.01,187.679916382
536580.01,2269861.01,190.034683228
536580.01,2269961.01,191.386825562
536580.01,2270061.01,190.694274902
536580.01,2270161.01,207.914764404
536580.01,2270261.01,205.213134766
536580.01,2270361.01,215.722000122
536580.01,2270461.01,224.904907227
536580.01,2270561.01,228.532516479
536580.01,2270661.01,230.405548096
536580.01,2270761.01,223.87121582
536580.01,2270861.01,222.879486084
536580.01,2270961.01,190.476379395
536580.01,2271061.01,192.635528564
536580.01,2271161.01,190.476379395
536580.01,2271261.01,190.476379395
536580.01,2271361.01,196.1068573
536580.01,2271461.01,202.518493652
536580.01,2271561.01,207.801818848
536580.01,2271661.01,214.132415771
536580.01,2271761.01,218.766311646
536580.01,2271861.01,221.898635864
536580.01,2271961.01,224.676681519
536580.01,2272061.01,232.242507935
536580.01,2272161.01,238.856536865
536580.01,2272261.01,240.150405884
536580.01,2272361.01,243.598937988
536580.01,2272461.01,246.743911743
536580.01,2272561.01,248.167648315
536580.01,2272661.01,249.073623657
536580.01,2272761.01,250.115768433
536580.01,2272861.01,250.161621094
536580.01,2272961.01,-9999
536680.01,2261761.01,155.97354126
536680.01,2261861.01,155.563552856
536680.01,2261961.01,153.182723999
536680.01,2262061.01,151.211456299
536680.01,2262161.01,147.863739014
536680.01,2262261.01,142.837173462
536680.01,2262361.01,140.700439453
536680.01,2262461.01,137.843841553
536680.01,2262561.01,135.593887329
536680.01,2262661.01,134.516983032
536680.01,2262761.01,131.753967285
536680.01,2262861.01,129.028274536
536680.01,2262961.01,125.686630249
536680.01,2263061.01,124.466873169
536680.01,2263161.01,121.997047424
536680.01,2263261.01,119.142845154
536680.01,2263361.01,119.122123718
536680.01,2263461.01,118.472373962
536680.01,2263561.01,118.276367188
536680.01,2263661.01,117.69392395
536680.01,2263761.01,117.69392395
536680.01,2263861.01,102.845687866
536680.01,2263961.01,102.366439819
536680.01,2264061.01,100.863433838
536680.01,2264161.01,95.236976624
536680.01,2264261.01,105.788726807
536680.01,2264361.01,103.520835876
536680.01,2264461.01,101.995254517
536680.01,2264561.01,100.362098694
536680.01,2264661.01,92.440704346
536680.01,2264761.01,88.318626404
536680.01,2264861.01,82.31098175
536680.01,2264961.01,80.948631287
536680.01,2265061.01,78.795906067
536680.01,2265161.01,77.396942139
536680.01,2265261.01,75.737167358
536680.01,2265361.01,79.649627686
536680.01,2265461.01,81.805519104
536680.01,2265561.01,85.194740295
536680.01,2265661.01,87.862266541
536680.01,2265761.01,91.049858093
536680.01,2265861.01,92.715896606
536680.01,2265961.01,92.637268066
536680.01,2266061.01,92.769508362
536680.01,2266161.01,93.848655701
536680.01,2266261.01,96.615402222
536680.01,2266361.01,102.11631012
536680.01,2266461.01,103.174659729
536680.01,2266561.01,104.828323364
536680.01,2266661.01,109.855133057
536680.01,2266761.01,114.825286865
536680.01,2266861.01,113.967895508
536680.01,2266961.01,119.041320801
536680.01,2267061.01,119.696662903
536680.01,2267161.01,121.995948792
536680.01,2267261.01,129.498504639
536680.01,2267361.01,139.775085449
536680.01,2267461.01,140.306808472
536680.01,2267561.01,153.22203064
536680.01,2267661.01,178.227905273
536680.01,2267761.01,174.688934326
536680.01,2267861.01,182.610046387
536680.01,2267961.01,182.610046387
536680.01,2268061.01,182.610046387
536680.01,2268161.01,179.401519775
536680.01,2268261.01,182.610046387
536680.01,2268361.01,176.520812988
536680.01,2268461.01,175.974899292
536680.01,2268561.01,175.007339478
536680.01,2268661.01,174.857833862
536680.01,2268761.01,174.204574585
536680.01,2268861.01,174.030822754
536680.01,2268961.01,173.628234863
536680.01,2269061.01,173.891052246
536680.01,2269161.01,174.53855896
536680.01,2269261.01,176.213195801
536680.01,2269361.01,176.418640137
536680.01,2269461.01,179.250732422
536680.01,2269561.01,182.958709717
536680.01,2269661.01,185.699279785
536680.01,2269761.01,185.46257019
