"X","Y","H03_TCraie (Depth)"
535780.01,2269861.01,-58.493865967
535780.01,2269961.01,-58.930747986
535780.01,2270061.01,-59.033218384
535780.01,2270161.01,-58.679424286
535780.01,2270261.01,-57.727748871
535780.01,2270361.01,-56.203777313
535780.01,2270461.01,-54.45565033
535780.01,2270561.01,-52.165302277
535780.01,2270661.01,-49.724666595
535780.01,2270761.01,-47.305335999
535780.01,2270861.01,-44.886966705
535780.01,2270961.01,-42.60269165
535780.01,2271061.01,-40.516517639
535780.01,2271161.01,-38.520259857
535780.01,2271261.01,-36.822589874
535780.01,2271361.01,-35.386161804
535780.01,2271461.01,-34.10635376
535780.01,2271561.01,-33.073257446
535780.01,2271661.01,-32.221172333
535780.01,2271761.01,-31.675048828
535780.01,2271861.01,-31.272726059
535780.01,2271961.01,-31.041589737
535780.01,2272061.01,-30.956396103
535780.01,2272161.01,-30.991039276
535780.01,2272261.01,-31.011892319
535880.01,2260861.01,-70.538833618
535880.01,2260961.01,-71.866661072
535880.01,2261061.01,-72.925338745
535880.01,2261161.01,-73.89389801
535880.01,2261261.01,-74.62361145
535880.01,2261361.01,-75.121200562
535880.01,2261461.01,-75.440628052
535880.01,2261561.01,-75.560523987
535880.01,2261661.01,-75.496704102
535880.01,2261761.01,-75.488677979
535880.01,2261861.01,-75.456764221
535880.01,2261961.01,-75.483665466
535880.01,2262061.01,-75.624221802
535880.01,2262161.01,-75.892723083
535880.01,2262261.01,-75.254798889
535880.01,2262361.01,-75.596733093
535880.01,2262461.01,-77.482711792
535880.01,2262561.01,-78.080703735
535880.01,2262661.01,-77.758094788
535880.01,2262761.01,-78.93421936
535880.01,2262861.01,-81.324386597
535880.01,2262961.01,-82.563705444
535880.01,2263061.01,-83.888313293
535880.01,2263161.01,-85.288635254
535880.01,2263261.01,-86.798774719
535880.01,2263361.01,-88.314979553
535880.01,2263461.01,-89.905845642
535880.01,2263561.01,-91.474731445
535880.01,2263661.01,-93.052749634
535880.01,2263761.01,-94.624206543
535880.01,2263861.01,-96.157028198
535880.01,2263961.01,-96.670928955
535880.01,2264061.01,-98.030418396
535880.01,2264161.01,-99.74772644
535880.01,2264261.01,-100.263587952
535880.01,2264361.01,-101.431129456
535880.01,2264461.01,-102.154098511
535880.01,2264561.01,-101.743652344
535880.01,2264661.01,-103.671386719
535880.01,2264761.01,-104.809654236
535880.01,2264861.01,-103.956520081
535880.01,2264961.01,-102.625389099
535880.01,2265061.01,-100.997955322
535880.01,2265161.01,-99.271141052
535880.01,2265261.01,-97.637138367
535880.01,2265361.01,-96.295402527
535880.01,2265461.01,-95.363349915
535880.01,2265561.01,-94.987915039
535880.01,2265661.01,-95.245437622
535880.01,2265761.01,-96.240623474
535880.01,2265861.01,-98.0365448
535880.01,2265961.01,-100.582748413
535880.01,2266061.01,-103.573104858
535880.01,2266161.01,-106.500015259
535880.01,2266261.01,-108.844299316
535880.01,2266361.01,-110.123825073
535880.01,2266461.01,-110.041511536
535880.01,2266561.01,-108.676437378
535880.01,2266661.01,-106.366767883
535880.01,2266761.01,-103.392662048
535880.01,2266861.01,-100.014129639
535880.01,2266961.01,-96.427352905
535880.01,2267061.01,-92.824081421
535880.01,2267161.01,-89.37953949
535880.01,2267261.01,-86.249404907
535880.01,2267361.01,-83.451766968
535880.01,2267461.01,-81.030136108
535880.01,2267561.01,-78.857849121
535880.01,2267661.01,-76.979125977
535880.01,2267761.01,-75.307662964
535880.01,2267861.01,-73.839103699
535880.01,2267961.01,-72.457862854
535880.01,2268061.01,-71.177253723
535880.01,2268161.01,-69.873710632
535880.01,2268261.01,-68.674041748
535880.01,2268361.01,-67.465736389
535880.01,2268461.01,-66.215614319
535880.01,2268561.01,-64.92086792
535880.01,2268661.01,-63.459774017
535880.01,2268761.01,-61.819786072
535880.01,2268861.01,-60.047046661
535880.01,2268961.01,-58.35578537
535880.01,2269061.01,-56.90007019
535880.01,2269161.01,-55.781188965
535880.01,2269261.01,-55.104148865
535880.01,2269361.01,-54.844646454
535880.01,2269461.01,-55.025485992
535880.01,2269561.01,-55.55443573
535880.01,2269661.01,-56.36133194
535880.01,2269761.01,-57.312488556
535880.01,2269861.01,-58.238311768
535880.01,2269961.01,-58.951713562
535880.01,2270061.01,-59.28717041
535880.01,2270161.01,-59.072799683
535880.01,2270261.01,-58.298587799
535880.01,2270361.01,-56.964164734
535880.01,2270461.01,-55.145111084
535880.01,2270561.01,-52.852394104
535880.01,2270661.01,-50.576839447
535880.01,2270761.01,-48.176490784
535880.01,2270861.01,-45.805183411
535880.01,2270961.01,-43.575397491
535880.01,2271061.01,-41.436553955
535880.01,2271161.01,-39.512012482
535880.01,2271261.01,-37.824630737
535880.01,2271361.01,-36.321853638
535880.01,2271461.01,-35.069061279
535880.01,2271561.01,-34.055755615
535880.01,2271661.01,-33.250274658
535880.01,2271761.01,-32.660949707
535880.01,2271861.01,-32.323181152
535880.01,2271961.01,-32.097923279
535880.01,2272061.01,-32.095218658
535880.01,2272161.01,-32.051643372
535880.01,2272261.01,-32.106163025
535880.01,2272361.01,-32.282691956
535980.01,2260861.01,-70.884994507
535980.01,2260961.01,-72.138183594
535980.01,2261061.01,-73.092475891
535980.01,2261161.01,-73.963630676
535980.01,2261261.01,-74.519218445
535980.01,2261361.01,-75.03817749
535980.01,2261461.01,-75.357704163
535980.01,2261561.01,-75.501266479
535980.01,2261661.01,-75.489761353
535980.01,2261761.01,-75.480636597
535980.01,2261861.01,-75.560012817
535980.01,2261961.01,-75.66608429
535980.01,2262061.01,-75.871383667
535980.01,2262161.01,-76.218978882
535980.01,2262261.01,-76.627037048
535980.01,2262361.01,-74.417823792
535980.01,2262461.01,-75.809707642
535980.01,2262561.01,-76.285049438
535980.01,2262661.01,-76.645874023
535980.01,2262761.01,-78.758224487
535980.01,2262861.01,-82.245727539
535980.01,2262961.01,-83.442710876
535980.01,2263061.01,-84.699775696
535980.01,2263161.01,-86.150596619
535980.01,2263261.01,-87.588691711
535980.01,2263361.01,-89.057418823
535980.01,2263461.01,-90.544006348
535980.01,2263561.01,-91.950241089
535980.01,2263661.01,-93.509750366
535980.01,2263761.01,-94.60068512
535980.01,2263861.01,-94.262321472
535980.01,2263961.01,-94.409004211
535980.01,2264061.01,-95.690170288
535980.01,2264161.01,-96.98991394
535980.01,2264261.01,-97.559120178
535980.01,2264361.01,-98.59790802
535980.01,2264461.01,-99.622161865
535980.01,2264561.01,-99.619789124
535980.01,2264661.01,-101.715827942
535980.01,2264761.01,-104.605560303
535980.01,2264861.01,-104.097572327
535980.01,2264961.01,-103.157287598
535980.01,2265061.01,-101.909576416
535980.01,2265161.01,-100.505348206
535980.01,2265261.01,-99.094161987
535980.01,2265361.01,-97.810089111
535980.01,2265461.01,-96.788291931
535980.01,2265561.01,-96.163833618
535980.01,2265661.01,-96.071525574
535980.01,2265761.01,-96.658912659
535980.01,2265861.01,-98.050117493
535980.01,2265961.01,-100.299354553
535980.01,2266061.01,-103.115623474
535980.01,2266161.01,-105.984375
535980.01,2266261.01,-108.3436203
535980.01,2266361.01,-109.693458557
535980.01,2266461.01,-109.759643555
535980.01,2266561.01,-108.568145752
535980.01,2266661.01,-106.438735962
535980.01,2266761.01,-103.609169006
535980.01,2266861.01,-100.380767822
535980.01,2266961.01,-96.917243958
535980.01,2267061.01,-93.41569519
535980.01,2267161.01,-90.004348755
535980.01,2267261.01,-86.874923706
535980.01,2267361.01,-84.057952881
535980.01,2267461.01,-81.553184509
535980.01,2267561.01,-79.320907593
535980.01,2267661.01,-77.326210022
535980.01,2267761.01,-75.526184082
535980.01,2267861.01,-73.836509705
535980.01,2267961.01,-72.354370117
535980.01,2268061.01,-70.81791687
535980.01,2268161.01,-69.380775452
535980.01,2268261.01,-67.948707581
535980.01,2268361.01,-66.492370605
535980.01,2268461.01,-64.984466553
535980.01,2268561.01,-63.424537659
535980.01,2268661.01,-61.721069336
535980.01,2268761.01,-59.886951447
535980.01,2268861.01,-57.995250702
535980.01,2268961.01,-56.247356415
535980.01,2269061.01,-54.806850433
535980.01,2269161.01,-53.771671295
535980.01,2269261.01,-53.242156982
535980.01,2269361.01,-53.168003082
535980.01,2269461.01,-53.572917938
535980.01,2269561.01,-54.344326019
535980.01,2269661.01,-55.395751953
535980.01,2269761.01,-56.597068787
535980.01,2269861.01,-57.774299622
535980.01,2269961.01,-58.741886139
535980.01,2270061.01,-59.290145874
535980.01,2270161.01,-59.219573975
535980.01,2270261.01,-58.504981995
535980.01,2270361.01,-57.217277527
535980.01,2270461.01,-55.438404083
535980.01,2270561.01,-53.155723572
535980.01,2270661.01,-50.947738647
535980.01,2270761.01,-48.616252899
535980.01,2270861.01,-46.310531616
535980.01,2270961.01,-44.159729004
535980.01,2271061.01,-42.161487579
535980.01,2271161.01,-40.30411911
535980.01,2271261.01,-38.650615692
535980.01,2271361.01,-37.186195374
535980.01,2271461.01,-35.960594177
535980.01,2271561.01,-34.93522644
535980.01,2271661.01,-34.185920715
535980.01,2271761.01,-33.620105743
535980.01,2271861.01,-33.31193161
535980.01,2271961.01,-33.172431946
535980.01,2272061.01,-33.10635376
535980.01,2272161.01,-33.083892822
535980.01,2272261.01,-33.157371521
535980.01,2272361.01,-33.333724976
535980.01,2272461.01,-33.551677704
536080.01,2260861.01,-71.060508728
536080.01,2260961.01,-71.881401062
536080.01,2261061.01,-72.784759521
536080.01,2261161.01,-73.446678162
536080.01,2261261.01,-73.998214722
536080.01,2261361.01,-74.472076416
536080.01,2261461.01,-74.788108826
536080.01,2261561.01,-74.956176758
536080.01,2261661.01,-75.005683899
536080.01,2261761.01,-75.061813354
536080.01,2261861.01,-75.164550781
536080.01,2261961.01,-75.421302795
536080.01,2262061.01,-75.742591858
536080.01,2262161.01,-76.188941956
536080.01,2262261.01,-76.706985474
536080.01,2262361.01,-74.521026611
536080.01,2262461.01,-74.224098206
536080.01,2262561.01,-76.366630554
536080.01,2262661.01,-77.905403137
536080.01,2262761.01,-79.950912476
536080.01,2262861.01,-82.923179626
536080.01,2262961.01,-84.159095764
536080.01,2263061.01,-85.595397949
536080.01,2263161.01,-86.918296814
536080.01,2263261.01,-88.353355408
536080.01,2263361.01,-89.798774719
536080.01,2263461.01,-90.794029236
536080.01,2263561.01,-91.129478455
536080.01,2263661.01,-92.533584595
536080.01,2263761.01,-92.778190613
536080.01,2263861.01,-92.00743103
536080.01,2263961.01,-92.325767517
536080.01,2264061.01,-93.750930786
536080.01,2264161.01,-94.691917419
536080.01,2264261.01,-94.999412537
536080.01,2264361.01,-96.415855408
536080.01,2264461.01,-97.624710083
536080.01,2264561.01,-99.506515503
536080.01,2264661.01,-102.604896545
536080.01,2264761.01,-104.724990845
536080.01,2264861.01,-104.46950531
536080.01,2264961.01,-103.827468872
536080.01,2265061.01,-102.866531372
536080.01,2265161.01,-101.707626343
536080.01,2265261.01,-100.458190918
536080.01,2265361.01,-99.230285645
536080.01,2265461.01,-98.127006531
536080.01,2265561.01,-97.302932739
536080.01,2265661.01,-96.938819885
536080.01,2265761.01,-97.203781128
536080.01,2265861.01,-98.249717712
536080.01,2265961.01,-100.104301453
536080.01,2266061.01,-102.587265015
536080.01,2266161.01,-105.240821838
536080.01,2266261.01,-107.47959137
536080.01,2266361.01,-108.798500061
536080.01,2266461.01,-108.981590271
536080.01,2266561.01,-108.041366577
536080.01,2266661.01,-106.173149109
536080.01,2266761.01,-103.61958313
536080.01,2266861.01,-100.618103027
536080.01,2266961.01,-97.354949951
536080.01,2267061.01,-93.920692444
536080.01,2267161.01,-90.686187744
536080.01,2267261.01,-87.622833252
536080.01,2267361.01,-84.755081177
536080.01,2267461.01,-82.199440002
536080.01,2267561.01,-79.886650085
536080.01,2267661.01,-77.744125366
536080.01,2267761.01,-75.800079346
536080.01,2267861.01,-74.002922058
536080.01,2267961.01,-72.272743225
536080.01,2268061.01,-70.588905334
536080.01,2268161.01,-68.918304443
536080.01,2268261.01,-67.229316711
536080.01,2268361.01,-65.49446106
536080.01,2268461.01,-63.691314697
536080.01,2268561.01,-61.824794769
536080.01,2268661.01,-59.84223175
536080.01,2268761.01,-57.801929474
536080.01,2268861.01,-55.804462433
536080.01,2268961.01,-54.027786255
536080.01,2269061.01,-52.618824005
536080.01,2269161.01,-51.714229584
536080.01,2269261.01,-51.303131104
536080.01,2269361.01,-51.403770447
536080.01,2269461.01,-51.980617523
536080.01,2269561.01,-52.958435059
536080.01,2269661.01,-54.199584961
536080.01,2269761.01,-55.598892212
536080.01,2269861.01,-56.983963013
536080.01,2269961.01,-58.156974792
536080.01,2270061.01,-58.892707825
536080.01,2270161.01,-58.955631256
536080.01,2270261.01,-58.288341522
536080.01,2270361.01,-56.986217499
536080.01,2270461.01,-55.191215515
536080.01,2270561.01,-52.979484558
536080.01,2270661.01,-50.853065491
536080.01,2270761.01,-48.635627747
536080.01,2270861.01,-46.492782593
536080.01,2270961.01,-44.45790863
536080.01,2271061.01,-42.584541321
536080.01,2271161.01,-40.815467834
536080.01,2271261.01,-39.246772766
536080.01,2271361.01,-37.884376526
536080.01,2271461.01,-36.730369568
536080.01,2271561.01,-35.736503601
536080.01,2271661.01,-35.008590698
536080.01,2271761.01,-34.531398773
536080.01,2271861.01,-34.209300995
536080.01,2271961.01,-34.037273407
536080.01,2272061.01,-34.057807922
536080.01,2272161.01,-34.043315887
536080.01,2272261.01,-34.157051086
536080.01,2272361.01,-34.337192535
536080.01,2272461.01,-34.548065186
536180.01,2260861.01,-70.595542908
536180.01,2260961.01,-71.278739929
536180.01,2261061.01,-71.929924011
536180.01,2261161.01,-72.614334106
536180.01,2261261.01,-73.071617126
536180.01,2261361.01,-73.499305725
536180.01,2261461.01,-73.808876038
536180.01,2261561.01,-74.000076294
536180.01,2261661.01,-74.114608765
536180.01,2261761.01,-74.244506836
536180.01,2261861.01,-74.442100525
536180.01,2261961.01,-74.749153137
536180.01,2262061.01,-75.261817932
536180.01,2262161.01,-75.860702515
536180.01,2262261.01,-76.507003784
536180.01,2262361.01,-75.07926178
536180.01,2262461.01,-74.512954712
536180.01,2262561.01,-78.193412781
536180.01,2262661.01,-80.268478394
536180.01,2262761.01,-81.888122559
536180.01,2262861.01,-83.487159729
536180.01,2262961.01,-84.953491211
536180.01,2263061.01,-86.298728943
536180.01,2263161.01,-87.740058899
536180.01,2263261.01,-89.096115112
536180.01,2263361.01,-90.544746399
536180.01,2263461.01,-90.363845825
536180.01,2263561.01,-90.895423889
536180.01,2263661.01,-92.148384094
536180.01,2263761.01,-91.938796997
536180.01,2263861.01,-90.262519836
536180.01,2263961.01,-90.83039093
536180.01,2264061.01,-92.417015076
536180.01,2264161.01,-93.72428894
536180.01,2264261.01,-94.321479797
536180.01,2264361.01,-96.135620117
536180.01,2264461.01,-98.17250061
536180.01,2264561.01,-101.518508911
536180.01,2264661.01,-104.796188354
536180.01,2264761.01,-105.064758301
536180.01,2264861.01,-104.986686707
536180.01,2264961.01,-104.556518555
536180.01,2265061.01,-103.787162781
536180.01,2265161.01,-102.788169861
536180.01,2265261.01,-101.649009705
536180.01,2265361.01,-100.468238831
536180.01,2265461.01,-99.321762085
536180.01,2265561.01,-98.374435425
536180.01,2265661.01,-97.829582214
536180.01,2265761.01,-97.862998962
536180.01,2265861.01,-98.577987671
536180.01,2265961.01,-100.00466156
536180.01,2266061.01,-102.062110901
536180.01,2266161.01,-104.363349915
536180.01,2266261.01,-106.359214783
536180.01,2266361.01,-107.602340698
536180.01,2266461.01,-107.870018005
536180.01,2266561.01,-107.149757385
536180.01,2266661.01,-105.580551147
536180.01,2266761.01,-103.326644897
536180.01,2266861.01,-100.580131531
536180.01,2266961.01,-97.492752075
536180.01,2267061.01,-94.370681763
536180.01,2267161.01,-91.271682739
536180.01,2267261.01,-88.297088623
536180.01,2267361.01,-85.502075195
536180.01,2267461.01,-82.917160034
536180.01,2267561.01,-80.538642883
536180.01,2267661.01,-78.276290894
536180.01,2267761.01,-76.205879211
536180.01,2267861.01,-74.256034851
536180.01,2267961.01,-72.345718384
536180.01,2268061.01,-70.457977295
536180.01,2268161.01,-68.599205017
536180.01,2268261.01,-66.651069641
536180.01,2268361.01,-64.633758545
536180.01,2268461.01,-62.530582428
536180.01,2268561.01,-60.337936401
536180.01,2268661.01,-58.085670471
536180.01,2268761.01,-55.841129303
536180.01,2268861.01,-53.728462219
536180.01,2268961.01,-51.918468475
536180.01,2269061.01,-50.547973633
536180.01,2269161.01,-49.727931976
536180.01,2269261.01,-49.437599182
536180.01,2269361.01,-49.656036377
536180.01,2269461.01,-50.373889923
536180.01,2269561.01,-51.431911469
536180.01,2269661.01,-52.773136139
536180.01,2269761.01,-54.273971558
536180.01,2269861.01,-55.769767761
536180.01,2269961.01,-57.071350098
536180.01,2270061.01,-57.935890198
536180.01,2270161.01,-58.0991745
536180.01,2270261.01,-57.479488373
536180.01,2270361.01,-56.152500153
536180.01,2270461.01,-54.329662323
536180.01,2270561.01,-52.381607056
536180.01,2270661.01,-50.368114471
536180.01,2270761.01,-48.325019836
536180.01,2270861.01,-46.33316803
536180.01,2270961.01,-44.478538513
536180.01,2271061.01,-42.756469727
536180.01,2271161.01,-41.127212524
536180.01,2271261.01,-39.681758881
536180.01,2271361.01,-38.420478821
536180.01,2271461.01,-37.363441467
536180.01,2271561.01,-36.469093323
536180.01,2271661.01,-35.785575867
536180.01,2271761.01,-35.313411713
536180.01,2271861.01,-35.032348633
536180.01,2271961.01,-34.896408081
536180.01,2272061.01,-34.904556274
536180.01,2272161.01,-34.97070694
536180.01,2272261.01,-35.100708008
536180.01,2272361.01,-35.2840271
536180.01,2272461.01,-35.459106445
536180.01,2272561.01,-35.646865845
536280.01,2261061.01,-70.864463806
536280.01,2261161.01,-71.446739197
536280.01,2261261.01,-71.814048767
536280.01,2261361.01,-72.21496582
536280.01,2261461.01,-72.498397827
536280.01,2261561.01,-72.711296082
536280.01,2261661.01,-72.892791748
536280.01,2261761.01,-73.100868225
536280.01,2261861.01,-73.402900696
536280.01,2261961.01,-73.837768555
536280.01,2262061.01,-74.429122925
536280.01,2262161.01,-75.258956909
536280.01,2262261.01,-76.091850281
536280.01,2262361.01,-75.063819885
536280.01,2262461.01,-75.272628784
536280.01,2262561.01,-78.136398315
