"X","Y","H00_Ground Level (Depth)"
540380.01,2266961.01,-105.279129028
540380.01,2267061.01,-105.186721802
540380.01,2267161.01,-105.753868103
540380.01,2267261.01,-105.842338562
540380.01,2267361.01,-106.056266785
540380.01,2267461.01,-105.99760437
540380.01,2267561.01,-106.342567444
540380.01,2267661.01,-107.185501099
540380.01,2267761.01,-106.831130981
540380.01,2267861.01,-107.161476135
540380.01,2267961.01,-107.805778503
540380.01,2268061.01,-108.557624817
540380.01,2268161.01,-109.371315002
540380.01,2268261.01,-109.599403381
540380.01,2268361.01,-109.428367615
540380.01,2268461.01,-110.545654297
540380.01,2268561.01,-111.07106781
540380.01,2268661.01,-111.782112122
540380.01,2268761.01,-111.761810303
540380.01,2268861.01,-112.22077179
540380.01,2268961.01,-112.946960449
540380.01,2269061.01,-112.943084717
540380.01,2269161.01,-113.096626282
540380.01,2269261.01,-113.050010681
540380.01,2269361.01,-112.011550903
540380.01,2269461.01,-110.68006134
540380.01,2269561.01,-109.622192383
540380.01,2269661.01,-107.863967896
540380.01,2269761.01,-107.256744385
540380.01,2269861.01,-107.853157043
540380.01,2269961.01,-108.478691101
540380.01,2270061.01,-107.479110718
540380.01,2270161.01,-106.65221405
540380.01,2270261.01,-106.088668823
540380.01,2270361.01,-106.762275696
540480.01,2264361.01,-95.141540527
540480.01,2264461.01,-96.052398682
540480.01,2264561.01,-97.426765442
540480.01,2264661.01,-97.938514709
540480.01,2264761.01,-98.894805908
540480.01,2264861.01,-99.271614075
540480.01,2264961.01,-99.058952332
540480.01,2265061.01,-97.992752075
540480.01,2265161.01,-97.992500305
540480.01,2265261.01,-98.668441772
540480.01,2265361.01,-99.028060913
540480.01,2265461.01,-98.859359741
540480.01,2265561.01,-98.882247925
540480.01,2265661.01,-99.551078796
540480.01,2265761.01,-100.744796753
540480.01,2265861.01,-100.952842712
540480.01,2265961.01,-99.932174683
540480.01,2266061.01,-99.15246582
540480.01,2266161.01,-97.333175659
540480.01,2266261.01,-97.702850342
540480.01,2266361.01,-100.639785767
540480.01,2266461.01,-102.799255371
540480.01,2266561.01,-103.92150116
540480.01,2266661.01,-105.247543335
540480.01,2266761.01,-106.216278076
540480.01,2266861.01,-105.891273499
540480.01,2266961.01,-105.114654541
540480.01,2267061.01,-105.05556488
540480.01,2267161.01,-104.849487305
540480.01,2267261.01,-105.272857666
540480.01,2267361.01,-106.153213501
540480.01,2267461.01,-105.663696289
540480.01,2267561.01,-105.337249756
540480.01,2267661.01,-105.577598572
540480.01,2267761.01,-105.538291931
540480.01,2267861.01,-105.533088684
540480.01,2267961.01,-106.464996338
540480.01,2268061.01,-107.251922607
540480.01,2268161.01,-107.713508606
540480.01,2268261.01,-108.914459229
540480.01,2268361.01,-109.49294281
540480.01,2268461.01,-110.270904541
540480.01,2268561.01,-111.354179382
540480.01,2268661.01,-112.859909058
540480.01,2268761.01,-113.040710449
540480.01,2268861.01,-113.084373474
540480.01,2268961.01,-113.332748413
540480.01,2269061.01,-113.018112183
540480.01,2269161.01,-113.012901306
540480.01,2269261.01,-113.213172913
540480.01,2269361.01,-112.331100464
540480.01,2269461.01,-110.981864929
540480.01,2269561.01,-110.461135864
540480.01,2269661.01,-108.99659729
540480.01,2269761.01,-108.478973389
540480.01,2269861.01,-108.744888306
540480.01,2269961.01,-107.746994019
540480.01,2270061.01,-105.843643188
540480.01,2270161.01,-106.07711792
540480.01,2270261.01,-105.904403687
540580.01,2264461.01,-94.094772339
540580.01,2264561.01,-94.719612122
540580.01,2264661.01,-95.696525574
540580.01,2264761.01,-98.015914917
540580.01,2264861.01,-98.337837219
540580.01,2264961.01,-98.36100769
540580.01,2265061.01,-97.827529907
540580.01,2265161.01,-97.541610718
540580.01,2265261.01,-97.750686646
540580.01,2265361.01,-98.344528198
540580.01,2265461.01,-98.816139221
540580.01,2265561.01,-98.873283386
540580.01,2265661.01,-98.927635193
540580.01,2265761.01,-99.542427063
540580.01,2265861.01,-99.846107483
540580.01,2265961.01,-99.215202332
540580.01,2266061.01,-97.896263123
540580.01,2266161.01,-96.254745483
540580.01,2266261.01,-97.408966064
540580.01,2266361.01,-100.590858459
540580.01,2266461.01,-102.428817749
540580.01,2266561.01,-102.481765747
540580.01,2266661.01,-104.013404846
540580.01,2266761.01,-104.892036438
540580.01,2266861.01,-104.298820496
540580.01,2266961.01,-104.427680969
540580.01,2267061.01,-105.137161255
540580.01,2267161.01,-104.559295654
540580.01,2267261.01,-104.750831604
540580.01,2267361.01,-105.377593994
540580.01,2267461.01,-104.453025818
540580.01,2267561.01,-103.802734375
540580.01,2267661.01,-104.126579285
540580.01,2267761.01,-104.890434265
540580.01,2267861.01,-105.065238953
540580.01,2267961.01,-106.651863098
540580.01,2268061.01,-107.250236511
540580.01,2268161.01,-107.509483337
540580.01,2268261.01,-108.806724548
540580.01,2268361.01,-109.186820984
540580.01,2268461.01,-109.842987061
540580.01,2268561.01,-111.104255676
540580.01,2268661.01,-112.784736633
540580.01,2268761.01,-113.712539673
540580.01,2268861.01,-113.827339172
540580.01,2268961.01,-113.820251465
540580.01,2269061.01,-113.159645081
540580.01,2269161.01,-112.890365601
540580.01,2269261.01,-112.94392395
540580.01,2269361.01,-112.136054993
540580.01,2269461.01,-110.954612732
540580.01,2269561.01,-111.016853333
540580.01,2269661.01,-109.723632813
540580.01,2269761.01,-109.123100281
540580.01,2269861.01,-108.869247437
540580.01,2269961.01,-107.517425537
540580.01,2270061.01,-105.963317871
540580.01,2270161.01,-105.906494141
540580.01,2270261.01,-106.15586853
540680.01,2264561.01,-93.167549133
540680.01,2264661.01,-94.662467957
540680.01,2264761.01,-96.358345032
540680.01,2264861.01,-96.949645996
540680.01,2264961.01,-97.201454163
540680.01,2265061.01,-97.259361267
540680.01,2265161.01,-96.937339783
540680.01,2265261.01,-96.995025635
540680.01,2265361.01,-97.541900635
540680.01,2265461.01,-98.110969543
540680.01,2265561.01,-98.900917053
540680.01,2265661.01,-99.068099976
540680.01,2265761.01,-98.280700684
540680.01,2265861.01,-98.184776306
540680.01,2265961.01,-97.880317688
540680.01,2266061.01,-96.530197144
540680.01,2266161.01,-95.770057678
540680.01,2266261.01,-97.605323792
540680.01,2266361.01,-100.269050598
540680.01,2266461.01,-102.110816956
540680.01,2266561.01,-101.84375
540680.01,2266661.01,-102.808937073
540680.01,2266761.01,-102.771316528
540680.01,2266861.01,-102.477859497
540680.01,2266961.01,-103.112190247
540680.01,2267061.01,-104.241508484
540680.01,2267161.01,-103.901184082
540680.01,2267261.01,-103.730537415
540680.01,2267361.01,-103.880233765
540680.01,2267461.01,-103.241073608
540680.01,2267561.01,-103.236160278
540680.01,2267661.01,-104.474807739
540680.01,2267761.01,-105.54624176
540680.01,2267861.01,-106.961952209
540680.01,2267961.01,-108.492042542
540680.01,2268061.01,-108.651351929
540680.01,2268161.01,-108.3697052
540680.01,2268261.01,-108.981758118
540680.01,2268361.01,-108.977607727
540680.01,2268461.01,-109.819862366
540680.01,2268561.01,-111.07118988
540680.01,2268661.01,-112.632362366
540680.01,2268761.01,-113.97492218
540680.01,2268861.01,-114.268608093
540680.01,2268961.01,-114.211128235
540680.01,2269061.01,-113.466674805
540680.01,2269161.01,-113.322990417
540680.01,2269261.01,-113.012527466
540680.01,2269361.01,-112.434890747
540680.01,2269461.01,-111.120117188
540680.01,2269561.01,-110.940582275
540680.01,2269661.01,-109.9036026
540680.01,2269761.01,-109.283737183
540680.01,2269861.01,-108.041999817
540680.01,2269961.01,-106.976470947
540680.01,2270061.01,-105.635528564
540680.01,2270161.01,-105.837234497
540780.01,2264561.01,-92.550613403
540780.01,2264661.01,-93.833908081
540780.01,2264761.01,-95.317245483
540780.01,2264861.01,-96.105354309
540780.01,2264961.01,-96.014137268
540780.01,2265061.01,-96.013137817
540780.01,2265161.01,-96.349624634
540780.01,2265261.01,-96.585693359
540780.01,2265361.01,-97.05065918
540780.01,2265461.01,-97.326782227
540780.01,2265561.01,-98.042388916
540780.01,2265661.01,-98.268882751
540780.01,2265761.01,-97.615722656
540780.01,2265861.01,-97.617774963
540780.01,2265961.01,-97.012832642
540780.01,2266061.01,-96.058685303
540780.01,2266161.01,-95.617156982
540780.01,2266261.01,-97.36907959
540780.01,2266361.01,-99.517791748
540780.01,2266461.01,-100.982551575
540780.01,2266561.01,-101.010147095
540780.01,2266661.01,-100.696098328
540780.01,2266761.01,-101.183753967
540780.01,2266861.01,-101.5991745
540780.01,2266961.01,-102.249664307
540780.01,2267061.01,-103.204086304
540780.01,2267161.01,-103.271789551
540780.01,2267261.01,-102.977645874
540780.01,2267361.01,-102.927482605
540780.01,2267461.01,-103.029830933
540780.01,2267561.01,-104.073287964
540780.01,2267661.01,-105.737983704
540780.01,2267761.01,-106.724739075
540780.01,2267861.01,-109.00844574
540780.01,2267961.01,-110.235610962
540780.01,2268061.01,-110.138008118
540780.01,2268161.01,-108.5834198
540780.01,2268261.01,-108.832206726
540780.01,2268361.01,-109.113487244
540780.01,2268461.01,-110.087181091
540780.01,2268561.01,-111.408233643
540780.01,2268661.01,-112.70778656
540780.01,2268761.01,-113.68321228
540780.01,2268861.01,-113.998756409
540780.01,2268961.01,-113.645370483
540780.01,2269061.01,-113.195587158
540780.01,2269161.01,-113.9713974
540780.01,2269261.01,-113.215667725
540780.01,2269361.01,-112.756027222
540780.01,2269461.01,-111.328613281
540780.01,2269561.01,-110.577156067
540780.01,2269661.01,-109.59954834
540780.01,2269761.01,-108.711418152
540780.01,2269861.01,-107.570747375
540780.01,2269961.01,-107.275184631
540780.01,2270061.01,-106.375442505
540880.01,2264661.01,-93.635360718
540880.01,2264761.01,-95.269210815
540880.01,2264861.01,-96.138702393
540880.01,2264961.01,-96.050033569
540880.01,2265061.01,-95.93598938
540880.01,2265161.01,-95.896270752
540880.01,2265261.01,-96.036239624
540880.01,2265361.01,-96.348007202
540880.01,2265461.01,-96.613777161
540880.01,2265561.01,-97.214431763
540880.01,2265661.01,-96.935821533
540880.01,2265761.01,-96.156234741
540880.01,2265861.01,-96.956993103
540880.01,2265961.01,-96.539833069
540880.01,2266061.01,-95.865653992
540880.01,2266161.01,-95.076728821
540880.01,2266261.01,-96.039512634
540880.01,2266361.01,-97.935394287
540880.01,2266461.01,-99.199638367
540880.01,2266561.01,-99.447341919
540880.01,2266661.01,-99.339302063
540880.01,2266761.01,-100.4217453
540880.01,2266861.01,-101.291412354
540880.01,2266961.01,-102.015487671
540880.01,2267061.01,-102.542266846
540880.01,2267161.01,-102.908370972
540880.01,2267261.01,-102.850669861
540880.01,2267361.01,-102.584686279
540880.01,2267461.01,-103.153930664
540880.01,2267561.01,-104.707145691
540880.01,2267661.01,-105.930046082
540880.01,2267761.01,-106.832435608
540880.01,2267861.01,-109.16872406
540880.01,2267961.01,-111.412033081
540880.01,2268061.01,-112.310256958
540880.01,2268161.01,-109.985473633
540880.01,2268261.01,-109.158912659
540880.01,2268361.01,-109.362045288
540880.01,2268461.01,-110.209289551
540880.01,2268561.01,-111.19808197
540880.01,2268661.01,-112.004859924
540880.01,2268761.01,-112.89881134
540880.01,2268861.01,-113.220039368
540880.01,2268961.01,-113.049339294
540880.01,2269061.01,-113.048873901
540880.01,2269161.01,-113.583259583
540880.01,2269261.01,-113.077056885
540880.01,2269361.01,-112.892921448
540880.01,2269461.01,-111.168731689
540880.01,2269561.01,-109.667007446
540880.01,2269661.01,-108.81993866
540880.01,2269761.01,-108.508789063
540880.01,2269861.01,-108.391456604
540880.01,2269961.01,-108.646446228
540880.01,2270061.01,-108.131790161
540980.01,2264761.01,-95.123451233
540980.01,2264861.01,-96.102722168
540980.01,2264961.01,-96.126815796
540980.01,2265061.01,-95.633918762
540980.01,2265161.01,-95.23626709
540980.01,2265261.01,-95.574645996
540980.01,2265361.01,-95.982017517
540980.01,2265461.01,-96.301757813
540980.01,2265561.01,-96.64541626
540980.01,2265661.01,-95.789886475
540980.01,2265761.01,-94.876678467
540980.01,2265861.01,-95.660255432
540980.01,2265961.01,-95.636611938
540980.01,2266061.01,-94.806884766
540980.01,2266161.01,-94.257499695
540980.01,2266261.01,-94.840248108
540980.01,2266361.01,-96.545089722
540980.01,2266461.01,-97.998046875
540980.01,2266561.01,-98.392234802
540980.01,2266661.01,-98.467063904
540980.01,2266761.01,-100.00062561
540980.01,2266861.01,-101.111846924
540980.01,2266961.01,-101.526603699
540980.01,2267061.01,-101.923568726
540980.01,2267161.01,-102.110740662
540980.01,2267261.01,-102.114906311
540980.01,2267361.01,-102.650032043
540980.01,2267461.01,-103.618301392
540980.01,2267561.01,-105.068786621
540980.01,2267661.01,-106.11555481
540980.01,2267761.01,-107.539344788
540980.01,2267861.01,-110.022605896
540980.01,2267961.01,-111.54019928
540980.01,2268061.01,-112.995689392
540980.01,2268161.01,-111.102806091
540980.01,2268261.01,-109.820617676
540980.01,2268361.01,-110.11946106
540980.01,2268461.01,-110.7525177
540980.01,2268561.01,-110.969116211
540980.01,2268661.01,-111.559135437
540980.01,2268761.01,-112.803695679
540980.01,2268861.01,-113.093673706
540980.01,2268961.01,-112.974777222
540980.01,2269061.01,-113.050865173
540980.01,2269161.01,-113.007217407
540980.01,2269261.01,-113.009384155
540980.01,2269361.01,-112.960464478
540980.01,2269461.01,-112.025924683
540980.01,2269561.01,-109.988494873
540980.01,2269661.01,-108.90776062
540980.01,2269761.01,-108.910110474
540980.01,2269861.01,-109.117385864
540980.01,2269961.01,-109.586196899
541080.01,2264861.01,-95.519241333
541080.01,2264961.01,-95.418663025
541080.01,2265061.01,-94.77507019
541080.01,2265161.01,-94.290283203
541080.01,2265261.01,-95.078430176
541080.01,2265361.01,-95.715782166
541080.01,2265461.01,-95.627960205
541080.01,2265561.01,-95.744438171
541080.01,2265661.01,-95.119491577
541080.01,2265761.01,-94.424491882
541080.01,2265861.01,-94.844467163
541080.01,2265961.01,-95.281944275
541080.01,2266061.01,-94.387535095
541080.01,2266161.01,-93.984046936
541080.01,2266261.01,-94.198997498
541080.01,2266361.01,-95.803642273
541080.01,2266461.01,-97.367240906
541080.01,2266561.01,-97.601600647
541080.01,2266661.01,-97.867431641
541080.01,2266761.01,-100.009689331
541080.01,2266861.01,-101.377952576
541080.01,2266961.01,-100.884986877
541080.01,2267061.01,-101.990730286
541080.01,2267161.01,-101.273231506
541080.01,2267261.01,-101.402664185
541080.01,2267361.01,-103.132698059
541080.01,2267461.01,-104.641540527
541080.01,2267561.01,-106.300254822
541080.01,2267661.01,-107.216209412
541080.01,2267761.01,-108.748535156
541080.01,2267861.01,-111.174858093
541080.01,2267961.01,-110.302772522
541080.01,2268061.01,-110.181755066
541080.01,2268161.01,-110.87575531
541080.01,2268261.01,-110.823921204
541080.01,2268361.01,-111.16192627
541080.01,2268461.01,-111.469665527
541080.01,2268561.01,-111.082206726
541080.01,2268661.01,-111.647033691
541080.01,2268761.01,-112.844993591
541080.01,2268861.01,-113.241622925
541080.01,2268961.01,-113.077011108
541080.01,2269061.01,-112.92124176
541080.01,2269161.01,-112.771781921
541080.01,2269261.01,-112.987350464
541080.01,2269361.01,-113.039138794
541080.01,2269461.01,-112.60925293
541080.01,2269561.01,-110.625198364
541080.01,2269661.01,-109.389892578
541080.01,2269761.01,-108.995292664
541080.01,2269861.01,-109.445098877
541180.01,2264861.01,-94.708381653
541180.01,2264961.01,-94.420837402
541180.01,2265061.01,-94.037704468
541180.01,2265161.01,-93.774528503
541180.01,2265261.01,-94.183036804
541180.01,2265361.01,-94.018478394
541180.01,2265461.01,-94.685180664
541180.01,2265561.01,-94.803573608
541180.01,2265661.01,-95.008964539
541180.01,2265761.01,-94.276611328
541180.01,2265861.01,-94.165100098
541180.01,2265961.01,-94.169525146
541180.01,2266061.01,-93.565162659
541180.01,2266161.01,-93.829421997
541180.01,2266261.01,-94.362640381
541180.01,2266361.01,-95.734451294
541180.01,2266461.01,-96.818206787
541180.01,2266561.01,-96.747383118
541180.01,2266661.01,-97.539932251
541180.01,2266761.01,-99.555290222
541180.01,2266861.01,-100.364768982
541180.01,2266961.01,-99.203834534
541180.01,2267061.01,-102.204147339
541180.01,2267161.01,-102.668121338
541180.01,2267261.01,-102.032569885
541180.01,2267361.01,-103.571212769
541180.01,2267461.01,-105.512641907
541180.01,2267561.01,-107.452224731
541180.01,2267661.01,-108.121894836
541180.01,2267761.01,-108.663993835
541180.01,2267861.01,-110.099754333
541180.01,2267961.01,-109.91910553
541180.01,2268061.01,-110.262290955
541180.01,2268161.01,-110.921356201
541180.01,2268261.01,-111.280204773
541180.01,2268361.01,-111.813613892
541180.01,2268461.01,-112.02243042
541180.01,2268561.01,-111.934890747
541180.01,2268661.01,-112.13948822
541180.01,2268761.01,-112.183006287
541180.01,2268861.01,-112.692329407
541180.01,2268961.01,-113.031463623
541180.01,2269061.01,-112.980354309
541180.01,2269161.01,-112.897346497
541180.01,2269261.01,-112.765228271
541180.01,2269361.01,-112.975563049
541180.01,2269461.01,-112.674217224
541180.01,2269561.01,-111.253433228
541180.01,2269661.01,-110.163902283
541180.01,2269761.01,-109.397315979
541180.01,2269861.01,-109.904067993
541280.01,2264961.01,-93.781517029
541280.01,2265061.01,-93.890716553
541280.01,2265161.01,-93.926193237
541280.01,2265261.01,-93.963386536
541280.01,2265361.01,-95.329704285
541280.01,2265461.01,-95.19657135
541280.01,2265561.01,-94.14490509
