"X","Y","H04_Cenom (Depth)"
536180.01,2270861.01,72.07131958
536180.01,2270961.01,72.286811829
536180.01,2271061.01,70.212181091
536180.01,2271161.01,70.347663879
536180.01,2271261.01,88.172416687
536180.01,2271361.01,91.358718872
536180.01,2271461.01,97.246665955
536180.01,2271561.01,94.199813843
536180.01,2271661.01,93.911476135
536180.01,2271761.01,97.243148804
536180.01,2271861.01,97.247291565
536180.01,2271961.01,96.297966003
536180.01,2272061.01,97.580673218
536180.01,2272161.01,97.170280457
536180.01,2272261.01,100.093833923
536180.01,2272361.01,101.914024353
536180.01,2272461.01,105.611785889
536180.01,2272561.01,107.8592453
536280.01,2261061.01,-9999
536280.01,2261161.01,-9999
536280.01,2261261.01,-9999
536280.01,2261361.01,-9999
536280.01,2261461.01,-9999
536280.01,2261561.01,40.760307312
536280.01,2261661.01,42.678863525
536280.01,2261761.01,40.857772827
536280.01,2261861.01,39.424762726
536280.01,2261961.01,31.832147598
536280.01,2262061.01,26.021818161
536280.01,2262161.01,23.178087234
536280.01,2262261.01,20.874921799
536280.01,2262361.01,19.099836349
536280.01,2262461.01,19.316415787
536280.01,2262561.01,18.128293991
536280.01,2262661.01,11.965224266
536280.01,2262761.01,10.454424858
536280.01,2262861.01,8.077331543
536280.01,2262961.01,3.612563372
536280.01,2263061.01,0.903338015
536280.01,2263161.01,0.666468799
536280.01,2263261.01,-0.456116468
536280.01,2263361.01,-0.039518405
536280.01,2263461.01,-0.246234164
536280.01,2263561.01,-3.580089092
536280.01,2263661.01,-7.129850388
536280.01,2263761.01,-5.941007614
536280.01,2263861.01,-5.868740559
536280.01,2263961.01,-9.884721756
536280.01,2264061.01,-18.474468231
536280.01,2264161.01,-20.143850327
536280.01,2264261.01,-21.699438095
536280.01,2264361.01,-21.867677689
536280.01,2264461.01,-25.004734039
536280.01,2264561.01,-26.818096161
536280.01,2264661.01,-28.772468567
536280.01,2264761.01,-28.268129349
536280.01,2264861.01,-32.009212494
536280.01,2264961.01,-37.711582184
536280.01,2265061.01,-39.072322845
536280.01,2265161.01,-39.268508911
536280.01,2265261.01,-52.799995422
536280.01,2265361.01,-55.829082489
536280.01,2265461.01,-54.275993347
536280.01,2265561.01,-49.911060333
536280.01,2265661.01,-48.392562866
536280.01,2265761.01,-50.836929321
536280.01,2265861.01,-55.641490936
536280.01,2265961.01,-56.446933746
536280.01,2266061.01,-55.306209564
536280.01,2266161.01,-56.921520233
536280.01,2266261.01,-58.430019379
536280.01,2266361.01,-54.385929108
536280.01,2266461.01,-48.614742279
536280.01,2266561.01,-45.986747742
536280.01,2266661.01,-41.938529968
536280.01,2266761.01,-39.880092621
536280.01,2266861.01,-27.966373444
536280.01,2266961.01,-27.454099655
536280.01,2267061.01,-21.064380646
536280.01,2267161.01,-16.975650787
536280.01,2267261.01,-14.997345924
536280.01,2267361.01,-14.133502007
536280.01,2267461.01,-13.513843536
536280.01,2267561.01,-11.551027298
536280.01,2267661.01,-4.929509163
536280.01,2267761.01,5.05870676
536280.01,2267861.01,10.203530312
536280.01,2267961.01,17.962903976
536280.01,2268061.01,18.132127762
536280.01,2268161.01,16.452529907
536280.01,2268261.01,48.512023926
536280.01,2268361.01,47.328971863
536280.01,2268461.01,46.417007446
536280.01,2268561.01,49.949352264
536280.01,2268661.01,55.436691284
536280.01,2268761.01,58.776367188
536280.01,2268861.01,60.954559326
536280.01,2268961.01,62.224628448
536280.01,2269061.01,63.889839172
536280.01,2269161.01,64.066520691
536280.01,2269261.01,64.692710876
536280.01,2269361.01,43.049110413
536280.01,2269461.01,43.823013306
536280.01,2269561.01,47.230186462
536280.01,2269661.01,51.110942841
536280.01,2269761.01,54.072910309
536280.01,2269861.01,57.496463776
536280.01,2269961.01,59.983589172
536280.01,2270061.01,61.750030518
536280.01,2270161.01,64.488876343
536280.01,2270261.01,68.966384888
536280.01,2270361.01,74.302497864
536280.01,2270461.01,75.510047913
536280.01,2270561.01,72.537811279
536280.01,2270661.01,75.615196228
536280.01,2270761.01,74.878890991
536280.01,2270861.01,69.887870789
536280.01,2270961.01,62.686706543
536280.01,2271061.01,57.242298126
536280.01,2271161.01,91.777191162
536280.01,2271261.01,90.718894958
536280.01,2271361.01,92.018379211
536280.01,2271461.01,96.720718384
536280.01,2271561.01,99.232048035
536280.01,2271661.01,100.446929932
536280.01,2271761.01,99.99546051
536280.01,2271861.01,99.746704102
536280.01,2271961.01,99.803489685
536280.01,2272061.01,99.993652344
536280.01,2272161.01,99.580490112
536280.01,2272261.01,101.043281555
536280.01,2272361.01,104.038459778
536280.01,2272461.01,107.232849121
536280.01,2272561.01,108.532485962
536280.01,2272661.01,-9999
536380.01,2261161.01,-9999
536380.01,2261261.01,-9999
536380.01,2261361.01,-9999
536380.01,2261461.01,-9999
536380.01,2261561.01,44.121681213
536380.01,2261661.01,49.142593384
536380.01,2261761.01,54.055995941
536380.01,2261861.01,47.843528748
536380.01,2261961.01,34.913490295
536380.01,2262061.01,26.670455933
536380.01,2262161.01,24.058694839
536380.01,2262261.01,22.096294403
536380.01,2262361.01,22.04624939
536380.01,2262461.01,21.588859558
536380.01,2262561.01,17.140579224
536380.01,2262661.01,12.930353165
536380.01,2262761.01,11.706952095
536380.01,2262861.01,8.091522217
536380.01,2262961.01,4.23145771
536380.01,2263061.01,3.185977936
536380.01,2263161.01,1.149599075
536380.01,2263261.01,0.006049277
536380.01,2263361.01,-0.991656899
536380.01,2263461.01,-1.670526266
536380.01,2263561.01,-4.229680061
536380.01,2263661.01,-8.050221443
536380.01,2263761.01,-7.500397682
536380.01,2263861.01,-6.318444729
536380.01,2263961.01,-13.791419983
536380.01,2264061.01,-15.977916718
536380.01,2264161.01,-18.14012146
536380.01,2264261.01,-19.478574753
536380.01,2264361.01,-18.470762253
536380.01,2264461.01,-19.935045242
536380.01,2264561.01,-19.824817657
536380.01,2264661.01,-17.53118515
536380.01,2264761.01,-36.248519897
536380.01,2264861.01,-39.391647339
536380.01,2264961.01,-44.737449646
536380.01,2265061.01,-47.592502594
536380.01,2265161.01,-47.794460297
536380.01,2265261.01,-51.114795685
536380.01,2265361.01,-54.753494263
536380.01,2265461.01,-56.94065094
536380.01,2265561.01,-51.457756042
536380.01,2265661.01,-47.995418549
536380.01,2265761.01,-47.724555969
536380.01,2265861.01,-55.420345306
536380.01,2265961.01,-57.151851654
536380.01,2266061.01,-54.246963501
536380.01,2266161.01,-52.770694733
536380.01,2266261.01,-53.979381561
536380.01,2266361.01,-54.579936981
536380.01,2266461.01,-52.179805756
536380.01,2266561.01,-50.601203918
536380.01,2266661.01,-42.157096863
536380.01,2266761.01,-38.669902802
536380.01,2266861.01,-37.460441589
536380.01,2266961.01,-28.632991791
536380.01,2267061.01,-21.448738098
536380.01,2267161.01,-17.113260269
536380.01,2267261.01,-15.293928146
536380.01,2267361.01,-14.722293854
536380.01,2267461.01,-15.517482758
536380.01,2267561.01,-11.292216301
536380.01,2267661.01,-2.7239604
536380.01,2267761.01,4.824541092
536380.01,2267861.01,9.737017632
536380.01,2267961.01,17.192714691
536380.01,2268061.01,16.993499756
536380.01,2268161.01,16.452529907
536380.01,2268261.01,51.629020691
536380.01,2268361.01,51.828960419
536380.01,2268461.01,51.724758148
536380.01,2268561.01,48.164070129
536380.01,2268661.01,57.509407043
536380.01,2268761.01,60.340354919
536380.01,2268861.01,60.738571167
536380.01,2268961.01,62.831707001
536380.01,2269061.01,63.701320648
536380.01,2269161.01,63.889839172
536380.01,2269261.01,40.268383026
536380.01,2269361.01,42.196804047
536380.01,2269461.01,45.274272919
536380.01,2269561.01,48.990531921
536380.01,2269661.01,52.406024933
536380.01,2269761.01,54.711200714
536380.01,2269861.01,57.673686981
536380.01,2269961.01,61.20823288
536380.01,2270061.01,65.070419312
536380.01,2270161.01,69.544128418
536380.01,2270261.01,73.21459198
536380.01,2270361.01,76.455039978
536380.01,2270461.01,80.036834717
536380.01,2270561.01,78.143951416
536380.01,2270661.01,77.279373169
536380.01,2270761.01,70.288009644
536380.01,2270861.01,63.21125412
536380.01,2270961.01,57.218753815
536380.01,2271061.01,57.149505615
536380.01,2271161.01,89.244735718
536380.01,2271261.01,91.853279114
536380.01,2271361.01,95.2758255
536380.01,2271461.01,99.128486633
536380.01,2271561.01,101.339332581
536380.01,2271661.01,99.784484863
536380.01,2271761.01,100.222892761
536380.01,2271861.01,99.499801636
536380.01,2271961.01,99.08769989
536380.01,2272061.01,100.244186401
536380.01,2272161.01,100.028419495
536380.01,2272261.01,100.911727905
536380.01,2272361.01,105.284942627
536380.01,2272461.01,108.352523804
536380.01,2272561.01,109.988372803
536380.01,2272661.01,111.162612915
536380.01,2272761.01,-9999
536480.01,2261361.01,-9999
536480.01,2261461.01,-9999
536480.01,2261561.01,-9999
536480.01,2261661.01,60.104995728
536480.01,2261761.01,60.276657104
536480.01,2261861.01,49.091716766
536480.01,2261961.01,37.39547348
536480.01,2262061.01,29.339925766
536480.01,2262161.01,26.753147125
536480.01,2262261.01,25.130992889
536480.01,2262361.01,23.129209518
536480.01,2262461.01,21.004440308
536480.01,2262561.01,16.795707703
536480.01,2262661.01,13.175159454
536480.01,2262761.01,12.013220787
536480.01,2262861.01,9.335175514
536480.01,2262961.01,5.492031097
536480.01,2263061.01,3.514302015
536480.01,2263161.01,0.682772875
536480.01,2263261.01,-1.422092795
536480.01,2263361.01,-3.170822144
536480.01,2263461.01,-2.451138973
536480.01,2263561.01,-1.489271879
536480.01,2263661.01,-1.879819393
536480.01,2263761.01,-3.801336288
536480.01,2263861.01,-5.969072342
536480.01,2263961.01,-14.959364891
536480.01,2264061.01,-10.001743317
536480.01,2264161.01,-12.552629471
536480.01,2264261.01,-14.471336365
536480.01,2264361.01,-14.904563904
536480.01,2264461.01,-17.359035492
536480.01,2264561.01,-19.609550476
536480.01,2264661.01,-21.347173691
536480.01,2264761.01,-38.780971527
536480.01,2264861.01,-39.718193054
536480.01,2264961.01,-43.938892365
536480.01,2265061.01,-47.821376801
536480.01,2265161.01,-49.102275848
536480.01,2265261.01,-51.144683838
536480.01,2265361.01,-57.61510849
536480.01,2265461.01,-58.858695984
536480.01,2265561.01,-53.025337219
536480.01,2265661.01,-49.777431488
536480.01,2265761.01,-46.844470978
536480.01,2265861.01,-51.788856506
536480.01,2265961.01,-54.820743561
536480.01,2266061.01,-53.513240814
536480.01,2266161.01,-49.245891571
536480.01,2266261.01,-50.326663971
536480.01,2266361.01,-55.002937317
536480.01,2266461.01,-52.598995209
536480.01,2266561.01,-48.842269897
536480.01,2266661.01,-39.733337402
536480.01,2266761.01,-32.348781586
536480.01,2266861.01,-32.550762177
536480.01,2266961.01,-30.218578339
536480.01,2267061.01,-19.353157043
536480.01,2267161.01,-16.794813156
536480.01,2267261.01,-15.151890755
536480.01,2267361.01,-12.783588409
536480.01,2267461.01,-11.195745468
536480.01,2267561.01,-9.3066082
536480.01,2267661.01,-1.495889783
536480.01,2267761.01,7.965412617
536480.01,2267861.01,13.344594955
536480.01,2267961.01,15.722017288
536480.01,2268061.01,16.935976028
536480.01,2268161.01,16.452529907
536480.01,2268261.01,50.906288147
536480.01,2268361.01,53.955154419
536480.01,2268461.01,55.986377716
536480.01,2268561.01,43.564430237
536480.01,2268661.01,61.408939362
536480.01,2268761.01,61.408939362
536480.01,2268861.01,61.408939362
536480.01,2268961.01,39.927604675
536480.01,2269061.01,39.927604675
536480.01,2269161.01,39.93920517
536480.01,2269261.01,40.850734711
536480.01,2269361.01,43.801525116
536480.01,2269461.01,45.80223465
536480.01,2269561.01,47.883167267
536480.01,2269661.01,52.128406525
536480.01,2269761.01,54.593208313
536480.01,2269861.01,57.976112366
536480.01,2269961.01,63.804443359
536480.01,2270061.01,67.782043457
536480.01,2270161.01,73.598670959
536480.01,2270261.01,78.463233948
536480.01,2270361.01,83.45841217
536480.01,2270461.01,89.446113586
536480.01,2270561.01,91.839035034
536480.01,2270661.01,85.30140686
536480.01,2270761.01,65.014587402
536480.01,2270861.01,56.83058548
536480.01,2270961.01,56.16060257
536480.01,2271061.01,57.242298126
536480.01,2271161.01,89.244735718
536480.01,2271261.01,91.955955505
536480.01,2271361.01,94.697135925
536480.01,2271461.01,96.962692261
536480.01,2271561.01,97.083740234
536480.01,2271661.01,97.905509949
536480.01,2271761.01,99.281745911
536480.01,2271861.01,88.983337402
536480.01,2271961.01,90.797241211
536480.01,2272061.01,99.702629089
536480.01,2272161.01,100.206001282
536480.01,2272261.01,100.605705261
536480.01,2272361.01,104.498451233
536480.01,2272461.01,109.023345947
536480.01,2272561.01,110.291633606
536480.01,2272661.01,111.742126465
536480.01,2272761.01,112.012710571
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,48.202087402
536580.01,2261861.01,42.002723694
536580.01,2261961.01,38.372760773
536580.01,2262061.01,35.482727051
536580.01,2262161.01,28.7605896
536580.01,2262261.01,25.795936584
536580.01,2262361.01,23.643144608
536580.01,2262461.01,21.813909531
536580.01,2262561.01,16.774782181
536580.01,2262661.01,13.278169632
536580.01,2262761.01,11.810479164
536580.01,2262861.01,9.596273422
536580.01,2262961.01,6.245586872
536580.01,2263061.01,4.369346142
536580.01,2263161.01,0.965797901
536580.01,2263261.01,-1.245034099
536580.01,2263361.01,-2.021425486
536580.01,2263461.01,-2.269504309
536580.01,2263561.01,0.858425438
536580.01,2263661.01,-1.11602366
536580.01,2263761.01,-2.880002022
536580.01,2263861.01,-3.214611769
536580.01,2263961.01,-3.214611769
536580.01,2264061.01,-5.691197872
536580.01,2264161.01,-25.466011047
536580.01,2264261.01,-11.515832901
536580.01,2264361.01,-13.845912933
536580.01,2264461.01,-32.387672424
536580.01,2264561.01,-20.171819687
536580.01,2264661.01,-38.755401611
536580.01,2264761.01,-38.755401611
536580.01,2264861.01,-39.892662048
536580.01,2264961.01,-41.384502411
536580.01,2265061.01,-46.241889954
536580.01,2265161.01,-49.386791229
536580.01,2265261.01,-52.1626091
536580.01,2265361.01,-55.246761322
536580.01,2265461.01,-56.367176056
536580.01,2265561.01,-54.748119354
536580.01,2265661.01,-50.274578094
536580.01,2265761.01,-47.21182251
536580.01,2265861.01,-46.445556641
536580.01,2265961.01,-49.443569183
536580.01,2266061.01,-52.823551178
536580.01,2266161.01,-48.638145447
536580.01,2266261.01,-46.799911499
536580.01,2266361.01,-49.628139496
536580.01,2266461.01,-47.604957581
536580.01,2266561.01,-46.509864807
536580.01,2266661.01,-41.409667969
536580.01,2266761.01,-35.196498871
536580.01,2266861.01,-31.399578094
536580.01,2266961.01,-31.643484116
536580.01,2267061.01,-23.22439003
536580.01,2267161.01,-22.352514267
536580.01,2267261.01,-20.479270935
536580.01,2267361.01,-15.63229084
536580.01,2267461.01,-11.819096565
536580.01,2267561.01,-7.482306004
536580.01,2267661.01,-3.560920477
536580.01,2267761.01,20.187574387
536580.01,2267861.01,23.027500153
536580.01,2267961.01,30.174150467
536580.01,2268061.01,41.332302094
536580.01,2268161.01,46.638023376
536580.01,2268261.01,50.87997818
536580.01,2268361.01,53.247146606
536580.01,2268461.01,53.955154419
536580.01,2268561.01,58.938983917
536580.01,2268661.01,61.351036072
536580.01,2268761.01,39.927604675
536580.01,2268861.01,39.927604675
536580.01,2268961.01,39.927604675
536580.01,2269061.01,40.48607254
536580.01,2269161.01,40.574337006
536580.01,2269261.01,41.74641037
536580.01,2269361.01,41.980983734
536580.01,2269461.01,44.355415344
536580.01,2269561.01,47.13010025
536580.01,2269661.01,51.684936523
536580.01,2269761.01,54.81842041
536580.01,2269861.01,58.857261658
536580.01,2269961.01,64.529510498
536580.01,2270061.01,68.330368042
536580.01,2270161.01,74.355194092
536580.01,2270261.01,81.431564331
536580.01,2270361.01,90.509971619
536580.01,2270461.01,88.767929077
536580.01,2270561.01,75.203567505
536580.01,2270661.01,58.777679443
536580.01,2270761.01,50.584190369
536580.01,2270861.01,54.118240356
536580.01,2270961.01,58.770633698
536580.01,2271061.01,57.631481171
536580.01,2271161.01,90.899398804
536580.01,2271261.01,90.899398804
536580.01,2271361.01,71.489440918
536580.01,2271461.01,78.190513611
536580.01,2271561.01,80.703666687
536580.01,2271661.01,80.871109009
536580.01,2271761.01,84.631744385
536580.01,2271861.01,88.262031555
536580.01,2271961.01,91.197257996
536580.01,2272061.01,98.711479187
536580.01,2272161.01,99.413131714
536580.01,2272261.01,99.552825928
536580.01,2272361.01,103.047584534
536580.01,2272461.01,106.913116455
536580.01,2272561.01,108.658309937
536580.01,2272661.01,111.367141724
536580.01,2272761.01,111.605476379
536580.01,2272861.01,111.540214539
536580.01,2272961.01,-9999
536680.01,2261761.01,42.409740448
536680.01,2261861.01,42.280246735
536680.01,2261961.01,38.818996429
536680.01,2262061.01,36.348369598
536680.01,2262161.01,31.385793686
536680.01,2262261.01,26.618618011
536680.01,2262361.01,24.872125626
536680.01,2262461.01,22.41626358
536680.01,2262561.01,17.608543396
536680.01,2262661.01,15.570202827
536680.01,2262761.01,12.687082291
536680.01,2262861.01,10.245863914
536680.01,2262961.01,8.88502121
536680.01,2263061.01,7.960417271
536680.01,2263161.01,4.216708183
536680.01,2263261.01,0.503786743
536680.01,2263361.01,-0.790973008
536680.01,2263461.01,-2.468272448
536680.01,2263561.01,-1.748270035
536680.01,2263661.01,-2.75068593
536680.01,2263761.01,-2.75068593
536680.01,2263861.01,-2.892056465
536680.01,2263961.01,-8.436696053
536680.01,2264061.01,-24.055692673
536680.01,2264161.01,-26.046154022
536680.01,2264261.01,-27.57485199
536680.01,2264361.01,-17.691926956
536680.01,2264461.01,-33.24451828
536680.01,2264561.01,-23.804821014
536680.01,2264661.01,-36.606189728
536680.01,2264761.01,-36.992786407
536680.01,2264861.01,-38.186519623
536680.01,2264961.01,-41.716438293
536680.01,2265061.01,-46.388492584
536680.01,2265161.01,-47.886100769
536680.01,2265261.01,-49.16084671
536680.01,2265361.01,-51.314380646
536680.01,2265461.01,-52.966266632
