"X","Y","H60_Charm (Depth)"
536280.01,2268861.01,989.467407227
536280.01,2268961.01,988.722717285
536280.01,2269061.01,985.768920898
536280.01,2269161.01,986.669555664
536280.01,2269261.01,987.445800781
536280.01,2269361.01,988.144104004
536280.01,2269461.01,986.949462891
536280.01,2269561.01,984.422058105
536280.01,2269661.01,980.761779785
536280.01,2269761.01,979.13861084
536280.01,2269861.01,980.950012207
536280.01,2269961.01,982.194152832
536280.01,2270061.01,982.583679199
536280.01,2270161.01,983.824035645
536280.01,2270261.01,980.96295166
536280.01,2270361.01,976.335510254
536280.01,2270461.01,975.153564453
536280.01,2270561.01,974.025085449
536280.01,2270661.01,965.975891113
536280.01,2270761.01,967.707275391
536280.01,2270861.01,968.541259766
536280.01,2270961.01,974.674682617
536280.01,2271061.01,975.255310059
536280.01,2271161.01,978.020385742
536280.01,2271261.01,981.759094238
536280.01,2271361.01,985.846862793
536280.01,2271461.01,991.642272949
536280.01,2271561.01,994.776550293
536280.01,2271661.01,997.597717285
536280.01,2271761.01,996.484741211
536280.01,2271861.01,992.23046875
536280.01,2271961.01,991.667114258
536280.01,2272061.01,995.838989258
536280.01,2272161.01,999.562805176
536280.01,2272261.01,1004.129211426
536280.01,2272361.01,1007.195983887
536280.01,2272461.01,1010.227478027
536280.01,2272561.01,1012.245544434
536280.01,2272661.01,-9999
536380.01,2261161.01,-9999
536380.01,2261261.01,-9999
536380.01,2261361.01,-9999
536380.01,2261461.01,-9999
536380.01,2261561.01,995.566711426
536380.01,2261661.01,991.437744141
536380.01,2261761.01,982.575256348
536380.01,2261861.01,979.662841797
536380.01,2261961.01,977.784362793
536380.01,2262061.01,974.283874512
536380.01,2262161.01,970.285217285
536380.01,2262261.01,965.743652344
536380.01,2262361.01,966.765136719
536380.01,2262461.01,967.387023926
536380.01,2262561.01,966.16583252
536380.01,2262661.01,962.649047852
536380.01,2262761.01,960.874267578
536380.01,2262861.01,956.45098877
536380.01,2262961.01,950.835021973
536380.01,2263061.01,947.064819336
536380.01,2263161.01,942.375793457
536380.01,2263261.01,940.836975098
536380.01,2263361.01,939.68927002
536380.01,2263461.01,938.616943359
536380.01,2263561.01,937.668395996
536380.01,2263661.01,930.293334961
536380.01,2263761.01,930.538330078
536380.01,2263861.01,932.531066895
536380.01,2263961.01,932.775695801
536380.01,2264061.01,930.094970703
536380.01,2264161.01,927.206665039
536380.01,2264261.01,923.211120605
536380.01,2264361.01,919.144042969
536380.01,2264461.01,916.716308594
536380.01,2264561.01,913.060668945
536380.01,2264661.01,911.608581543
536380.01,2264761.01,908.81048584
536380.01,2264861.01,906.685668945
536380.01,2264961.01,905.737670898
536380.01,2265061.01,902.879272461
536380.01,2265161.01,900.650085449
536380.01,2265261.01,897.824584961
536380.01,2265361.01,896.763671875
536380.01,2265461.01,894.857788086
536380.01,2265561.01,893.36328125
536380.01,2265661.01,894.368347168
536380.01,2265761.01,893.704589844
536380.01,2265861.01,897.275390625
536380.01,2265961.01,899.417724609
536380.01,2266061.01,897.96862793
536380.01,2266161.01,900.079650879
536380.01,2266261.01,900.93170166
536380.01,2266361.01,903.084533691
536380.01,2266461.01,905.799072266
536380.01,2266561.01,907.420288086
536380.01,2266661.01,912.06439209
536380.01,2266761.01,919.149108887
536380.01,2266861.01,924.69342041
536380.01,2266961.01,939.143920898
536380.01,2267061.01,948.963012695
536380.01,2267161.01,955.349975586
536380.01,2267261.01,959.61328125
536380.01,2267361.01,966.797912598
536380.01,2267461.01,975.203491211
536380.01,2267561.01,980.040649414
536380.01,2267661.01,978.019958496
536380.01,2267761.01,973.87298584
536380.01,2267861.01,977.291931152
536380.01,2267961.01,983.640808105
536380.01,2268061.01,988.63104248
536380.01,2268161.01,990.989685059
536380.01,2268261.01,994.483215332
536380.01,2268361.01,996.717651367
536380.01,2268461.01,995.717773438
536380.01,2268561.01,993.399902344
536380.01,2268661.01,992.223388672
536380.01,2268761.01,990.605224609
536380.01,2268861.01,987.953186035
536380.01,2268961.01,985.601135254
536380.01,2269061.01,984.527526855
536380.01,2269161.01,983.937316895
536380.01,2269261.01,984.552978516
536380.01,2269361.01,984.86328125
536380.01,2269461.01,983.010986328
536380.01,2269561.01,979.26361084
536380.01,2269661.01,977.368225098
536380.01,2269761.01,976.673339844
536380.01,2269861.01,978.634338379
536380.01,2269961.01,980.305297852
536380.01,2270061.01,981.142578125
536380.01,2270161.01,982.508483887
536380.01,2270261.01,979.032165527
536380.01,2270361.01,976.395080566
536380.01,2270461.01,966.501708984
536380.01,2270561.01,963.879760742
536380.01,2270661.01,962.876342773
536380.01,2270761.01,963.613037109
536380.01,2270861.01,966.245300293
536380.01,2270961.01,972.507202148
536380.01,2271061.01,974.92956543
536380.01,2271161.01,978.603210449
536380.01,2271261.01,985.06817627
536380.01,2271361.01,989.808288574
536380.01,2271461.01,994.573303223
536380.01,2271561.01,995.70123291
536380.01,2271661.01,998.077880859
536380.01,2271761.01,997.338317871
536380.01,2271861.01,993.861083984
536380.01,2271961.01,994.077026367
536380.01,2272061.01,997.905090332
536380.01,2272161.01,1000.531005859
536380.01,2272261.01,1004.074157715
536380.01,2272361.01,1009.34967041
536380.01,2272461.01,1012.732849121
536380.01,2272561.01,1016.147216797
536380.01,2272661.01,1019.605895996
536380.01,2272761.01,-9999
536480.01,2261361.01,-9999
536480.01,2261461.01,-9999
536480.01,2261561.01,-9999
536480.01,2261661.01,984.360107422
536480.01,2261761.01,980.509521484
536480.01,2261861.01,977.092407227
536480.01,2261961.01,975.455444336
536480.01,2262061.01,971.510742188
536480.01,2262161.01,966.661804199
536480.01,2262261.01,966.725646973
536480.01,2262361.01,968.631713867
536480.01,2262461.01,969.770385742
536480.01,2262561.01,968.310791016
536480.01,2262661.01,965.573059082
536480.01,2262761.01,963.503112793
536480.01,2262861.01,959.118713379
536480.01,2262961.01,952.333557129
536480.01,2263061.01,948.667053223
536480.01,2263161.01,942.985595703
536480.01,2263261.01,939.90814209
536480.01,2263361.01,938.381286621
536480.01,2263461.01,936.276184082
536480.01,2263561.01,931.760314941
536480.01,2263661.01,930.492431641
536480.01,2263761.01,928.833374023
536480.01,2263861.01,928.149597168
536480.01,2263961.01,928.688232422
536480.01,2264061.01,928.128112793
536480.01,2264161.01,924.880065918
536480.01,2264261.01,921.553894043
536480.01,2264361.01,920.849304199
536480.01,2264461.01,917.015808105
536480.01,2264561.01,914.914794922
536480.01,2264661.01,914.739440918
536480.01,2264761.01,913.741027832
536480.01,2264861.01,910.354492188
536480.01,2264961.01,907.93157959
536480.01,2265061.01,904.57409668
536480.01,2265161.01,902.702575684
536480.01,2265261.01,901.916870117
536480.01,2265361.01,899.709350586
536480.01,2265461.01,897.635437012
536480.01,2265561.01,896.744567871
536480.01,2265661.01,896.510925293
536480.01,2265761.01,896.231689453
536480.01,2265861.01,898.754577637
536480.01,2265961.01,900.418640137
536480.01,2266061.01,901.040466309
536480.01,2266161.01,902.377685547
536480.01,2266261.01,903.37310791
536480.01,2266361.01,906.624572754
536480.01,2266461.01,909.260742188
536480.01,2266561.01,911.046020508
536480.01,2266661.01,915.748657227
536480.01,2266761.01,922.598815918
536480.01,2266861.01,928.298706055
536480.01,2266961.01,938.867126465
536480.01,2267061.01,948.370666504
536480.01,2267161.01,951.944763184
536480.01,2267261.01,959.208251953
536480.01,2267361.01,969.579711914
536480.01,2267461.01,978.551757813
536480.01,2267561.01,979.909179688
536480.01,2267661.01,973.549987793
536480.01,2267761.01,974.946228027
536480.01,2267861.01,978.161987305
536480.01,2267961.01,983.402099609
536480.01,2268061.01,987.108520508
536480.01,2268161.01,989.278930664
536480.01,2268261.01,993.430175781
536480.01,2268361.01,996.212280273
536480.01,2268461.01,996.380981445
536480.01,2268561.01,992.77166748
536480.01,2268661.01,987.946228027
536480.01,2268761.01,986.15032959
536480.01,2268861.01,984.881652832
536480.01,2268961.01,983.091247559
536480.01,2269061.01,981.084472656
536480.01,2269161.01,980.811096191
536480.01,2269261.01,981.606994629
536480.01,2269361.01,981.422424316
536480.01,2269461.01,981.404174805
536480.01,2269561.01,977.843078613
536480.01,2269661.01,973.376159668
536480.01,2269761.01,973.336914063
536480.01,2269861.01,975.973449707
536480.01,2269961.01,975.825317383
536480.01,2270061.01,976.942810059
536480.01,2270161.01,977.310119629
536480.01,2270261.01,969.583984375
536480.01,2270361.01,966.820556641
536480.01,2270461.01,964.829101563
536480.01,2270561.01,960.92980957
536480.01,2270661.01,958.264343262
536480.01,2270761.01,960.083740234
536480.01,2270861.01,963.788208008
536480.01,2270961.01,966.619934082
536480.01,2271061.01,972.965270996
536480.01,2271161.01,978.091552734
536480.01,2271261.01,987.116821289
536480.01,2271361.01,990.850646973
536480.01,2271461.01,995.255859375
536480.01,2271561.01,995.171691895
536480.01,2271661.01,995.913513184
536480.01,2271761.01,995.413208008
536480.01,2271861.01,995.805053711
536480.01,2271961.01,997.294189453
536480.01,2272061.01,998.992797852
536480.01,2272161.01,1001.473693848
536480.01,2272261.01,1004.32244873
536480.01,2272361.01,1008.919616699
536480.01,2272461.01,1013.938415527
536480.01,2272561.01,1016.959655762
536480.01,2272661.01,1022.264953613
536480.01,2272761.01,1025.368408203
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,979.337280273
536580.01,2261861.01,976.046569824
536580.01,2261961.01,971.327270508
536580.01,2262061.01,968.225891113
536580.01,2262161.01,966.92376709
536580.01,2262261.01,967.385498047
536580.01,2262361.01,970.122131348
536580.01,2262461.01,971.59954834
536580.01,2262561.01,970.407226563
536580.01,2262661.01,967.538879395
536580.01,2262761.01,965.661132813
536580.01,2262861.01,961.499267578
536580.01,2262961.01,954.853088379
536580.01,2263061.01,950.617126465
536580.01,2263161.01,943.619018555
536580.01,2263261.01,939.963500977
536580.01,2263361.01,936.97253418
536580.01,2263461.01,933.928955078
536580.01,2263561.01,931.855102539
536580.01,2263661.01,930.700866699
536580.01,2263761.01,930.481506348
536580.01,2263861.01,929.694335938
536580.01,2263961.01,929.506347656
536580.01,2264061.01,928.465820313
536580.01,2264161.01,927.376953125
536580.01,2264261.01,926.54473877
536580.01,2264361.01,925.844055176
536580.01,2264461.01,922.276245117
536580.01,2264561.01,919.088317871
536580.01,2264661.01,918.331787109
536580.01,2264761.01,916.264587402
536580.01,2264861.01,912.86529541
536580.01,2264961.01,910.919006348
536580.01,2265061.01,906.861022949
536580.01,2265161.01,904.06048584
536580.01,2265261.01,902.759887695
536580.01,2265361.01,899.987854004
536580.01,2265461.01,898.638427734
536580.01,2265561.01,897.793457031
536580.01,2265661.01,897.09552002
536580.01,2265761.01,898.256652832
536580.01,2265861.01,899.010375977
536580.01,2265961.01,901.268005371
536580.01,2266061.01,902.542419434
536580.01,2266161.01,903.853759766
536580.01,2266261.01,905.054504395
536580.01,2266361.01,907.783691406
536580.01,2266461.01,912.104858398
536580.01,2266561.01,914.098632813
536580.01,2266661.01,919.556335449
536580.01,2266761.01,925.682312012
536580.01,2266861.01,929.276794434
536580.01,2266961.01,938.571777344
536580.01,2267061.01,946.16003418
536580.01,2267161.01,949.886474609
536580.01,2267261.01,958.98614502
536580.01,2267361.01,968.583618164
536580.01,2267461.01,974.11328125
536580.01,2267561.01,979.998962402
536580.01,2267661.01,975.249572754
536580.01,2267761.01,976.9296875
536580.01,2267861.01,982.612060547
536580.01,2267961.01,987.261535645
536580.01,2268061.01,988.917663574
536580.01,2268161.01,989.124206543
536580.01,2268261.01,992.090454102
536580.01,2268361.01,992.545043945
536580.01,2268461.01,991.305725098
536580.01,2268561.01,989.513305664
536580.01,2268661.01,986.495788574
536580.01,2268761.01,985.011169434
536580.01,2268861.01,983.128173828
536580.01,2268961.01,981.691101074
536580.01,2269061.01,977.338623047
536580.01,2269161.01,977.932800293
536580.01,2269261.01,979.307678223
536580.01,2269361.01,978.713012695
536580.01,2269461.01,978.116638184
536580.01,2269561.01,975.001647949
536580.01,2269661.01,970.882507324
536580.01,2269761.01,970.688781738
536580.01,2269861.01,972.782958984
536580.01,2269961.01,974.276855469
536580.01,2270061.01,975.561523438
536580.01,2270161.01,971.964050293
536580.01,2270261.01,969.012512207
536580.01,2270361.01,964.773254395
536580.01,2270461.01,964.452758789
536580.01,2270561.01,962.847290039
536580.01,2270661.01,964.792297363
536580.01,2270761.01,965.645996094
536580.01,2270861.01,968.387817383
536580.01,2270961.01,972.64465332
536580.01,2271061.01,976.318481445
536580.01,2271161.01,979.966369629
536580.01,2271261.01,982.73614502
536580.01,2271361.01,989.818237305
536580.01,2271461.01,995.321289063
536580.01,2271561.01,994.856384277
536580.01,2271661.01,993.223510742
536580.01,2271761.01,994.78894043
536580.01,2271861.01,997.710327148
536580.01,2271961.01,1001.187133789
536580.01,2272061.01,1002.607177734
536580.01,2272161.01,1004.12677002
536580.01,2272261.01,1006.65435791
536580.01,2272361.01,1008.836486816
536580.01,2272461.01,1013.485961914
536580.01,2272561.01,1016.800292969
536580.01,2272661.01,1021.345275879
536580.01,2272761.01,1024.279663086
536580.01,2272861.01,1024.935180664
536580.01,2272961.01,-9999
536680.01,2261761.01,976.394958496
536680.01,2261861.01,974.0859375
536680.01,2261961.01,969.522827148
536680.01,2262061.01,968.700927734
536680.01,2262161.01,969.06628418
536680.01,2262261.01,971.054626465
536680.01,2262361.01,972.03338623
536680.01,2262461.01,972.548950195
536680.01,2262561.01,971.282836914
536680.01,2262661.01,970.243652344
536680.01,2262761.01,967.38293457
536680.01,2262861.01,962.999572754
536680.01,2262961.01,954.563598633
536680.01,2263061.01,950.666748047
536680.01,2263161.01,943.423583984
536680.01,2263261.01,938.034179688
536680.01,2263361.01,936.011169434
536680.01,2263461.01,933.64642334
536680.01,2263561.01,933.336669922
536680.01,2263661.01,934.12121582
536680.01,2263761.01,933.534851074
536680.01,2263861.01,931.477294922
536680.01,2263961.01,930.906188965
536680.01,2264061.01,929.669372559
536680.01,2264161.01,928.449523926
536680.01,2264261.01,926.685668945
536680.01,2264361.01,924.12310791
536680.01,2264461.01,923.146057129
536680.01,2264561.01,921.151184082
536680.01,2264661.01,918.723022461
536680.01,2264761.01,916.911193848
536680.01,2264861.01,915.420654297
536680.01,2264961.01,913.051818848
536680.01,2265061.01,909.523986816
536680.01,2265161.01,905.757324219
536680.01,2265261.01,905.004272461
536680.01,2265361.01,901.78729248
536680.01,2265461.01,900.067077637
536680.01,2265561.01,899.410339355
536680.01,2265661.01,897.598754883
536680.01,2265761.01,898.10736084
536680.01,2265861.01,899.46282959
536680.01,2265961.01,902.041320801
536680.01,2266061.01,904.415344238
536680.01,2266161.01,905.492675781
536680.01,2266261.01,907.210571289
536680.01,2266361.01,910.639404297
536680.01,2266461.01,911.506286621
536680.01,2266561.01,913.499816895
536680.01,2266661.01,917.83807373
536680.01,2266761.01,923.235839844
536680.01,2266861.01,926.596435547
536680.01,2266961.01,936.737731934
536680.01,2267061.01,942.635192871
536680.01,2267161.01,944.866699219
536680.01,2267261.01,955.12286377
536680.01,2267361.01,969.322265625
536680.01,2267461.01,974.034179688
536680.01,2267561.01,978.485351563
536680.01,2267661.01,977.383483887
536680.01,2267761.01,976.631225586
536680.01,2267861.01,984.496032715
536680.01,2267961.01,987.625915527
536680.01,2268061.01,988.905578613
536680.01,2268161.01,984.781311035
536680.01,2268261.01,986.338806152
536680.01,2268361.01,987.438354492
536680.01,2268461.01,987.090881348
536680.01,2268561.01,985.818054199
536680.01,2268661.01,983.289733887
536680.01,2268761.01,981.586975098
536680.01,2268861.01,979.877685547
536680.01,2268961.01,978.128540039
536680.01,2269061.01,976.921691895
536680.01,2269161.01,977.302612305
536680.01,2269261.01,978.928710938
536680.01,2269361.01,978.717529297
536680.01,2269461.01,976.747741699
536680.01,2269561.01,973.691833496
536680.01,2269661.01,972.858764648
536680.01,2269761.01,972.354064941
536680.01,2269861.01,972.71673584
536680.01,2269961.01,972.566772461
536680.01,2270061.01,972.487426758
536680.01,2270161.01,970.489379883
536680.01,2270261.01,967.307006836
536680.01,2270361.01,967.518432617
536680.01,2270461.01,967.911010742
536680.01,2270561.01,967.867736816
